player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Ty Johnson,RB,BUF,NA,3.6,16.3,NA,0.1,0.9,0.9,9.5,NA,NA,0.1,0,3.64,NA,14842,FleaFlicker,14095,7,@NYJSun 1:00 PM,NA,RB85,0.2,25.8,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,3.9,13.6,NA,0.1,1.4,1.4,12.9,NA,NA,0,0.1,3.43,NA,13011,FleaFlicker,13133,0,JACSun 1:00 PM,NA,RB88,0.2,26.5,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,4.8,18.6,NA,0.1,0.5,0.5,4.3,NA,NA,0,0,2.86,NA,18441,FleaFlicker,16593,8,@TENSun 1:00 PM,NA,RB57,0.1,22.9,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaleb Johnson,RB,PIT,NA,4.6,16.8,NA,0.1,0.4,0.4,3.7,NA,NA,0,0,2.81,NA,19300,FleaFlicker,17048,5,SEASun 1:00 PM,NA,RB33,0.1,20.5,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,3.8,18.4,NA,0.1,0.5,0.5,3,NA,NA,0,0,2.78,NA,14736,FleaFlicker,14080,4,@DALSun 1:00 PM,NA,RB80,0.1,21.4,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woody Marks,RB,HOU,NA,3.5,15.3,NA,0.1,0.5,0.5,4.3,NA,NA,0,0,2.7,NA,19351,FleaFlicker,17053,6,TBMon 7:00 PM,NA,RB60,0.1,19.6,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,4.5,16.2,NA,0.1,0.6,0.6,4.6,NA,NA,0,0,2.66,NA,17227,FleaFlicker,15965,0,LARSun 1:00 PM,NA,RB94,0.1,20.8,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,1.7,7.4,NA,0,1.5,1.5,11.5,NA,NA,0.1,0,2.57,NA,13581,FleaFlicker,13148,6,TBMon 7:00 PM,NA,RB104,0.1,18.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Giddens,RB,IND,NA,3.2,12.7,NA,0.1,0.5,0.5,5,NA,NA,0,0,2.55,NA,19390,FleaFlicker,17060,1,DENSun 4:05 PM,NA,RB54,0.1,17.7,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,2.8,12.8,NA,0.1,0.5,0.5,3.6,NA,NA,0,0,2.46,NA,19543,FleaFlicker,17066,5,@DETSun 1:00 PM,NA,RB55,0.1,16.4,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,2.6,13.4,NA,0.1,0.8,0.8,5.3,NA,NA,0,0,2.45,NA,18169,FleaFlicker,16387,5,WASW 27-18,2.45,RB81,0.1,18.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,3.7,13.9,NA,0.1,0.5,0.5,3.5,NA,NA,0,0.1,2.24,NA,16918,FleaFlicker,15714,8,LACMon 10:00 PM,NA,RB91,0.1,17.4,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LeQuint Allen,RB,JAC,NA,2.2,9.2,NA,0.1,0.8,0.8,6.7,NA,NA,0,0,2.23,NA,19471,FleaFlicker,17061,8,@CINSun 1:00 PM,NA,RB95,0.1,15.9,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,3.6,14.4,NA,0.1,0.4,0.4,2.7,NA,NA,0,0,2.21,NA,16914,FleaFlicker,15717,6,TBMon 7:00 PM,NA,RB68,0.1,17.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Dillon,RB,PHI,NA,3.4,13.5,NA,0.1,0.3,0.3,3.2,NA,NA,0,0,2.13,NA,15568,FleaFlicker,14805,9,@KCSun 4:25 PM,NA,RB87,0.1,16.7,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaydon Blue,RB,DAL,NA,2.2,10.3,NA,0.1,0.5,0.5,4.4,NA,NA,0,0,2.13,NA,19421,FleaFlicker,17069,0,NYGSun 1:00 PM,NA,RB50,0.1,14.7,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,2.4,7.4,NA,0.1,0.7,0.7,4.5,NA,NA,0,0,2.03,NA,17716,FleaFlicker,16175,5,@DETSun 1:00 PM,NA,RB64,0.1,11.9,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Neal,RB,NO,NA,2.2,9.9,NA,0.1,0.4,0.4,2.9,NA,NA,0,0,1.88,NA,19434,FleaFlicker,17046,1,SFSun 1:00 PM,NA,RB76,0.1,12.8,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Badie,RB,DEN,NA,1.2,6.6,NA,0,1.1,1.1,8.4,NA,NA,0.1,0,1.84,NA,16972,FleaFlicker,15718,2,@INDSun 4:05 PM,NA,RB96,0.1,15,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,2.5,9.6,NA,0.1,0.4,0.4,4.3,NA,NA,0,0,1.75,NA,18482,FleaFlicker,16688,4,@NOSun 1:00 PM,NA,RB63,0.1,13.9,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.3,1.4,NA,0,1.1,1.1,10.7,NA,NA,0.1,0,1.67,NA,9410,FleaFlicker,11367,4,@NOSun 1:00 PM,NA,NA,0.1,12.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,2.4,10,NA,0.1,0.2,0.2,1.3,NA,NA,0,0,1.65,NA,17625,FleaFlicker,16164,9,@KCSun 4:25 PM,NA,RB44,0.1,11.4,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,2.1,9.5,NA,0,0.7,0.7,5.2,NA,NA,0,0,1.65,NA,15591,FleaFlicker,14852,4,@MIASun 1:00 PM,NA,RB90,0,14.7,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,2.4,10.9,NA,0,0.2,0.2,2.4,NA,NA,0,0,1.51,NA,18174,FleaFlicker,16178,7,CLESun 1:00 PM,NA,RB65,0,13.3,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cody Schrader,RB,JAC,NA,1.8,7.5,NA,0.1,0.2,0.2,1.6,NA,NA,0,0,1.51,NA,18677,FleaFlicker,16600,8,@CINSun 1:00 PM,NA,NA,0.1,9.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,1.9,8,NA,0.1,0.2,0.2,1.7,NA,NA,0,0,1.39,NA,18234,FleaFlicker,16432,5,WASW 27-18,1.39,RB86,0.1,9.7,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,2.3,7.2,NA,0.1,0.2,0.2,1.4,NA,NA,0,0,1.34,NA,12999,FleaFlicker,13143,2,@GBL 18-27,NA,RB75,0.1,8.6,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brashard Smith,RB,KC,NA,1.4,6.5,NA,0.1,0.3,0.3,2.6,NA,NA,0,0,1.33,NA,19486,FleaFlicker,17049,0,PHISun 4:25 PM,NA,RB72,0.1,9.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,1.4,7.5,NA,0,0.4,0.4,3.2,NA,NA,0,0,1.31,NA,18492,FleaFlicker,16752,9,BUFSun 1:00 PM,NA,RB77,0,10.7,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Etienne,RB,CAR,NA,1.2,7.2,NA,0.1,0.1,0.1,1.1,NA,NA,0,0,1.25,NA,19365,FleaFlicker,17056,4,@ARISun 4:05 PM,NA,RB79,0.1,8.3,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,1.6,7,NA,0.1,0.2,0.2,2,NA,NA,0,0,1.24,NA,18278,FleaFlicker,16166,9,@HOUMon 7:00 PM,NA,RB71,0.1,9,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,0.9,7.8,NA,0,0.2,0.2,1.6,NA,NA,0,0,1.18,NA,17978,FleaFlicker,16385,8,CARSun 4:05 PM,NA,NA,0,9.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,1.2,3.7,NA,0.1,0.3,0.3,2.5,NA,NA,0,0.1,1.14,NA,16913,FleaFlicker,15720,2,@LVMon 10:00 PM,NA,RB100,0.1,6.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.5,1.4,NA,0.1,0.6,0.6,4.6,NA,NA,0,0,1,NA,15279,FleaFlicker,14420,2,NESun 1:00 PM,NA,NA,0.1,6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJaylen Wright,RB,MIA,NA,0,6.6,NA,0,0.2,0.2,2,NA,NA,0,0,1,NA,18459,FleaFlicker,16610,2,NESun 1:00 PM,NA,RB74,0,8.6,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bam Knight,RB,ARI,NA,0.9,5.8,NA,0.1,0.1,0.1,0.6,NA,NA,0,0,0.93,NA,17486,FleaFlicker,15727,8,CARSun 4:05 PM,NA,NA,0.1,6.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0.6,2.3,NA,0.1,0.3,0.3,2.8,NA,NA,0,0,0.93,NA,18305,FleaFlicker,16391,0,NYGSun 1:00 PM,NA,NA,0.1,5.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan James,RB,SF,NA,1,5.2,NA,0.1,0.1,0.1,0.8,NA,NA,0,0,0.91,NA,19436,FleaFlicker,17055,4,@NOSun 1:00 PM,NA,RB92,0.1,6,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Goodson,RB,IND,NA,1.1,4.2,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.75,NA,17175,FleaFlicker,15730,1,DENSun 4:05 PM,NA,RB102,0,5.1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,0.8,2.6,NA,0,0.2,0.2,1.2,NA,NA,0,0,0.68,NA,11455,FleaFlicker,12447,8,LACMon 10:00 PM,NA,RB83,0.1,3.8,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DKalel Mullings,RB,TEN,NA,0,3.8,NA,0,0.1,0.1,1.1,NA,NA,0,0,0.67,NA,19392,FleaFlicker,17050,0,LARSun 1:00 PM,NA,RB93,0,4.9,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarquez Hunter,RB,LAR,NA,0.9,3.7,NA,0,0.1,0.1,0.5,NA,NA,0,0,0.66,NA,19372,FleaFlicker,17064,8,@TENSun 1:00 PM,NA,RB70,0,4.2,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,0,2.5,NA,0,0.3,0.3,2,NA,NA,0,0,0.65,NA,18238,FleaFlicker,16390,2,@INDSun 4:05 PM,NA,RB89,0,4.5,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Mitchell,RB,KC,NA,0.9,2.9,NA,0.1,0.1,0.1,0.1,NA,NA,0,0,0.59,NA,13728,FleaFlicker,15263,0,PHISun 4:25 PM,NA,RB82,0.1,3,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Laube,RB,LV,NA,0.8,3.1,NA,0.1,0.1,0.1,0.8,NA,NA,0,0.1,0.59,NA,18520,FleaFlicker,16613,8,LACMon 10:00 PM,NA,NA,0.1,3.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,NA,87.27,NA,0.44,NA,4.57,34.78,NA,NA,0.23,0.1,20.6,NA,2557997,NFL,13130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,NA,71.86,NA,0.61,NA,4.68,31.8,NA,NA,0.27,0.09,20.15,NA,2570062,NFL,16167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,NA,83.66,NA,0.83,NA,3.43,23.52,NA,NA,0.15,0.09,19.85,NA,2569747,NFL,16162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,NA,80.74,NA,0.74,NA,3.52,26.74,NA,NA,0.18,0.11,19.57,NA,2569642,NFL,16181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,NA,90.77,NA,0.82,NA,2.86,21.13,NA,NA,0.09,0.09,19.33,NA,2572546,NFL,16598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,NA,74.07,NA,0.73,NA,3.8,26.99,NA,NA,0.15,0.08,19.03,NA,2569558,NFL,16161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,NA,106.98,NA,0.98,NA,1.04,8.37,NA,NA,0.06,0.1,18.62,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,NA,99.99,NA,0.75,NA,2.17,13.6,NA,NA,0.12,0.09,18.57,NA,2560968,NFL,13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,NA,88.17,NA,0.9,NA,2.37,16.19,NA,NA,0.07,0.1,18.43,NA,2562377,NFL,14073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Jeanty,RB,LV,NA,NA,73.32,NA,0.63,NA,3.31,27.78,NA,NA,0.17,0.08,18.06,NA,2574298,NFL,17042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,NA,81.37,NA,0.66,NA,3.02,21.04,NA,NA,0.14,0.08,17.9,NA,2564148,NFL,14802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,NA,79.37,NA,0.83,NA,2.32,14.01,NA,NA,0.12,0.09,17.18,NA,2567862,NFL,15710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,NA,72.14,NA,0.65,NA,2.82,16.8,NA,NA,0.12,0.08,16.17,NA,2565899,NFL,15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,NA,82.1,NA,0.37,NA,3.1,21.12,NA,NA,0.07,0.06,15.94,NA,2562699,NFL,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,NA,69.3,NA,0.81,NA,2.15,16.38,NA,NA,0.08,0.09,15.88,NA,2567328,NFL,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,NA,59.44,NA,0.42,NA,3.85,26.39,NA,NA,0.15,0.08,15.69,NA,2558019,NFL,13132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,NA,65.41,NA,0.58,NA,2.6,18.61,NA,NA,0.09,0.08,14.86,NA,2557978,NFL,13146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DAL,NA,NA,65.65,NA,0.54,NA,2.9,17.35,NA,NA,0.1,0.1,14.84,NA,2566049,NFL,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,NA,62.9,NA,0.32,NA,3.29,24.99,NA,NA,0.16,0.08,14.8,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy Jr.,RB,NYG,NA,NA,68.25,NA,0.36,NA,2.53,19.92,NA,NA,0.14,0.07,14.21,NA,2572351,NFL,16747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Omarion Hampton,RB,LAC,NA,NA,65.29,NA,0.5,NA,2.17,18.6,NA,NA,0.11,0.08,14.06,NA,2574514,NFL,17044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,NA,66.3,NA,0.39,NA,2.77,19.66,NA,NA,0.07,0.07,13.99,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,DEN,NA,NA,63.02,NA,0.53,NA,2.32,14.2,NA,NA,0.11,0.11,13.66,NA,2563548,NFL,14800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAX,NA,NA,62.12,NA,0.33,NA,2.65,19.71,NA,NA,0.09,0.09,13.17,NA,2566157,NFL,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,NA,56.05,NA,0.24,NA,3.32,22.12,NA,NA,0.06,0.06,12.82,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,MIN,NA,NA,64.72,NA,0.5,NA,1.52,12.18,NA,NA,0.1,0.08,12.65,NA,2569257,NFL,15972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TreVeyon Henderson,RB,NE,NA,NA,48.64,NA,0.34,NA,2.7,21.47,NA,NA,0.13,0.05,12.43,NA,2574374,NFL,17043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,NA,47.45,NA,0.71,NA,1.71,12.86,NA,NA,0.04,0.06,12.12,NA,2562502,NFL,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,HOU,NA,NA,60.53,NA,0.54,NA,1.43,10.95,NA,NA,0.07,0.08,12.08,NA,2561021,NFL,13610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,NA,48.06,NA,0.29,NA,2.59,16.8,NA,NA,0.15,0.08,11.56,NA,2558116,NFL,13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker III,RB,SEA,NA,NA,43.73,NA,0.47,NA,2.21,15.61,NA,NA,0.11,0.07,11.48,NA,2568282,NFL,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,NA,41.48,NA,0.44,NA,2.18,15.48,NA,NA,0.1,0.06,11,NA,2570335,NFL,16169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,WAS,NA,NA,32.75,NA,0.46,NA,2.28,16.43,NA,NA,0.09,0.06,10.8,NA,2559169,NFL,13404,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Sampson,RB,CLE,NA,NA,41.02,NA,0.35,NA,1.93,16.15,NA,NA,0.08,0.06,10.11,NA,2574062,NFL,17047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,44.58,NA,0.26,NA,1.75,11.24,NA,NA,0.07,0.05,9.21,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,NA,31.06,NA,0.35,NA,1.98,11.97,NA,NA,0.14,0.06,9.1,NA,2557917,NFL,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,NA,32.2,NA,0.36,NA,2.09,13.71,NA,NA,0.06,0.06,9.08,NA,2566397,NFL,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacory Croskey-Merritt,RB,WAS,NA,NA,50.5,NA,0.36,NA,0.84,7.29,NA,NA,0.04,0.06,8.9,NA,2574608,NFL,17256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Benson,RB,ARI,NA,NA,45.61,NA,0.1,NA,1.37,11.76,NA,NA,0.04,0.06,7.83,NA,2572405,NFL,16594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ Harvey,RB,DEN,NA,NA,35.86,NA,0.23,NA,1.22,10.57,NA,NA,0.06,0.04,7.52,NA,2574090,NFL,17068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,NA,40.88,NA,0.33,NA,0.8,4.77,NA,NA,0.03,0.06,7.41,NA,2566343,NFL,15259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,NA,31.75,NA,0.19,NA,0.99,6.98,NA,NA,0.05,0.05,6.2,NA,2567469,NFL,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,NA,36.76,NA,0.24,NA,0.54,4.18,NA,NA,0.03,0.05,6.15,NA,2567232,NFL,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
