player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Deebo Samuel,WR,WAS,NA,4.6,4.6,59.8,NA,NA,0.3,1.4,8,NA,0.1,0,9.3,NA,14702,FleaFlicker,14136,NA,NA,NA,NA,NA,2,@ATLSun 1:00 PM,NA,WR31,0.4,67.8,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,5.8,5.8,68.1,NA,NA,0.4,0.1,0.8,NA,0,0.1,9.15,NA,16798,FleaFlicker,15753,NA,NA,NA,NA,NA,9,@MIAMon 7:15 PM,NA,WR14,0.4,68.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas,WR,JAC,NA,4.6,4.6,65.3,NA,NA,0.4,0.2,1,NA,0,0,8.99,NA,18361,FleaFlicker,16618,NA,NA,NA,NA,NA,8,@SFSun 4:05 PM,NA,WR13,0.4,66.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,5,5,65.8,NA,NA,0.4,0,0.1,NA,0,0.1,8.77,NA,16823,FleaFlicker,15751,NA,NA,NA,NA,NA,5,WASSun 1:00 PM,NA,WR8,0.4,65.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,5.6,5.6,67.5,NA,NA,0.3,0.1,0.6,NA,0,0,8.76,NA,14949,FleaFlicker,14127,NA,NA,NA,NA,NA,8,CHISun 4:25 PM,NA,WR36,0.3,68.1,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,3.3,3.3,57.2,NA,NA,0.4,0.9,4.2,NA,0,0,8.63,NA,16830,FleaFlicker,15756,NA,NA,NA,NA,NA,8,CLESun 1:00 PM,NA,WR22,0.4,61.4,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,4,4,59.6,NA,NA,0.5,0.1,0.4,NA,0,0,8.62,NA,17593,FleaFlicker,16188,NA,NA,NA,NA,NA,2,@NYGSun 1:00 PM,NA,WR35,0.5,60,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,5.3,5.3,59.3,NA,NA,0.5,0,0.1,NA,0,0,8.58,NA,9380,FleaFlicker,11222,NA,NA,NA,NA,NA,2,@NYGSun 1:00 PM,NA,WR25,0.5,59.4,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,5.1,5.1,64.2,NA,NA,0.3,0.1,0.5,NA,0,0,8.51,NA,18407,FleaFlicker,16627,NA,NA,NA,NA,NA,2,@NYGSun 1:00 PM,NA,WR20,0.3,64.7,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tetairoa McMillan,WR,CAR,NA,4.9,4.9,65.9,NA,NA,0.3,0,0.3,NA,0,0.1,8.5,NA,19258,FleaFlicker,17071,NA,NA,NA,NA,NA,4,@NESun 1:00 PM,NA,WR15,0.3,66.2,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,4.1,4.1,57.9,NA,NA,0.5,0,0,NA,0,0.1,8.37,NA,14706,FleaFlicker,14102,NA,NA,NA,NA,NA,5,MINSun 9:30 AM,NA,WR26,0.5,58,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,3.4,3.4,53.9,NA,NA,0.4,0,0.1,NA,0,0,7.82,NA,18392,FleaFlicker,16617,NA,NA,NA,NA,NA,7,NOSun 1:00 PM,NA,WR44,0.4,54,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.8,4.8,55.5,NA,NA,0.4,0,0.1,NA,0,0,7.74,NA,16253,FleaFlicker,15282,NA,NA,NA,NA,NA,9,@TBSun 1:00 PM,NA,WR28,0.4,55.6,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,5.7,5.7,61.6,NA,NA,0.3,0,0.1,NA,0,0,7.73,NA,16824,FleaFlicker,15754,NA,NA,NA,NA,NA,1,@BUFSun 1:00 PM,NA,WR37,0.3,61.7,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,3.9,3.9,55.6,NA,NA,0.4,0,0.1,NA,0,0,7.66,NA,15751,FleaFlicker,14860,NA,NA,NA,NA,NA,4,JACSun 4:05 PM,NA,WR41,0.4,55.6,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison,WR,ARI,NA,4.2,4.2,54.5,NA,NA,0.4,0,0.1,NA,0,0,7.64,NA,18381,FleaFlicker,16614,NA,NA,NA,NA,NA,8,SEAL 20-23,7.64,WR27,0.4,54.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,5.1,5.1,58.9,NA,NA,0.3,0,0.1,NA,0,0,7.64,NA,15603,FleaFlicker,14842,NA,NA,NA,NA,NA,1,@LARSun 4:05 PM,NA,WR40,0.3,59,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,4.4,4.4,61.5,NA,NA,0.2,0,0.1,NA,0,0,7.56,NA,15544,FleaFlicker,14833,NA,NA,NA,NA,NA,9,@DETSun 1:00 PM,NA,WR46,0.2,61.6,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,4.2,4.2,55.2,NA,NA,0.3,0,0,NA,0,0,7.52,NA,15585,FleaFlicker,14835,NA,NA,NA,NA,NA,0,@DENMon 8:15 PM,NA,WR30,0.3,55.2,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,4.4,4.4,50,NA,NA,0.3,0.8,4.3,NA,0,0.1,7.49,NA,13764,FleaFlicker,13635,NA,NA,NA,NA,NA,5,@LVSun 4:25 PM,NA,WR39,0.4,54.3,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,4.1,4.1,53.3,NA,NA,0.3,0.2,0.9,NA,0,0,7.36,NA,16236,FleaFlicker,15284,NA,NA,NA,NA,NA,2,NYJMon 7:15 PM,NA,WR34,0.3,54.2,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,3.5,3.5,49.1,NA,NA,0.3,0.4,2.6,NA,0,0,7.17,NA,17635,FleaFlicker,16287,NA,NA,NA,NA,NA,8,CHISun 4:25 PM,NA,WR75,0.3,51.7,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Hunter,WR,JAC,NA,3.4,3.4,38.3,NA,NA,0.2,0,0.6,NA,0,0,7.11,NA,19244,FleaFlicker,17074,NA,NA,NA,NA,NA,8,@SFSun 4:05 PM,NA,WR42,0.2,38.9,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,3.5,3.5,45.7,NA,NA,0.4,0.1,0.8,NA,0,0,7.03,NA,17613,FleaFlicker,16186,NA,NA,NA,NA,NA,6,@PITSun 9:30 AM,NA,WR43,0.4,46.5,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,3.6,3.6,45.4,NA,NA,0.3,1,3.1,NA,0,0,7.03,NA,18363,FleaFlicker,16620,NA,NA,NA,NA,NA,0,BALSun 4:25 PM,NA,WR33,0.4,48.5,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,3.5,3.5,52.9,NA,NA,0.3,0.1,0.9,NA,0,0,6.9,NA,13776,FleaFlicker,13629,NA,NA,NA,NA,NA,0,@HOUSun 1:00 PM,NA,WR38,0.3,53.8,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,4.1,4.1,49.6,NA,NA,0.3,0,0.2,NA,0,0,6.86,NA,16947,FleaFlicker,15761,NA,NA,NA,NA,NA,7,NOSun 1:00 PM,NA,WR47,0.3,49.8,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,4.2,4.2,49.2,NA,NA,0.3,0,0.2,NA,0,0,6.7,NA,12970,FleaFlicker,13164,NA,NA,NA,NA,NA,8,@ARIW 23-20,6.7,WR59,0.3,49.4,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.3,3.3,46.2,NA,NA,0.3,0,0,NA,0,0,6.68,NA,16941,FleaFlicker,15779,NA,NA,NA,NA,NA,5,@DALSun 8:20 PM,NA,WR56,0.3,46.2,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,3.3,3.3,46.2,NA,NA,0.3,0.7,3.7,NA,0,0.1,6.63,NA,19266,FleaFlicker,17075,NA,NA,NA,NA,NA,5,@DALSun 8:20 PM,NA,WR50,0.3,49.9,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,3.3,3.3,50.7,NA,NA,0.2,0,0.1,NA,0,0,6.54,NA,15658,FleaFlicker,14974,NA,NA,NA,NA,NA,5,WASSun 1:00 PM,NA,WR49,0.2,50.8,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,3.7,3.7,49.7,NA,NA,0.3,0,0.1,NA,0,0.1,6.48,NA,13806,FleaFlicker,13633,NA,NA,NA,NA,NA,6,TENSun 1:00 PM,NA,WR61,0.3,49.9,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KC,NA,3,3,42.9,NA,NA,0.3,0.1,0.5,NA,0,0,6.28,NA,16835,FleaFlicker,15787,NA,NA,NA,NA,NA,0,BALSun 4:25 PM,NA,WR85,0.3,43.5,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,3.8,3.8,45.3,NA,NA,0.3,0.1,0.9,NA,0,0.1,6.12,NA,17243,FleaFlicker,16080,NA,NA,NA,NA,NA,1,@BUFSun 1:00 PM,NA,WR55,0.3,46.2,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,3.2,3.2,41,NA,NA,0.3,0.5,1.8,NA,0,0,5.92,NA,16921,FleaFlicker,15777,NA,NA,NA,NA,NA,5,MINSun 9:30 AM,NA,WR80,0.3,42.8,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.8,2.8,40.3,NA,NA,0.3,0,0.1,NA,0,0,5.81,NA,16248,FleaFlicker,15293,NA,NA,NA,NA,NA,7,@KCSun 4:25 PM,NA,WR62,0.3,40.4,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hollywood Brown,WR,KC,NA,3.7,3.7,42.6,NA,NA,0.2,0,0.1,NA,0,0,5.67,NA,14661,FleaFlicker,14105,NA,NA,NA,NA,NA,0,BALSun 4:25 PM,NA,WR64,0.2,42.7,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,4.5,4.5,42.6,NA,NA,0.2,0.1,0.8,NA,0,0,5.62,NA,16869,FleaFlicker,15757,NA,NA,NA,NA,NA,4,LACSun 1:00 PM,NA,WR57,0.2,43.4,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,2.6,2.6,28.9,NA,NA,0.2,2.5,11.8,NA,0.1,0,5.61,NA,18498,FleaFlicker,16684,NA,NA,NA,NA,NA,2,NYJMon 7:15 PM,NA,WR87,0.3,40.7,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,3.7,3.7,39.4,NA,NA,0.2,0,0.3,NA,0,0,5.55,NA,11329,FleaFlicker,12186,NA,NA,NA,NA,NA,4,CARSun 1:00 PM,NA,WR48,0.3,39.7,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,2.7,2.7,38.6,NA,NA,0.3,0,0.1,NA,0,0,5.53,NA,17792,FleaFlicker,16195,NA,NA,NA,NA,NA,5,@DALSun 8:20 PM,NA,WR70,0.3,38.6,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,3.4,3.4,39.9,NA,NA,0.2,0.1,0.6,NA,0,0,5.51,NA,12926,FleaFlicker,13163,NA,NA,NA,NA,NA,9,PHISun 1:00 PM,NA,WR60,0.2,40.6,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,3.4,3.4,40.9,NA,NA,0.2,0,0.2,NA,0,0.1,5.51,NA,19347,FleaFlicker,17073,NA,NA,NA,NA,NA,0,@HOUSun 1:00 PM,NA,WR45,0.2,41.1,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,3.2,3.2,39.5,NA,NA,0.3,0,0,NA,0,0.1,5.47,NA,17643,FleaFlicker,16191,NA,NA,NA,NA,NA,9,@DETSun 1:00 PM,NA,WR54,0.3,39.5,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,3.8,3.8,42.7,NA,NA,0.2,0,0.3,NA,0,0,5.46,NA,17622,FleaFlicker,16187,NA,NA,NA,NA,NA,1,@LARSun 4:05 PM,NA,WR52,0.2,43,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,2.9,2.9,34.4,NA,NA,0.2,0.9,5.1,NA,0,0,5.45,NA,17558,FleaFlicker,15981,NA,NA,NA,NA,NA,0,GBSun 8:20 PM,NA,WR77,0.3,39.5,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,3.3,3.3,36.1,NA,NA,0.3,0.1,0.8,NA,0,0,5.39,NA,18466,FleaFlicker,16619,NA,NA,NA,NA,NA,2,CINMon 8:15 PM,NA,WR53,0.3,36.9,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,3.1,3.1,35.1,NA,NA,0.2,0.1,1.7,NA,0,0,5.15,NA,12058,FleaFlicker,12658,NA,NA,NA,NA,NA,9,PHISun 1:00 PM,NA,WR115,0.2,36.8,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,3.1,3.1,34.7,NA,NA,0.3,0,0,NA,0,0,5.05,NA,16872,FleaFlicker,15788,NA,NA,NA,NA,NA,0,GBSun 8:20 PM,NA,WR99,0.3,34.7,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,BUF,NA,2.4,2.4,36.8,NA,NA,0.2,0,0,NA,0,0,4.98,NA,16292,FleaFlicker,15319,NA,NA,NA,NA,NA,7,NOSun 1:00 PM,NA,WR65,0.2,36.8,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,2.5,2.5,31.1,NA,NA,0.3,0.3,1.4,NA,0,0.1,4.93,NA,17631,FleaFlicker,16189,NA,NA,NA,NA,NA,2,CINMon 8:15 PM,NA,WR69,0.3,32.4,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,2.6,2.6,35.5,NA,NA,0.2,0,0.1,NA,0,0,4.84,NA,17725,FleaFlicker,16193,NA,NA,NA,NA,NA,4,CARSun 1:00 PM,NA,WR51,0.2,35.6,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,2.7,2.7,34.2,NA,NA,0.2,0,0.5,NA,0,0,4.77,NA,19439,FleaFlicker,17098,NA,NA,NA,NA,NA,8,@ARIW 23-20,4.77,WR66,0.2,34.8,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,CAR,NA,3.3,3.3,31.3,NA,NA,0.2,0,0,NA,0,0,4.59,NA,14836,FleaFlicker,14123,NA,NA,NA,NA,NA,4,@NESun 1:00 PM,NA,WR106,0.2,31.3,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,2.8,2.8,34,NA,NA,0.2,0.1,0.6,NA,0,0,4.58,NA,18424,FleaFlicker,16635,NA,NA,NA,NA,NA,2,@ATLSun 1:00 PM,NA,NA,0.2,34.6,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,SF,NA,1.8,1.8,28.3,NA,NA,0.2,0,0.2,NA,0,0,4.33,NA,12106,FleaFlicker,12785,NA,NA,NA,NA,NA,4,JACSun 4:05 PM,NA,WR124,0.2,28.5,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton,WR,LV,NA,2.5,2.5,33.1,NA,NA,0.2,0,0.1,NA,0,0,4.32,NA,19354,FleaFlicker,17087,NA,NA,NA,NA,NA,8,CHISun 4:25 PM,NA,WR76,0.2,33.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Lane,WR,WAS,NA,2.6,2.6,33,NA,NA,0.2,0,0,NA,0,0,4.28,NA,19363,FleaFlicker,17184,NA,NA,NA,NA,NA,2,@ATLSun 1:00 PM,NA,WR95,0.2,33,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAC,NA,2.5,2.5,30.4,NA,NA,0.1,0.5,2.7,NA,0,0.1,4.17,NA,16309,FleaFlicker,15292,NA,NA,NA,NA,NA,8,@SFSun 4:05 PM,NA,WR82,0.2,33,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,SF,NA,2.3,2.3,30.5,NA,NA,0.2,0,0.1,NA,0,0,4.08,NA,13364,FleaFlicker,13418,NA,NA,NA,NA,NA,4,JACSun 4:05 PM,NA,NA,0.2,30.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,2.4,2.4,27.9,NA,NA,0.2,0,0.1,NA,0,0,4.04,NA,17671,FleaFlicker,16206,NA,NA,NA,NA,NA,8,SEAL 20-23,4.04,WR90,0.2,28,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,2.4,2.4,26.9,NA,NA,0.2,0.2,1.7,NA,0,0,3.98,NA,15107,FleaFlicker,14592,NA,NA,NA,NA,NA,5,@LVSun 4:25 PM,NA,WR92,0.2,28.6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,2.6,2.6,28.7,NA,NA,0.2,0,0.4,NA,0,0,3.89,NA,17738,FleaFlicker,16192,NA,NA,NA,NA,NA,8,@SFSun 4:05 PM,NA,WR104,0.2,29.1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,2.1,2.1,27.2,NA,NA,0.2,0,-0.1,NA,0,0,3.78,NA,17018,FleaFlicker,15786,NA,NA,NA,NA,NA,6,@PITSun 9:30 AM,NA,WR97,0.2,27.1,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,1.9,1.9,29,NA,NA,0.1,0.1,0.4,NA,0,0,3.7,NA,14833,FleaFlicker,14122,NA,NA,NA,NA,NA,4,LACSun 1:00 PM,NA,WR88,0.1,29.3,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,2.1,2.1,28.6,NA,NA,0.1,0.1,0.6,NA,0,0,3.67,NA,18395,FleaFlicker,16626,NA,NA,NA,NA,NA,1,@LARSun 4:05 PM,NA,WR83,0.1,29.2,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,2.5,2.5,24.7,NA,NA,0.2,0.2,1.1,NA,0,0,3.64,NA,17724,FleaFlicker,16342,NA,NA,NA,NA,NA,4,CARSun 1:00 PM,NA,WR79,0.2,25.8,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden,WR,CHI,NA,1.9,1.9,24.6,NA,NA,0.2,0.2,1.7,NA,0,0,3.63,NA,19335,FleaFlicker,17070,NA,NA,NA,NA,NA,5,@LVSun 4:25 PM,NA,WR63,0.2,26.3,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,CAR,NA,2,2,25.3,NA,NA,0.1,0,0,NA,0,0,3.41,NA,13117,FleaFlicker,13348,NA,NA,NA,NA,NA,4,@NESun 1:00 PM,NA,NA,0.1,25.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,2,2,25.2,NA,NA,0.1,0.2,2,NA,0,0.1,3.26,NA,13934,FleaFlicker,13641,NA,NA,NA,NA,NA,5,WASSun 1:00 PM,NA,WR110,0.1,27.2,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,NO,NA,2.2,2.2,23,NA,NA,0.2,0.1,0.2,NA,0,0,3.26,NA,10242,FleaFlicker,11674,NA,NA,NA,NA,NA,1,@BUFSun 1:00 PM,NA,WR117,0.2,23.2,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,2.3,2.3,24.7,NA,NA,0.1,0,0,NA,0,0,3.17,NA,12950,FleaFlicker,13156,NA,NA,NA,NA,NA,0,BALSun 4:25 PM,NA,WR103,0.1,24.7,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,NYJ,NA,1.7,1.7,22.1,NA,NA,0.2,0,0,NA,0,0,3.15,NA,13029,FleaFlicker,13168,NA,NA,NA,NA,NA,9,@MIAMon 7:15 PM,NA,WR120,0.2,22.1,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,WAS,NA,1.8,1.8,23.6,NA,NA,0.1,0,0.1,NA,0,0,2.98,NA,12153,FleaFlicker,12773,NA,NA,NA,NA,NA,2,@ATLSun 1:00 PM,NA,NA,0.1,23.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,1.6,1.6,19.9,NA,NA,0.1,0.5,2.4,NA,0,0,2.87,NA,18564,FleaFlicker,16633,NA,NA,NA,NA,NA,8,INDSun 4:05 PM,NA,WR111,0.1,22.3,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,1.6,1.6,18.4,NA,NA,0.2,0,0.1,NA,0,0,2.85,NA,13008,FleaFlicker,13289,NA,NA,NA,NA,NA,4,CARSun 1:00 PM,NA,WR113,0.2,18.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,1.7,1.7,20.4,NA,NA,0.1,0,0,NA,0,0,2.8,NA,17754,FleaFlicker,16207,NA,NA,NA,NA,NA,0,@DENMon 8:15 PM,NA,WR93,0.1,20.4,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
