player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Kaleb Johnson,RB,PIT,NA,2.1,7.8,NA,0.1,NA,0.3,2.2,NA,NA,0,0,1.4,NA,27165,FantasyPros,17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Holani,RB,SEA,NA,2.3,8.1,NA,0,NA,0.5,4.2,NA,NA,0,0.1,1.4,NA,22915,FantasyPros,16608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,MIN,NA,1.7,5.8,NA,0,NA,0.2,1.2,NA,NA,0,0,1.1,NA,19268,FantasyPros,14799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zonovan Knight,RB,ARI,NA,1.8,6.5,NA,0,NA,0.2,1.1,NA,NA,0,0,1.1,NA,24901,FantasyPros,15727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.4,0.9,NA,0.1,NA,0.7,5.4,NA,NA,0,0,1,NA,18571,FantasyPros,14420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Laube,RB,LV,NA,1.3,4.6,NA,0,NA,0.4,3.5,NA,NA,0,0,1,NA,26194,FantasyPros,16613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,2.8,8.8,NA,0,NA,0.1,0.8,NA,NA,0,0,1,NA,25987,FantasyPros,16610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Neal,RB,NO,NA,0,5.9,NA,0,NA,0.1,1.1,NA,NA,0,0,1,NA,23682,FantasyPros,17046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,1.2,6,NA,0.1,NA,0.1,0.4,NA,NA,0,0,0.9,NA,23679,FantasyPros,16166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Etienne,RB,CAR,NA,1.1,4.8,NA,0.1,NA,0.2,1.8,NA,NA,0,0,0.9,NA,25393,FantasyPros,17056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Dillon,RB,PHI,NA,1.4,6.2,NA,0,NA,0.1,1.1,NA,NA,0,0,0.9,NA,19358,FantasyPros,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,1,3,NA,0.1,NA,0.1,0.7,NA,NA,0,0,0.8,NA,25322,FantasyPros,16175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan James,RB,SF,NA,1,4.1,NA,0.1,NA,0.1,0.9,NA,NA,0,0,0.8,NA,27310,FantasyPros,17055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.8,3.2,NA,0,NA,0.3,2.2,NA,NA,0,0,0.8,NA,16879,FantasyPros,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nathan Carter,RB,ATL,NA,1.2,5.2,NA,0,NA,0.1,0.8,NA,NA,0,0,0.8,NA,27667,FantasyPros,17348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Beck,RB,NYJ,NA,0.2,0.1,NA,0.1,NA,0.2,1,NA,NA,0,0,0.7,NA,18748,FantasyPros,14319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,1,3.6,NA,0,NA,0.1,1.1,NA,NA,0,0,0.7,NA,26392,FantasyPros,16688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,0.9,4.3,NA,0,NA,0.1,0.4,NA,NA,0,0,0.7,NA,22947,FantasyPros,15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarquez Hunter,RB,LAR,NA,0.9,3.8,NA,0,NA,0.1,0.6,NA,NA,0,0,0.7,NA,24335,FantasyPros,17064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Goodson,RB,IND,NA,1.1,4.5,NA,0,NA,0.2,1.1,NA,NA,0,0,0.7,NA,22976,FantasyPros,15730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,1.2,4,NA,0,NA,0,0.3,NA,NA,0,0,0.6,NA,22908,FantasyPros,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,0.7,2.6,NA,0.1,NA,0.1,0.7,NA,NA,0,0,0.6,NA,14338,FantasyPros,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,1,5.2,NA,0,NA,0.1,0.5,NA,NA,0,0,0.6,NA,25876,FantasyPros,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Mitchell,RB,KC,NA,0.9,2.6,NA,0.1,NA,0.1,0.1,NA,NA,0,0,0.6,NA,22813,FantasyPros,15263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheim Sanders,RB,CLE,NA,0.9,2.7,NA,0,NA,0.1,0.7,NA,NA,0,0,0.5,NA,24351,FantasyPros,17062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rasheen Ali,RB,BAL,NA,1,4.9,NA,0,NA,0.1,0.4,NA,NA,0,0,0.5,NA,25983,FantasyPros,16746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaydon Blue,RB,DAL,NA,1.2,3.8,NA,0,NA,0.1,0.8,NA,NA,0,0,0.5,NA,24344,FantasyPros,17069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0.5,1.5,NA,0,NA,0.3,1.9,NA,NA,0,0,0.4,NA,25941,FantasyPros,16391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,0,1.6,NA,0,NA,0,0.3,NA,NA,0,0,0.2,NA,19074,FantasyPros,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,17.6,77.6,NA,0.6,5.4,5.4,48.7,NA,NA,0.3,0.1,17.65,NA,12892,FleaFlicker,13130,4,JACSun 4:05 PM,NA,RB3,0.9,126.3,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,19.6,91.7,NA,0.7,2.5,2.5,19.4,NA,NA,0.1,0.1,16.07,NA,15604,FleaFlicker,14802,1,@LARSun 4:05 PM,NA,RB2,0.9,111.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,17,81.4,NA,0.6,3.6,3.6,30.5,NA,NA,0.2,0.1,15.65,NA,17603,FleaFlicker,16161,5,WASSun 1:00 PM,NA,RB1,0.8,111.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,17.2,82.4,NA,0.8,2.3,2.3,19.4,NA,NA,0.1,0.1,15.64,NA,16839,FleaFlicker,15715,7,NOSun 1:00 PM,NA,RB7,0.9,101.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,19.1,80.4,NA,0.8,2.5,2.5,21.6,NA,NA,0.1,0.1,15.46,NA,14673,FleaFlicker,14073,5,@DALSun 8:20 PM,NA,RB9,0.9,102,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,14.6,71.8,NA,0.7,3.5,3.5,27.9,NA,NA,0.2,0.1,15.09,NA,17612,FleaFlicker,16162,8,CLESun 1:00 PM,NA,RB4,0.9,99.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,18.2,87.4,NA,0.7,2.4,2.4,16.9,NA,NA,0.1,0.1,14.77,NA,13778,FleaFlicker,13604,9,@TBSun 1:00 PM,NA,RB6,0.8,104.3,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,17.5,88.8,NA,0.7,1,1,9.4,NA,NA,0.1,0.1,14.33,NA,12042,FleaFlicker,12626,7,@KCSun 4:25 PM,NA,RB5,0.8,98.3,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,12.8,61.5,NA,0.4,5,5,36.7,NA,NA,0.3,0.1,14.1,NA,17617,FleaFlicker,16167,2,NYJMon 7:15 PM,NA,RB10,0.7,98.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,18,76.7,NA,0.7,2.1,2.1,13.7,NA,NA,0.1,0.1,14,NA,17004,FleaFlicker,15710,8,INDSun 4:05 PM,NA,RB14,0.9,90.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,16.3,75.6,NA,0.5,3.4,3.4,25.3,NA,NA,0.1,0.1,13.51,NA,18479,FleaFlicker,16598,9,PHISun 1:00 PM,NA,RB8,0.6,100.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Omarion Hampton,RB,LAC,NA,17,70.6,NA,0.6,2.5,2.5,20.8,NA,NA,0.1,0.1,13.28,NA,19248,FleaFlicker,17044,2,@NYGSun 1:00 PM,NA,RB11,0.7,91.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,MIN,NA,17.6,82.4,NA,0.5,1.7,1.7,11.9,NA,NA,0.1,0.1,12.65,NA,17167,FleaFlicker,15972,6,@PITSun 9:30 AM,NA,RB20,0.6,94.3,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,DEN,NA,15.2,72.2,NA,0.6,1.8,1.8,10.2,NA,NA,0.1,0.1,12.2,NA,15555,FleaFlicker,14800,2,CINMon 8:15 PM,NA,RB23,0.7,82.4,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Jeanty,RB,LV,NA,15.6,68,NA,0.5,2,2,14.6,NA,NA,0.1,0.1,11.82,NA,19247,FleaFlicker,17042,8,CHISun 4:25 PM,NA,RB12,0.6,82.6,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Skattebo,RB,NYG,NA,14.1,62.8,NA,0.5,3,3,22.7,NA,NA,0.1,0.1,11.79,NA,19361,FleaFlicker,17045,4,LACSun 1:00 PM,NA,RB24,0.6,85.5,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,14.4,62.3,NA,0.3,3,3,26.1,NA,NA,0.1,0.1,11.4,NA,16834,FleaFlicker,15708,9,@MIAMon 7:15 PM,NA,RB15,0.5,88.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Benson,RB,ARI,NA,14.2,69.6,NA,0.4,2.8,2.8,19.3,NA,NA,0.1,0.1,11.35,NA,18442,FleaFlicker,16594,8,SEAL 20-23,11.35,RB22,0.4,88.9,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,18,74,NA,0.4,2.1,2.1,14.2,NA,NA,0.1,0.1,11.23,NA,14759,FleaFlicker,14085,0,@HOUSun 1:00 PM,NA,RB25,0.4,88.2,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinshon Judkins,RB,CLE,NA,16.2,70.6,NA,0.5,1.6,1.6,12.7,NA,NA,0,0.1,11.21,NA,19303,FleaFlicker,17051,9,@DETSun 1:00 PM,NA,RB26,0.5,83.3,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,14.9,63.5,NA,0.4,2.7,2.7,19.6,NA,NA,0.1,0.1,10.9,NA,15601,FleaFlicker,14797,5,@LVSun 4:25 PM,NA,RB27,0.5,83,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJaylen Warren,RB,PIT,NA,14.4,59.3,NA,0.3,3.1,3.1,24.1,NA,NA,0.1,0.1,10.74,NA,17137,FleaFlicker,15742,5,MINSun 9:30 AM,NA,RB30,0.4,83.4,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,14.8,61.9,NA,0.4,2.6,2.6,15.8,NA,NA,0.1,0.1,10.68,NA,16361,FleaFlicker,15261,4,@NESun 1:00 PM,NA,RB17,0.5,77.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DAL,NA,14.7,58.4,NA,0.5,3,3,16.6,NA,NA,0.1,0.1,10.5,NA,16282,FleaFlicker,15256,0,GBSun 8:20 PM,NA,RB18,0.5,75,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,14.8,61.9,NA,0.3,3.2,3.2,20,NA,NA,0.1,0.1,10.49,NA,12965,FleaFlicker,13132,1,@BUFSun 1:00 PM,NA,RB21,0.4,81.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,14.4,56.7,NA,0.4,2.9,2.9,19.6,NA,NA,0.1,0.1,10.47,NA,17756,FleaFlicker,16181,0,@DENMon 8:15 PM,NA,RB19,0.5,76.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,12.6,53.9,NA,0.5,2.2,2.2,16.3,NA,NA,0.1,0.1,10.4,NA,16890,FleaFlicker,15711,8,@ARIW 23-20,10.4,RB13,0.6,70.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,14.5,61.5,NA,0.3,2.1,2.1,15.6,NA,NA,0.1,0.1,10.13,NA,16241,FleaFlicker,15253,8,@SFSun 4:05 PM,NA,RB16,0.4,77.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,HOU,NA,13.8,59.7,NA,0.5,1.4,1.4,10.7,NA,NA,0.1,0.1,10.12,NA,13802,FleaFlicker,13610,6,TENSun 1:00 PM,NA,RB33,0.5,70.5,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,11.8,49,NA,0.6,1.7,1.7,13.3,NA,NA,0,0.1,9.63,NA,14716,FleaFlicker,14071,8,CLESun 1:00 PM,NA,RB29,0.6,62.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,9.6,42.9,NA,0.3,2.1,2.1,16.3,NA,NA,0.1,0.1,8.02,NA,16339,FleaFlicker,15259,4,CARSun 1:00 PM,NA,RB38,0.4,59.2,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TreVeyon Henderson,RB,NE,NA,8.2,37.1,NA,0.3,2.4,2.4,18.3,NA,NA,0.1,0.1,7.61,NA,19272,FleaFlicker,17043,4,CARSun 1:00 PM,NA,RB28,0.4,55.4,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacory Croskey-Merritt,RB,WAS,NA,9.3,40,NA,0.3,1.4,1.4,10.8,NA,NA,0.1,0.1,7.24,NA,19509,FleaFlicker,17256,2,@ATLSun 1:00 PM,NA,RB31,0.4,50.8,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,10.1,41.4,NA,0.3,1.2,1.2,8.6,NA,NA,0,0,7.1,NA,17667,FleaFlicker,16169,8,@ARIW 23-20,7.1,RB36,0.4,50,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,8.7,31.5,NA,0.3,1.3,1.3,9.4,NA,NA,0.1,0,6.43,NA,12934,FleaFlicker,13138,0,BALSun 4:25 PM,NA,RB59,0.4,40.9,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,9.4,36.9,NA,0.2,1.6,1.6,11.1,NA,NA,0,0,6.29,NA,17029,FleaFlicker,15749,0,BALSun 4:25 PM,NA,RB35,0.3,48,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez,RB,WAS,NA,7.9,33.2,NA,0.3,0.8,0.8,6,NA,NA,0,0,5.6,NA,17762,FleaFlicker,16174,2,@ATLSun 1:00 PM,NA,RB51,0.3,39.2,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhayshul Tuten,RB,JAC,NA,7.3,30.1,NA,0.2,1.2,1.2,9.6,NA,NA,0.1,0.1,5.53,NA,19349,FleaFlicker,17052,8,@SFSun 4:05 PM,NA,RB34,0.3,39.7,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,6.2,25.4,NA,0.2,1.9,1.9,12,NA,NA,0.1,0,5.3,NA,16480,FleaFlicker,15255,5,MINSun 9:30 AM,NA,RB66,0.3,37.4,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woody Marks,RB,HOU,NA,6.3,27.4,NA,0.2,1.4,1.4,12.3,NA,NA,0.1,0.1,5.29,NA,19351,FleaFlicker,17053,6,TENSun 1:00 PM,NA,RB50,0.2,39.8,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,7.4,33.9,NA,0.2,0.6,0.6,4.8,NA,NA,0,0,5.27,NA,16993,FleaFlicker,15712,5,WASSun 1:00 PM,NA,RB40,0.2,38.7,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,7.3,30,NA,0.2,1.4,1.4,9.4,NA,NA,0.1,0,5.26,NA,15904,FleaFlicker,14823,4,@NESun 1:00 PM,NA,RB54,0.2,39.4,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ Harvey,RB,DEN,NA,5.9,25.3,NA,0.2,1.7,1.7,12.7,NA,NA,0.1,0.1,5.12,NA,19290,FleaFlicker,17068,2,CINMon 8:15 PM,NA,RB32,0.2,38,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,6.6,30.6,NA,0.2,1.5,1.5,9.2,NA,NA,0,0,5.06,NA,14736,FleaFlicker,14080,4,LACSun 1:00 PM,NA,RB75,0.2,39.8,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon,RB,MIA,NA,7,28.8,NA,0.3,0.7,0.7,5,NA,NA,0,0.1,5.02,NA,19380,FleaFlicker,17059,2,NYJMon 7:15 PM,NA,RB42,0.3,33.8,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,5.9,24.3,NA,0.2,1.6,1.6,11.2,NA,NA,0.1,0.1,4.87,NA,16882,FleaFlicker,15721,9,PHISun 1:00 PM,NA,RB46,0.2,35.4,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,6.4,26.1,NA,0.2,0.9,0.9,7.1,NA,NA,0.1,0.1,4.66,NA,19543,FleaFlicker,17066,5,@LVSun 4:25 PM,NA,RB45,0.2,33.2,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,4.4,23.2,NA,0.2,0.9,0.9,6.1,NA,NA,0,0.1,4.45,NA,12999,FleaFlicker,13143,2,@ATLSun 1:00 PM,NA,RB55,0.3,29.3,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,DAL,NA,6,25,NA,0.2,1.3,1.3,6.3,NA,NA,0,0.1,4.21,NA,14745,FleaFlicker,14079,0,GBSun 8:20 PM,NA,RB61,0.2,31.3,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braelon Allen,RB,NYJ,NA,6.6,24.3,NA,0.2,0.9,0.9,7.1,NA,NA,0,0,4.18,NA,18456,FleaFlicker,16596,9,@MIAMon 7:15 PM,NA,RB43,0.2,31.4,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zavier Scott,RB,MIN,NA,5.5,23.4,NA,0.1,0.8,0.8,7,NA,NA,0.1,0.1,4.01,NA,18092,FleaFlicker,17337,6,@PITSun 9:30 AM,NA,NA,0.2,30.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,6.3,26.6,NA,0.2,0.2,0.2,2.1,NA,NA,0,0,3.97,NA,18441,FleaFlicker,16593,8,INDSun 4:05 PM,NA,RB44,0.2,28.7,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,5.6,22.2,NA,0.2,0.6,0.6,5.2,NA,NA,0,0.1,3.82,NA,16875,FleaFlicker,15716,4,JACSun 4:05 PM,NA,RB39,0.2,27.4,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,4.8,23.1,NA,0.1,0.9,0.9,7.3,NA,NA,0,0.1,3.76,NA,15591,FleaFlicker,14852,4,CARSun 1:00 PM,NA,RB78,0.1,30.4,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,4,19.7,NA,0.1,1.4,1.4,9.1,NA,NA,0,0,3.74,NA,17978,FleaFlicker,16385,8,SEAL 20-23,3.74,NA,0.1,28.8,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,5.9,24.3,NA,0.1,0.8,0.8,4.8,NA,NA,0,0,3.71,NA,17661,FleaFlicker,16171,1,@BUFSun 1:00 PM,NA,RB62,0.1,29.1,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
