player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Reggie Gilliam,RB,BUF,NA,0.3,1.27,NA,0,0.33,0.23,1.78,NA,NA,0.01,NA,0.48,NA,54640,FanDuel,15103,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,294,18,4,Buffalo Bills,4,Buffalo Bills,BUF,19,New England Patriots,NE,WEEKLY
Tank Bigsby,RB,PHI,NA,0.34,1.41,NA,0.01,0.26,0.19,1.33,NA,NA,0.01,NA,0.47,NA,55626,FanDuel,16164,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85,297,4,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,10,Denver Broncos,DEN,WEEKLY
Velus Jones,RB,NO,NA,0.3,1.3,NA,0.01,0.31,0.21,1.37,NA,NA,0.01,NA,0.47,NA,55238,FanDuel,15767,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85,297,28,20,New Orleans Saints,20,New Orleans Saints,NO,21,New York Giants,NYG,WEEKLY
British Brooks,RB,HOU,NA,0.27,1.13,NA,0,0.32,0.23,1.61,NA,NA,0.01,NA,0.45,NA,56007,FanDuel,16816,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,304,30,13,Houston Texans,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Dameon Pierce,RB,HOU,NA,0.54,2.22,NA,0.01,0.16,0.12,0.72,NA,NA,0,NA,0.41,NA,55272,FanDuel,15717,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,88,306,30,13,Houston Texans,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Andrew Beck,RB,NYJ,NA,0,0,NA,0,0.28,0.2,1.54,NA,NA,0.01,NA,0.31,NA,54321,FanDuel,14319,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,89,327,32,22,New York Jets,22,New York Jets,NYJ,9,Dallas Cowboys,DAL,WEEKLY
Raheim Sanders,RB,CLE,NA,0.56,2.35,NA,0.01,0,0,0,NA,NA,0,NA,0.3,NA,56332,FanDuel,17062,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,328,1,8,Cleveland Browns,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Jaleel McLaughlin,RB,DEN,NA,0.23,1,NA,0,0.19,0.14,0.74,NA,NA,0.01,NA,0.3,NA,55669,FanDuel,16390,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,328,12,10,Denver Broncos,24,Philadelphia Eagles,PHI,10,Denver Broncos,DEN,WEEKLY
Dare Ogunbowale,RB,HOU,NA,0.27,1.09,NA,0,0.16,0.11,0.82,NA,NA,0,NA,0.25,NA,54069,FanDuel,13148,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92,339,30,13,Houston Texans,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Jarquez Hunter,RB,LA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56457,FanDuel,17064,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,13,33,Los Angeles Rams,33,Los Angeles Rams,LA,27,San Francisco 49ers,SF,WEEKLY
Jordan James,RB,SF,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56491,FanDuel,17055,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,5,27,San Francisco 49ers,33,Los Angeles Rams,LA,27,San Francisco 49ers,SF,WEEKLY
Aaron Jones,RB,MIN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53454,FanDuel,13319,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,7,18,Minnesota Vikings,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
C.J. Ham,RB,MIN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53557,FanDuel,12923,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,7,18,Minnesota Vikings,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Cam Akers,RB,MIN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54540,FanDuel,14799,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,7,18,Minnesota Vikings,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Ty Chandler,RB,MIN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55461,FanDuel,15723,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,7,18,Minnesota Vikings,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Tyler Goodson,RB,IND,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55869,FanDuel,15730,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,16,14,Indianapolis Colts,14,Indianapolis Colts,IND,35,Las Vegas Raiders,LV,WEEKLY
Joe Mixon,RB,HOU,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53427,FanDuel,13131,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,30,13,Houston Texans,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Eric Gray,RB,NYG,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55712,FanDuel,16173,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,26,21,New York Giants,20,New Orleans Saints,NO,21,New York Giants,NYG,WEEKLY
Tyrone Tracy Jr.,RB,NYG,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55978,FanDuel,16747,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,26,21,New York Giants,20,New Orleans Saints,NO,21,New York Giants,NYG,WEEKLY
Devin Neal,RB,NO,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56282,FanDuel,17046,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,28,20,New Orleans Saints,20,New Orleans Saints,NO,21,New York Giants,NYG,WEEKLY
Braelon Allen,RB,NYJ,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55977,FanDuel,16596,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,32,22,New York Jets,22,New York Jets,NYJ,9,Dallas Cowboys,DAL,WEEKLY
Jaydon Blue,RB,DAL,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56280,FanDuel,17069,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,27,9,Dallas Cowboys,22,New York Jets,NYJ,9,Dallas Cowboys,DAL,WEEKLY
Trey Benson,RB,ARI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55907,FanDuel,16594,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,29,1,Arizona Cardinals,1,Arizona Cardinals,ARI,31,Tennessee Titans,TEN,WEEKLY
Kalel Mullings,RB,TEN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56389,FanDuel,17050,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,22,31,Tennessee Titans,1,Arizona Cardinals,ARI,31,Tennessee Titans,TEN,WEEKLY
Chase Edmonds,RB,TB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53799,FanDuel,13726,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,6,30,Tampa Bay Buccaneers,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Brady Russell,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55762,FanDuel,16496,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,9,28,Seattle Seahawks,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Bucky Irving,RB,TB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55976,FanDuel,16598,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,6,30,Tampa Bay Buccaneers,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Robbie Ouzts,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56315,FanDuel,17215,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,9,28,Seattle Seahawks,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Jack Westover,RB,NE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56352,FanDuel,16839,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,15,19,New England Patriots,4,Buffalo Bills,BUF,19,New England Patriots,NE,WEEKLY
Elijah Mitchell,RB,KC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54953,FanDuel,15263,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,362,2,16,Kansas City Chiefs,15,Jacksonville Jaguars,JAC,16,Kansas City Chiefs,KC,WEEKLY
