player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Ben Sims,TE,GB,NA,1.28,0.87,8.28,NA,NA,0.07,NA,1.66,NA,55788,FanDuel,16483,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,285,4,12,Green Bay Packers,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Ben Sinnott,TE,WSH,NA,1.25,0.93,8.6,NA,NA,0.05,NA,1.61,NA,55926,FanDuel,16644,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,287,10,32,Washington Commanders,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
John Bates,TE,WSH,NA,1.25,0.92,8.64,NA,NA,0.05,NA,1.6,NA,55089,FanDuel,15344,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,288,10,32,Washington Commanders,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Moliki Matavao,TE,NO,NA,1.33,0.88,7.77,NA,NA,0.05,NA,1.5,NA,56343,FanDuel,17259,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,297,7,20,New Orleans Saints,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Luke Schoonmaker,TE,DAL,NA,1.04,0.74,6.86,NA,NA,0.05,NA,1.36,NA,55592,FanDuel,16221,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,303,30,9,Dallas Cowboys,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Mason Taylor,TE,NYJ,NA,1.21,0.83,7.12,NA,NA,0.04,NA,1.35,NA,56283,FanDuel,17106,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,304,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Elijah Higgins,TE,ARI,NA,0.96,0.68,6.4,NA,NA,0.05,NA,1.28,NA,55823,FanDuel,16333,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,309,21,1,Arizona Cardinals,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Luke Farrell,TE,SF,NA,1.06,0.74,6.69,NA,NA,0.04,NA,1.26,NA,54992,FanDuel,15335,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,312,16,27,San Francisco 49ers,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Kylen Granson,TE,PHI,NA,0.96,0.66,7.25,NA,NA,0.03,NA,1.22,NA,55071,FanDuel,15419,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,314,29,24,Philadelphia Eagles,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Colby Parkinson,TE,LA,NA,0.94,0.66,6.27,NA,NA,0.04,NA,1.2,NA,54804,FanDuel,14871,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,315,3,33,Los Angeles Rams,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Tommy Tremble,TE,CAR,NA,0.95,0.6,6.16,NA,NA,0.03,NA,1.1,NA,54965,FanDuel,15332,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,320,14,5,Carolina Panthers,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Elijah Arroyo,TE,SEA,NA,0.81,0.56,6.02,NA,NA,0.03,NA,1.06,NA,56390,FanDuel,17108,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,322,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Tucker Fisk,TE,LAC,NA,0.63,0.45,4.55,NA,NA,0.03,NA,0.86,NA,55882,FanDuel,16557,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,327,13,34,Los Angeles Chargers,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Hunter Long,TE,JAC,NA,0.64,0.43,4.37,NA,NA,0.03,NA,0.83,NA,55093,FanDuel,15334,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,329,12,15,Jacksonville Jaguars,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
