player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Parker Washington,WR,JAX,NA,NA,3.1,40.68,NA,NA,0.29,NA,1.06,NA,0.01,0.02,9.03,NA,2569888,NFL,16192,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,2.42,48.47,NA,NA,0.29,NA,NA,NA,NA,0.01,8.99,NA,2567637,NFL,15789,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,NA,3.1,28.26,NA,NA,0.27,NA,7.96,NA,0.05,0.04,8.92,NA,2572255,NFL,16684,NA,NA,NA,NA,NA,NA,0.06,NA
Rashod Bateman,WR,BAL,NA,NA,2.48,40.03,NA,NA,0.4,NA,NA,NA,NA,0.01,8.86,NA,2565836,NFL,15293,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,3.01,44.11,NA,NA,0.21,NA,0.34,NA,NA,0.02,8.68,NA,2563896,NFL,14833,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,NA,2.71,41.93,NA,NA,0.29,NA,0.22,NA,NA,0.01,8.65,NA,2570092,NFL,16193,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin III,WR,PIT,NA,NA,2.76,38.12,NA,NA,0.33,NA,0.65,NA,NA,0.02,8.58,NA,2568132,NFL,15777,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,NA,2.8,38.94,NA,NA,0.32,NA,NA,NA,NA,0.02,8.57,NA,2574589,NFL,17079,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims Jr.,WR,DEN,NA,NA,2.54,35.06,NA,NA,0.31,NA,1.97,NA,0.02,0.04,8.5,NA,2569717,NFL,16189,NA,NA,NA,NA,NA,NA,0.06,NA
Keon Coleman,WR,BUF,NA,NA,2.73,38.49,NA,NA,0.3,NA,0.29,NA,NA,0.02,8.37,NA,2571859,NFL,16617,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,NA,2.7,36.89,NA,NA,0.19,NA,1.12,NA,0.01,0.02,7.66,NA,2562492,NFL,14127,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,NA,2.55,36.25,NA,NA,0.21,NA,0.12,NA,NA,0.02,7.41,NA,2572920,NFL,16809,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,NA,2.23,28.98,NA,NA,0.34,NA,1.22,NA,0.01,0.01,7.33,NA,2574561,NFL,17098,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,NA,2.61,30.86,NA,NA,0.24,NA,1.45,NA,0.01,0.02,7.3,NA,2562808,NFL,14592,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,SF,NA,NA,2.33,36.01,NA,NA,0.21,NA,0.72,NA,NA,0.01,7.24,NA,2558914,NFL,13418,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,NO,NA,NA,2.44,31.19,NA,NA,0.26,NA,0.38,NA,NA,0.01,7.14,NA,2572006,NFL,16788,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,2.06,31.7,NA,NA,0.22,NA,1.31,NA,0.01,0.03,7.1,NA,2569110,NFL,16080,NA,NA,NA,NA,NA,NA,0.07,NA
Xavier Legette,WR,CAR,NA,NA,2.51,30.05,NA,NA,0.24,NA,0.77,NA,0.01,0.02,7.05,NA,2571889,NFL,16639,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,NA,2.74,30.68,NA,NA,0.19,NA,0.2,NA,NA,0.01,6.95,NA,2574285,NFL,17078,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,2.42,29.05,NA,NA,0.27,NA,0.21,NA,NA,0.01,6.95,NA,2569681,NFL,16191,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,NO,NA,NA,2.22,29,NA,NA,0.24,NA,0.12,NA,NA,0.01,6.55,NA,2543498,NFL,11674,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,WAS,NA,NA,1.85,30.7,NA,NA,0.2,NA,0.14,NA,NA,NA,6.13,NA,2555209,NFL,12773,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,NA,2.34,27.2,NA,NA,0.15,NA,1.21,NA,0.01,0.01,6.12,NA,2574130,NFL,17075,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,NA,2.03,26.54,NA,NA,0.21,NA,0.12,NA,NA,0.01,5.94,NA,2558262,NFL,13289,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,NA,2.13,24.58,NA,NA,0.2,NA,0.25,NA,NA,0.02,5.77,NA,2555295,NFL,12658,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,1.99,25.1,NA,NA,0.21,NA,0.22,NA,NA,0.01,5.76,NA,2570224,NFL,16206,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,NA,2,25.17,NA,NA,0.18,NA,1.04,NA,0.01,0.01,5.74,NA,2570119,NFL,16342,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,NA,1.93,25.27,NA,NA,0.21,NA,0.14,NA,NA,0.01,5.71,NA,2557898,NFL,13164,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,NA,1.66,22.46,NA,NA,0.27,NA,0.24,NA,NA,0.01,5.53,NA,2565477,NFL,15109,NA,NA,NA,NA,NA,NA,NA,NA
Josh Palmer,WR,BUF,NA,NA,1.79,26.81,NA,NA,0.15,NA,NA,NA,NA,0.01,5.35,NA,2566502,NFL,15319,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,ARI,NA,NA,2.05,23.62,NA,NA,0.15,NA,0.43,NA,NA,0.01,5.34,NA,2557863,NFL,13176,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,NA,1.7,20.18,NA,NA,0.18,NA,0.13,NA,NA,0.01,4.79,NA,2572459,NFL,16629,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,1.52,21.12,NA,NA,0.18,NA,0.11,NA,NA,0.01,4.7,NA,2567925,NFL,15786,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,1.67,20.42,NA,NA,0.13,NA,0.72,NA,0.01,0.01,4.6,NA,2572216,NFL,16633,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,NA,1.3,18.95,NA,NA,0.17,NA,NA,NA,NA,0.01,4.2,NA,2540165,NFL,11232,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,NYG,NA,NA,1.46,19.43,NA,NA,0.11,NA,1.16,NA,0.01,0.05,4.14,NA,2560801,NFL,13641,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,NA,1.38,17.82,NA,NA,0.16,NA,0.04,NA,NA,0.01,4.11,NA,2574086,NFL,17082,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,LV,NA,NA,1.5,18.85,NA,NA,0.12,NA,NA,NA,NA,0.01,4.09,NA,2552430,NFL,12187,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,1.38,17.24,NA,NA,0.15,NA,0.13,NA,NA,NA,4.02,NA,2569825,NFL,16201,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,NA,1.33,17.22,NA,NA,0.14,NA,0.12,NA,NA,0.01,3.88,NA,2574170,NFL,17083,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1.29,16.35,NA,NA,0.15,NA,0.25,NA,NA,0.01,3.83,NA,2568321,NFL,15755,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,1.11,15.86,NA,NA,0.1,NA,0.77,NA,NA,0.04,3.71,NA,2556661,NFL,13066,NA,NA,NA,NA,NA,NA,0.07,NA
Tyler Johnson,WR,NYJ,NA,NA,1.26,17.11,NA,NA,0.11,NA,0.12,NA,NA,NA,3.64,NA,2565225,NFL,14864,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,WAS,NA,NA,1.04,15.81,NA,NA,0.1,NA,0.5,NA,NA,NA,3.27,NA,2567643,NFL,15752,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,1.13,14.29,NA,NA,0.12,NA,0.12,NA,NA,0.01,3.27,NA,2569759,NFL,16195,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden III,WR,CHI,NA,NA,1.16,12.97,NA,NA,0.08,NA,2.02,NA,0.02,0.01,3.24,NA,2574004,NFL,17070,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAX,NA,NA,1.08,14.31,NA,NA,0.09,NA,0.68,NA,0.01,0.01,3.16,NA,2566586,NFL,15292,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,1.19,13.43,NA,NA,0.09,NA,0.54,NA,NA,NA,3.13,NA,2571955,NFL,16624,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,1.13,12.15,NA,NA,0.09,NA,1.41,NA,0.01,0.01,3.07,NA,2558066,NFL,13157,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.98,13.59,NA,NA,0.11,NA,0.27,NA,NA,0.01,3.01,NA,2565857,NFL,15285,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,NA,0.98,12.2,NA,NA,0.08,NA,0.96,NA,0.01,0.01,2.82,NA,2574176,NFL,17080,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,NA,0.88,11.69,NA,NA,0.09,NA,1.12,NA,0.01,0.01,2.74,NA,2574663,NFL,17076,NA,NA,NA,NA,NA,NA,NA,NA
Tyrell Shavers,WR,BUF,NA,NA,0.9,12.31,NA,NA,0.1,NA,NA,NA,NA,NA,2.73,NA,2571425,NFL,16451,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,NA,0.94,12.05,NA,NA,0.09,NA,0.1,NA,NA,0.01,2.68,NA,2574387,NFL,17134,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,NA,0.8,12.46,NA,NA,0.08,NA,NA,NA,NA,NA,2.53,NA,2558091,NFL,13172,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Horn Jr.,WR,CAR,NA,NA,0.82,9.91,NA,NA,0.07,NA,2.41,NA,0.01,NA,2.53,NA,2573985,NFL,17234,NA,NA,NA,NA,NA,NA,NA,NA
Tre Harris,WR,LAC,NA,NA,1.01,11.07,NA,NA,0.06,NA,0.11,NA,NA,0.01,2.47,NA,2574515,NFL,17072,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,0.86,7.69,NA,NA,0.06,NA,1.13,NA,0.01,0.01,2.14,NA,2562645,NFL,14108,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,0.65,9.44,NA,NA,0.08,NA,NA,NA,NA,NA,2.07,NA,2560787,NFL,13632,NA,NA,NA,NA,NA,NA,NA,NA
David Sills,WR,ATL,NA,NA,0.75,9,NA,NA,0.06,NA,0.06,NA,NA,NA,2.02,NA,2562732,NFL,14110,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,NA,0.68,8.04,NA,NA,0.07,NA,0.12,NA,NA,NA,1.92,NA,2570518,NFL,16413,NA,NA,NA,NA,NA,NA,NA,NA
Dee Eskridge,WR,MIA,NA,NA,0.65,7.41,NA,NA,0.06,NA,0.77,NA,NA,NA,1.83,NA,2566553,NFL,15302,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton Jr.,WR,LV,NA,NA,0.55,8.39,NA,NA,0.05,NA,0.1,NA,NA,NA,1.7,NA,2574312,NFL,17087,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,BUF,NA,NA,0.57,6.91,NA,NA,0.05,NA,0.56,NA,0.01,NA,1.68,NA,2566385,NFL,15288,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,SF,NA,NA,0.48,7.7,NA,NA,0.07,NA,NA,NA,NA,NA,1.67,NA,2555478,NFL,12785,NA,NA,NA,NA,NA,NA,NA,NA
Mason Tipton,WR,NO,NA,NA,0.57,6.89,NA,NA,0.06,NA,0.38,NA,NA,NA,1.66,NA,2573403,NFL,16858,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,0.58,7.14,NA,NA,0.06,NA,0.11,NA,NA,0.01,1.65,NA,2541785,NFL,11938,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Smith,WR,LAR,NA,NA,0.68,7.7,NA,NA,0.06,NA,1.58,NA,0.01,0.29,1.51,NA,2570002,NFL,16428,NA,NA,NA,NA,NA,NA,NA,0.01
Jalin Hyatt,WR,NYG,NA,NA,0.48,7.03,NA,NA,0.05,NA,NA,NA,NA,NA,1.48,NA,2570152,NFL,16183,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie III,WR,NYJ,NA,NA,0.54,6.34,NA,NA,0.04,NA,0.25,NA,NA,NA,1.44,NA,2567682,NFL,15759,NA,NA,NA,NA,NA,NA,NA,NA
Arian Smith,WR,NYJ,NA,NA,0.53,6.21,NA,NA,0.04,NA,0.32,NA,NA,NA,1.42,NA,2574450,NFL,17175,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,NA,0.44,6.83,NA,NA,0.03,NA,0.25,NA,NA,NA,1.33,NA,2572129,NFL,16626,NA,NA,NA,NA,NA,NA,NA,NA
Alex Bachman,WR,LV,NA,NA,0.5,5.45,NA,NA,0.04,NA,0.09,NA,NA,NA,1.29,NA,2563301,NFL,14548,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.37,5.1,NA,NA,0.05,NA,0.27,NA,NA,NA,1.21,NA,2571844,NFL,16621,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,NA,0.34,5.01,NA,NA,0.05,NA,0.14,NA,NA,NA,1.16,NA,2574120,NFL,17157,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Williams,WR,NYJ,NA,NA,0.41,4.76,NA,NA,0.03,NA,0.73,NA,NA,NA,1.14,NA,2573154,NFL,16630,NA,NA,NA,NA,NA,NA,NA,NA
Casey Washington,WR,ATL,NA,NA,0.34,4.73,NA,NA,0.03,NA,0.13,NA,NA,NA,1.01,NA,2571820,NFL,16760,NA,NA,NA,NA,NA,NA,NA,NA
Beaux Collins,WR,NYG,NA,NA,0.35,4.46,NA,NA,0.03,NA,NA,NA,NA,NA,0.98,NA,2574418,NFL,17303,NA,NA,NA,NA,NA,NA,NA,NA
Kameron Johnson,WR,TB,NA,NA,0.31,3.97,NA,NA,0.03,NA,NA,NA,NA,NA,0.89,NA,2573572,NFL,16883,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,JAX,NA,NA,0.3,4.11,NA,NA,0.03,NA,NA,NA,NA,NA,0.89,NA,2558985,NFL,13377,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,CLE,NA,NA,0.28,3.31,NA,NA,0.02,NA,0.66,NA,NA,NA,0.8,NA,2572357,NFL,16636,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,0.1,1.01,NA,NA,0.01,NA,1.65,NA,0.01,0.03,0.79,NA,2570272,NFL,16299,NA,NA,NA,NA,NA,NA,0.06,NA
Brycen Tremayne,WR,CAR,NA,NA,0.29,3.4,NA,NA,0.02,NA,0.12,NA,NA,NA,0.76,NA,2571665,NFL,16949,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Miller,WR,TB,NA,NA,0.23,2.81,NA,NA,0.03,NA,NA,NA,NA,NA,0.69,NA,2571596,NFL,16958,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson Jr.,WR,MIA,NA,NA,0.24,2.93,NA,NA,0.02,NA,0.11,NA,NA,NA,0.66,NA,2560936,NFL,13652,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Watkins,WR,SF,NA,NA,0.21,2.73,NA,NA,0.02,NA,0.12,NA,NA,NA,0.62,NA,2574550,NFL,17192,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,SF,NA,NA,0.18,2.64,NA,NA,0.02,NA,0.37,NA,NA,NA,0.6,NA,2567805,NFL,15766,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,CHI,NA,NA,0.1,0.9,NA,NA,0.01,NA,0.44,NA,NA,0.03,0.59,NA,2563551,NFL,14847,NA,NA,NA,NA,NA,NA,0.06,NA
Savion Williams,WR,GB,NA,NA,0.19,2,NA,NA,0.01,NA,0.7,NA,0.01,NA,0.58,NA,2574141,NFL,17096,NA,NA,NA,NA,NA,NA,NA,NA
Cody White,WR,SEA,NA,NA,0.21,2.42,NA,NA,0.02,NA,NA,NA,NA,NA,0.57,NA,2564313,NFL,15589,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,0.19,2.82,NA,NA,0.01,NA,0.13,NA,NA,NA,0.55,NA,2561653,NFL,13963,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,NA,0.23,2.4,NA,NA,NA,NA,0.57,NA,NA,NA,0.53,NA,2562646,NFL,14315,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,WR,JAX,NA,NA,0.21,2.52,NA,NA,0.01,NA,NA,NA,NA,NA,0.52,NA,2565624,NFL,16005,NA,NA,NA,NA,NA,NA,NA,NA
Scott Miller,WR,PIT,NA,NA,0.17,2.1,NA,NA,0.02,NA,0.13,NA,NA,NA,0.51,NA,2562865,NFL,14280,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Gipson,WR,PHI,NA,NA,0.05,0.48,NA,NA,NA,NA,0.15,NA,NA,0.01,0.45,NA,2570614,NFL,16416,NA,NA,NA,NA,NA,NA,0.06,NA
Trent Sherfield,WR,DEN,NA,NA,0.1,1.2,NA,NA,0.01,NA,NA,NA,NA,NA,0.28,NA,2561272,NFL,13893,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,PIT,NA,NA,0.1,1.1,NA,NA,0.01,NA,0.13,NA,NA,NA,0.28,NA,2566247,NFL,15491,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Gould,WR,IND,NA,NA,0.07,0.76,NA,NA,0.01,NA,0.13,NA,NA,NA,0.22,NA,2572120,NFL,16732,NA,NA,NA,NA,NA,NA,NA,NA
KeAndre Lambert-Smith,WR,LAC,NA,NA,0.06,0.69,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,2574521,NFL,17205,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,CAR,NA,NA,0.06,0.62,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,2562712,NFL,14123,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,WR,SEA,NA,NA,0.02,0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,2571378,NFL,16393,NA,NA,NA,NA,NA,NA,NA,NA
Tai Felton,WR,MIN,NA,NA,0.02,0.21,NA,NA,NA,NA,0.05,NA,NA,NA,0.05,NA,2574344,NFL,17097,NA,NA,NA,NA,NA,NA,NA,NA
