player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Savion Williams,WR,GB,NA,NA,0.6,7.4,NA,NA,0.1,0.4,2,NA,0,0,1.3,NA,27144,FantasyPros,17096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Miller,WR,TB,NA,NA,0.8,9.3,NA,NA,0.1,0,0,NA,0,0,1.3,NA,25857,FantasyPros,16958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,NA,0.8,8.7,NA,NA,0.1,0.1,0.6,NA,0,0,1.3,NA,26328,FantasyPros,16635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,NA,0.9,9,NA,NA,0.1,0,0,NA,0,0,1.3,NA,27211,FantasyPros,17082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Brownlee,WR,KC,NA,NA,0.8,9.1,NA,NA,0.1,0,0,NA,0,0,1.2,NA,25754,FantasyPros,16423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,SF,NA,NA,0.6,8.1,NA,NA,0.1,0,0,NA,0,0,1.1,NA,17528,FantasyPros,13793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,0.7,8.6,NA,NA,0,0,0,NA,0,0,1.1,NA,17301,FantasyPros,13632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,CAR,NA,NA,0.6,7.3,NA,NA,0.1,0,0,NA,0,0,1.1,NA,16757,FantasyPros,13348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,ARI,NA,NA,0.8,7.7,NA,NA,0.1,0,0.2,NA,0,0,1.1,NA,16431,FantasyPros,13176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.6,7.3,NA,NA,0.1,0,0.1,NA,0,0,1.1,NA,26011,FantasyPros,16621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dee Eskridge,WR,MIA,NA,NA,0.7,8.4,NA,NA,0,0,0,NA,0,0,1.1,NA,22785,FantasyPros,15302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Casey Washington,WR,ATL,NA,NA,0.6,7.2,NA,NA,0.1,0,0,NA,0,0,1.1,NA,26413,FantasyPros,16760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,NA,0.7,8.2,NA,NA,0,0,0,NA,0,0,1,NA,24371,FantasyPros,17076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,NA,0.5,6.6,NA,NA,0.1,0,0.1,NA,0,0,1,NA,25668,FantasyPros,16413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield Sr.,WR,DEN,NA,NA,0.6,6.8,NA,NA,0,0,0,NA,0,0,1,NA,17888,FantasyPros,13893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,0.6,7.5,NA,NA,0,0,0,NA,0,0,0.9,NA,26162,FantasyPros,16624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,NA,0.5,6.8,NA,NA,0,0,0,NA,0,0,0.9,NA,25251,FantasyPros,16183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,TEN,NA,NA,0.5,6.5,NA,NA,0,0,0,NA,0,0,0.9,NA,19483,FantasyPros,14858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,0.5,6.7,NA,NA,0,0,0.1,NA,0,0,0.8,NA,18166,FantasyPros,13963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KeAndre Lambert-Smith,WR,LAC,NA,NA,0.6,6.1,NA,NA,0,0,0.1,NA,0,0,0.8,NA,24372,FantasyPros,17205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,0.4,3.7,NA,NA,0,0.6,2.4,NA,0,0,0.8,NA,25334,FantasyPros,16299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,PIT,NA,NA,0.5,5.1,NA,NA,0,0,0,NA,0,0,0.7,NA,22843,FantasyPros,15491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Konata Mumpfield,WR,LAR,NA,NA,0.5,5.3,NA,NA,0,0,0,NA,0,0,0.7,NA,27449,FantasyPros,17254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,WR,SEA,NA,NA,0.4,4.8,NA,NA,0,0,0,NA,0,0,0.7,NA,25339,FantasyPros,16393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,JAC,NA,NA,0.4,4.7,NA,NA,0,0,0,NA,0,0,0.7,NA,16556,FantasyPros,13377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Tinsley,WR,CIN,NA,NA,0.4,4.6,NA,NA,0,0,0,NA,0,0,0.6,NA,24370,FantasyPros,16403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dareke Young,WR,SEA,NA,NA,0.4,4.6,NA,NA,0,0,0,NA,0,0,0.6,NA,24570,FantasyPros,15941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,0.3,3.4,NA,NA,0,0,0.7,NA,0,0,0.6,NA,16434,FantasyPros,13157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,NA,0.4,4.1,NA,NA,0,0,0.1,NA,0,0,0.6,NA,27487,FantasyPros,17134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Smith,WR,LAR,NA,NA,0.2,2.3,NA,NA,0,0.3,1.4,NA,0,0,0.4,NA,25627,FantasyPros,16428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie III,WR,PHI,NA,NA,0.3,2.8,NA,NA,0,0,0,NA,0,0,0.4,NA,22895,FantasyPros,15759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,PIT,NA,NA,0.2,2.4,NA,NA,0,0,0,NA,0,0,0.4,NA,18714,FantasyPros,14280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,NA,0.1,1.7,NA,NA,0,0.3,1.3,NA,0,0,0.4,NA,18656,FantasyPros,14315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Gage Jr.,WR,SF,NA,NA,0.2,2.4,NA,NA,0,0,0,NA,0,0,0.4,NA,17606,FantasyPros,13809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrell Shavers,WR,BUF,NA,NA,0.2,2.2,NA,NA,0,0,0,NA,0,0,0.3,NA,25813,FantasyPros,16451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tai Felton,WR,MIN,NA,NA,0.2,2.1,NA,NA,0,0,0,NA,0,0,0.3,NA,27182,FantasyPros,17097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Oliver,WR,TEN,NA,NA,0.2,2.2,NA,NA,0,0,0,NA,0,0,0.3,NA,26588,FantasyPros,16975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikko Remigio,WR,KC,NA,NA,0.2,2,NA,NA,0,0,0,NA,0,0,0.2,NA,25772,FantasyPros,16422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Horn Jr.,WR,CAR,NA,NA,0.1,1.3,NA,NA,0,0,0,NA,0,0,0.2,NA,27294,FantasyPros,17234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,CLE,NA,NA,0.1,1.4,NA,NA,0,0,0.1,NA,0,0,0.2,NA,14103,FantasyPros,12394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,NA,0.1,1.2,NA,NA,0,0,0.1,NA,0,0,0.1,NA,27147,FantasyPros,17079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,NO,NA,NA,0.1,1,NA,NA,0,0,0,NA,0,0,0.1,NA,25331,FantasyPros,16199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Gould,WR,IND,NA,NA,0.1,0.9,NA,NA,0,0,0,NA,0,0,0.1,NA,26404,FantasyPros,16732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,SF,NA,NA,0,0.6,NA,NA,0,0,0,NA,0,0,0.1,NA,23905,FantasyPros,15766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,7,7,95.6,NA,NA,1,0.4,1.5,NA,0,0,15.69,NA,16250,FleaFlicker,15281,NA,NA,NA,NA,NA,0,@MINSun 1:00 PM,WR1,1,97.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,6.7,6.7,91.4,NA,NA,1,0.1,1,NA,0,0,15.22,NA,15540,FleaFlicker,14836,NA,NA,NA,NA,NA,6,CINSun 1:00 PM,WR3,1,92.4,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,7,7,88.8,NA,NA,1,0.1,1.8,NA,0,0.1,15.02,NA,15523,FleaFlicker,14832,NA,NA,NA,NA,NA,0,@CHISun 4:25 PM,WR2,1,90.6,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Nabers,WR,NYG,NA,6.3,6.3,82,NA,NA,1,0.1,0.9,NA,0,0,14.21,NA,18369,FleaFlicker,16615,NA,NA,NA,NA,NA,4,KCSun 8:20 PM,WR7,1,83,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LAR,NA,5.5,5.5,74,NA,NA,1,0,0,NA,0,0,13.32,NA,10295,FleaFlicker,11675,NA,NA,NA,NA,NA,8,@PHISun 1:00 PM,WR14,1,74,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,4.9,4.9,65.8,NA,NA,1,0,0,NA,0,0,12.52,NA,10252,FleaFlicker,11671,NA,NA,NA,NA,NA,9,NYJSun 1:00 PM,WR12,1,65.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,6.9,6.9,85.7,NA,NA,0.3,0.7,4.4,NA,0.1,0,11.33,NA,17779,FleaFlicker,16211,NA,NA,NA,NA,NA,8,@PHISun 1:00 PM,WR5,0.4,90.1,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas,WR,JAC,NA,5.2,5.2,77.2,NA,NA,0.5,0.4,2.2,NA,0,0,10.86,NA,18361,FleaFlicker,16618,NA,NA,NA,NA,NA,8,HOUSun 1:00 PM,WR8,0.5,79.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,5.8,5.8,82.5,NA,NA,0.4,0,0.1,NA,0,0,10.79,NA,16281,FleaFlicker,15290,NA,NA,NA,NA,NA,6,@JACSun 1:00 PM,WR4,0.4,82.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St.,WR,WR,NA,6.4,6.4,73.3,NA,NA,0.5,0.1,2.1,NA,0,0,10.46,NA,16373,FleaFlicker,15287,NA,NA,NA,NA,NA,8,@BALMon 8:15 PM,WR9,0.5,75.3,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,6,6,77,NA,NA,0.4,0.2,0.5,NA,0,0,10.19,NA,17606,FleaFlicker,16185,NA,NA,NA,NA,NA,8,NOSun 4:05 PM,WR11,0.4,77.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,4.9,4.9,69.5,NA,NA,0.4,1.2,6.8,NA,0.1,0,10.19,NA,17595,FleaFlicker,16190,NA,NA,NA,NA,NA,7,DETMon 8:15 PM,WR24,0.4,76.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,4.8,4.8,71,NA,NA,0.5,0,0.1,NA,0,0,9.97,NA,14706,FleaFlicker,14102,NA,NA,NA,NA,NA,5,@NESun 1:00 PM,WR30,0.5,71.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,5.8,5.8,76.4,NA,NA,0.4,0,0.2,NA,0,0.1,9.9,NA,18407,FleaFlicker,16627,NA,NA,NA,NA,NA,2,DENSun 4:05 PM,WR13,0.4,76.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,4.9,4.9,68.7,NA,NA,0.5,0,0,NA,0,0.1,9.59,NA,18384,FleaFlicker,16616,NA,NA,NA,NA,NA,5,DALSun 4:25 PM,WR32,0.5,68.7,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,5.5,5.5,70.1,NA,NA,0.4,0,0.2,NA,0,0,9.37,NA,16823,FleaFlicker,15751,NA,NA,NA,NA,NA,5,@CARSun 1:00 PM,WR6,0.4,70.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,WAS,NA,4.4,4.4,56.2,NA,NA,0.3,1.5,9.4,NA,0.1,0.1,9.22,NA,14702,FleaFlicker,14136,NA,NA,NA,NA,NA,2,LVSun 1:00 PM,WR36,0.5,65.6,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,5.4,5.4,66.9,NA,NA,0.4,0.2,0.8,NA,0,0,9.05,NA,12197,FleaFlicker,12801,NA,NA,NA,NA,NA,2,@BUFThu 8:15 PM,WR25,0.4,67.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,5.3,5.3,69.8,NA,NA,0.3,0.1,0.9,NA,0,0.1,8.95,NA,16798,FleaFlicker,15753,NA,NA,NA,NA,NA,9,@TBSun 1:00 PM,WR16,0.3,70.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTXavier Worthy,WR,KC,NA,4.6,4.6,57.9,NA,NA,0.4,0.5,4.1,NA,0.1,0,8.9,NA,18363,FleaFlicker,16620,NA,NA,NA,NA,NA,0,@NYGSun 8:20 PM,WR28,0.5,62.1,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,4.6,4.6,65.9,NA,NA,0.4,0,0,NA,0,0,8.87,NA,14694,FleaFlicker,14104,NA,NA,NA,NA,NA,9,LARSun 1:00 PM,WR10,0.4,65.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,4.3,4.3,64.3,NA,NA,0.4,0.2,0.9,NA,0,0,8.72,NA,13776,FleaFlicker,13629,NA,NA,NA,NA,NA,0,INDSun 1:00 PM,WR22,0.4,65.2,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,4.9,4.9,63,NA,NA,0.4,0.1,0.3,NA,0,0,8.59,NA,14746,FleaFlicker,14109,NA,NA,NA,NA,NA,2,LVSun 1:00 PM,WR23,0.4,63.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,4.5,4.5,61.3,NA,NA,0.4,0,0,NA,0,0,8.47,NA,15585,FleaFlicker,14835,NA,NA,NA,NA,NA,0,@MINSun 1:00 PM,WR15,0.4,61.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.6,4.6,59,NA,NA,0.4,0,0,NA,0,0,8.3,NA,13795,FleaFlicker,13630,NA,NA,NA,NA,NA,2,@LACSun 4:05 PM,WR20,0.4,59,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,5.3,5.3,62.6,NA,NA,0.3,0.1,0.5,NA,0,0,8.22,NA,14949,FleaFlicker,14127,NA,NA,NA,NA,NA,8,@WASSun 1:00 PM,WR39,0.3,63.1,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,4.5,4.5,57.6,NA,NA,0.4,0.4,1.8,NA,0,0,8.22,NA,19261,FleaFlicker,17081,NA,NA,NA,NA,NA,9,NYJSun 1:00 PM,WR26,0.4,59.4,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Hunter,WR,JAC,NA,4.2,4.2,50,NA,NA,0.3,0,0.7,NA,0,0,8.11,NA,19244,FleaFlicker,17074,NA,NA,NA,NA,NA,8,HOUSun 1:00 PM,WR33,0.3,50.7,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,DAL,NA,3.8,3.8,57.4,NA,NA,0.4,0,0.3,NA,0,0,8.09,NA,16859,FleaFlicker,15762,NA,NA,NA,NA,NA,0,@CHISun 4:25 PM,WR19,0.4,57.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,5.3,5.3,65.2,NA,NA,0.3,0,0,NA,0,0,8.06,NA,16824,FleaFlicker,15754,NA,NA,NA,NA,NA,1,@SEASun 4:05 PM,WR40,0.3,65.2,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,4.5,4.5,53.5,NA,NA,0.3,0.8,5.9,NA,0,0,8.04,NA,13764,FleaFlicker,13635,NA,NA,NA,NA,NA,5,DALSun 4:25 PM,WR34,0.4,59.4,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,3.8,3.8,57.1,NA,NA,0.4,0,0.1,NA,0,0,7.98,NA,18392,FleaFlicker,16617,NA,NA,NA,NA,NA,7,MIAThu 8:15 PM,WR37,0.4,57.2,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tetairoa McMillan,WR,CAR,NA,4.6,4.6,59,NA,NA,0.3,0,0.4,NA,0,0,7.98,NA,19258,FleaFlicker,17071,NA,NA,NA,NA,NA,4,ATLSun 1:00 PM,WR17,0.3,59.4,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison,WR,ARI,NA,4.2,4.2,55.6,NA,NA,0.4,0,0.3,NA,0,0,7.79,NA,18381,FleaFlicker,16614,NA,NA,NA,NA,NA,8,@SFSun 4:25 PM,WR18,0.4,55.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,4.6,4.6,60,NA,NA,0.3,0.1,0.7,NA,0,0,7.63,NA,16236,FleaFlicker,15284,NA,NA,NA,NA,NA,2,@BUFThu 8:15 PM,WR29,0.3,60.7,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.5,4.5,53.9,NA,NA,0.3,0,0.1,NA,0,0,7.32,NA,16253,FleaFlicker,15282,NA,NA,NA,NA,NA,9,LARSun 1:00 PM,WR31,0.3,54,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,3.1,3.1,51.7,NA,NA,0.3,0.7,3.6,NA,0,0,7.28,NA,16830,FleaFlicker,15756,NA,NA,NA,NA,NA,8,@BALMon 8:15 PM,WR21,0.3,55.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,4.6,4.6,61,NA,NA,0.2,0,0.2,NA,0,0,7.26,NA,15544,FleaFlicker,14833,NA,NA,NA,NA,NA,9,GBSun 1:00 PM,WR38,0.2,61.3,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,4.3,4.3,51.4,NA,NA,0.3,0,0.1,NA,0,0,7.11,NA,15751,FleaFlicker,14860,NA,NA,NA,NA,NA,4,ARISun 4:25 PM,WR42,0.3,51.5,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
