player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Alvin Kamara,RB,NO,NA,8.68,35.95,NA,0.16,2.5,1.9,12.9,NA,NA,0.06,NA,7.04,NA,53438,FanDuel,13132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,129,23,20,New Orleans Saints,20,New Orleans Saints,NO,5,Carolina Panthers,CAR,WEEKLY
Chris Rodriguez Jr.,RB,WSH,NA,10.02,46.3,NA,0.32,0.31,0.24,1.71,NA,NA,0.01,NA,6.84,NA,55710,FanDuel,16174,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,133,31,32,Washington Commanders,21,New York Giants,NYG,32,Washington Commanders,WSH,WEEKLY
Bhayshul Tuten,RB,JAC,NA,7.52,31.52,NA,0.33,1.15,0.8,5.79,NA,NA,0.05,NA,6.29,NA,56292,FanDuel,17052,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,149,27,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,22,New York Jets,NYJ,WEEKLY
Blake Corum,RB,LA,NA,8.08,34.94,NA,0.31,0.73,0.55,4.08,NA,NA,0.03,NA,6.2,NA,55929,FanDuel,16593,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,151,17,33,Los Angeles Rams,33,Los Angeles Rams,LA,11,Detroit Lions,DET,WEEKLY
Michael Carter,RB,ARI,NA,6.45,25.91,NA,0.14,2.77,1.95,13.02,NA,NA,0.05,NA,5.97,NA,54876,FanDuel,15258,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,159,2,1,Arizona Cardinals,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Kimani Vidal,RB,LAC,NA,7.86,33.86,NA,0.18,1.15,0.82,6.17,NA,NA,0.03,NA,5.57,NA,55986,FanDuel,16757,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,169,13,34,Los Angeles Chargers,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Jacory Croskey-Merritt,RB,WSH,NA,7.73,34.24,NA,0.25,0.63,0.48,3.33,NA,NA,0.02,NA,5.52,NA,56298,FanDuel,17256,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,171,31,32,Washington Commanders,21,New York Giants,NYG,32,Washington Commanders,WSH,WEEKLY
Tyler Allgeier,RB,ATL,NA,6.82,29.01,NA,0.16,1.28,0.98,8.96,NA,NA,0.04,NA,5.49,NA,55270,FanDuel,15712,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,173,14,2,Atlanta Falcons,30,Tampa Bay Buccaneers,TB,2,Atlanta Falcons,ATL,WEEKLY
Isiah Pacheco,RB,KC,NA,6.86,30.82,NA,0.19,1.2,0.85,5.48,NA,NA,0.04,NA,5.44,NA,55280,FanDuel,15749,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,174,10,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Rachaad White,RB,TB,NA,6.88,27.63,NA,0.16,1.58,1.22,7.79,NA,NA,0.07,NA,5.43,NA,55271,FanDuel,15721,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,175,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,2,Atlanta Falcons,ATL,WEEKLY
Emanuel Wilson,RB,GB,NA,5.86,24.99,NA,0.16,1.52,1.14,7.89,NA,NA,0.06,NA,5.14,NA,55715,FanDuel,16432,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,185,5,12,Green Bay Packers,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
Dylan Sampson,RB,CLE,NA,3.75,16.09,NA,0.07,2.77,1.85,14.38,NA,NA,0.06,NA,4.69,NA,56273,FanDuel,17047,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,191,22,8,Cleveland Browns,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
Isaiah Davis,RB,NYJ,NA,4.58,19.84,NA,0.1,2.02,1.46,11.39,NA,NA,0.04,NA,4.67,NA,56086,FanDuel,16752,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,193,7,22,New York Jets,15,Jacksonville Jaguars,JAC,22,New York Jets,NYJ,WEEKLY
Brian Robinson,RB,SF,NA,6.3,26.5,NA,0.19,0.66,0.48,4.12,NA,NA,0.04,NA,4.6,NA,55276,FanDuel,15716,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,194,28,27,San Francisco 49ers,27,San Francisco 49ers,SF,31,Tennessee Titans,TEN,WEEKLY
Kyle Juszczyk,RB,SF,NA,0.6,2.44,NA,0.02,2.65,1.86,18.57,NA,NA,0.13,NA,3.89,NA,52158,FanDuel,11367,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,212,28,27,San Francisco 49ers,27,San Francisco 49ers,SF,31,Tennessee Titans,TEN,WEEKLY
Emari Demercado,RB,ARI,NA,4.97,22.32,NA,0.13,0.69,0.49,3.46,NA,NA,0.02,NA,3.68,NA,55723,FanDuel,16385,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,218,2,1,Arizona Cardinals,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Nick Chubb,RB,HOU,NA,3.89,18.77,NA,0.16,0.49,0.36,2.62,NA,NA,0.02,NA,3.38,NA,53778,FanDuel,13610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,223,26,13,Houston Texans,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Jaleel McLaughlin,RB,DEN,NA,4.71,20.34,NA,0.12,0.7,0.53,2.63,NA,NA,0.02,NA,3.36,NA,55669,FanDuel,16390,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,224,11,10,Denver Broncos,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
Jeremy McNichols,RB,WSH,NA,2.29,10.03,NA,0.06,1.88,1.43,9.36,NA,NA,0.05,NA,3.31,NA,53752,FanDuel,13143,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,225,31,32,Washington Commanders,21,New York Giants,NYG,32,Washington Commanders,WSH,WEEKLY
LeQuint Allen Jr.,RB,JAC,NA,3.01,12.33,NA,0.11,0.99,0.68,4.48,NA,NA,0.03,NA,2.8,NA,56345,FanDuel,17061,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,236,27,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,22,New York Jets,NYJ,WEEKLY
Brashard Smith,RB,KC,NA,2.61,10.76,NA,0.07,1.37,0.94,6.49,NA,NA,0.04,NA,2.8,NA,56299,FanDuel,17049,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,236,10,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Malik Davis,RB,DAL,NA,3.39,13.93,NA,0.11,0.69,0.53,3.4,NA,NA,0.02,NA,2.74,NA,55492,FanDuel,15738,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,241,8,9,Dallas Cowboys,9,Dallas Cowboys,DAL,18,Minnesota Vikings,MIN,WEEKLY
Ollie Gordon II,RB,MIA,NA,3.24,13.6,NA,0.09,0.61,0.44,3.09,NA,NA,0.02,NA,2.53,NA,56294,FanDuel,17059,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,249,20,17,Miami Dolphins,25,Pittsburgh Steelers,PIT,17,Miami Dolphins,MIA,WEEKLY
Raheem Mostert,RB,LV,NA,2.44,11.83,NA,0.07,0.97,0.67,4.96,NA,NA,0.02,NA,2.51,NA,52894,FanDuel,12447,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,251,9,35,Las Vegas Raiders,24,Philadelphia Eagles,PHI,35,Las Vegas Raiders,LV,WEEKLY
Trevor Etienne,RB,CAR,NA,3.66,15.23,NA,0.12,0.3,0.23,1.47,NA,NA,0.01,NA,2.47,NA,56371,FanDuel,17056,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,252,12,5,Carolina Panthers,20,New Orleans Saints,NO,5,Carolina Panthers,CAR,WEEKLY
Rasheen Ali,RB,BAL,NA,2.33,9.69,NA,0.06,0.92,0.69,4.99,NA,NA,0.03,NA,2.31,NA,56198,FanDuel,16746,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,260,30,3,Baltimore Ravens,7,Cincinnati Bengals,CIN,3,Baltimore Ravens,BAL,WEEKLY
Ameer Abdullah,RB,IND,NA,2.65,10.97,NA,0.04,1.01,0.72,4.9,NA,NA,0.02,NA,2.25,NA,52787,FanDuel,12155,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,265,1,14,Indianapolis Colts,28,Seattle Seahawks,SEA,14,Indianapolis Colts,IND,WEEKLY
Jaylen Wright,RB,MIA,NA,3.51,14.27,NA,0.08,0.3,0.22,1.37,NA,NA,0.01,NA,2.17,NA,55982,FanDuel,16610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,268,20,17,Miami Dolphins,25,Pittsburgh Steelers,PIT,17,Miami Dolphins,MIA,WEEKLY
Ty Johnson,RB,BUF,NA,1.47,6.45,NA,0.04,0.95,0.71,6.92,NA,NA,0.04,NA,2.15,NA,54241,FanDuel,14095,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,269,6,4,Buffalo Bills,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Ray Davis,RB,BUF,NA,3.24,13.14,NA,0.08,0.16,0.12,0.86,NA,NA,0.01,NA,1.98,NA,55975,FanDuel,16603,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,276,6,4,Buffalo Bills,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Sean Tucker,RB,TB,NA,2.39,10.4,NA,0.08,0.32,0.23,1.63,NA,NA,0.01,NA,1.82,NA,55641,FanDuel,16166,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,72,283,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,2,Atlanta Falcons,ATL,WEEKLY
Tank Bigsby,RB,PHI,NA,2.5,10.77,NA,0.08,0.29,0.21,1.44,NA,NA,0.01,NA,1.81,NA,55626,FanDuel,16164,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,284,25,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,35,Las Vegas Raiders,LV,WEEKLY
Kaleb Johnson,RB,PIT,NA,2.67,10.93,NA,0.07,0.31,0.24,1.64,NA,NA,0.01,NA,1.8,NA,56277,FanDuel,17048,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,74,285,21,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,17,Miami Dolphins,MIA,WEEKLY
Will Shipley,RB,PHI,NA,1.88,7.59,NA,0.05,0.58,0.43,2.71,NA,NA,0.02,NA,1.65,NA,55988,FanDuel,16601,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,291,25,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,35,Las Vegas Raiders,LV,WEEKLY
Jerome Ford,RB,CLE,NA,0.8,3.46,NA,0.01,1.3,0.86,5.39,NA,NA,0.03,NA,1.56,NA,55336,FanDuel,15713,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,293,22,8,Cleveland Browns,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
Cody Schrader,RB,HOU,NA,2.4,10.12,NA,0.09,0,0,0,NA,NA,0,NA,1.51,NA,56231,FanDuel,16600,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,77,295,26,13,Houston Texans,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Cam Akers,RB,SEA,NA,1.23,5,NA,0.04,0.61,0.44,3.11,NA,NA,0.02,NA,1.39,NA,54540,FanDuel,14799,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,78,306,19,28,Seattle Seahawks,28,Seattle Seahawks,SEA,14,Indianapolis Colts,IND,WEEKLY
Dare Ogunbowale,RB,HOU,NA,2.1,8.52,NA,0.08,0,0,0,NA,NA,0,NA,1.31,NA,54069,FanDuel,13148,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,79,308,26,13,Houston Texans,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Adam Prentice,RB,DEN,NA,1.57,6.36,NA,0.04,0.52,0.38,2.21,NA,NA,0.01,NA,1.31,NA,55159,FanDuel,15650,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,79,308,11,10,Denver Broncos,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
Tyler Badie,RB,DEN,NA,1.83,7.5,NA,0.04,0.35,0.26,1.49,NA,NA,0.01,NA,1.29,NA,55552,FanDuel,15718,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,81,311,11,10,Denver Broncos,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
Chris Brooks,RB,GB,NA,1.17,4.78,NA,0.03,0.61,0.45,3.02,NA,NA,0.02,NA,1.29,NA,55751,FanDuel,16387,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,81,311,5,12,Green Bay Packers,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
Dylan Laube,RB,LV,NA,1.22,4.96,NA,0.03,0.65,0.45,3.19,NA,NA,0.01,NA,1.24,NA,55983,FanDuel,16613,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,83,315,9,35,Las Vegas Raiders,24,Philadelphia Eagles,PHI,35,Las Vegas Raiders,LV,WEEKLY
Travis Homer,RB,CHI,NA,1.27,5.3,NA,0.04,0.31,0.22,1.64,NA,NA,0.01,NA,1.08,NA,54356,FanDuel,14083,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,326,4,6,Chicago Bears,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
Tahj Brooks,RB,CIN,NA,0.24,0.97,NA,0.01,0.73,0.54,3.81,NA,NA,0.02,NA,0.91,NA,56297,FanDuel,17058,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85,331,18,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,3,Baltimore Ravens,BAL,WEEKLY
Jaret Patterson,RB,LAC,NA,1.57,6.33,NA,0.03,0,0,0,NA,NA,0,NA,0.79,NA,54948,FanDuel,15260,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,86,339,13,34,Los Angeles Chargers,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Patrick Ricard,RB,BAL,NA,0.58,2.51,NA,0.02,0.31,0.23,1.74,NA,NA,0.02,NA,0.78,NA,53546,FanDuel,13455,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,341,30,3,Baltimore Ravens,7,Cincinnati Bengals,CIN,3,Baltimore Ravens,BAL,WEEKLY
Julius Chestnut,RB,TEN,NA,0.74,3.03,NA,0.02,0.33,0.24,1.58,NA,NA,0.01,NA,0.74,NA,55532,FanDuel,15965,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,88,344,24,31,Tennessee Titans,27,San Francisco 49ers,SF,31,Tennessee Titans,TEN,WEEKLY
Andrew Beck,RB,NYJ,NA,0.29,1.16,NA,0.01,0.58,0.41,3.09,NA,NA,0.01,NA,0.73,NA,54321,FanDuel,14319,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,89,345,7,22,New York Jets,15,Jacksonville Jaguars,JAC,22,New York Jets,NYJ,WEEKLY
British Brooks,RB,HOU,NA,1.2,5,NA,0.04,0,0,0,NA,NA,0,NA,0.72,NA,56007,FanDuel,16816,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,347,26,13,Houston Texans,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Isaac Guerendo,RB,SF,NA,0.6,2.53,NA,0.02,0.33,0.24,1.84,NA,NA,0.01,NA,0.72,NA,56046,FanDuel,16688,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,347,28,27,San Francisco 49ers,27,San Francisco 49ers,SF,31,Tennessee Titans,TEN,WEEKLY
Hunter Luepke,RB,DAL,NA,0.56,2.28,NA,0.02,0.35,0.26,1.74,NA,NA,0.01,NA,0.71,NA,55724,FanDuel,16391,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92,349,8,9,Dallas Cowboys,9,Dallas Cowboys,DAL,18,Minnesota Vikings,MIN,WEEKLY
Trayveon Williams,RB,LAC,NA,0.63,2.66,NA,0.02,0.29,0.21,1.45,NA,NA,0.01,NA,0.7,NA,54729,FanDuel,14076,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93,350,13,34,Los Angeles Chargers,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Jeff Wilson,RB,MIA,NA,0.54,2.34,NA,0.01,0.3,0.21,1.54,NA,NA,0.01,NA,0.61,NA,54080,FanDuel,14017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,355,20,17,Miami Dolphins,25,Pittsburgh Steelers,PIT,17,Miami Dolphins,MIA,WEEKLY
A.J. Dillon,RB,PHI,NA,0.31,1.28,NA,0.01,0.29,0.21,1.68,NA,NA,0.01,NA,0.52,NA,54522,FanDuel,14805,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,95,358,25,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,35,Las Vegas Raiders,LV,WEEKLY
Alec Ingold,RB,MIA,NA,0.27,1.12,NA,0.01,0.3,0.22,1.68,NA,NA,0.01,NA,0.51,NA,54334,FanDuel,14420,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,96,359,20,17,Miami Dolphins,25,Pittsburgh Steelers,PIT,17,Miami Dolphins,MIA,WEEKLY
Tyler Goodson,RB,IND,NA,0.24,1,NA,0,0.34,0.24,1.54,NA,NA,0.01,NA,0.43,NA,55869,FanDuel,15730,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,97,366,1,14,Indianapolis Colts,28,Seattle Seahawks,SEA,14,Indianapolis Colts,IND,WEEKLY
Reggie Gilliam,RB,BUF,NA,0.29,1.2,NA,0.01,0.16,0.12,0.8,NA,NA,0.01,NA,0.38,NA,54640,FanDuel,15103,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,98,373,6,4,Buffalo Bills,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Zamir White,RB,LV,NA,0.24,0.98,NA,0,0.32,0.22,1.58,NA,NA,0,NA,0.37,NA,55279,FanDuel,15714,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,99,376,9,35,Las Vegas Raiders,24,Philadelphia Eagles,PHI,35,Las Vegas Raiders,LV,WEEKLY
DJ Giddens,RB,IND,NA,0,0,NA,0,0.34,0.24,1.59,NA,NA,0.01,NA,0.34,NA,56296,FanDuel,17060,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,100,383,1,14,Indianapolis Colts,28,Seattle Seahawks,SEA,14,Indianapolis Colts,IND,WEEKLY
Zavier Scott,RB,MIN,NA,0,0,NA,0,0.32,0.23,1.55,NA,NA,0.01,NA,0.33,NA,56445,FanDuel,17337,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,101,387,29,18,Minnesota Vikings,9,Dallas Cowboys,DAL,18,Minnesota Vikings,MIN,WEEKLY
Kendall Milton,RB,CIN,NA,0.48,1.93,NA,0.01,0,0,0,NA,NA,0,NA,0.25,NA,56556,FanDuel,16606,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,399,18,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,3,Baltimore Ravens,BAL,WEEKLY
Amar Johnson,RB,LAC,NA,0.31,1.27,NA,0.01,0,0,0,NA,NA,0,NA,0.19,NA,56544,FanDuel,17272,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,103,416,13,34,Los Angeles Chargers,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Owen Wright,RB,TB,NA,0.3,1.23,NA,0.01,0,0,0,NA,NA,0,NA,0.18,NA,56517,FanDuel,16523,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,104,417,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,2,Atlanta Falcons,ATL,WEEKLY
Nathan Carter,RB,ATL,NA,0.27,1.12,NA,0.01,0,0,0,NA,NA,0,NA,0.17,NA,56452,FanDuel,17348,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,419,14,2,Atlanta Falcons,30,Tampa Bay Buccaneers,TB,2,Atlanta Falcons,ATL,WEEKLY
Terrell Jennings,RB,NE,NA,0.27,1.11,NA,0.01,0,0,0,NA,NA,0,NA,0.17,NA,56138,FanDuel,16957,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,419,15,19,New England Patriots,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Ty Chandler,RB,MIN,NA,0.25,1.04,NA,0.01,0,0,0,NA,NA,0,NA,0.16,NA,55461,FanDuel,15723,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,107,421,29,18,Minnesota Vikings,9,Dallas Cowboys,DAL,18,Minnesota Vikings,MIN,WEEKLY
Josh Williams,RB,TB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56501,FanDuel,17359,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,2,Atlanta Falcons,ATL,WEEKLY
D'Ernest Johnson,RB,NE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54261,FanDuel,14331,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,15,19,New England Patriots,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Jack Westover,RB,NE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56352,FanDuel,16839,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,15,19,New England Patriots,19,New England Patriots,NE,4,Buffalo Bills,BUF,WEEKLY
Braelon Allen,RB,NYJ,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55977,FanDuel,16596,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,7,22,New York Jets,15,Jacksonville Jaguars,JAC,22,New York Jets,NYJ,WEEKLY
Eric Gray,RB,NYG,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55712,FanDuel,16173,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,32,21,New York Giants,21,New York Giants,NYG,32,Washington Commanders,WSH,WEEKLY
Cam Skattebo,RB,NYG,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56288,FanDuel,17045,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,32,21,New York Giants,21,New York Giants,NYG,32,Washington Commanders,WSH,WEEKLY
Joe Mixon,RB,HOU,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53427,FanDuel,13131,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,26,13,Houston Texans,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Jakob Johnson,RB,HOU,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54353,FanDuel,14359,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,26,13,Houston Texans,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Corey Kiner,RB,ARI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56578,FanDuel,17274,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,2,1,Arizona Cardinals,13,Houston Texans,HOU,1,Arizona Cardinals,ARI,WEEKLY
Keaton Mitchell,RB,BAL,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55819,FanDuel,16178,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,30,3,Baltimore Ravens,7,Cincinnati Bengals,CIN,3,Baltimore Ravens,BAL,WEEKLY
Nyheim Hines,RB,LAC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53793,FanDuel,13622,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,13,34,Los Angeles Chargers,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Clyde Edwards-Helaire,RB,KC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54529,FanDuel,14803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,10,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Elijah Mitchell,RB,KC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54953,FanDuel,15263,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,10,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Hassan Haskins,RB,LAC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55395,FanDuel,15720,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,13,34,Los Angeles Chargers,16,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,WEEKLY
Brittain Brown,RB,CHI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55519,FanDuel,15953,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,4,6,Chicago Bears,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
Roschon Johnson,RB,CHI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55635,FanDuel,16175,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,4,6,Chicago Bears,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
Raheim Sanders,RB,CLE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56332,FanDuel,17062,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,22,8,Cleveland Browns,6,Chicago Bears,CHI,8,Cleveland Browns,CLE,WEEKLY
J.K. Dobbins,RB,DEN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54503,FanDuel,14800,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,11,10,Denver Broncos,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
MarShawn Lloyd,RB,GB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55914,FanDuel,16604,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,423,5,12,Green Bay Packers,10,Denver Broncos,DEN,12,Green Bay Packers,GB,WEEKLY
