player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
DK Metcalf,WR,SEA,NA,4.8,4.8,67.6,NA,NA,0.4,0.1,0.6,NA,0,0.1,9.34,NA,14706,FleaFlicker,14102,NA,NA,NA,NA,NA,@DETMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR14,0.4,68.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,5.8,5.8,68.2,NA,NA,0.4,0.1,1,NA,0,0.1,9.2,NA,12926,FleaFlicker,13163,NA,NA,NA,NA,NA,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR21,0.4,69.1,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,5.1,5.1,66.8,NA,NA,0.4,0.3,1.3,NA,0,0.1,9.15,NA,16824,FleaFlicker,15754,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR12,0.4,68,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,5,5,68.3,NA,NA,0.3,0.4,2,NA,0,0.1,9.09,NA,13764,FleaFlicker,13635,NA,NA,NA,NA,NA,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR20,0.4,70.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,5.1,5.1,60.6,NA,NA,0.5,0.4,2.2,NA,0,0.1,9.04,NA,16798,FleaFlicker,15753,NA,NA,NA,NA,NA,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR8,0.5,62.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,5.2,5.2,61.9,NA,NA,0.4,0.9,4.5,NA,0,0.1,8.99,NA,17595,FleaFlicker,16190,NA,NA,NA,NA,NA,BUFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR24,0.4,66.4,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,5.3,5.3,67.2,NA,NA,0.3,0.4,2.1,NA,0,0.1,8.87,NA,12197,FleaFlicker,12801,NA,NA,NA,NA,NA,TENMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR9,0.3,69.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,5.2,5.2,64.1,NA,NA,0.4,0,0.2,NA,0,0.1,8.83,NA,16823,FleaFlicker,15751,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR16,0.4,64.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,5.3,5.3,64.5,NA,NA,0.4,0,0.1,NA,0,0.1,8.8,NA,10295,FleaFlicker,11675,NA,NA,NA,NA,NA,CLESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR17,0.4,64.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,4.5,4.5,61.9,NA,NA,0.4,0,0.1,NA,0,0.1,8.68,NA,15585,FleaFlicker,14835,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR32,0.4,62,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,HOU,NA,5,5,58.8,NA,NA,0.4,0.1,0.6,NA,0,0.1,8.3,NA,11329,FleaFlicker,12186,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR26,0.4,59.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,4.1,4.1,61.4,NA,NA,0.3,0.3,1.5,NA,0,0.1,7.91,NA,16859,FleaFlicker,15762,NA,NA,NA,NA,NA,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR22,0.3,62.9,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,4.2,4.2,58,NA,NA,0.4,0,0.1,NA,0,0.1,7.87,NA,11177,FleaFlicker,12175,NA,NA,NA,NA,NA,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR25,0.4,58.1,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,3.8,3.8,52.3,NA,NA,0.3,1.2,5.7,NA,0.1,0.1,7.84,NA,17627,FleaFlicker,16204,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR27,0.4,57.9,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,3.8,3.8,54.7,NA,NA,0.3,0.4,2.7,NA,0,0.1,7.78,NA,16830,FleaFlicker,15756,NA,NA,NA,NA,NA,SEAMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR28,0.4,57.3,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,4,4,55.1,NA,NA,0.3,0.4,2.2,NA,0,0.1,7.67,NA,13776,FleaFlicker,13629,NA,NA,NA,NA,NA,@MIAMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR37,0.3,57.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJordan Addison,WR,MIN,NA,3.9,3.9,53.2,NA,NA,0.4,0,0.6,NA,0,0.1,7.49,NA,17613,FleaFlicker,16186,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR49,0.4,53.8,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,3.6,3.6,51.7,NA,NA,0.3,0.4,2.8,NA,0,0.1,7.45,NA,17243,FleaFlicker,16080,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR40,0.3,54.5,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,3.9,3.9,49.5,NA,NA,0.3,0.9,6.4,NA,0.1,0.1,7.33,NA,17674,FleaFlicker,16184,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR30,0.3,55.9,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,CAR,NA,4.6,4.6,55.6,NA,NA,0.3,0,0.2,NA,0,0.1,7.16,NA,14754,FleaFlicker,14208,NA,NA,NA,NA,NA,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR36,0.3,55.9,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,4.9,4.9,55.9,NA,NA,0.3,0,0.1,NA,0,0.1,7.12,NA,15603,FleaFlicker,14842,NA,NA,NA,NA,NA,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR34,0.3,56,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,4.8,4.8,52.5,NA,NA,0.3,0.1,0.7,NA,0,0.1,7,NA,17606,FleaFlicker,16185,NA,NA,NA,NA,NA,@DETMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR38,0.3,53.2,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTKeenan Allen,WR,CHI,NA,4.7,4.7,52.5,NA,NA,0.3,0,0.3,NA,0,0.1,6.9,NA,9380,FleaFlicker,11222,NA,NA,NA,NA,NA,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR44,0.3,52.8,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,4.2,4.2,56,NA,NA,0.2,0,0.1,NA,0,0.1,6.89,NA,14746,FleaFlicker,14109,NA,NA,NA,NA,NA,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR31,0.2,56.1,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,3.2,3.2,41.5,NA,NA,0.3,1.5,6.3,NA,0.1,0,6.76,NA,18363,FleaFlicker,16620,NA,NA,NA,NA,NA,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR33,0.3,47.8,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,3.7,3.7,49.3,NA,NA,0.3,0.1,0.7,NA,0,0.1,6.63,NA,18384,FleaFlicker,16616,NA,NA,NA,NA,NA,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR43,0.3,49.9,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,3.6,3.6,46.9,NA,NA,0.3,0.2,0.8,NA,0,0,6.58,NA,15751,FleaFlicker,14860,NA,NA,NA,NA,NA,NESun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR76,0.3,47.7,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,4,4,48.4,NA,NA,0.3,0,0.2,NA,0,0,6.54,NA,18407,FleaFlicker,16627,NA,NA,NA,NA,NA,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR45,0.3,48.6,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,3.8,3.8,48.2,NA,NA,0.3,0.3,1.2,NA,0,0,6.5,NA,16947,FleaFlicker,15761,NA,NA,NA,NA,NA,@BALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR47,0.3,49.4,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,4.2,4.2,50.6,NA,NA,0.2,0,0.2,NA,0,0.1,6.48,NA,13806,FleaFlicker,13633,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR42,0.2,50.8,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,3.9,3.9,49.9,NA,NA,0.3,0,0.1,NA,0,0.1,6.46,NA,13795,FleaFlicker,13630,NA,NA,NA,NA,NA,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR48,0.3,49.9,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,4.1,4.1,48.7,NA,NA,0.2,0.5,2.2,NA,0,0,6.39,NA,16236,FleaFlicker,15284,NA,NA,NA,NA,NA,TENMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR23,0.2,50.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,JAC,NA,3.1,3.1,46.1,NA,NA,0.3,0,0.1,NA,0,0.1,6.32,NA,15627,FleaFlicker,14845,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR59,0.3,46.2,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,4.1,4.1,46.6,NA,NA,0.3,0.3,1.1,NA,0,0.1,6.28,NA,11242,FleaFlicker,12187,NA,NA,NA,NA,NA,@DETMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR52,0.3,47.7,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,3.4,3.4,44.5,NA,NA,0.3,0,0.3,NA,0,0,6.06,NA,15658,FleaFlicker,14974,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR56,0.3,44.8,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas,WR,JAC,NA,3.8,3.8,46.3,NA,NA,0.2,0,0.3,NA,0,0.1,6.06,NA,18361,FleaFlicker,16618,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR39,0.2,46.5,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,3.6,3.6,45,NA,NA,0.3,0,0.2,NA,0,0,6.04,NA,12106,FleaFlicker,12785,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR54,0.3,45.2,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,3.5,3.5,45.5,NA,NA,0.2,0,0.1,NA,0,0,6.02,NA,17593,FleaFlicker,16188,NA,NA,NA,NA,NA,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR62,0.2,45.6,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,3.7,3.7,44.1,NA,NA,0.2,0,0.2,NA,0,0.1,5.84,NA,15544,FleaFlicker,14833,NA,NA,NA,NA,NA,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR53,0.2,44.4,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,3.5,3.5,43.6,NA,NA,0.2,0,0.2,NA,0,0.1,5.7,NA,9311,FleaFlicker,11232,NA,NA,NA,NA,NA,@MIAMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR46,0.2,43.8,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,4.3,4.3,41.8,NA,NA,0.2,0.5,3.1,NA,0,0.1,5.69,NA,16869,FleaFlicker,15757,NA,NA,NA,NA,NA,DALThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR69,0.2,44.9,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,3.1,3.1,36.9,NA,NA,0.3,0.4,1.8,NA,0,0.1,5.44,NA,10242,FleaFlicker,11674,NA,NA,NA,NA,NA,@NYGThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR55,0.3,38.6,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.4,3.4,40.1,NA,NA,0.2,0,0.1,NA,0,0.1,5.43,NA,16941,FleaFlicker,15779,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR51,0.2,40.2,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,2.7,2.7,37.3,NA,NA,0.3,0.1,0.8,NA,0,0,5.41,NA,16896,FleaFlicker,15789,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR41,0.3,38.1,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTA.J. Brown,WR,PHI,NA,2.6,2.6,39.6,NA,NA,0.2,0,0.2,NA,0,0,5.36,NA,14694,FleaFlicker,14104,NA,NA,NA,NA,NA,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR5,0.2,39.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,LAR,NA,3.4,3.4,40.6,NA,NA,0.2,0,0,NA,0,0,5.28,NA,15729,FleaFlicker,14864,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR94,0.2,40.6,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Williams,WR,NYJ,NA,2.8,2.8,35.9,NA,NA,0.3,0,0.1,NA,0,0,5.1,NA,12890,FleaFlicker,13154,NA,NA,NA,NA,NA,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR61,0.3,36,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,3,3,40.5,NA,NA,0.2,0.1,1.1,NA,0,0,5.08,NA,16326,FleaFlicker,15301,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR123,0.2,41.6,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,3.2,3.2,37.9,NA,NA,0.2,0,0.4,NA,0,0.1,4.93,NA,17622,FleaFlicker,16187,NA,NA,NA,NA,NA,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR60,0.2,38.2,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,3.2,3.2,35.5,NA,NA,0.2,0.3,1.7,NA,0,0.1,4.82,NA,14949,FleaFlicker,14127,NA,NA,NA,NA,NA,CLESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR58,0.2,37.2,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DEN,NA,2.9,2.9,36.7,NA,NA,0.2,0,0.1,NA,0,0,4.78,NA,13029,FleaFlicker,13168,NA,NA,NA,NA,NA,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR80,0.2,36.8,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,2.5,2.5,31,NA,NA,0.3,0,0.1,NA,0,0,4.66,NA,14059,FleaFlicker,13632,NA,NA,NA,NA,NA,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR89,0.3,31.2,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,2.9,2.9,35.6,NA,NA,0.2,0,0.3,NA,0,0,4.64,NA,18373,FleaFlicker,16639,NA,NA,NA,NA,NA,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR78,0.2,35.9,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,2.6,2.6,33.6,NA,NA,0.2,0,0.3,NA,0,0,4.61,NA,17792,FleaFlicker,16195,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR66,0.2,33.9,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,3,3,31.4,NA,NA,0.2,0.3,1.6,NA,0,0,4.58,NA,14935,FleaFlicker,14108,NA,NA,NA,NA,NA,WASSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR71,0.2,33,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,2.6,2.6,32.7,NA,NA,0.2,0,0.1,NA,0,0,4.56,NA,17671,FleaFlicker,16206,NA,NA,NA,NA,NA,WASSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR75,0.2,32.8,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,2.9,2.9,36.3,NA,NA,0.1,0.3,1.5,NA,0,0,4.54,NA,17724,FleaFlicker,16342,NA,NA,NA,NA,NA,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR68,0.1,37.8,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.6,2.6,34.2,NA,NA,0.2,0,0.1,NA,0,0,4.53,NA,16248,FleaFlicker,15293,NA,NA,NA,NA,NA,BUFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR67,0.2,34.3,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJoshua Palmer,WR,LAC,NA,2.6,2.6,31,NA,NA,0.2,0,0.1,NA,0,0,4.53,NA,16292,FleaFlicker,15319,NA,NA,NA,NA,NA,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR57,0.2,31.1,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTDeebo Samuel,WR,SF,NA,1.7,1.7,24.2,NA,NA,0.2,0,6.4,NA,0.1,0,4.44,NA,14702,FleaFlicker,14136,NA,NA,NA,NA,NA,NESun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR19,0.2,30.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,2.5,2.5,31.7,NA,NA,0.2,0,0.1,NA,0,0,4.42,NA,18392,FleaFlicker,16617,NA,NA,NA,NA,NA,@BALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR50,0.2,31.8,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,2.7,2.7,28,NA,NA,0.2,0.4,3,NA,0,0,4.27,NA,13934,FleaFlicker,13641,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR93,0.2,31.1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,3.7,3.7,38.2,NA,NA,0.1,0,0,NA,0,0,4.26,NA,15148,FleaFlicker,14118,NA,NA,NA,NA,NA,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,38.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,2.6,2.6,32.5,NA,NA,0.2,0,0,NA,0,0,4.23,NA,18564,FleaFlicker,16633,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR83,0.2,32.5,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,2.5,2.5,27.9,NA,NA,0.2,0.4,2.4,NA,0,0,4.23,NA,12930,FleaFlicker,13157,NA,NA,NA,NA,NA,@BALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR63,0.2,30.3,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,2.4,2.4,28.6,NA,NA,0.2,0,0.2,NA,0,0,4.1,NA,17754,FleaFlicker,16207,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR64,0.2,28.8,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,CAR,NA,2.5,2.5,31.3,NA,NA,0.1,0.4,1.6,NA,0,0,4.09,NA,17656,FleaFlicker,16197,NA,NA,NA,NA,NA,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR120,0.1,32.9,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,2.4,2.4,28.9,NA,NA,0.2,0,0.2,NA,0,0,4.01,NA,16872,FleaFlicker,15788,NA,NA,NA,NA,NA,@NYGThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR65,0.2,29.1,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2,2,30.4,NA,NA,0.2,0,0.1,NA,0,0,4,NA,16842,FleaFlicker,15768,NA,NA,NA,NA,NA,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR79,0.2,30.6,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.3,2.3,31.1,NA,NA,0.1,0,0.1,NA,0,0,3.98,NA,14833,FleaFlicker,14122,NA,NA,NA,NA,NA,DALThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR91,0.1,31.2,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
