id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,pass_att,pass_comp,pass_yds,pass_tds,pass_int,data_src,fumbles_lost,site_pts,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
16629,roman-wilson,WR,Roman Wilson,PIT,0,0,0,8.84,0.05,0.72,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.16,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,4.68,#1,280,127,1.54,5000,0.31,1.9,3200,0.59,1.54,10,0.15,NA
16636,malachi-corley,WR,Malachi Corley,NYJ,0,0,0,7.83,0.05,0.66,NA,NA,NA,NA,NA,NA,NumberFire,NA,1.1,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,4.6,#16,283,128,1.41,4100,0.34,1.74,3000,0.58,1.41,10,0.14,NA
15787,tyquan-thornton,WR,Tyquan Thornton,NE,0,0,0,7.31,0.03,0.59,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.88,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.54,4.3,#26,290,129,1.19,4900,0.24,1.49,3100,0.48,1.19,10,0.12,NA
15995,dj-turner,WR,DJ Turner,LV,0.29,1.75,0.02,4.19,0.03,0.35,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.84,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.25,#30,293,130,1.05,4200,0.25,1.23,3000,0.41,1.05,10,0.11,NA
15785,bo-melton,WR,Bo Melton,GB,0,0,0,6.13,0.03,0.54,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.77,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.15,#8,297,131,1.04,4100,0.25,1.32,3100,0.43,1.04,10,0.1,NA
14847,devin-duvernay,WR,Devin Duvernay,JAC,0.13,0.78,0.01,4.18,0.02,0.45,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.67,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.02,#7,300,132,0.88,4200,0.21,1.12,3000,0.37,0.88,10,0.09,NA
16201,xavier-hutchinson,WR,Xavier Hutchinson,HOU,0,0,0,4.79,0.03,0.4,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.66,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4,#3,301,133,0.84,4200,0.2,1.05,3000,0.35,0.84,10,0.08,NA
13638,braxton-berrios,WR,Braxton Berrios,MIA,0,0,0,4.99,0.02,0.59,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.62,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.95,#6,303,134,0.89,4300,0.21,1.2,3100,0.39,0.89,10,0.09,NA
16299,derius-davis,WR,Derius Davis,LAC,0,0,0,4.54,0.02,0.39,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.56,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.87,#5,306,135,0.75,4100,0.18,0.95,3000,0.32,0.75,10,0.08,NA
13156,juju-smith-schuster,WR,JuJu Smith-Schuster,KC,0,0,0,3.66,0.03,0.35,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.53,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,3.83,#10,310,136,0.7,4200,0.17,0.89,3200,0.28,0.7,10,0.07,NA
15941,dareke-young,WR,Dareke Young,SEA,0,0,0,2.34,0.01,0.2,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.32,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.54,#17,323,137,0.39,4100,0.1,0.49,3000,0.16,0.39,10,0.04,NA
16640,jacob-cowing,WR,Jacob Cowing,SF,0,0,0,1.93,0.02,0.17,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.29,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#32,326,138,0.4,4000,0.1,0.48,3000,0.16,0.4,10,0.04,NA
15767,velus-jones,WR,Velus Jones,CHI,0.13,0.79,0.01,1.16,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.26,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.46,#28,329,139,0.35,4700,0.07,0.41,3000,0.14,0.35,NA,NA,NA
14280,scotty-miller,WR,Scotty Miller,PIT,0,0,0,1.79,0.01,0.14,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.24,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95,3.43,#1,331,140,0.31,4100,0.08,0.38,3000,0.13,0.31,10,0.03,NA
15434,ihmir-smith-marsette,WR,Ihmir Smith-Marsette,NYG,0,0,0,1.81,0.01,0.17,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.23,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.96,3.42,#15,332,141,0.33,4000,0.08,0.41,3000,0.14,0.33,10,0.03,NA
16196,a-t-perry,WR,A.T. Perry,NO,0,0,0,1.32,0.01,0.11,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.19,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.37,#29,340,142,0.25,4000,0.06,0.3,3000,0.1,0.25,10,0.03,NA
16203,charlie-jones-1,WR,Charlie Jones,CIN,0,0,0,1.29,0.01,0.11,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.19,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.37,#31,340,142,0.24,4200,0.06,0.3,3000,0.1,0.24,10,0.02,NA
14113,mecole-hardman,WR,Mecole Hardman,KC,0,0,0,1.19,0.01,0.11,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.18,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.35,#10,346,144,0.23,4200,0.05,0.29,3000,0.1,0.23,10,0.02,NA
13963,khadarel-hodge,WR,Khadarel Hodge,ATL,0,0,0,1.33,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.18,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.35,#19,346,144,0.24,4400,0.05,0.29,3000,0.1,0.24,10,0.02,NA
12773,chris-moore,WR,Chris Moore,ARI,0,0,0,1.32,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.18,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.35,#23,346,144,0.24,4100,0.06,0.29,3000,0.1,0.24,10,0.02,NA
16141,josh-ali,WR,Josh Ali,ATL,0,0,0,1.17,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.17,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#19,350,147,0.23,4000,0.06,0.28,NA,NA,0.23,NA,NA,NA
15766,skyy-moore,WR,Skyy Moore,KC,0,0,0,1.12,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.17,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#10,350,147,0.22,4200,0.05,0.27,3000,0.09,0.22,10,0.02,NA
15759,john-metchie-iii,WR,John Metchie III,HOU,0,0,0,1.19,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.17,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#3,350,147,0.23,4000,0.06,0.28,3000,0.09,0.23,10,0.02,NA
13488,zach-pascal,WR,Zach Pascal,ARI,0,0,0,1.12,0.01,0.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.17,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#23,350,147,0.22,4000,0.06,0.26,3000,0.09,0.22,10,0.02,NA
16423,jason-brownlee,WR,Jason Brownlee,NYJ,0,0,0,1.1,0.01,0.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.16,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#16,356,151,0.22,4000,0.06,0.26,3000,0.09,0.22,NA,NA,NA
15285,tylan-wallace,WR,Tylan Wallace,BAL,0,0,0,1.11,0.01,0.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.16,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#21,356,151,0.22,4000,0.06,0.26,3000,0.09,0.22,10,0.02,NA
14558,deonte-harris,WR,Deonte Harty,BAL,0,0,0,1.18,0.01,0.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.16,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#21,356,151,0.22,4000,0.06,0.27,3000,0.09,0.22,10,0.02,NA
13176,zay-jones,WR,Zay Jones,ARI,0,0,0,1.14,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.16,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#23,356,151,0.22,4000,0.06,0.27,4600,0.06,0.22,10,0.02,NA
16416,xavier-gipson,WR,Xavier Gipson,NYJ,0,0,0,1.1,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.15,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#16,360,155,0.22,4300,0.05,0.27,3400,0.08,0.22,10,0.02,NA
15901,kyle-philips,WR,Kyle Philips,PHI,0,0,0,1.13,0.01,0.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.15,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#2,360,155,0.22,4000,0.06,0.26,3000,0.09,0.22,NA,NA,NA
16637,javon-baker,WR,Javon Baker,NE,0,0,0,1.11,0,0.08,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.14,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#26,364,157,0.15,4200,0.04,0.19,3000,0.06,0.15,10,0.02,NA
15977,deven-thompkins,WR,Deven Thompkins,CAR,0,0,0,1.12,0,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.14,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#11,364,157,0.16,4000,0.04,0.21,NA,NA,0.16,NA,NA,NA
16193,kayshon-boutte,WR,Kayshon Boutte,NE,0,0,0,1.1,0,0.08,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.13,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.29,#26,369,159,0.15,4000,0.04,0.19,3000,0.06,0.15,10,0.02,NA
15289,kadarius-toney,WR,Kadarius Toney,CLE,0,0,0,0.88,0.01,0.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.13,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.29,#27,369,159,0.2,4000,0.05,0.25,3000,0.08,0.2,NA,NA,NA
12188,phillip-dorsett,WR,Phillip Dorsett,DEN,0,0,0,1.03,0.01,0.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.13,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.29,#25,369,159,0.21,4000,0.05,0.25,NA,NA,0.21,NA,NA,NA
16413,malik-heath,WR,Malik Heath,GB,0,0,0,0.96,0,0.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.12,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.27,#8,373,162,0.14,4000,0.04,0.19,3000,0.06,0.14,10,0.01,NA
15491,ben-skowronek-1,WR,Ben Skowronek,PIT,0,0,0,0.8,0,0.07,NA,NA,NA,NA,NA,NA,NumberFire,NA,0.11,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.04,3.26,#1,376,163,0.12,4100,0.03,0.15,3000,0.05,0.12,10,0.01,NA
14832,2563848,WR,CeeDee Lamb,DAL,NA,4.48,0.06,88.16,0.48,6.97,NA,NA,NA,NA,NA,NA,NFL,0.06,19.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15287,2566073,WR,Amon-Ra St. Brown,DET,NA,2.28,NA,81.44,0.44,7.04,NA,NA,NA,NA,NA,NA,NFL,0.06,17.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15281,2565941,WR,Ja'Marr Chase,CIN,NA,0.95,NA,81.47,0.48,6.25,NA,NA,NA,NA,NA,NA,NFL,0.06,17.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14836,2564556,WR,Justin Jefferson,MIN,NA,0.7,NA,83.57,0.41,6.15,NA,NA,NA,NA,NA,NA,NFL,0.06,16.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15282,2566409,WR,DeVonta Smith,PHI,NA,0.45,NA,78.03,0.45,6.37,NA,NA,NA,NA,NA,NA,NFL,0.07,16.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15290,2566127,WR,Nico Collins,HOU,NA,0.68,NA,78.1,0.47,5.29,NA,NA,NA,NA,NA,NA,NFL,0.07,15.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12801,2556214,WR,Tyreek Hill,MIA,NA,1.82,0.01,74.05,0.42,5.68,NA,NA,NA,NA,NA,NA,NFL,0.05,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11675,2543495,WR,Davante Adams,LV,NA,0.31,NA,71.07,0.45,5.69,NA,NA,NA,NA,NA,NA,NFL,0.06,15.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15753,2568048,WR,Garrett Wilson,NYJ,NA,1.72,NA,69.56,0.45,5.49,NA,NA,NA,NA,NA,NA,NFL,0.05,15.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14840,2565093,WR,Brandon Aiyuk,SF,NA,0.33,NA,72.92,0.45,4.98,NA,NA,NA,NA,NA,NA,NFL,0.07,14.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16614,2572411,WR,Marvin Harrison Jr.,ARI,NA,0.43,NA,69.53,0.43,4.94,NA,NA,NA,NA,NA,NA,NFL,0.06,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16194,2569921,WR,Rashee Rice,KC,NA,0.6,NA,61.68,0.41,5.71,NA,NA,NA,NA,NA,NA,NFL,0.06,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13163,2558105,WR,Chris Godwin,TB,NA,1.55,NA,61.5,0.43,5.27,NA,NA,NA,NA,NA,NA,NFL,0.06,14.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190,2569573,WR,Zay Flowers,BAL,NA,3.38,0.01,59.58,0.4,5.35,NA,NA,NA,NA,NA,NA,NFL,0.07,13.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14835,2563731,WR,Tee Higgins,CIN,NA,0.32,NA,66.84,0.44,4.69,NA,NA,NA,NA,NA,NA,NFL,0.06,13.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15754,2567973,WR,Chris Olave,NO,NA,0.29,NA,68.17,0.35,5.04,NA,NA,NA,NA,NA,NA,NFL,0.06,13.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11671,2543468,WR,Mike Evans,TB,NA,0.3,NA,65.65,0.47,4.38,NA,NA,NA,NA,NA,NA,NFL,0.06,13.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16615,2572342,WR,Malik Nabers,NYG,NA,0.91,NA,63.24,0.37,5.1,NA,NA,NA,NA,NA,NA,NFL,0.06,13.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15751,2567250,WR,Drake London,ATL,NA,0.62,NA,63.95,0.39,4.92,NA,NA,NA,NA,NA,NA,NFL,0.06,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14102,2562685,WR,DK Metcalf,SEA,NA,0.29,NA,63.1,0.46,4.38,NA,NA,NA,NA,NA,NA,NFL,0.06,13.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12186,2552608,WR,Stefon Diggs,HOU,NA,0.3,NA,60.1,0.41,4.97,NA,NA,NA,NA,NA,NA,NFL,0.06,13.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12175,2552487,WR,Amari Cooper,CLE,NA,0.3,NA,64.54,0.41,4.38,NA,NA,NA,NA,NA,NA,NFL,0.06,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15756,2567565,WR,Jameson Williams,DET,NA,2.6,NA,60.02,0.37,4.23,NA,NA,NA,NA,NA,NA,NFL,0.08,12.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16204,2569813,WR,Tank Dell,HOU,NA,8.13,0.04,54.08,0.32,4.26,NA,NA,NA,NA,NA,NA,NFL,0.06,12.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13635,2560813,WR,DJ Moore,CHI,NA,1.33,NA,58.35,0.39,4.31,NA,NA,NA,NA,NA,NA,NFL,0.06,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14842,2564136,WR,Michael Pittman,IND,NA,0.29,NA,57.05,0.29,5.1,NA,NA,NA,NA,NA,NA,NFL,0.06,12.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15762,2568159,WR,George Pickens,PIT,NA,0.56,NA,60.72,0.39,4.02,NA,NA,NA,NA,NA,NA,NFL,0.06,12.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16185,2570341,WR,Jaxon Smith-Njigba,SEA,NA,0.73,NA,52.64,0.37,4.87,NA,NA,NA,NA,NA,NA,NFL,0.07,12.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16186,2570074,WR,Jordan Addison,MIN,NA,1.1,NA,58.52,0.35,4.22,NA,NA,NA,NA,NA,NA,NFL,0.06,12.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11222,2540154,WR,Keenan Allen,CHI,NA,0.62,NA,52.58,0.34,4.73,NA,NA,NA,NA,NA,NA,NFL,0.06,11.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15284,2566292,WR,Jaylen Waddle,MIA,NA,0.98,NA,57.76,0.31,4.24,NA,NA,NA,NA,NA,NA,NFL,0.05,11.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16080,2569110,WR,Rashid Shaheed,NO,NA,5.3,0.02,52.3,0.35,3.6,NA,NA,NA,NA,NA,NA,NFL,0.07,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
16184,2569765,WR,Jayden Reed,GB,NA,11.86,0.08,45.94,0.26,3.67,NA,NA,NA,NA,NA,NA,NFL,0.05,11.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13629,2560854,WR,Calvin Ridley,TEN,NA,1.81,NA,52.49,0.32,3.88,NA,NA,NA,NA,NA,NA,NFL,0.05,11.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14109,2562489,WR,Terry McLaurin,WAS,NA,0.31,NA,53.36,0.27,4.04,NA,NA,NA,NA,NA,NA,NFL,0.05,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16616,2571907,WR,Rome Odunze,CHI,NA,0.38,NA,49.25,0.33,3.85,NA,NA,NA,NA,NA,NA,NFL,0.05,10.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16620,2572186,WR,Xavier Worthy,KC,NA,4.2,0.02,45.87,0.32,3.42,NA,NA,NA,NA,NA,NA,NFL,NA,10.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14833,2563896,WR,Jerry Jeudy,CLE,NA,0.81,NA,47.93,0.31,3.75,NA,NA,NA,NA,NA,NA,NFL,0.06,10.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16617,2571859,WR,Keon Coleman,BUF,NA,0.32,NA,47.31,0.32,3.59,NA,NA,NA,NA,NA,NA,NFL,0.07,10.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13633,2560781,WR,Christian Kirk,JAX,NA,0.5,NA,47.32,0.28,3.71,NA,NA,NA,NA,NA,NA,NFL,0.05,10.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15761,2567334,WR,Khalil Shakir,BUF,NA,0.49,NA,44.1,0.3,3.72,NA,NA,NA,NA,NA,NA,NFL,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12187,2552430,WR,Tyler Lockett,SEA,NA,0.29,NA,44.66,0.3,3.72,NA,NA,NA,NA,NA,NA,NFL,0.06,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14845,2563602,WR,Gabe Davis,JAX,NA,0.3,NA,46.98,0.3,3.4,NA,NA,NA,NA,NA,NA,NFL,0.06,9.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14860,2565114,WR,Jauan Jennings,SF,NA,0.95,NA,43.23,0.28,3.54,NA,NA,NA,NA,NA,NA,NFL,NA,9.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
