player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Jayden Reed,WR,GB,NA,4,4,48.6,NA,NA,0.3,0.5,5.4,NA,0,0.1,7.14,NA,17674,FleaFlicker,16184,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR33,0.3,54,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,4.1,4.1,53.5,NA,NA,0.3,0,0.1,NA,0,0.1,7.13,NA,18392,FleaFlicker,16617,NA,NA,NA,NA,NA,@MIAW 31-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7.13,WR44,0.3,53.6,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.1,4.1,54.6,NA,NA,0.3,0,0.1,NA,0,0.1,7.09,NA,13795,FleaFlicker,13630,NA,NA,NA,NA,NA,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR48,0.3,54.6,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,4.2,4.2,50.8,NA,NA,0.3,0,0.1,NA,0,0.1,6.91,NA,16292,FleaFlicker,15319,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR50,0.3,50.9,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,4.5,4.5,51.7,NA,NA,0.3,0,0.1,NA,0,0.1,6.88,NA,11242,FleaFlicker,12187,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR51,0.3,51.8,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,3.8,3.8,52.3,NA,NA,0.2,0.2,1.6,NA,0,0.1,6.83,NA,17243,FleaFlicker,16080,NA,NA,NA,NA,NA,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR47,0.3,53.9,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,3.9,3.9,49.6,NA,NA,0.3,0,0.2,NA,0,0,6.8,NA,12106,FleaFlicker,12785,NA,NA,NA,NA,NA,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR54,0.3,49.8,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas,WR,JAC,NA,4,4,50.6,NA,NA,0.3,0,0.2,NA,0,0.1,6.72,NA,18361,FleaFlicker,16618,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR40,0.3,50.8,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,4.5,4.5,50.7,NA,NA,0.3,0,0.2,NA,0,0.1,6.71,NA,17606,FleaFlicker,16185,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR43,0.3,50.9,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,3.7,3.7,46.5,NA,NA,0.3,0.2,1,NA,0,0.1,6.63,NA,10242,FleaFlicker,11674,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR49,0.3,47.5,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,CAR,NA,4.1,4.1,51.3,NA,NA,0.3,0,0.4,NA,0,0.1,6.61,NA,14754,FleaFlicker,14208,NA,NA,NA,NA,NA,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR38,0.3,51.7,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,3.8,3.8,46.1,NA,NA,0.3,0,0.1,NA,0,0.1,6.09,NA,9311,FleaFlicker,11232,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR42,0.3,46.2,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,3.6,3.6,45.4,NA,NA,0.3,0,0.1,NA,0,0,6.07,NA,16947,FleaFlicker,15761,NA,NA,NA,NA,NA,@MIAW 31-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6.07,WR53,0.3,45.6,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,3.3,3.3,43.3,NA,NA,0.3,0.1,0.8,NA,0,0,6.05,NA,15658,FleaFlicker,14974,NA,NA,NA,NA,NA,@PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR58,0.3,44.1,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,3.7,3.7,46.1,NA,NA,0.2,0,0.3,NA,0,0.1,6.04,NA,15544,FleaFlicker,14833,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR59,0.2,46.4,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,JAC,NA,3.1,3.1,43.5,NA,NA,0.3,0,0.1,NA,0,0.1,6,NA,15627,FleaFlicker,14845,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR56,0.3,43.6,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,3.1,3.1,40.3,NA,NA,0.3,0.2,1.2,NA,0,0.1,5.86,NA,16896,FleaFlicker,15789,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR39,0.3,41.6,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,3.5,3.5,42.8,NA,NA,0.2,0.5,2.4,NA,0,0.1,5.8,NA,17724,FleaFlicker,16342,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR63,0.2,45.2,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,4.3,4.3,41.1,NA,NA,0.2,0.5,3.3,NA,0,0.1,5.76,NA,16869,FleaFlicker,15757,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR65,0.2,44.4,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,3,3,41.5,NA,NA,0.2,0.1,0.5,NA,0,0,5.6,NA,18384,FleaFlicker,16616,NA,NA,NA,NA,NA,@HOUSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR45,0.2,41.9,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,3.4,3.4,40.9,NA,NA,0.2,0,0.3,NA,0,0,5.52,NA,17754,FleaFlicker,16207,NA,NA,NA,NA,NA,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR71,0.2,41.2,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,3.9,3.9,42.8,NA,NA,0.2,0.3,1.5,NA,0,0.1,5.47,NA,14949,FleaFlicker,14127,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR57,0.2,44.4,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,2.9,2.9,37.3,NA,NA,0.3,0,0.2,NA,0,0,5.45,NA,14059,FleaFlicker,13632,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR95,0.3,37.5,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,4,4,40,NA,NA,0.2,0,0.1,NA,0,0.1,5.35,NA,9891,FleaFlicker,11938,NA,NA,NA,NA,NA,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR75,0.2,40.1,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,3,3,38.6,NA,NA,0.2,0,0.1,NA,0,0,5.24,NA,18395,FleaFlicker,16626,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR62,0.2,38.8,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.3,3.3,37.9,NA,NA,0.2,0,0.1,NA,0,0.1,5.2,NA,16941,FleaFlicker,15779,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR55,0.2,38,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DEN,NA,3,3,38.2,NA,NA,0.2,0,0.1,NA,0,0,5.19,NA,13029,FleaFlicker,13168,NA,NA,NA,NA,NA,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR80,0.2,38.4,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,3,3,37.6,NA,NA,0.2,0.1,0.7,NA,0,0,5.16,NA,17593,FleaFlicker,16188,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR79,0.2,38.3,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,2.9,2.9,37.3,NA,NA,0.2,0,0.1,NA,0,0,5.02,NA,17671,FleaFlicker,16206,NA,NA,NA,NA,NA,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR72,0.2,37.4,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,3.5,3.5,36.2,NA,NA,0.2,0.3,1.7,NA,0,0,5.01,NA,14935,FleaFlicker,14108,NA,NA,NA,NA,NA,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR69,0.2,37.9,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,LAR,NA,3.7,3.7,38.6,NA,NA,0.2,0,0.7,NA,0,0,4.97,NA,15729,FleaFlicker,14864,NA,NA,NA,NA,NA,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR98,0.2,39.3,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,3,3,36.7,NA,NA,0.2,0.1,0.6,NA,0,0,4.85,NA,18373,FleaFlicker,16639,NA,NA,NA,NA,NA,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR76,0.2,37.3,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,2.8,2.8,34,NA,NA,0.2,0,0.2,NA,0,0,4.76,NA,15751,FleaFlicker,14860,NA,NA,NA,NA,NA,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR107,0.2,34.3,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Williams,WR,NYJ,NA,2.5,2.5,32.7,NA,NA,0.2,0.1,0.6,NA,0,0,4.71,NA,12890,FleaFlicker,13154,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR66,0.2,33.3,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trenton Irwin,WR,CIN,NA,2.7,2.7,33.5,NA,NA,0.2,0,0.3,NA,0,0,4.55,NA,14930,FleaFlicker,14551,NA,NA,NA,NA,NA,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.2,33.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,2.8,2.8,33.1,NA,NA,0.2,0,0.4,NA,0,0,4.53,NA,18435,FleaFlicker,16628,NA,NA,NA,NA,NA,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR70,0.2,33.5,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,2.9,2.9,34.1,NA,NA,0.2,0,0,NA,0,0,4.51,NA,17018,FleaFlicker,15786,NA,NA,NA,NA,NA,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR108,0.2,34.1,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.5,2.5,33.2,NA,NA,0.2,0,0.1,NA,0,0,4.51,NA,16248,FleaFlicker,15293,NA,NA,NA,NA,NA,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR68,0.2,33.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2.2,2.2,33.8,NA,NA,0.2,0,0.1,NA,0,0,4.39,NA,16842,FleaFlicker,15768,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR85,0.2,33.9,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,2.9,2.9,31.3,NA,NA,0.2,0.1,0.9,NA,0,0,4.38,NA,16265,FleaFlicker,15288,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR88,0.2,32.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,NE,NA,2.7,2.7,31.9,NA,NA,0.2,0,0.1,NA,0,0,4.19,NA,15695,FleaFlicker,14977,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR99,0.2,32.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,2.5,2.5,30,NA,NA,0.2,0,0.1,NA,0,0,4.11,NA,16872,FleaFlicker,15788,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR77,0.2,30.1,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.2,2.2,31,NA,NA,0.2,0,0.1,NA,0,0,4.09,NA,14833,FleaFlicker,14122,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR94,0.2,31.1,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,2.5,2.5,27.2,NA,NA,0.2,0.2,2.3,NA,0,0,4.05,NA,13934,FleaFlicker,13641,NA,NA,NA,NA,NA,@PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR101,0.2,29.5,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,2.6,2.6,30.2,NA,NA,0.2,0,0.5,NA,0,0,4.01,NA,18424,FleaFlicker,16635,NA,NA,NA,NA,NA,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR74,0.2,30.7,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,TEN,NA,2.9,2.9,28.5,NA,NA,0.1,0.1,0.3,NA,0,0,3.59,NA,12051,FleaFlicker,12650,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR78,0.1,28.9,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,2.1,2.1,26.4,NA,NA,0.1,0.1,0.8,NA,0,0,3.58,NA,16835,FleaFlicker,15787,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR113,0.1,27.2,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,2,2,24.9,NA,NA,0.1,0,0.2,NA,0,0,3.39,NA,17792,FleaFlicker,16195,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR67,0.1,25.1,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,CAR,NA,2,2,24.2,NA,NA,0.1,0.4,1.9,NA,0,0,3.37,NA,17656,FleaFlicker,16197,NA,NA,NA,NA,NA,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR122,0.1,26.1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Lynn Polk,WR,NE,NA,2.2,2.2,25.6,NA,NA,0.1,0,0.2,NA,0,0,3.34,NA,18389,FleaFlicker,16631,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR73,0.1,25.8,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,2,2,21.3,NA,NA,0.1,0.5,2.9,NA,0,0,3.26,NA,12930,FleaFlicker,13157,NA,NA,NA,NA,NA,@MIAW 31-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.26,WR61,0.1,24.2,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,BUF,NA,1.7,1.7,22.3,NA,NA,0.2,0,0,NA,0,0,3.17,NA,13008,FleaFlicker,13289,NA,NA,NA,NA,NA,@MIAW 31-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.17,WR111,0.2,22.3,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,PIT,NA,1.7,1.7,23.5,NA,NA,0.1,0,0.3,NA,0,0,3.14,NA,15564,FleaFlicker,14858,NA,NA,NA,NA,NA,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR109,0.1,23.8,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,2.1,2.1,23.2,NA,NA,0.1,0.1,0.7,NA,0,0,3.04,NA,17622,FleaFlicker,16187,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR64,0.1,23.9,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,1.8,1.8,21.2,NA,NA,0.1,0.3,2.1,NA,0,0,2.95,NA,17635,FleaFlicker,16287,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR102,0.1,23.2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,1.6,1.6,21.8,NA,NA,0.1,0.2,1.2,NA,0,0,2.94,NA,17631,FleaFlicker,16189,NA,NA,NA,NA,NA,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR81,0.1,22.9,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Powell,WR,MIN,NA,2,2,20.6,NA,NA,0.1,0.1,1.6,NA,0,0,2.84,NA,14297,FleaFlicker,13910,NA,NA,NA,NA,NA,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,22.2,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,1.3,1.3,18.9,NA,NA,0.1,0,0,NA,0,0,2.71,NA,13851,FleaFlicker,13776,NA,NA,NA,NA,NA,CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,18.9,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,WAS,NA,1.5,1.5,19.2,NA,NA,0.1,0,0.3,NA,0,0,2.65,NA,15107,FleaFlicker,14592,NA,NA,NA,NA,NA,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,19.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,1.4,1.4,19.4,NA,NA,0.1,0,0.1,NA,0,0,2.65,NA,16309,FleaFlicker,15292,NA,NA,NA,NA,NA,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR118,0.1,19.5,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,1.6,1.6,19.2,NA,NA,0.1,0,0.1,NA,0,0,2.65,NA,16821,FleaFlicker,15755,NA,NA,NA,NA,NA,ATLMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR84,0.1,19.3,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,1.3,1.3,16.7,NA,NA,0.1,0.2,1.9,NA,0,0,2.5,NA,12441,FleaFlicker,13066,NA,NA,NA,NA,NA,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR114,0.1,18.6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laviska Shenault,WR,SEA,NA,0.9,0.9,9.1,NA,NA,0,1.9,9,NA,0.1,0,2.33,NA,15558,FleaFlicker,14838,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,18.1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,1.6,1.6,17.8,NA,NA,0.1,0,0,NA,0,0,2.22,NA,15148,FleaFlicker,14118,NA,NA,NA,NA,NA,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,17.8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,1.3,1.3,16.7,NA,NA,0.1,0,0,NA,0,0,2.19,NA,17648,FleaFlicker,16183,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR86,0.1,16.8,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,NO,NA,1.3,1.3,15.7,NA,NA,0.1,0,0.1,NA,0,0,2.16,NA,13915,FleaFlicker,13652,NA,NA,NA,NA,NA,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.1,15.8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,1.3,1.3,14.7,NA,NA,0.1,0,0.1,NA,0,0,2,NA,17643,FleaFlicker,16191,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR115,0.1,14.7,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,TB,NA,1.2,1.2,14.8,NA,NA,0.1,0.1,0.5,NA,0,0,1.99,NA,17767,FleaFlicker,16199,NA,NA,NA,NA,NA,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,15.2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,TEN,NA,1.1,1.1,14.1,NA,NA,0.1,0.3,1.7,NA,0,0,1.98,NA,16803,FleaFlicker,15752,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR103,0.1,15.8,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,MIA,NA,1.4,1.4,13.6,NA,NA,0.1,0,0.2,NA,0,0,1.96,NA,13909,FleaFlicker,13638,NA,NA,NA,NA,NA,BUFL 10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.96,NA,0.1,13.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
