player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
Garrett Wilson,WR,NYJ,NA,5.4,5.4,67.4,NA,NA,0.4,0,0.4,NA,0,0.1,9.18,NA,16798,FleaFlicker,15753,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR19,0.4,67.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,5.1,5.1,66.9,NA,NA,0.4,0,0.1,NA,0,0.1,9.04,NA,13795,FleaFlicker,13630,@LACL 27-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.04,WR12,0.4,67,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,5.5,5.5,64.4,NA,NA,0.5,0,0.2,NA,0,0.1,9.04,NA,16823,FleaFlicker,15751,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR13,0.5,64.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,LAR,NA,5.8,5.8,64,NA,NA,0.5,0,0.4,NA,0,0.1,9.03,NA,12970,FleaFlicker,13164,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR20,0.5,64.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,5.9,5.9,68.7,NA,NA,0.3,0.2,0.9,NA,0,0.1,8.98,NA,17606,FleaFlicker,16185,MINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR23,0.4,69.6,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,4.8,4.8,65.4,NA,NA,0.4,0.1,0.7,NA,0,0.1,8.91,NA,17613,FleaFlicker,16186,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR24,0.4,66.1,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,5.2,5.2,63.7,NA,NA,0.4,0.1,0.6,NA,0,0,8.91,NA,16947,FleaFlicker,15761,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR27,0.4,64.3,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,5.2,5.2,65.6,NA,NA,0.4,0.4,2,NA,0,0.1,8.88,NA,13764,FleaFlicker,13635,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR25,0.4,67.6,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,5.8,5.8,67.6,NA,NA,0.3,0.1,0.9,NA,0,0.1,8.81,NA,14949,FleaFlicker,14127,JACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR34,0.3,68.5,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,5.3,5.3,65.9,NA,NA,0.3,0,0.2,NA,0,0,8.59,NA,18407,FleaFlicker,16627,DENW 34-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.59,WR15,0.3,66.1,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,3.5,3.5,58.3,NA,NA,0.4,0.6,4.1,NA,0,0.1,8.42,NA,16830,FleaFlicker,15756,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR30,0.4,62.4,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,5,5,62.3,NA,NA,0.3,0,0.1,NA,0,0.1,8.24,NA,16253,FleaFlicker,15282,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR29,0.3,62.4,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,SEA,NA,4.3,4.3,62.7,NA,NA,0.3,0,0.1,NA,0,0.1,8.14,NA,14706,FleaFlicker,14102,MINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR28,0.3,62.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,4.5,4.5,61.4,NA,NA,0.3,0.2,1.3,NA,0,0.1,8.09,NA,13776,FleaFlicker,13629,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR31,0.3,62.6,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison,WR,ARI,NA,4.1,4.1,56.2,NA,NA,0.4,0,0.1,NA,0,0.1,7.99,NA,18381,FleaFlicker,16614,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR32,0.4,56.3,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,CHI,NA,5.2,5.2,58.4,NA,NA,0.4,0,0.2,NA,0,0.1,7.88,NA,9380,FleaFlicker,11222,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR37,0.4,58.6,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,3.5,3.5,47.5,NA,NA,0.2,2.4,10.8,NA,0.1,0.1,7.81,NA,14702,FleaFlicker,14136,@MIASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR39,0.3,58.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,5.5,5.5,59.2,NA,NA,0.3,0,0.1,NA,0,0.1,7.78,NA,9891,FleaFlicker,11938,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR40,0.3,59.4,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,4.9,4.9,61.4,NA,NA,0.3,0,0.3,NA,0,0.1,7.75,NA,15544,FleaFlicker,14833,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR22,0.3,61.7,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,3.3,3.3,52.6,NA,NA,0.4,0.1,0.7,NA,0,0.1,7.57,NA,16896,FleaFlicker,15789,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR38,0.4,53.3,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,3.4,3.4,45.3,NA,NA,0.3,1.3,6.1,NA,0.1,0,7.26,NA,18363,FleaFlicker,16620,HOUW 27-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7.26,WR48,0.4,51.4,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,3.5,3.5,43.7,NA,NA,0.3,1.3,7.6,NA,0.1,0.1,7.19,NA,17674,FleaFlicker,16184,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR33,0.4,51.2,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,3.8,3.8,52,NA,NA,0.3,0,0.3,NA,0,0,7.07,NA,15658,FleaFlicker,14974,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR35,0.3,52.3,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,3.8,3.8,51.2,NA,NA,0.3,0,0.1,NA,0,0.1,7.07,NA,18384,FleaFlicker,16616,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR41,0.3,51.4,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,4,4,50.1,NA,NA,0.3,0.1,0.9,NA,0,0,7.04,NA,18435,FleaFlicker,16628,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR53,0.3,51,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,3.6,3.6,49.4,NA,NA,0.3,0.1,0.4,NA,0,0,6.62,NA,17593,FleaFlicker,16188,DENW 34-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.62,WR55,0.3,49.8,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,3.1,3.1,46.2,NA,NA,0.3,0,0.1,NA,0,0.1,6.61,NA,18392,FleaFlicker,16617,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR52,0.3,46.4,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,4.1,4.1,50.6,NA,NA,0.3,0,0.1,NA,0,0.1,6.57,NA,15603,FleaFlicker,14842,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR47,0.3,50.6,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,4.1,4.1,48,NA,NA,0.3,0,0.4,NA,0,0.1,6.54,NA,17622,FleaFlicker,16187,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR46,0.3,48.4,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.5,3.5,45.9,NA,NA,0.3,0,0.1,NA,0,0.1,6.48,NA,16941,FleaFlicker,15779,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR49,0.3,46,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,KC,NA,3.8,3.8,45.1,NA,NA,0.3,0,0.1,NA,0,0.1,6.38,NA,9311,FleaFlicker,11232,HOUW 27-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.38,WR36,0.3,45.2,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,3.3,3.3,43.7,NA,NA,0.3,0,0.1,NA,0,0,6.38,NA,16248,FleaFlicker,15293,PITW 34-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.38,WR43,0.3,43.8,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,BUF,NA,3.3,3.3,45,NA,NA,0.3,0,0.1,NA,0,0,6.25,NA,11177,FleaFlicker,12175,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR42,0.3,45.1,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTTank Dell,WR,HOU,NA,3.7,3.7,45,NA,NA,0.2,0.6,3.6,NA,0,0,6.22,NA,17627,FleaFlicker,16204,@KCL 19-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.22,WR44,0.2,48.6,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,3.8,3.8,46.4,NA,NA,0.3,0,0,NA,0,0,6.22,NA,18787,FleaFlicker,16809,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR60,0.3,46.4,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,NO,NA,2.9,2.9,45.9,NA,NA,0.2,0.2,1,NA,0,0,6.03,NA,13952,FleaFlicker,13793,@GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR68,0.2,46.9,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,3,3,42.7,NA,NA,0.2,0.3,3,NA,0,0,5.74,NA,16921,FleaFlicker,15777,@BALL 17-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5.74,WR62,0.2,45.8,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,DET,NA,2.8,2.8,39,NA,NA,0.3,0,0.3,NA,0,0,5.59,NA,13209,FleaFlicker,13377,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR63,0.3,39.3,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,3.2,3.2,42.4,NA,NA,0.2,0,0.4,NA,0,0,5.5,NA,17725,FleaFlicker,16193,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR96,0.2,42.8,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,3.4,3.4,36.2,NA,NA,0.2,0.5,3.7,NA,0,0,5.45,NA,13934,FleaFlicker,13641,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR59,0.2,39.9,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,4.4,4.4,41.5,NA,NA,0.1,0.2,2.1,NA,0,0,5.24,NA,16869,FleaFlicker,15757,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR67,0.2,43.6,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,3.8,3.8,41,NA,NA,0.2,0.2,1.6,NA,0,0.1,5.23,NA,17724,FleaFlicker,16342,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR54,0.2,42.6,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,2.7,2.7,35.4,NA,NA,0.2,0.5,3.1,NA,0,0,5.19,NA,17635,FleaFlicker,16287,JACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR75,0.2,38.5,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,3.4,3.4,37.1,NA,NA,0.2,0.1,1.6,NA,0,0,5.19,NA,18498,FleaFlicker,16684,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR69,0.2,38.7,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2.6,2.6,36.1,NA,NA,0.2,0,0.3,NA,0,0,5.06,NA,16192,FleaFlicker,15109,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR64,0.2,36.3,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,3.1,3.1,35.2,NA,NA,0.2,0.3,1.2,NA,0,0,5.05,NA,12058,FleaFlicker,12658,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR74,0.2,36.5,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,3.1,3.1,35.7,NA,NA,0.2,0,0.3,NA,0,0.1,5,NA,10242,FleaFlicker,11674,TBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR65,0.2,36.1,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,CAR,NA,2.8,2.8,36.8,NA,NA,0.2,0,0.5,NA,0,0,4.95,NA,13117,FleaFlicker,13348,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR89,0.2,37.3,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,2.4,2.4,33.5,NA,NA,0.2,0.2,0.9,NA,0,0,4.79,NA,18395,FleaFlicker,16626,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR71,0.2,34.5,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,3.5,3.5,36.6,NA,NA,0.2,0.1,1.1,NA,0,0,4.79,NA,16265,FleaFlicker,15288,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR50,0.2,37.7,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,2.6,2.6,33.1,NA,NA,0.2,0,0.1,NA,0,0,4.66,NA,17671,FleaFlicker,16206,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR61,0.2,33.1,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,3.1,3.1,35.8,NA,NA,0.2,0,0.3,NA,0,0,4.65,NA,13364,FleaFlicker,13418,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR107,0.2,36,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,3,3,37,NA,NA,0.2,0,0.1,NA,0,0.1,4.63,NA,16292,FleaFlicker,15319,DENW 34-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4.63,WR56,0.2,37.1,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,2.5,2.5,31.1,NA,NA,0.2,0,0.3,NA,0,0,4.6,NA,17754,FleaFlicker,16207,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR88,0.2,31.4,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,2.9,2.9,33.2,NA,NA,0.2,0,0.4,NA,0,0,4.58,NA,17738,FleaFlicker,16192,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR76,0.2,33.5,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,2.2,2.2,28.8,NA,NA,0.1,1.3,6.2,NA,0,0,4.54,NA,17631,FleaFlicker,16189,@LACL 27-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.54,WR86,0.2,35.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,2.2,2.2,30.3,NA,NA,0.2,0,0.2,NA,0,0,4.47,NA,12106,FleaFlicker,12785,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR66,0.2,30.5,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,2.5,2.5,31.2,NA,NA,0.2,0.2,1,NA,0,0,4.45,NA,16309,FleaFlicker,15292,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR106,0.2,32.2,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.4,2.4,34.5,NA,NA,0.2,0,0.1,NA,0,0,4.44,NA,14833,FleaFlicker,14122,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR85,0.2,34.6,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,DEN,NA,2.9,2.9,31.7,NA,NA,0.2,0,0,NA,0,0,4.27,NA,18587,FleaFlicker,16788,@LACL 27-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.27,WR57,0.2,31.7,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Williams,WR,PIT,NA,2.2,2.2,32,NA,NA,0.2,0,0,NA,0,0,4.2,NA,12890,FleaFlicker,13154,@BALL 17-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4.2,WR73,0.2,32.1,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,2.1,2.1,28,NA,NA,0.2,0,0.1,NA,0,0,4.05,NA,14059,FleaFlicker,13632,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.2,28.1,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,1.9,1.9,26.9,NA,NA,0.2,0,0.2,NA,0,0,4.01,NA,17792,FleaFlicker,16195,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR77,0.2,27.2,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,1.8,1.8,22.1,NA,NA,0.1,0.9,5.5,NA,0.1,0,3.94,NA,17558,FleaFlicker,15981,TBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR82,0.2,27.6,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,2.5,2.5,27.9,NA,NA,0.2,0,0.2,NA,0,0,3.85,NA,16872,FleaFlicker,15788,TBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR80,0.2,28.1,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,PIT,NA,1.9,1.9,27.6,NA,NA,0.1,0,0.3,NA,0,0,3.67,NA,15564,FleaFlicker,14858,@BALL 17-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3.67,WR81,0.1,27.9,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,2.2,2.2,26.8,NA,NA,0.2,0.1,0.6,NA,0,0,3.66,NA,18466,FleaFlicker,16619,@LACL 27-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.66,WR83,0.2,27.4,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,2.3,2.3,27.3,NA,NA,0.1,0,0.1,NA,0,0,3.58,NA,11242,FleaFlicker,12187,MINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR70,0.1,27.3,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,WAS,NA,2.4,2.4,27.1,NA,NA,0.1,0,0.3,NA,0,0,3.54,NA,15107,FleaFlicker,14592,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR111,0.1,27.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Woods,WR,CLE,NA,2.1,2.1,25.7,NA,NA,0.1,0,0.2,NA,0,0,3.33,NA,16973,FleaFlicker,15792,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,25.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,1.8,1.8,23.7,NA,NA,0.1,0,0.2,NA,0,0,3.21,NA,18377,FleaFlicker,16622,@MIASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR58,0.1,23.9,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
River Cracraft,WR,MIA,NA,1.9,1.9,21.2,NA,NA,0.1,0,0,NA,0,0,2.92,NA,13732,FleaFlicker,13862,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,21.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hollywood Brown,WR,KC,NA,1.6,1.6,20.4,NA,NA,0.1,0.1,0.4,NA,0,0,2.9,NA,14661,FleaFlicker,14105,HOUW 27-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.9,NA,0.1,20.8,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,1.6,1.6,20,NA,NA,0.1,0.1,0.9,NA,0,0,2.85,NA,16326,FleaFlicker,15301,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR87,0.1,20.9,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
