player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
"Mattison, Alexander",RB,LVR,NA,10.6,39,NA,0.2,3.2,2.5,21,NA,NA,0.1,0,7.8,NA,NA,FantasySharks,14223,NA,NA,NA,NA,NA,@TBB,0.2,0,0,0,0,0,0.2,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren, Jaylen",RB,PIT,NA,8.3,38,NA,0.2,3.4,2.8,21,NA,NA,0,0.1,6.6,NA,NA,FantasySharks,15742,NA,NA,NA,NA,NA,CLE,0.1,0.1,0,0,0,0,0.3,0.1,0,9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Gus",RB,LAC,NA,9.2,34,NA,0.4,1.6,1.1,7,NA,NA,0,0.1,6.5,NA,NA,FantasySharks,13850,NA,NA,NA,NA,NA,@KCC,0.3,0,0.1,0,0,0,0.2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Roschon",RB,CHI,NA,6.5,20,NA,0.5,2.4,1.7,12,NA,NA,0,0,6.4,NA,NA,FantasySharks,16175,NA,NA,NA,NA,NA,@SFO,0.5,0,0,0,0,0,0.3,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bigsby, Tank",RB,JAC,NA,10,45,NA,0.3,0.7,0.4,3,NA,NA,0,0,6.4,NA,NA,FantasySharks,16164,NA,NA,NA,NA,NA,@TEN,0.2,0,0,0,0,0,0,0,0,17,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singletary, Devin",RB,NYG,NA,9,41,NA,0.2,2.1,1.5,10,NA,NA,0,0.1,6.2,NA,NA,FantasySharks,14080,NA,NA,NA,NA,NA,NOS,0.2,0,0,0,0,0,0.1,0,0,2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mostert, Raheem",RB,MIA,NA,7.6,30,NA,0.4,1.8,1.2,11,NA,NA,0,0.2,6.1,NA,NA,FantasySharks,12447,NA,NA,NA,NA,NA,NYJ,0.3,0.1,0,0,0,0,0.2,0,0,2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ford, Jerome",RB,CLE,NA,8.2,33,NA,0.1,3.2,2.4,14,NA,NA,0,0,5.8,NA,NA,FantasySharks,15713,NA,NA,NA,NA,NA,@PIT,0.1,0,0,0,0,0,0.1,0.1,0,12,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Ray",RB,BUF,NA,5.9,26,NA,0.2,1,0.9,11,NA,NA,0.1,0,5.8,NA,NA,FantasySharks,16603,NA,NA,NA,NA,NA,@LAR,0.2,0.1,0,0,0,0,0.1,0.1,0,9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allgeier, Tyler",RB,ATL,NA,8.4,36,NA,0.2,0.9,0.8,6,NA,NA,0,0,5.5,NA,NA,FantasySharks,15712,NA,NA,NA,NA,NA,@MIN,0.2,0,0,0,0,0,0.1,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charbonnet, Zach",RB,SEA,NA,5.6,22,NA,0.2,2.6,2.1,15,NA,NA,0,0,5.2,NA,NA,FantasySharks,16169,NA,NA,NA,NA,NA,@ARI,0.2,0,0,0,0,0,0.1,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spears, Tyjae",RB,TEN,NA,6.1,25,NA,0.1,3.2,2.5,16,NA,NA,0,0,4.8,NA,NA,FantasySharks,16165,NA,NA,NA,NA,NA,JAC,0.1,0,0,0,0,0,0.2,0.1,0,15,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akers, Cam",RB,MIN,NA,6.5,26,NA,0.1,1.2,1.1,7,NA,NA,0.1,0,4.2,NA,NA,FantasySharks,14799,NA,NA,NA,NA,NA,ATL,0,0,0,0,0,0,0.2,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Zamir",RB,LVR,NA,8,29,NA,0.1,1.3,1,7,NA,NA,0,0.1,4.2,NA,NA,FantasySharks,15714,NA,NA,NA,NA,NA,@TBB,0.1,0,0,0,0,0,0,0,0,6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Ezekiel",RB,DAL,NA,6.1,21,NA,0.1,1.7,1.4,9,NA,NA,0.1,0.1,3.9,NA,NA,FantasySharks,12625,NA,NA,NA,NA,NA,CIN,0.1,0,0,0,0,0,0.2,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gainwell, Kenneth",RB,PHI,NA,5,23,NA,0.1,1.6,1.2,7,NA,NA,0,0,3.8,NA,NA,FantasySharks,15255,NA,NA,NA,NA,NA,CAR,0,0.1,0,0,0,0,0.1,0,0,15,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abdullah, Ameer",RB,LVR,NA,3,12,NA,0,2.8,2.2,14,NA,NA,0.2,0.1,3.5,NA,NA,FantasySharks,12155,NA,NA,NA,NA,NA,@TBB,0,0,0,0,0,0,0.3,0.1,0,22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Sean",RB,TBB,NA,2.4,13,NA,0.2,0.7,0.7,8,NA,NA,0.1,0,3.4,NA,NA,FantasySharks,16166,NA,NA,NA,NA,NA,LVR,0.2,0,0,0,0,0,0,0,0,20,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benson, Trey",RB,ARI,NA,4.7,23,NA,0.1,0.7,0.6,5,NA,NA,0,0,3.4,NA,NA,FantasySharks,16594,NA,NA,NA,NA,NA,SEA,0.1,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herbert, Khalil",RB,CIN,NA,4.6,17,NA,0.1,1.4,1.2,9,NA,NA,0.1,0.1,3.3,NA,NA,FantasySharks,15271,NA,NA,NA,NA,NA,@DAL,0,0,0,0,0,0,0.1,0,0,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Braelon",RB,NYJ,NA,5.2,17,NA,0.1,1.5,1,7,NA,NA,0,0,3.2,NA,NA,FantasySharks,16596,NA,NA,NA,NA,NA,@MIA,0.1,0,0,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demercado, Emari",RB,ARI,NA,3.4,20,NA,0.1,1.7,1.2,8,NA,NA,0,0,3.2,NA,NA,FantasySharks,16385,NA,NA,NA,NA,NA,SEA,0,0,0,0,0,0,0.3,0,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,KCC,NA,1.5,7,NA,0.1,2.2,1.8,17,NA,NA,0.1,0,3.1,NA,NA,FantasySharks,13133,NA,NA,NA,NA,NA,LAC,0.1,0,0,0,0,0,0.2,0.1,0,12,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Emanuel",RB,GBP,NA,4.2,21,NA,0.1,1,0.7,2,NA,NA,0,0,3,NA,NA,FantasySharks,16432,NA,NA,NA,NA,NA,@DET,0.1,0,0,0,0,0,0.3,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Ty",RB,BUF,NA,2.5,12,NA,0.1,1,0.8,8,NA,NA,0.1,0,3,NA,NA,FantasySharks,14095,NA,NA,NA,NA,NA,@LAR,0.1,0,0,0,0,0,0.4,0,0,6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jamaal",RB,NOS,NA,4.9,16,NA,0.1,1.4,1,6,NA,NA,0,0,2.7,NA,NA,FantasySharks,13139,NA,NA,NA,NA,NA,@NYG,0,0.1,0,0,0,0,0.2,0,0,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chandler, Ty",RB,MIN,NA,5,17,NA,0.1,0.8,0.6,4,NA,NA,0,0,2.5,NA,NA,FantasySharks,15723,NA,NA,NA,NA,NA,ATL,0.1,0,0,0,0,0,0.2,0,0,13,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks, Jonathon",RB,CAR,NA,4.6,16,NA,0,1.6,1.3,7,NA,NA,0,0,2.5,NA,NA,FantasySharks,16597,NA,NA,NA,NA,NA,@PHI,0,0,0,0,0,0,0.4,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vidal, Kimani",RB,LAC,NA,4.2,12,NA,0.1,0.4,0.3,3,NA,NA,0,0,2.5,NA,NA,FantasySharks,16757,NA,NA,NA,NA,NA,@KCC,0.1,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Patrick",RB,SFO,NA,2.2,12,NA,0.1,0.9,0.7,5,NA,NA,0,0,2.3,NA,NA,FantasySharks,14817,NA,NA,NA,NA,NA,CHI,0,0.1,0,0,0,0,0.1,0,0,9,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corum, Blake",RB,LAR,NA,4.2,17,NA,0,0.4,0.4,3,NA,NA,0,0,2.2,NA,NA,FantasySharks,16593,NA,NA,NA,NA,NA,BUF,0,0,0,0,0,0,0,0,0,11,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Kendre",RB,NOS,NA,2.7,10,NA,0,1.1,0.9,10,NA,NA,0,0,2.1,NA,NA,FantasySharks,16171,NA,NA,NA,NA,NA,@NYG,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,CLE,NA,3.3,14,NA,0,1,0.5,5,NA,NA,0,0,2,NA,NA,FantasySharks,15733,NA,NA,NA,NA,NA,@PIT,0,0,0,0,0,0,0.1,0,0,28,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Jeffery",RB,MIA,NA,3.2,15,NA,0,1,0.8,5,NA,NA,0,0.1,2,NA,NA,FantasySharks,14017,NA,NA,NA,NA,NA,NYJ,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juszczyk, Kyle",RB,SFO,NA,0.3,2,NA,0,2.4,1.5,15,NA,NA,0,0,1.9,NA,NA,FantasySharks,11367,NA,NA,NA,NA,NA,CHI,0,0,0,0,0,0,0.2,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,2.4,7,NA,0,1.3,0.9,10,NA,NA,0,0,1.8,NA,NA,FantasySharks,14803,NA,NA,NA,NA,NA,LAC,0,0,0,0,0,0,0.3,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreman, D'Onta",RB,CLE,NA,3.6,13,NA,0,0.4,0.2,2,NA,NA,0,0,1.7,NA,NA,FantasySharks,13134,NA,NA,NA,NA,NA,@PIT,0,0,0,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Jaylen",RB,MIA,NA,4.2,16,NA,0,0.7,0.5,3,NA,NA,0,0.1,1.7,NA,NA,FantasySharks,16610,NA,NA,NA,NA,NA,NYJ,0,0,0,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patterson, Cordarrelle",RB,PIT,NA,2.6,11,NA,0,0.9,0.7,5,NA,NA,0,0,1.7,NA,NA,FantasySharks,11225,NA,NA,NA,NA,NA,CLE,0,0,0,0,0,0,0.1,0,0,17,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks, Chris",RB,GBP,NA,2.2,9,NA,0,1,0.7,5,NA,NA,0,0,1.6,NA,NA,FantasySharks,16387,NA,NA,NA,NA,NA,@DET,0,0,0,0,0,0,0.2,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, D'Ernest",RB,JAC,NA,2.6,8,NA,0,1.1,0.7,7,NA,NA,0,0,1.5,NA,NA,FantasySharks,14331,NA,NA,NA,NA,NA,@TEN,0,0,0,0,0,0,0.2,0,0,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Isaiah",RB,NYJ,NA,1,3,NA,0,0.7,0.6,5,NA,NA,0.1,0,1.4,NA,NA,FantasySharks,16752,NA,NA,NA,NA,NA,@MIA,0,0,0,0,0,0,0.1,0,0,19,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abanikanda, Israel",RB,SFO,NA,2.1,9,NA,0,0.8,0.5,3,NA,NA,0,0,1.2,NA,NA,FantasySharks,16168,NA,NA,NA,NA,NA,CHI,0,0,0,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steele, Carson",RB,KCC,NA,4.2,16,NA,0,0.8,0.4,1,NA,NA,0,0.3,1.2,NA,NA,FantasySharks,16612,NA,NA,NA,NA,NA,LAC,0,0,0,0,0,0,0.3,0,0,4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mims, Jordan",RB,NOS,NA,1.9,6,NA,0,1.6,0.7,5,NA,NA,0,0,1.1,NA,NA,FantasySharks,16424,NA,NA,NA,NA,NA,@NYG,0,0,0,0,0,0,0.2,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCormick, Sincere",RB,LVR,NA,1.9,11,NA,0,0.2,0.2,0.1,NA,NA,0,0,1.1,NA,NA,FantasySharks,15743,NA,NA,NA,NA,NA,@TBB,0,0,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Craig",RB,DET,NA,2.1,8,NA,0,0.2,0.2,3,NA,NA,0,0,1.1,NA,NA,FantasySharks,14727,NA,NA,NA,NA,NA,GBP,0,0,0,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,DAL,NA,2.7,8,NA,0,0.9,0.4,2,NA,NA,0,0,1,NA,NA,FantasySharks,13128,NA,NA,NA,NA,NA,CIN,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luepke, Hunter",RB,DAL,NA,0.9,2,NA,0,1,0.8,7,NA,NA,0,0,0.9,NA,NA,FantasySharks,16391,NA,NA,NA,NA,NA,CIN,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingold, Alec",RB,MIA,NA,0.6,3,NA,0,1.1,0.6,5,NA,NA,0,0,0.9,NA,NA,FantasySharks,14420,NA,NA,NA,NA,NA,NYJ,0,0,0,0,0,0,0.1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shipley, Will",RB,PHI,NA,2.6,7,NA,0,0.1,0.1,0,NA,NA,0,0,0.7,NA,NA,FantasySharks,16601,NA,NA,NA,NA,NA,CAR,0,0,0,0,0,0,0,0,0,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McClellan, Jase",RB,ATL,NA,2.2,6,NA,0,0.1,0.1,1,NA,NA,0,0,0.7,NA,NA,FantasySharks,16605,NA,NA,NA,NA,NA,@MIN,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homer, Travis",RB,CHI,NA,1.4,6,NA,0,0.5,0.2,0,NA,NA,0,0,0.6,NA,NA,FantasySharks,14083,NA,NA,NA,NA,NA,@SFO,0,0,0,0,0,0,0.1,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,1.8,4,NA,0,0.4,0.4,2,NA,NA,0,0,0.6,NA,NA,FantasySharks,16176,NA,NA,NA,NA,NA,CIN,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelley, Joshua",RB,TEN,NA,1.9,5,NA,0,0.3,0.3,1,NA,NA,0,0.1,0.5,NA,NA,FantasySharks,14807,NA,NA,NA,NA,NA,JAC,0,0,0,0,0,0,0.1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Trayveon",RB,CIN,NA,0.9,4,NA,0,0.2,0.2,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,14076,NA,NA,NA,NA,NA,@DAL,0,0,0,0,0,0,0,0,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.2,1,NA,0,0.9,0.6,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,12923,NA,NA,NA,NA,NA,ATL,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rivers, Ronnie",RB,LAR,NA,1.2,3,NA,0,0.4,0.4,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,15726,NA,NA,NA,NA,NA,BUF,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Eric",RB,NYG,NA,0.9,2,NA,0,0.6,0.6,3,NA,NA,0,0,0.4,NA,NA,FantasySharks,16173,NA,NA,NA,NA,NA,NOS,0,0,0,0,0,0,0,0,0,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaki, Sione",RB,DET,NA,1.1,3,NA,0,0,0,0,NA,NA,0,0,0.3,NA,NA,FantasySharks,16678,NA,NA,NA,NA,NA,GBP,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,0.3,1,NA,0,0.2,0.2,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,15973,NA,NA,NA,NA,NA,@PHI,0,0,0,0,0,0,0,0,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut, Julius",RB,TEN,NA,0.4,0,NA,0,0.1,0.1,2,NA,NA,0,0,0.2,NA,NA,FantasySharks,15965,NA,NA,NA,NA,NA,JAC,0,0,0,0,0,0,0,0,0,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haskins, Hassan",RB,LAC,NA,1.2,2,NA,0,0,0,0,NA,NA,0,0.1,0.2,NA,NA,FantasySharks,15720,NA,NA,NA,NA,NA,@KCC,0,0,0,0,0,0,0,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Avery",RB,ATL,NA,0.4,1,NA,0,0.1,0.1,0,NA,NA,0,0,0.2,NA,NA,FantasySharks,15454,NA,NA,NA,NA,NA,@MIN,0,0,0,0,0,0,0,0,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas, DeeJay",RB,ARI,NA,0.4,1,NA,0,0.1,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,14815,NA,NA,NA,NA,NA,SEA,0,0,0,0,0,0,0,0,0,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McIntosh, Kenny",RB,SEA,NA,0.3,1,NA,0,0.1,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,16170,NA,NA,NA,NA,NA,@ARI,0,0,0,0,0,0,0,0,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,21.5,108.1,NA,0.8,2.9,2.9,22.6,NA,NA,0.2,0.1,18.61,NA,13778,FleaFlicker,13604,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB1,1,130.7,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,18.8,81.3,NA,0.5,4.6,4.6,36.6,NA,NA,0.1,0.1,15.77,NA,12965,FleaFlicker,13132,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB13,0.7,117.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,17.4,73.3,NA,0.5,3.9,3.9,30.7,NA,NA,0.1,0.1,13.98,NA,17603,FleaFlicker,16161,NA,NA,NA,NA,NA,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB2,0.6,104,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,16.9,75.5,NA,0.5,3.9,3.9,27.1,NA,NA,0.1,0.1,13.93,NA,17756,FleaFlicker,16181,NA,NA,NA,NA,NA,@DALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB7,0.7,102.5,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,18.2,77,NA,0.6,2.8,2.8,21.3,NA,NA,0.1,0.1,13.74,NA,14673,FleaFlicker,14073,NA,NA,NA,NA,NA,@DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB8,0.7,98.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,14.5,63.1,NA,0.5,4.4,4.4,34.2,NA,NA,0.2,0.1,13.69,NA,17617,FleaFlicker,16167,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB5,0.7,97.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,13,65.6,NA,0.6,3,3,23.7,NA,NA,0.1,0.1,13.07,NA,17612,FleaFlicker,16162,NA,NA,NA,NA,NA,GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB6,0.7,89.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,17.8,76.2,NA,0.6,1.8,1.8,13.2,NA,NA,0.1,0.1,12.76,NA,17004,FleaFlicker,15710,NA,NA,NA,NA,NA,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB9,0.7,89.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,15.5,67,NA,0.6,3.1,3.1,22.6,NA,NA,0.1,0.1,12.69,NA,12951,FleaFlicker,13146,NA,NA,NA,NA,NA,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB16,0.7,89.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
