player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Cordarrelle Patterson,RB,PIT,NA,2.4,10.1,NA,0.1,0.6,0.6,4.5,NA,NA,0,0,1.98,NA,9317,FleaFlicker,11225,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB88,0.1,14.6,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,2.1,10.3,NA,0.1,0.5,0.5,3.8,NA,NA,0,0,1.93,NA,17758,FleaFlicker,16173,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB90,0.1,14,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,1.1,5.1,NA,0,1.1,1.1,7.4,NA,NA,0.1,0,1.67,NA,17978,FleaFlicker,16385,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB82,0.1,12.6,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CLE,NA,2.2,9.3,NA,0.1,0.3,0.3,2.1,NA,NA,0,0,1.48,NA,12987,FleaFlicker,13134,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB76,0.1,11.4,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Audric Estime,RB,DEN,NA,1.7,8.6,NA,0.1,0.3,0.3,2.1,NA,NA,0,0,1.41,NA,18515,FleaFlicker,16595,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB63,0.1,10.7,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Sermon,RB,IND,NA,1.4,6.3,NA,0,0.4,0.4,3.1,NA,NA,0,0,1.28,NA,16323,FleaFlicker,15257,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB66,0.1,9.4,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,1.6,6.2,NA,0,0.3,0.3,2.2,NA,NA,0,0,1.18,NA,18234,FleaFlicker,16432,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB70,0.1,8.4,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Homer,RB,CHI,NA,1.5,5.4,NA,0,0.5,0.5,4,NA,NA,0,0,1.16,NA,14810,FleaFlicker,14083,@HOUSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,9.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTRoschon Johnson,RB,CHI,NA,0.1,5,NA,0,0.4,0.4,3.1,NA,NA,0,0,1.11,NA,17716,FleaFlicker,16175,@HOUSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB67,0.1,8.1,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carson Steele,RB,KC,NA,1.8,7,NA,0,0.2,0.2,1.2,NA,NA,0,0,1.1,NA,18932,FleaFlicker,16612,CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB84,0.1,8.2,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,1.3,5.6,NA,0,0.3,0.3,2.1,NA,NA,0,0,1.07,NA,18441,FleaFlicker,16593,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB44,0.1,7.7,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.5,1.8,NA,0,0.7,0.7,5.2,NA,NA,0,0,1.06,NA,9410,FleaFlicker,11367,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.7,3.3,NA,0,0.6,0.6,4.3,NA,NA,0,0,0.92,NA,13581,FleaFlicker,13148,CHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,7.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJaylen Wright,RB,MIA,NA,0,3.5,NA,0,0.3,0.3,1.7,NA,NA,0,0,0.82,NA,18459,FleaFlicker,16610,BUFThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB52,0.1,5.3,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.3,1.1,NA,0,0.6,0.6,4.3,NA,NA,0,0,0.78,NA,15279,FleaFlicker,14420,BUFThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,5.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,18.31,79.74,NA,0.46,NA,3.99,30.84,NA,NA,0.22,NA,15,NA,breece-hall,NumberFire,15708,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76,23.24,#7,22,1,16.99,8500,2,19.08,7400,2.58,16.99,34,0.5,NA
Jonathan Taylor,RB,IND,NA,21.23,97.98,NA,0.63,NA,1.45,10.13,NA,NA,0.07,NA,14.88,NA,jonathan-taylor,NumberFire,14802,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68,23.08,#22,24,2,15.62,8200,1.9,16.41,7700,2.13,15.62,31,0.5,NA
Saquon Barkley,RB,PHI,NA,19.69,79.04,NA,0.6,NA,2.98,19.84,NA,NA,0.17,NA,14.41,NA,saquon-barkley,NumberFire,13604,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37,22.45,#9,26,3,15.86,8700,1.82,17.44,7500,2.33,15.86,38,0.42,NA
Joe Mixon,RB,HOU,NA,18.35,73.73,NA,0.69,NA,2.38,19.7,NA,NA,0.14,NA,14.32,NA,joe-mixon,NumberFire,13131,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,22.34,#5,27,4,15.53,8100,1.92,16.72,7100,2.35,15.53,33,0.47,NA
Bijan Robinson,RB,ATL,NA,16.08,68.57,NA,0.37,NA,4.92,37.47,NA,NA,0.24,NA,13.99,NA,bijan-robinson,NumberFire,16161,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08,21.9,#25,28,5,16.44,8400,1.96,19.06,7800,2.44,16.44,30,0.55,NA
Kyren Williams,RB,LA,NA,18.02,80.23,NA,0.6,NA,2.23,16.15,NA,NA,0.13,NA,13.82,NA,kyren-williams,NumberFire,15710,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97,21.67,#29,30,6,14.91,8000,1.86,16.15,6800,2.38,14.91,31,0.48,NA
Isiah Pacheco,RB,KC,NA,16.59,74.06,NA,0.59,NA,2.11,14.23,NA,NA,0.12,NA,13.01,NA,isiah-pacheco,NumberFire,15749,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,20.6,#16,37,7,14.06,7400,1.9,15.17,6900,2.2,14.06,30,0.47,NA
De'Von Achane,RB,MIA,NA,11.86,55.03,NA,0.52,NA,4.06,31.53,NA,NA,0.22,NA,13.01,NA,devon-achane,NumberFire,16167,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,20.6,#17,37,7,15.03,7600,1.98,17.13,6500,2.64,15.03,31,0.48,NA
Derrick Henry,RB,BAL,NA,16.92,72.5,NA,0.69,NA,1.3,11.27,NA,NA,0.07,NA,12.94,NA,derrick-henry,NumberFire,12626,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38,20.5,#13,39,9,13.61,7500,1.81,14.26,6700,2.13,13.61,29,0.47,NA
Jahmyr Gibbs,RB,DET,NA,12.16,53.06,NA,0.54,NA,4.03,27.71,NA,NA,0.27,NA,12.79,NA,jahmyr-gibbs,NumberFire,16162,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,20.3,#27,40,10,14.85,7900,1.88,16.94,6600,2.57,14.85,30,0.5,NA
James Conner,RB,ARI,NA,16.02,68.09,NA,0.61,NA,2.01,12.6,NA,NA,0.09,NA,12.29,NA,james-conner,NumberFire,13146,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94,19.64,#26,42,11,13.29,6500,2.04,14.3,6400,2.23,13.29,31,0.43,NA
Rhamondre Stevenson,RB,NE,NA,16.03,71.18,NA,0.43,NA,2.72,18.46,NA,NA,0.08,NA,11.84,NA,rhamondre-stevenson,NumberFire,15259,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,19.04,#3,45,12,13.2,6900,1.91,14.66,6200,2.36,13.2,28,0.47,NA
Travis Etienne,RB,JAC,NA,14.44,62.54,NA,0.47,NA,2.7,20.1,NA,NA,0.12,NA,11.78,NA,travis-etienne,NumberFire,15253,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,18.96,#11,47,13,13.11,7300,1.8,14.49,7200,2.01,13.11,NA,NA,NA
Rachaad White,RB,TB,NA,13.81,52.71,NA,0.36,NA,3.63,29.76,NA,NA,0.16,NA,11.24,NA,rachaad-white,NumberFire,15721,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,18.25,#19,50,14,13.06,7600,1.72,14.96,6300,2.37,13.06,28,0.47,NA
Jerome Ford,RB,CLE,NA,17.27,70.72,NA,0.37,NA,2.25,14.44,NA,NA,0.09,NA,11.23,NA,jerome-ford,NumberFire,15713,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,18.23,#18,52,15,12.34,6300,1.96,13.51,5900,2.29,12.34,27,0.46,NA
Josh Jacobs,RB,GB,NA,15.23,65.22,NA,0.46,NA,2.31,16.54,NA,NA,0.07,NA,11.12,NA,josh-jacobs,NumberFire,14073,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,18.09,#31,53,16,12.27,7100,1.73,13.56,6500,2.09,12.27,29,0.42,NA
Tony Pollard,RB,TEN,NA,15.71,69.46,NA,0.43,NA,1.81,12.48,NA,NA,0.08,NA,11.08,NA,tony-pollard,NumberFire,14085,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,18.04,#28,54,17,12,6700,1.79,12.99,5900,2.2,12,27,0.44,NA
James Cook,RB,BUF,NA,13.77,61.19,NA,0.3,NA,2.74,25.25,NA,NA,0.14,NA,11.08,NA,james-cook,NumberFire,15715,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,18.04,#10,54,17,12.41,7300,1.7,13.91,6600,2.11,12.41,28,0.44,NA
Alvin Kamara,RB,NO,NA,13.63,55.12,NA,0.32,NA,3.99,24.79,NA,NA,0.18,NA,11,NA,alvin-kamara,NumberFire,13132,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,17.93,#2,56,19,13.03,7800,1.67,15.02,7000,2.15,13.03,30,0.43,NA
Aaron Jones,RB,MIN,NA,13.42,65.64,NA,0.38,NA,2.57,16.88,NA,NA,0.11,NA,10.97,NA,aaron-jones,NumberFire,13319,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,17.89,#14,57,20,12.22,7000,1.75,13.64,6100,2.24,12.22,29,0.42,NA
Najee Harris,RB,PIT,NA,17.81,73.48,NA,0.44,NA,1.32,7.15,NA,NA,0.07,NA,10.97,NA,najee-harris,NumberFire,15254,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,17.89,#15,57,20,11.64,6600,1.76,12.38,5500,2.25,11.64,27,0.43,NA
David Montgomery,RB,DET,NA,14.31,59.94,NA,0.65,NA,1.02,8.03,NA,NA,0.06,NA,10.95,NA,david-montgomery,NumberFire,14071,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04,17.86,#27,59,22,11.45,7200,1.59,12.03,6000,2.01,11.45,28,0.41,NA
Devin Singletary,RB,NYG,NA,13.49,59.49,NA,0.44,NA,2.1,13.72,NA,NA,0.09,NA,10.43,NA,devin-singletary,NumberFire,14080,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,17.17,#32,63,23,11.49,6100,1.88,12.58,5700,2.21,11.49,24,0.48,NA
Zack Moss,RB,CIN,NA,13.86,59.94,NA,0.38,NA,2.07,13.82,NA,NA,0.11,NA,10.31,NA,zack-moss,NumberFire,14798,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61,17.01,#20,64,24,11.37,6300,1.8,12.41,5600,2.22,11.37,19,0.6,NA
Ezekiel Elliott,RB,DAL,NA,11.84,46.87,NA,0.44,NA,2.45,15.27,NA,NA,0.16,NA,9.66,NA,ezekiel-elliott,NumberFire,12625,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17,16.15,#4,68,25,10.92,6200,1.76,12.21,5700,2.14,10.92,25,0.44,NA
J.K. Dobbins,RB,LAC,NA,11.34,53.92,NA,0.42,NA,2.07,12.66,NA,NA,0.09,NA,9.6,NA,j-k-dobbins,NumberFire,14800,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13,16.07,#30,70,26,10.61,6800,1.56,11.73,5400,2.17,10.61,29,0.37,NA
D'Andre Swift,RB,CHI,NA,13.12,56.52,NA,0.4,NA,1.72,11.34,NA,NA,0.07,NA,9.43,NA,d-andre-swift,NumberFire,14797,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,15.85,#23,72,27,10.31,6400,1.61,11.26,5800,1.94,10.31,21,0.49,NA
Christian McCaffrey,RB,SF,NA,9.53,43.44,NA,0.41,NA,2.41,17.34,NA,NA,0.14,NA,9.33,NA,christian-mccaffrey,NumberFire,13130,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95,15.71,#1,73,28,10.48,10300,1.02,11.75,8700,1.35,10.48,40,0.26,NA
Jordan Mason,RB,SF,NA,12.86,52.95,NA,0.4,NA,1.54,9.51,NA,NA,0.07,NA,9.02,NA,jordan-mason,NumberFire,15972,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74,15.3,#1,81,29,9.8,5500,1.78,10.6,5200,2.04,9.8,10,0.98,NA
Brian Robinson,RB,WSH,NA,12.54,51.46,NA,0.33,NA,1.88,15.83,NA,NA,0.08,NA,8.89,NA,brian-robinson,NumberFire,15716,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,15.13,#21,83,30,9.85,6200,1.59,10.94,5800,1.89,9.85,NA,NA,NA
Zamir White,RB,LV,NA,14.76,60.74,NA,0.29,NA,1.15,7.87,NA,NA,0.03,NA,8.6,NA,zamir-white,NumberFire,15714,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,14.74,#24,88,31,9.18,6000,1.53,9.85,5600,1.76,9.18,21,0.44,NA
Zach Charbonnet,RB,SEA,NA,12.48,49.1,NA,0.28,NA,2.12,14.19,NA,NA,0.07,NA,8.42,NA,zach-charbonnet,NumberFire,16169,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,14.51,#12,90,32,9.47,6300,1.5,10.55,5800,1.82,9.47,17,0.56,NA
Gus Edwards,RB,LAC,NA,10.77,50.84,NA,0.38,NA,1.1,8.36,NA,NA,0.05,NA,8.34,NA,gus-edwards,NumberFire,13850,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,14.4,#30,92,33,8.89,6100,1.46,9.53,5200,1.83,8.89,16,0.56,NA
Austin Ekeler,RB,WSH,NA,7.13,30.89,NA,0.29,NA,3.12,25.55,NA,NA,0.18,NA,8.21,NA,austin-ekeler-1,NumberFire,13404,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,14.23,#21,93,34,9.8,5900,1.66,11.48,5700,2.01,9.8,20,0.49,NA
Chuba Hubbard,RB,CAR,NA,13.46,53.13,NA,0.28,NA,1.33,8.92,NA,NA,0.03,NA,8.06,NA,chuba-hubbard,NumberFire,15261,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,14.03,#6,94,35,8.69,5900,1.47,9.39,5300,1.77,8.69,20,0.43,NA
Raheem Mostert,RB,MIA,NA,8.79,43.5,NA,0.36,NA,1.27,9.99,NA,NA,0.06,NA,7.66,NA,raheem-mostert,NumberFire,12447,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,13.5,#17,100,36,8.32,6400,1.3,9.06,5900,1.54,8.32,21,0.4,NA
Javonte Williams,RB,DEN,NA,10.94,44.25,NA,0.21,NA,2.23,13.86,NA,NA,0.07,NA,7.48,NA,javonte-williams,NumberFire,15256,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,13.26,#8,103,37,8.57,6000,1.43,9.71,5500,1.77,8.57,21,0.41,NA
Rico Dowdle,RB,DAL,NA,10.21,41.16,NA,0.28,NA,1.14,8.4,NA,NA,0.06,NA,6.97,NA,rico-dowdle,NumberFire,14823,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,12.58,#4,110,38,7.55,5300,1.42,8.14,4800,1.7,7.55,13,0.58,NA
Antonio Gibson,RB,NE,NA,8.75,36.22,NA,0.23,NA,2.01,16.17,NA,NA,0.05,NA,6.69,NA,antonio-gibson,NumberFire,14852,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,12.21,#3,118,39,7.64,5400,1.41,8.79,4800,1.83,7.64,12,0.64,NA
Ty Chandler,RB,MIN,NA,8.17,33.21,NA,0.25,NA,1.89,12.7,NA,NA,0.06,NA,6.43,NA,ty-chandler,NumberFire,15723,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.86,#14,121,40,7.36,5300,1.39,8.32,5300,1.57,7.36,16,0.46,NA
Tyjae Spears,RB,TEN,NA,7.79,31.72,NA,0.18,NA,2.36,16.63,NA,NA,0.09,NA,6.39,NA,tyjae-spears,NumberFire,16165,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,11.81,#28,123,41,7.56,5600,1.35,8.78,5000,1.76,7.56,20,0.38,NA
Miles Sanders,RB,CAR,NA,9.81,45.82,NA,0.22,NA,0.83,4.49,NA,NA,0.02,NA,6.29,NA,miles-sanders,NumberFire,14079,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,11.68,#6,125,42,6.73,5100,1.32,7.23,5200,1.39,6.73,10,0.67,NA
Jaleel McLaughlin,RB,DEN,NA,8.2,34.07,NA,0.18,NA,2.14,13.91,NA,NA,0.07,NA,6.19,NA,jaleel-mclaughlin,NumberFire,16390,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,11.55,#8,127,43,7.29,5200,1.4,8.4,4500,1.87,7.29,12,0.61,NA
Kenneth Walker III,RB,SEA,NA,8.73,36.56,NA,0.26,NA,0.98,6.78,NA,NA,0.04,NA,6.12,NA,kenneth-walker-iii,NumberFire,15711,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,11.45,#12,128,44,6.58,7700,0.85,7.09,6300,1.13,6.58,25,0.26,NA
Bucky Irving,RB,TB,NA,7.33,28.96,NA,0.2,NA,1.69,12.78,NA,NA,0.06,NA,5.68,NA,bucky-irving,NumberFire,16598,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,10.87,#19,142,45,6.52,5300,1.23,7.39,4900,1.51,6.52,15,0.43,NA
Jamaal Williams,RB,NO,NA,8.18,32.39,NA,0.22,NA,1.03,6.28,NA,NA,0.04,NA,5.38,NA,jamaal-williams,NumberFire,13139,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,10.47,#2,144,46,5.88,5800,1.01,6.43,4800,1.34,5.88,13,0.45,NA
Chase Brown,RB,CIN,NA,6.75,27.73,NA,0.16,NA,1.73,12.43,NA,NA,0.07,NA,5.31,NA,chase-brown,NumberFire,16181,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,10.38,#20,148,47,6.18,5400,1.14,7.09,4700,1.51,6.18,15,0.41,NA
Alexander Mattison,RB,LV,NA,7.77,31.94,NA,0.15,NA,1.49,10.46,NA,NA,0.05,NA,5.28,NA,alexander-mattison,NumberFire,14223,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.34,#24,149,48,6.05,5800,1.04,6.86,5300,1.29,6.05,13,0.47,NA
Tank Bigsby,RB,JAC,NA,8.88,35.83,NA,0.24,NA,0.25,1.63,NA,NA,0.01,NA,5.13,NA,tank-bigsby,NumberFire,16164,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,10.14,#11,152,49,5.23,5500,0.95,5.43,5100,1.06,5.23,10,0.52,NA
Jaylen Warren,RB,PIT,NA,6.05,27.16,NA,0.14,NA,1.93,11.78,NA,NA,0.08,NA,5.06,NA,jaylen-warren,NumberFire,15742,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,10.05,#15,154,50,6,5600,1.07,7.05,5400,1.31,6,20,0.3,NA
Tyler Allgeier,RB,ATL,NA,6.85,28.61,NA,0.14,NA,0.83,6.4,NA,NA,0.03,NA,4.54,NA,tyler-allgeier,NumberFire,15712,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,9.36,#25,165,51,4.94,5500,0.9,5.35,4700,1.14,4.94,15,0.33,NA
Justice Hill,RB,BAL,NA,3.9,16.44,NA,0.11,NA,2.2,15.87,NA,NA,0.1,NA,4.43,NA,justice-hill,NumberFire,14086,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,9.21,#13,168,52,5.49,5100,1.08,6.64,5200,1.28,5.49,14,0.39,NA
Khalil Herbert,RB,CHI,NA,6.03,25.6,NA,0.14,NA,0.87,5.81,NA,NA,0.03,NA,4.11,NA,khalil-herbert,NumberFire,15271,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57,8.79,#23,177,53,4.56,5700,0.8,5.01,5100,0.98,4.56,16,0.29,NA
Braelon Allen,RB,NYJ,NA,6.48,25.85,NA,0.14,NA,0.72,4.89,NA,NA,0.03,NA,4.07,NA,braelon-allen,NumberFire,16596,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,8.73,#7,179,54,4.39,5400,0.81,4.78,5000,0.96,4.39,10,0.44,NA
Tyrone Tracy Jr.,RB,NYG,NA,4.67,19.05,NA,0.15,NA,1.07,7.13,NA,NA,0.04,NA,3.71,NA,tyrone-tracy-jr,NumberFire,16747,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.83,8.25,#32,189,55,4.25,4900,0.87,4.81,4300,1.12,4.25,10,0.43,NA
Samaje Perine,RB,KC,NA,2.26,9.29,NA,0.06,NA,2.26,17.59,NA,NA,0.12,NA,3.7,NA,samaje-perine,NumberFire,13133,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.84,8.24,#16,190,56,4.82,5100,0.95,5.99,4500,1.33,4.82,10,0.48,NA
Cordarrelle Patterson,RB,PIT,NA,3.86,18.15,NA,0.12,NA,1.1,8.07,NA,NA,0.05,NA,3.63,NA,cordarrelle-patterson-1,NumberFire,11225,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.89,8.15,#15,191,57,4.13,4500,0.92,4.71,4400,1.07,4.13,10,0.41,NA
Trey Benson,RB,ARI,NA,4.95,19.98,NA,0.13,NA,0.79,5,NA,NA,0.04,NA,3.43,NA,trey-benson,NumberFire,16594,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.88,#26,196,58,3.83,4900,0.78,4.27,5100,0.84,3.83,10,0.38,NA
MarShawn Lloyd,RB,GB,NA,3.81,15.39,NA,0.1,NA,0.82,5.61,NA,NA,0.02,NA,2.82,NA,marshawn-lloyd,NumberFire,16604,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43,7.07,#31,219,59,3.19,4700,0.68,3.62,4900,0.74,3.19,10,0.32,NA
