player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
"Benson, Trey",RB,ARI,NA,4.2,22,NA,0.1,0.7,0.6,5,NA,NA,0,0,3.2,NA,NA,FantasySharks,16594,NA,NA,NA,NA,NA,NEP,0.1,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herbert, Khalil",RB,CIN,NA,4.4,16,NA,0.1,1.4,1.2,9,NA,NA,0.1,0,3.1,NA,NA,FantasySharks,15271,NA,NA,NA,NA,NA,@TEN,0,0,0,0,0,0,0.1,0,0,18,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,KCC,NA,1.5,7,NA,0.1,2.2,1.7,17,NA,NA,0.1,0,3,NA,NA,FantasySharks,13133,NA,NA,NA,NA,NA,@CLE,0.1,0,0,0,0,0,0.2,0.1,0,15,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goodson, Tyler",RB,IND,NA,2.7,13,NA,0.1,1.2,1,7,NA,NA,0.1,0,2.9,NA,NA,FantasySharks,15730,NA,NA,NA,NA,NA,@DEN,0.1,0,0,0,0,0,0.2,0,0,17,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Patrick",RB,SFO,NA,2.7,13,NA,0.2,0.8,0.5,4,NA,NA,0,0,2.9,NA,NA,FantasySharks,14817,NA,NA,NA,NA,NA,LAR,0.1,0.1,0,0,0,0,0.1,0,0,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vidal, Kimani",RB,LAC,NA,4.8,15,NA,0.1,0.5,0.3,3,NA,NA,0,0,2.8,NA,NA,FantasySharks,16757,NA,NA,NA,NA,NA,TBB,0.1,0,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodriguez, Chris",RB,WAS,NA,4.3,21,NA,0.1,0.2,0.2,1,NA,NA,0,0.1,2.8,NA,NA,FantasySharks,16174,NA,NA,NA,NA,NA,@NOS,0.1,0,0,0,0,0,0.1,0,0,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demercado, Emari",RB,ARI,NA,2.8,17,NA,0,1.7,1.4,8,NA,NA,0,0,2.7,NA,NA,FantasySharks,16385,NA,NA,NA,NA,NA,NEP,0,0,0,0,0,0,0.2,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Kendre",RB,NOS,NA,3.2,12,NA,0,1.3,1.1,12,NA,NA,0,0,2.6,NA,NA,FantasySharks,16171,NA,NA,NA,NA,NA,WAS,0,0,0,0,0,0,0,0.1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corum, Blake",RB,LAR,NA,5,20,NA,0,0.4,0.4,3,NA,NA,0,0,2.5,NA,NA,FantasySharks,16593,NA,NA,NA,NA,NA,@SFO,0,0,0,0,0,0,0,0,0,11,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estime, Audric",RB,DEN,NA,4.5,19,NA,0.1,1.1,0.8,4,NA,NA,0,0.1,2.5,NA,NA,FantasySharks,16595,NA,NA,NA,NA,NA,IND,0.1,0,0,0,0,0,0.1,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chandler, Ty",RB,MIN,NA,5,17,NA,0.1,0.9,0.7,4,NA,NA,0,0,2.5,NA,NA,FantasySharks,15723,NA,NA,NA,NA,NA,CHI,0.1,0,0,0,0,0,0.2,0,0,18,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Dameon",RB,HOU,NA,3.5,15,NA,0.1,0.6,0.5,3,NA,NA,0,0,2.4,NA,NA,FantasySharks,15717,NA,NA,NA,NA,NA,MIA,0,0,0,0,0,0,0,0,0,23,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jamaal",RB,NOS,NA,4.3,14,NA,0.1,1.3,1,6,NA,NA,0,0,2.3,NA,NA,FantasySharks,13139,NA,NA,NA,NA,NA,WAS,0,0,0,0,0,0,0.2,0,0,9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,4.9,17,NA,0,1.2,1,5,NA,NA,0,0.1,2.3,NA,NA,FantasySharks,15973,NA,NA,NA,NA,NA,DAL,0,0,0,0,0,0,0.2,0,0,14,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lloyd, MarShawn",RB,GBP,NA,3.7,17,NA,0.1,1,0.7,3,NA,NA,0,0,2.2,NA,NA,FantasySharks,16604,NA,NA,NA,NA,NA,@SEA,0.1,0,0,0,0,0,0.3,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCormick, Sincere",RB,LVR,NA,3.6,20,NA,0,0.6,0.4,1,NA,NA,0,0,2.1,NA,NA,FantasySharks,15743,NA,NA,NA,NA,NA,ATL,0,0,0,0,0,0,0.1,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sermon, Trey",RB,IND,NA,3,11,NA,0.1,0.8,0.6,4,NA,NA,0,0,1.9,NA,NA,FantasySharks,15257,NA,NA,NA,NA,NA,@DEN,0.1,0,0,0,0,0,0.1,0,0,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Jeffery",RB,MIA,NA,2.9,13,NA,0,0.8,0.7,5,NA,NA,0,0.1,1.7,NA,NA,FantasySharks,14017,NA,NA,NA,NA,NA,@HOU,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricard, Patrick",RB,BAL,NA,0,0,NA,0,1,0.5,3,NA,NA,0.2,0,1.6,NA,NA,FantasySharks,13455,NA,NA,NA,NA,NA,@NYG,0,0,0,0,0,0,0.3,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,CLE,NA,2.5,10,NA,0,0.9,0.5,4,NA,NA,0,0,1.5,NA,NA,FantasySharks,15733,NA,NA,NA,NA,NA,KCC,0,0,0,0,0,0,0.1,0,0,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasty, JaMycal",RB,NEP,NA,1.8,7,NA,0,1.1,0.9,5,NA,NA,0.1,0,1.5,NA,NA,FantasySharks,14821,NA,NA,NA,NA,NA,@ARI,0,0,0,0,0,0,0.1,0,0,19,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Jaylen",RB,MIA,NA,3.7,14,NA,0,0.8,0.6,3,NA,NA,0,0.1,1.5,NA,NA,FantasySharks,16610,NA,NA,NA,NA,NA,@HOU,0,0,0,0,0,0,0.1,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,1.8,5,NA,0,1.1,0.8,8,NA,NA,0,0,1.4,NA,NA,FantasySharks,14803,NA,NA,NA,NA,NA,@CLE,0,0,0,0,0,0,0.3,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreman, D'Onta",RB,CLE,NA,2.8,10,NA,0,0.3,0.2,1,NA,NA,0,0,1.4,NA,NA,FantasySharks,13134,NA,NA,NA,NA,NA,KCC,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ogunbowale, Dare",RB,HOU,NA,1,3,NA,0,1.2,0.6,6,NA,NA,0.1,0,1.2,NA,NA,FantasySharks,13148,NA,NA,NA,NA,NA,MIA,0,0,0,0,0,0,0.2,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Michael",RB,DEN,NA,1,1,NA,0.1,0.7,0.6,4,NA,NA,0,0,1.2,NA,NA,FantasySharks,12325,NA,NA,NA,NA,NA,IND,0.1,0,0,0,0,0,0.2,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Craig",RB,DET,NA,2.2,8,NA,0,0.2,0.2,2,NA,NA,0,0,1.2,NA,NA,FantasySharks,14727,NA,NA,NA,NA,NA,BUF,0,0,0,0,0,0,0,0,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steele, Carson",RB,KCC,NA,4.1,16,NA,0,0.7,0.3,1,NA,NA,0,0.3,1.2,NA,NA,FantasySharks,16612,NA,NA,NA,NA,NA,@CLE,0,0,0,0,0,0,0.3,0,0,4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patterson, Cordarrelle",RB,PIT,NA,2.4,8,NA,0,0.9,0.7,4,NA,NA,0,0.1,1.2,NA,NA,FantasySharks,11225,NA,NA,NA,NA,NA,@PHI,0,0,0,0,0,0,0.1,0,0,14,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ali, Rasheen",RB,BAL,NA,1,4,NA,0,0.6,0.3,2,NA,NA,0.1,0,1.1,NA,NA,FantasySharks,16746,NA,NA,NA,NA,NA,@NYG,0,0,0,0,0,0,0.1,0,0,30,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mims, Jordan",RB,NOS,NA,1.9,6,NA,0,1.5,0.8,5,NA,NA,0,0,1.1,NA,NA,FantasySharks,16424,NA,NA,NA,NA,NA,WAS,0,0,0,0,0,0,0.2,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luepke, Hunter",RB,DAL,NA,1,3,NA,0,1.2,0.9,8,NA,NA,0,0,1.1,NA,NA,FantasySharks,16391,NA,NA,NA,NA,NA,@CAR,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,DAL,NA,2.6,7,NA,0,1,0.5,3,NA,NA,0,0,1,NA,NA,FantasySharks,13128,NA,NA,NA,NA,NA,@CAR,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, D'Ernest",RB,JAC,NA,1.6,5,NA,0,0.7,0.4,4,NA,NA,0,0,0.9,NA,NA,FantasySharks,14331,NA,NA,NA,NA,NA,NYJ,0,0,0,0,0,0,0.1,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McIntosh, Kenny",RB,SEA,NA,1.4,7,NA,0,0.4,0.4,1,NA,NA,0,0,0.8,NA,NA,FantasySharks,16170,NA,NA,NA,NA,NA,GBP,0,0,0,0,0,0,0,0,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shipley, Will",RB,PHI,NA,2.4,6,NA,0,0.1,0.1,0,NA,NA,0,0,0.7,NA,NA,FantasySharks,16601,NA,NA,NA,NA,NA,PIT,0,0,0,0,0,0,0,0,0,19,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rivers, Ronnie",RB,LAR,NA,1.6,5,NA,0,0.5,0.5,2,NA,NA,0,0,0.6,NA,NA,FantasySharks,15726,NA,NA,NA,NA,NA,@SFO,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.2,1,NA,0,0.9,0.5,2,NA,NA,0,0,0.6,NA,NA,FantasySharks,12923,NA,NA,NA,NA,NA,CHI,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homer, Travis",RB,CHI,NA,0.9,3,NA,0,0.8,0.7,2,NA,NA,0,0,0.6,NA,NA,FantasySharks,14083,NA,NA,NA,NA,NA,@MIN,0,0,0,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Trayveon",RB,CIN,NA,0.9,4,NA,0,0.2,0.2,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,14076,NA,NA,NA,NA,NA,@TEN,0,0,0,0,0,0,0,0,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,1,2,NA,0,0.3,0.3,2,NA,NA,0,0,0.4,NA,NA,FantasySharks,16176,NA,NA,NA,NA,NA,@CAR,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks, Chris",RB,GBP,NA,1,4,NA,0,0,0,0,NA,NA,0,0,0.4,NA,NA,FantasySharks,16387,NA,NA,NA,NA,NA,@SEA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingold, Alec",RB,MIA,NA,0.3,0,NA,0,1,0.4,4,NA,NA,0,0,0.4,NA,NA,FantasySharks,14420,NA,NA,NA,NA,NA,@HOU,0,0,0,0,0,0,0.1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelley, Joshua",RB,TEN,NA,1.6,4,NA,0,0.2,0.2,1,NA,NA,0,0.1,0.4,NA,NA,FantasySharks,14807,NA,NA,NA,NA,NA,CIN,0,0,0,0,0,0,0.1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Eric",RB,NYG,NA,0.8,2,NA,0,0.5,0.5,2,NA,NA,0,0,0.4,NA,NA,FantasySharks,16173,NA,NA,NA,NA,NA,BAL,0,0,0,0,0,0,0,0,0,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaki, Sione",RB,DET,NA,1.1,3,NA,0,0,0,0,NA,NA,0,0,0.3,NA,NA,FantasySharks,16678,NA,NA,NA,NA,NA,BUF,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haskins, Hassan",RB,LAC,NA,1.3,3,NA,0,0,0,0,NA,NA,0,0.1,0.3,NA,NA,FantasySharks,15720,NA,NA,NA,NA,NA,TBB,0,0,0,0,0,0,0,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut, Julius",RB,TEN,NA,0.3,0,NA,0,0.1,0.1,2,NA,NA,0,0,0.2,NA,NA,FantasySharks,15965,NA,NA,NA,NA,NA,CIN,0,0,0,0,0,0,0,0,0,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Badie, Tyler",RB,DEN,NA,1.3,5,NA,0,0.4,0,0,NA,NA,0,0.2,0.2,NA,NA,FantasySharks,15718,NA,NA,NA,NA,NA,IND,0,0,0,0,0,0,0.2,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Avery",RB,ATL,NA,0.4,1,NA,0,0.1,0.1,0,NA,NA,0,0,0.2,NA,NA,FantasySharks,15454,NA,NA,NA,NA,NA,@LVR,0,0,0,0,0,0,0,0,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas, DeeJay",RB,ARI,NA,0.4,1,NA,0,0.1,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,14815,NA,NA,NA,NA,NA,NEP,0,0,0,0,0,0,0,0,0,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Spencer",RB,CAR,NA,0.3,0.1,NA,0,0.1,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,15276,NA,NA,NA,NA,NA,DAL,0,0,0,0,0,0,0,0,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,21.6,106.2,NA,0.9,1.3,1.3,9.6,NA,NA,0.1,0.1,17.37,NA,12042,FleaFlicker,12626,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB3,1,115.9,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,20.5,101.3,NA,0.7,2.6,2.6,19.3,NA,NA,0.1,0.1,16.94,NA,13778,FleaFlicker,13604,NA,NA,NA,NA,NA,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB1,0.8,120.6,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,HOU,NA,20.1,85,NA,0.8,3.3,3.3,25.9,NA,NA,0.1,0.1,16.59,NA,12975,FleaFlicker,13131,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB6,0.9,110.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,19.3,82.7,NA,0.6,3.8,3.8,29.2,NA,NA,0.1,0.1,15.49,NA,17603,FleaFlicker,16161,NA,NA,NA,NA,NA,@LVMon 8:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB2,0.8,111.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,19.8,85.3,NA,0.7,2.6,2.6,20,NA,NA,0.1,0.1,14.99,NA,14673,FleaFlicker,14073,NA,NA,NA,NA,NA,@SEASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB7,0.8,105.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,16.5,73.1,NA,0.5,4.3,4.3,29.7,NA,NA,0.2,0.1,14.26,NA,17756,FleaFlicker,16181,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB9,0.7,102.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,19.5,82.5,NA,0.6,2.5,2.5,17.8,NA,NA,0.1,0.1,14.09,NA,16361,FleaFlicker,15261,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB15,0.7,100.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,17.9,74.3,NA,0.6,3,3,22.4,NA,NA,0.1,0.1,13.79,NA,12951,FleaFlicker,13146,NA,NA,NA,NA,NA,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB12,0.7,96.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,12.8,66.2,NA,0.6,3.3,3.3,25.7,NA,NA,0.1,0.1,13.61,NA,17612,FleaFlicker,16162,NA,NA,NA,NA,NA,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB5,0.8,91.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,13.9,61.1,NA,0.4,4.7,4.7,34.7,NA,NA,0.2,0.1,13.42,NA,17617,FleaFlicker,16167,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB4,0.7,95.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,19.1,78.3,NA,0.7,1.6,1.6,11.4,NA,NA,0.1,0.1,13.33,NA,17004,FleaFlicker,15710,NA,NA,NA,NA,NA,@SFW 12-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13.33,RB8,0.8,89.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,15.3,63.4,NA,0.4,4.3,4.3,33.2,NA,NA,0.1,0.1,12.7,NA,12965,FleaFlicker,13132,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB17,0.5,96.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,19.5,81,NA,0.5,1.4,1.4,12,NA,NA,0,0.1,12.44,NA,15604,FleaFlicker,14802,NA,NA,NA,NA,NA,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB11,0.6,93,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,18.2,75.1,NA,0.4,2.9,2.9,19.2,NA,NA,0.1,0.1,12.43,NA,14759,FleaFlicker,14085,NA,NA,NA,NA,NA,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB14,0.5,94.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,15.3,69.2,NA,0.4,2.9,2.9,22.8,NA,NA,0.2,0.1,12.38,NA,13111,FleaFlicker,13319,NA,NA,NA,NA,NA,CHIMon 8:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB18,0.6,92,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,17.3,75.4,NA,0.6,1.4,1.4,11.2,NA,NA,0.1,0.1,12.34,NA,16875,FleaFlicker,15716,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB16,0.6,86.6,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,13.5,59.7,NA,0.7,2.3,2.3,17.4,NA,NA,0.1,0.1,12.25,NA,14716,FleaFlicker,14071,NA,NA,NA,NA,NA,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB10,0.8,77.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,13.7,64.3,NA,0.5,2.5,2.5,19.9,NA,NA,0.1,0.1,12.08,NA,16839,FleaFlicker,15715,NA,NA,NA,NA,NA,@DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB13,0.6,84.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,16.5,70.8,NA,0.5,1.7,1.7,14.8,NA,NA,0.1,0.1,11.9,NA,18482,FleaFlicker,16688,NA,NA,NA,NA,NA,LARL 6-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11.9,RB26,0.6,85.5,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,17.7,76.6,NA,0.4,2,2,14.6,NA,NA,0.1,0.1,11.8,NA,15904,FleaFlicker,14823,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB20,0.5,91.1,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
