player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Marquise Brown,WR,ARI,NA,5.2,5.2,60.4,NA,NA,0.4,0.1,0.6,NA,0,0,8.44,NA,14661,FleaFlicker,14105,CINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR42,0.4,61,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,5.2,5.2,63,NA,NA,0.3,0,0.3,NA,0,0,8.31,NA,15603,FleaFlicker,14842,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR27,0.3,63.3,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,5.6,5.6,63.7,NA,NA,0.3,0,0.3,NA,0,0,8.26,NA,13806,FleaFlicker,13633,@BUFSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR34,0.3,64,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,4.3,4.3,61.1,NA,NA,0.3,0,0.3,NA,0,0,8.15,NA,15544,FleaFlicker,14833,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR24,0.3,61.5,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,4.5,4.5,63.3,NA,NA,0.3,0,0.1,NA,0,0,8.08,NA,16859,FleaFlicker,15762,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR31,0.3,63.4,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,4.9,4.9,58.4,NA,NA,0.3,0.8,4,NA,0,0,8.04,NA,17595,FleaFlicker,16190,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR21,0.3,62.3,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,4.1,4.1,55.1,NA,NA,0.3,0.2,1.9,NA,0,0,7.88,NA,16896,FleaFlicker,15789,@LVMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR19,0.4,57,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,5.2,5.2,58.3,NA,NA,0.3,0.1,0.5,NA,0,0,7.74,NA,9891,FleaFlicker,11938,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR50,0.3,58.8,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,4.8,4.8,57.7,NA,NA,0.3,0,0.3,NA,0,0,7.66,NA,14949,FleaFlicker,14127,GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR46,0.3,58,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.2,4.2,53.5,NA,NA,0.4,0,0,NA,0,0,7.59,NA,13795,FleaFlicker,13630,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR41,0.4,53.5,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,4.3,4.3,54.1,NA,NA,0.4,0,0,NA,0,0,7.53,NA,16941,FleaFlicker,15779,@LVMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR47,0.4,54.1,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,BUF,NA,3.4,3.4,51.5,NA,NA,0.4,0,0.1,NA,0,0,7.46,NA,15627,FleaFlicker,14845,JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR33,0.4,51.7,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,3.8,3.8,51.2,NA,NA,0.3,0.2,1.2,NA,0,0,7.18,NA,17674,FleaFlicker,16184,@LVMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR51,0.3,52.4,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,3.7,3.7,49.8,NA,NA,0.3,0.4,3.3,NA,0,0,7.13,NA,16326,FleaFlicker,15301,PHISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR43,0.3,53,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,3.8,3.8,50.4,NA,NA,0.3,0.2,1,NA,0,0,6.82,NA,17627,FleaFlicker,16204,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR36,0.3,51.3,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Thomas,WR,NO,NA,4.5,4.5,51.8,NA,NA,0.2,0,0,NA,0,0,6.58,NA,12096,FleaFlicker,12652,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR49,0.2,51.8,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,4.2,4.2,47.8,NA,NA,0.3,0,0,NA,0,0,6.46,NA,12051,FleaFlicker,12650,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR66,0.3,47.8,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,3.3,3.3,44.5,NA,NA,0.3,0,0.1,NA,0,0,6.42,NA,14059,FleaFlicker,13632,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR84,0.3,44.6,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,3.6,3.6,45.9,NA,NA,0.3,0,0.1,NA,0,0,6.35,NA,17613,FleaFlicker,16186,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR37,0.3,46,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WAS,NA,3.4,3.4,47.2,NA,NA,0.3,0,0.1,NA,0,0,6.31,NA,16821,FleaFlicker,15755,CHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR40,0.3,47.3,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,3.8,3.8,45.4,NA,NA,0.3,0,0,NA,0,0,6.24,NA,16823,FleaFlicker,15751,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR38,0.3,45.4,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,4,4,46.6,NA,NA,0.2,0,0.3,NA,0,0,6.15,NA,10242,FleaFlicker,11674,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR54,0.2,46.9,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,HOU,NA,4.1,4.1,46.2,NA,NA,0.2,0,0.1,NA,0,0,6.03,NA,9338,FleaFlicker,11228,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR71,0.2,46.2,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,4.1,4.1,43,NA,NA,0.2,0.1,0.3,NA,0,0,5.75,NA,12937,FleaFlicker,13176,@BUFSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR53,0.2,43.3,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,3.1,3.1,41.1,NA,NA,0.3,0,0.2,NA,0,0,5.65,NA,17671,FleaFlicker,16206,CINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR76,0.3,41.3,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,3.8,3.8,41.7,NA,NA,0.2,0.9,3.3,NA,0,0,5.64,NA,16869,FleaFlicker,15757,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR87,0.2,45,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,WAS,NA,3.2,3.2,37.6,NA,NA,0.2,1.1,5.1,NA,0,0,5.55,NA,12930,FleaFlicker,13157,CHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR80,0.2,42.6,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,3.5,3.5,42.5,NA,NA,0.2,0.3,1.8,NA,0,0,5.51,NA,16921,FleaFlicker,15777,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR94,0.2,44.2,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,3,3,39.2,NA,NA,0.2,0.1,0.6,NA,0,0,5.44,NA,17633,FleaFlicker,16194,@MINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR57,0.2,39.8,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odell Beckham,WR,BAL,NA,2.8,2.8,38.4,NA,NA,0.2,0,0.2,NA,0,0,5.31,NA,10243,FleaFlicker,11679,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR73,0.2,38.5,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,3,3,39,NA,NA,0.2,0,0,NA,0,0,5.26,NA,13788,FleaFlicker,13646,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR77,0.2,39,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Chark,WR,CAR,NA,2.6,2.6,41.2,NA,NA,0.2,0,0,NA,0,0,5.25,NA,13790,FleaFlicker,13668,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR59,0.2,41.3,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,3.2,3.2,39.1,NA,NA,0.2,0.1,0.5,NA,0,0,5.24,NA,13364,FleaFlicker,13418,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR64,0.2,39.6,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,2.9,2.9,38.9,NA,NA,0.2,0,0,NA,0,0,5.17,NA,11170,FleaFlicker,12176,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR68,0.2,38.9,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,2.9,2.9,40,NA,NA,0.2,0,0.1,NA,0,0,5.17,NA,17622,FleaFlicker,16187,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR65,0.2,40.1,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,3.1,3.1,40.9,NA,NA,0.2,0,0.1,NA,0,0,5.14,NA,14833,FleaFlicker,14122,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR63,0.2,41,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,KC,NA,2.7,2.7,35,NA,NA,0.2,0.4,2.4,NA,0,0,5.08,NA,16854,FleaFlicker,15766,@MINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR58,0.2,37.4,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,CHI,NA,2.9,2.9,38,NA,NA,0.2,0,0.1,NA,0,0,5.05,NA,15658,FleaFlicker,14974,@WASThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR79,0.2,38,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rondale Moore,WR,ARI,NA,3,3,29.9,NA,NA,0.2,1.1,7.2,NA,0,0,5,NA,16327,FleaFlicker,15283,CINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR92,0.2,37.2,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,2.7,2.7,35.8,NA,NA,0.2,0.3,2.5,NA,0,0,4.93,NA,17243,FleaFlicker,16080,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR48,0.2,38.3,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,2.2,2.2,31.8,NA,NA,0.2,0.4,2.6,NA,0,0,4.85,NA,17631,FleaFlicker,16189,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR52,0.2,34.4,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,2.9,2.9,33.3,NA,NA,0.2,0,0.1,NA,0,0,4.8,NA,15695,FleaFlicker,14977,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR72,0.2,33.4,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,TEN,NA,2.4,2.4,33,NA,NA,0.2,0.1,1.3,NA,0,0,4.41,NA,16803,FleaFlicker,15752,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR60,0.2,34.2,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Robinson,WR,PIT,NA,3.3,3.3,34.1,NA,NA,0.2,0,0,NA,0,0,4.39,NA,10305,FleaFlicker,11678,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR86,0.2,34.2,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2.5,2.5,31.4,NA,NA,0.2,0,0,NA,0,0,4.38,NA,16192,FleaFlicker,15109,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR108,0.2,31.5,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,1.9,1.9,31.1,NA,NA,0.2,0,0.1,NA,0,0,4.3,NA,13952,FleaFlicker,13793,@MINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR67,0.2,31.1,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,NE,NA,3.2,3.2,34.2,NA,NA,0.1,0,0.1,NA,0,0,4.28,NA,12950,FleaFlicker,13156,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR83,0.1,34.3,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,2,2,28.6,NA,NA,0.2,0,0.1,NA,0,0,4.23,NA,13029,FleaFlicker,13168,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR61,0.2,28.7,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,CAR,NA,2.6,2.6,31.8,NA,NA,0.1,0,0.3,NA,0,0,4.01,NA,17656,FleaFlicker,16197,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR70,0.1,32.1,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,ATL,NA,2.2,2.2,28.9,NA,NA,0.2,0,0.2,NA,0,0,3.91,NA,13008,FleaFlicker,13289,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR98,0.2,29.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,1.9,1.9,28.6,NA,NA,0.2,0,0,NA,0,0,3.8,NA,16842,FleaFlicker,15768,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR85,0.2,28.6,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kadarius Toney,WR,KC,NA,2.1,2.1,23.6,NA,NA,0.1,0.5,3,NA,0,0,3.7,NA,16251,FleaFlicker,15289,@MINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR69,0.2,26.6,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,MIA,NA,2.1,2.1,23.8,NA,NA,0.2,0.2,1.2,NA,0,0,3.61,NA,13909,FleaFlicker,13638,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR104,0.2,25.1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrace Marshall,WR,CAR,NA,2.3,2.3,28.8,NA,NA,0.1,0,0,NA,0,0,3.56,NA,16313,FleaFlicker,15308,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR93,0.1,28.8,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Johnson,WR,DEN,NA,1.9,1.9,24.2,NA,NA,0.2,0,0.1,NA,0,0,3.55,NA,17347,FleaFlicker,15987,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.2,24.3,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,1.7,1.7,23.5,NA,NA,0.2,0.1,0.7,NA,0,0,3.42,NA,16830,FleaFlicker,15756,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR55,0.2,24.3,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,1.6,1.6,23.3,NA,NA,0.2,0,0,NA,0,0,3.33,NA,13851,FleaFlicker,13776,@MINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR88,0.2,23.3,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demario Douglas,WR,NE,NA,1.8,1.8,22.9,NA,NA,0.1,0.1,0.7,NA,0,0,3.06,NA,17724,FleaFlicker,16342,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,23.6,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trenton Irwin,WR,CIN,NA,1.8,1.8,21.8,NA,NA,0.1,0,0.1,NA,0,0,3.04,NA,14930,FleaFlicker,14551,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,21.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,LAR,NA,1.6,1.6,21.3,NA,NA,0.1,0.1,0.5,NA,0,0,3,NA,15564,FleaFlicker,14858,PHISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR82,0.1,21.8,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,1.7,1.7,22.4,NA,NA,0.1,0,0.1,NA,0,0,2.97,NA,15585,FleaFlicker,14835,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR23,0.1,22.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,1.8,1.8,22,NA,NA,0.1,0,0.3,NA,0,0,2.91,NA,17648,FleaFlicker,16183,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR81,0.1,22.2,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randall Cobb,WR,NYJ,NA,1.6,1.6,18.6,NA,NA,0.1,0,0,NA,0,0,2.74,NA,7401,FleaFlicker,10308,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,18.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,LV,NA,1.9,1.9,20.5,NA,NA,0.1,0,0,NA,0,0,2.69,NA,14836,FleaFlicker,14123,GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR91,0.1,20.6,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deonte Harty,WR,BUF,NA,1.5,1.5,17.2,NA,NA,0.1,0.5,2.8,NA,0,0,2.64,NA,15154,FleaFlicker,14558,JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR100,0.1,20,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,NYG,NA,1.8,1.8,19.4,NA,NA,0.1,0,0,NA,0,0,2.64,NA,15625,FleaFlicker,14849,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR78,0.1,19.4,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,BAL,NA,1.4,1.4,18.3,NA,NA,0.1,0,0.1,NA,0,0,2.54,NA,11178,FleaFlicker,12181,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR95,0.1,18.4,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,NYG,NA,2,2,19.9,NA,NA,0.1,0,0.1,NA,0,0,2.52,NA,14692,FleaFlicker,14112,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR89,0.1,20.1,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,1.6,1.6,19.5,NA,NA,0.1,0,0,NA,0,0,2.47,NA,16248,FleaFlicker,15293,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR74,0.1,19.5,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,TEN,NA,1.2,1.2,16.7,NA,NA,0.1,0,0.2,NA,0,0,2.21,NA,12153,FleaFlicker,12773,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,16.8,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,0.9,0.9,13,NA,NA,0.1,0.2,2.2,NA,0,0,2.16,NA,12441,FleaFlicker,13066,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR90,0.1,15.2,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,1.1,1.1,15.8,NA,NA,0.1,0,0,NA,0,0,2.1,NA,15751,FleaFlicker,14860,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,15.8,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield,WR,BUF,NA,1.3,1.3,15.1,NA,NA,0.1,0,0.1,NA,0,0,2.1,NA,14106,FleaFlicker,13893,JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,15.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,1.2,1.2,15.3,NA,NA,0.1,0,0.1,NA,0,0,2.06,NA,15667,FleaFlicker,14992,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,15.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie,WR,HOU,NA,1.2,1.2,14.9,NA,NA,0.1,0,0.2,NA,0,0,2.03,NA,16849,FleaFlicker,15759,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR107,0.1,15,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,1.1,1.1,13.6,NA,NA,0.1,0,0.1,NA,0,0,1.89,NA,17792,FleaFlicker,16195,@LVMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR106,0.1,13.7,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laviska Shenault,WR,CAR,NA,0.8,0.8,8.5,NA,NA,0,1.2,6.1,NA,0,0,1.86,NA,15558,FleaFlicker,14838,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,14.6,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDKyle Philips,WR,TEN,NA,1.2,1.2,15.5,NA,NA,0.1,0,0.1,NA,0,0,1.84,NA,16956,FleaFlicker,15901,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,15.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
