id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
16390,2570942,RB,Jaleel McLaughlin,DEN,NA,28.48,0.2,9.26,0.04,1.24,NA,NFL,0.02,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11390,2541161,RB,Latavius Murray,BUF,NA,26.72,0.19,9.23,0.04,1.12,NA,NFL,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14799,2564319,RB,Cam Akers,MIN,NA,28.42,0.21,7.21,0.04,1.02,NA,NFL,0.08,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15255,2566397,RB,Kenneth Gainwell,PHI,NA,23.46,0.16,9.18,0.06,1.16,NA,NFL,0.03,5.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
11761,2543715,RB,Jerick McKinnon,KC,NA,6.85,0.04,18.99,0.11,2.07,NA,NFL,NA,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13134,2557994,RB,D'Onta Foreman,CHI,NA,28,0.2,5.24,0.03,0.79,NA,NFL,0.02,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16169,2570335,RB,Zach Charbonnet,SEA,NA,21.7,0.14,8.01,0.06,0.97,NA,NFL,0.02,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13128,2557991,RB,Dalvin Cook,NYJ,NA,21.84,0.16,6.92,0.02,1,NA,NFL,0.06,4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15263,2566538,RB,Elijah Mitchell,SF,NA,21.96,0.14,5.36,0.02,0.72,NA,NFL,NA,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14811,2565090,RB,Salvon Ahmed,MIA,NA,12.11,0.09,10.3,0.04,1.38,NA,NFL,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13139,2558204,RB,Jamaal Williams,NO,NA,25.56,0.21,2.07,0.01,0.3,NA,NFL,0.03,4.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
14807,2565054,RB,Joshua Kelley,LAC,NA,18.39,0.12,5.73,0.03,0.7,NA,NFL,0.02,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171,2570149,RB,Kendre Miller,NO,NA,16.66,0.09,6.42,0.03,0.92,NA,NFL,0.02,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16176,2569699,RB,Deuce Vaughn,DAL,NA,14.77,0.09,7.66,0.03,0.97,NA,NFL,0.01,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11225,2540145,RB,Cordarrelle Patterson,ATL,NA,12.62,0.11,5.92,0.01,0.71,NA,NFL,0.01,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA
14823,2565295,RB,Rico Dowdle,DAL,NA,16.45,0.12,5.84,0.02,0.74,NA,NFL,0.01,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14803,2564271,RB,Clyde Edwards-Helaire,KC,NA,16.28,0.1,5.06,0.04,0.83,NA,NFL,0.03,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15258,2566382,RB,Michael Carter,NYJ,NA,8.39,0.06,10.15,0.03,1.35,NA,NFL,0.01,3.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11886,2550512,RB,Damien Williams,ARI,NA,11.98,0.09,8.6,0.02,0.98,NA,NFL,0.02,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16175,2569615,RB,Roschon Johnson,CHI,NA,14.07,0.1,5.52,0.03,0.84,NA,NFL,0.01,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14727,2562834,RB,Craig Reynolds,DET,NA,16.34,0.1,3.96,0.03,0.58,NA,NFL,0.01,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16164,2569882,RB,Tank Bigsby,JAX,NA,18.82,0.13,1.93,0.01,0.4,NA,NFL,0.02,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14808,2564043,RB,Darrynton Evans,CHI,NA,12.6,0.07,5.55,0.03,0.7,NA,NFL,0.01,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15972,2569257,RB,Jordan Mason,SF,NA,15.85,0.12,3.49,0.02,0.26,NA,NFL,0.01,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13726,2560711,RB,Chase Edmonds,TB,NA,13.88,0.07,3.63,0.02,0.68,NA,NFL,NA,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13378,2558918,RB,Matt Breida,NYG,NA,9.77,0.06,7.72,0.02,0.74,NA,NFL,0.02,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14081,2562270,RB,Myles Gaskin,LA,NA,11.93,0.06,4.29,0.02,0.85,NA,NFL,0.03,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,2570912,RB,Emanuel Wilson,GB,NA,11.33,0.08,4.66,0.02,0.69,NA,NFL,0.01,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14810,2565258,RB,Ke'Shawn Vaughn,TB,NA,15.03,0.09,2.19,0.01,0.6,NA,NFL,0.03,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16174,2570386,RB,Chris Rodriguez Jr.,WAS,NA,14.59,0.1,3.05,0.02,0.31,NA,NFL,0.01,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15714,2567883,RB,Zamir White,LV,NA,9.72,0.08,3.46,0.02,0.64,NA,NFL,0.02,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15973,2569477,RB,Raheem Blackshear,CAR,NA,7.15,0.07,5.46,0.02,0.65,NA,NFL,0.01,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
16163,2569963,RB,Zach Evans,LA,NA,11.39,0.07,3.05,0.02,0.5,NA,NFL,0.01,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11367,2540230,RB,Kyle Juszczyk,SF,NA,0.03,0.01,7.87,0.07,1.09,NA,NFL,NA,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14095,2562293,RB,Ty Johnson,BUF,NA,6.12,0.04,5.63,0.02,0.69,NA,NFL,0.01,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14804,2564994,RB,Anthony McFarland,PIT,NA,7.17,0.04,3.95,0.02,0.62,NA,NFL,0.01,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14076,2562600,RB,Trayveon Williams,CIN,NA,7.58,0.05,3.9,0.02,0.53,NA,NFL,0.02,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15734,2568108,RB,Keaontay Ingram,ARI,NA,8.33,0.04,3.46,0.02,0.47,NA,NFL,0.01,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15723,2567907,RB,Ty Chandler,MIN,NA,6.94,0.06,3.06,0.02,0.51,NA,NFL,0.01,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15746,2568207,RB,Tyrion Davis-Price,SF,NA,11.31,0.07,0.98,0.01,0.18,NA,NFL,0.01,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12261,2552429,RB,Ty Montgomery,NE,NA,2.35,0.02,7.55,0.02,0.62,NA,NFL,NA,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14815,2565144,RB,DeeJay Dallas,SEA,NA,3.48,0.02,4.85,0.04,0.59,NA,NFL,NA,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
15257,2566544,RB,Trey Sermon,IND,NA,8.6,0.05,2.45,0.02,0.32,NA,NFL,0.01,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181,2569642,RB,Chase Brown,CIN,NA,6.58,0.04,2.81,0.02,0.5,NA,NFL,0.01,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16409,2571536,RB,Elijah Dotson,LAC,NA,3.69,0.03,4.02,0.03,0.53,NA,NFL,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
13814,2561146,RB,Boston Scott,PHI,NA,7.22,0.07,1.13,0.01,0.37,NA,NFL,0.01,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12155,2552374,RB,Ameer Abdullah,LV,NA,0.12,NA,6.8,0.03,0.78,NA,NFL,NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13455,2558990,RB,Patrick Ricard,BAL,NA,NA,NA,4.86,0.06,0.77,NA,NFL,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15275,2565944,RB,Chris Evans,CIN,NA,4.53,0.03,3.28,0.02,0.53,NA,NFL,NA,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13868,2561099,RB,Mike Boone,HOU,NA,4.48,0.03,3.57,0.02,0.47,NA,NFL,NA,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16173,2570158,RB,Eric Gray,NYG,NA,5.21,0.03,2.64,0.01,0.38,NA,NFL,NA,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
15462,2566364,RB,Gary Brightwell,NYG,NA,4.7,0.03,3.07,0.01,0.41,NA,NFL,NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10932,2532797,RB,Brandon Bolden,LV,NA,2.64,0.02,3.57,0.02,0.45,NA,NFL,0.01,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
16166,2571629,RB,Sean Tucker,TB,NA,5.38,0.03,1.42,0.01,0.39,NA,NFL,0.01,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
