player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
Craig Reynolds,RB,DET,NA,0,9.2,NA,0.1,0.3,0.3,2.3,NA,NA,0,0,1.53,NA,15434,FleaFlicker,14727,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB73,0.1,11.5,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,2.7,9.4,NA,0.1,0.3,0.3,2.3,NA,NA,0,0,1.49,NA,16918,FleaFlicker,15714,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB72,0.1,11.8,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.6,2.3,NA,0,0.8,0.8,7.2,NA,NA,0.1,0,1.47,NA,9410,FleaFlicker,11367,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,9.5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Jones,RB,ARI,NA,0.6,7.1,NA,0,0.5,0.5,3.7,NA,NA,0,0,1.44,NA,16039,FleaFlicker,14828,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB95,0.1,10.8,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trayveon Williams,RB,CIN,NA,1.7,7.8,NA,0,0.6,0.6,3.6,NA,NA,0,0,1.39,NA,14818,FleaFlicker,14076,@BALL 20-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1.39,RB83,0.1,11.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,0.8,2.4,NA,0,1,1,7.7,NA,NA,0,0,1.23,NA,11207,FleaFlicker,12155,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB106,0,10.1,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kene Nwangwu,RB,MIN,NA,1.8,7,NA,0,0.3,0.3,1.6,NA,NA,0,0,1.16,NA,16375,FleaFlicker,15414,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,RB96,0.1,8.6,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deuce Vaughn,RB,DAL,NA,0.6,4.7,NA,0,0.4,0.4,2.5,NA,NA,0,0,1.02,NA,17759,FleaFlicker,16176,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB84,0.1,7.2,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boston Scott,RB,PHI,NA,0.7,3.8,NA,0,0.4,0.4,2.4,NA,NA,0,0,0.96,NA,13942,FleaFlicker,13814,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB86,0.1,6.2,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,0.1,3.6,NA,0,0.4,0.4,3.1,NA,NA,0,0,0.91,NA,15937,FleaFlicker,14811,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB69,0,6.7,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Evans,RB,LAR,NA,0,4.6,NA,0,0.2,0.2,1.4,NA,NA,0,0,0.9,NA,17784,FleaFlicker,16163,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB81,0.1,6,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,CLE,NA,0.2,5,NA,0,0.2,0.2,1.3,NA,NA,0,0,0.86,NA,16909,FleaFlicker,15733,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB66,0,6.3,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jashaun Corbin,RB,NYG,NA,0.4,3.8,NA,0,0.4,0.4,3,NA,NA,0,0,0.86,NA,17495,FleaFlicker,15729,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,6.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,0,4.6,NA,0,0.1,0.1,1.5,NA,NA,0,0,0.85,NA,17167,FleaFlicker,15972,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB71,0,6.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0,3.5,NA,0,0.3,0.3,2.4,NA,NA,0,0,0.83,NA,13581,FleaFlicker,13148,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,5.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,0.7,2.9,NA,0,0.5,0.5,3.3,NA,NA,0,0,0.78,NA,16618,FleaFlicker,15258,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB78,0,6.2,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Evans,RB,CIN,NA,0,3,NA,0,0.3,0.3,1.6,NA,NA,0,0,0.64,NA,16458,FleaFlicker,15275,@BALL 20-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB91,0,4.7,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,17.64,81.07,NA,0.77,NA,4.61,36.96,NA,NA,0.31,NA,17.93,NA,christian-mccaffrey,NumberFire,13130,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.73,27.13,#12,10,1,20.27,10000,2.03,22.75,20.27,NA,NA
Austin Ekeler,RB,LAC,NA,15.59,68.2,NA,0.65,NA,5.1,41.15,NA,NA,0.29,NA,16.36,NA,austin-ekeler-1,NumberFire,13404,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68,25.04,#18,17,2,18.95,8800,2.15,21.61,18.95,NA,NA
Travis Etienne,RB,JAC,NA,17.13,72.76,NA,0.59,NA,2.94,24.63,NA,NA,0.13,NA,14.03,NA,travis-etienne,NumberFire,15253,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11,21.95,#25,24,3,15.55,8300,1.87,17.03,15.55,NA,NA
Jahmyr Gibbs,RB,DET,NA,13.8,59.61,NA,0.5,NA,3.58,29.24,NA,NA,0.23,NA,13.18,NA,jahmyr-gibbs,NumberFire,16162,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54,20.82,#26,27,4,15.02,8400,1.79,16.85,15.02,NA,NA
Breece Hall,RB,NYJ,NA,17.38,75.26,NA,0.48,NA,2.78,22.77,NA,NA,0.08,NA,12.98,NA,breece-hall,NumberFire,15708,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,20.56,#11,29,5,14.35,7100,2.02,15.86,14.35,NA,NA
Javonte Williams,RB,DEN,NA,16.96,70.52,NA,0.43,NA,2.93,19.43,NA,NA,0.17,NA,12.57,NA,javonte-williams,NumberFire,15256,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13,20.01,#10,32,6,14,6600,2.12,15.52,14,NA,NA
Saquon Barkley,RB,NYG,NA,18.86,77.96,NA,0.3,NA,3.6,22.43,NA,NA,0.12,NA,12.46,NA,saquon-barkley,NumberFire,13604,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,19.87,#31,36,7,14.26,7600,1.88,16.13,14.26,NA,NA
Devin Singletary,RB,HOU,NA,17.09,76.68,NA,0.47,NA,2.17,13.83,NA,NA,0.12,NA,12.44,NA,devin-singletary,NumberFire,14080,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04,19.84,#30,37,8,13.48,6500,2.07,14.67,13.48,NA,NA
Aaron Jones,RB,GB,NA,13.75,69.59,NA,0.39,NA,3.38,25.14,NA,NA,0.17,NA,12.34,NA,aaron-jones,NumberFire,13319,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,19.71,#29,38,9,14.04,7000,2.01,15.99,14.04,NA,NA
Josh Jacobs,RB,LV,NA,17.77,74.65,NA,0.41,NA,2.73,20.48,NA,NA,0.08,NA,12.17,NA,josh-jacobs,NumberFire,14073,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,19.48,#19,40,10,13.52,7300,1.85,15.04,13.52,NA,NA
D'Andre Swift,RB,PHI,NA,15.87,70.52,NA,0.45,NA,3.05,17.65,NA,NA,0.12,NA,11.93,NA,d-andre-swift,NumberFire,14797,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,19.16,#4,42,11,13.46,7300,1.84,15.16,13.46,NA,NA
Tony Pollard,RB,DAL,NA,15.57,68.76,NA,0.46,NA,2.2,16.9,NA,NA,0.13,NA,11.91,NA,tony-pollard,NumberFire,14085,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,19.14,#28,43,12,13.01,6900,1.89,14.22,13.01,NA,NA
Derrick Henry,RB,TEN,NA,17.45,76.12,NA,0.44,NA,1.58,13.24,NA,NA,0.05,NA,11.75,NA,derrick-henry,NumberFire,12626,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,18.92,#8,45,13,12.59,7500,1.68,13.43,12.59,NA,NA
Brian Robinson,RB,WSH,NA,16.61,70,NA,0.43,NA,1.91,16.23,NA,NA,0.1,NA,11.54,NA,brian-robinson,NumberFire,15716,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43,18.65,#27,47,14,12.46,7200,1.73,13.57,12.46,NA,NA
Kenneth Walker III,RB,SEA,NA,15.26,65.41,NA,0.49,NA,1.76,13.21,NA,NA,0.07,NA,11.29,NA,kenneth-walker-iii,NumberFire,15711,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,18.31,#22,48,15,12.1,7400,1.64,12.99,12.1,NA,NA
Raheem Mostert,RB,MIA,NA,11.79,59.13,NA,0.54,NA,2.09,16.16,NA,NA,0.13,NA,11.21,NA,raheem-mostert,NumberFire,12447,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,18.21,#23,50,16,12.23,7800,1.57,13.47,12.23,NA,NA
Joe Mixon,RB,CIN,NA,15.69,62.23,NA,0.41,NA,2.61,18.13,NA,NA,0.12,NA,11.19,NA,joe-mixon,NumberFire,13131,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,18.18,#2,51,17,12.54,7000,1.79,13.85,12.54,NA,NA
James Conner,RB,ARI,NA,16.13,68.77,NA,0.25,NA,2.24,18.67,NA,NA,0.11,NA,10.85,NA,james-conner,NumberFire,13146,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97,17.73,#24,53,18,11.92,6800,1.75,13.1,11.92,NA,NA
Isiah Pacheco,RB,KC,NA,14.74,63.47,NA,0.39,NA,2.03,14.6,NA,NA,0.1,NA,10.67,NA,isiah-pacheco,NumberFire,15749,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,17.49,#16,54,19,11.68,6100,1.91,12.75,11.68,NA,NA
Rachaad White,RB,TB,NA,16.19,62.42,NA,0.29,NA,3.33,21.8,NA,NA,0.07,NA,10.42,NA,rachaad-white,NumberFire,15721,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,17.16,#5,56,20,12.05,6600,1.83,13.83,12.05,NA,NA
De'Von Achane,RB,MIA,NA,11.23,51,NA,0.46,NA,2.09,15.37,NA,NA,0.13,NA,9.98,NA,devon-achane,NumberFire,16167,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,16.58,#23,59,21,11.06,8000,1.38,12.2,11.06,NA,NA
Darrell Henderson,RB,LA,NA,13.37,56.27,NA,0.44,NA,1.51,11.9,NA,NA,0.08,NA,9.93,NA,darrell-henderson,NumberFire,14087,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,16.51,#15,60,22,10.69,6100,1.75,11.46,10.69,NA,NA
David Montgomery,RB,DET,NA,11.31,47.1,NA,0.45,NA,2.14,19.02,NA,NA,0.13,NA,9.93,NA,david-montgomery,NumberFire,14071,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,16.51,#26,60,22,10.96,7700,1.42,12.14,10.96,NA,NA
Jerome Ford,RB,CLE,NA,14.66,61.21,NA,0.34,NA,1.98,13.71,NA,NA,0.06,NA,9.79,NA,jerome-ford,NumberFire,15713,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26,16.32,#9,62,24,10.76,6700,1.61,11.82,10.76,NA,NA
Chuba Hubbard,RB,CAR,NA,15.12,61.29,NA,0.28,NA,1.88,13.7,NA,NA,0.05,NA,9.34,NA,chuba-hubbard,NumberFire,15261,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95,15.73,#3,67,25,10.26,6000,1.71,11.29,10.26,NA,NA
Jaylen Warren,RB,PIT,NA,12.07,52.12,NA,0.26,NA,2.8,19.59,NA,NA,0.07,NA,8.98,NA,jaylen-warren,NumberFire,15742,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,15.25,#1,70,26,10.41,6300,1.65,11.9,10.41,NA,NA
James Cook,RB,BUF,NA,12.5,54.51,NA,0.28,NA,1.63,12.16,NA,NA,0.07,NA,8.78,NA,james-cook,NumberFire,15715,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,14.98,#6,73,27,9.58,6200,1.55,10.41,9.58,NA,NA
Gus Edwards,RB,BAL,NA,11.17,52.55,NA,0.4,NA,0.73,5.78,NA,NA,0.04,NA,8.33,NA,gus-edwards,NumberFire,13850,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,14.39,#20,82,28,8.74,6800,1.29,9.16,8.74,NA,NA
Royce Freeman,RB,LA,NA,11.96,47.37,NA,0.36,NA,1.39,9.47,NA,NA,0.08,NA,8.21,NA,royce-freeman,NumberFire,13617,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,14.23,#15,85,29,8.96,5300,1.69,9.69,8.96,NA,NA
A.J. Dillon,RB,GB,NA,9.9,42.72,NA,0.27,NA,1.54,12.94,NA,NA,0.06,NA,7.57,NA,aj-dillon,NumberFire,14805,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,13.38,#29,91,30,8.34,6100,1.37,9.11,8.34,NA,NA
Najee Harris,RB,PIT,NA,11.1,44.89,NA,0.23,NA,1.92,11.18,NA,NA,0.06,NA,7.23,NA,najee-harris,NumberFire,15254,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,12.93,#1,96,31,8.17,6700,1.22,9.21,8.17,NA,NA
Kareem Hunt,RB,CLE,NA,9.89,42.58,NA,0.32,NA,0.92,6.44,NA,NA,0.03,NA,6.93,NA,kareem-hunt,NumberFire,13138,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,12.53,#9,97,32,7.42,6300,1.18,7.91,7.42,NA,NA
Alexander Mattison,RB,MIN,NA,9.73,40.62,NA,0.22,NA,1.07,7.73,NA,NA,0.04,NA,6.36,NA,alexander-mattison,NumberFire,14223,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,11.77,#32,106,33,6.87,6400,1.07,7.45,6.87,NA,NA
Keaton Mitchell,RB,BAL,NA,8.49,37.68,NA,0.28,NA,1,6.69,NA,NA,0.04,NA,6.3,NA,keaton-mitchell,NumberFire,16178,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,11.69,#20,107,34,6.8,5500,1.24,7.33,6.8,NA,NA
Khalil Herbert,RB,CHI,NA,8.33,36.82,NA,0.18,NA,1.24,9.66,NA,NA,0.05,NA,6.03,NA,khalil-herbert,NumberFire,15271,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,11.33,#17,110,35,6.59,6000,1.1,7.24,6.59,NA,NA
Tyjae Spears,RB,TEN,NA,6.44,26.18,NA,0.13,NA,2.75,18.23,NA,NA,0.07,NA,5.6,NA,tyjae-spears,NumberFire,16165,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,10.76,#8,120,36,7,5200,1.35,8.39,7,NA,NA
D'Onta Foreman,RB,CHI,NA,8.19,34.75,NA,0.18,NA,0.73,6.22,NA,NA,0.03,NA,5.3,NA,d-onta-foreman,NumberFire,13134,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,10.36,#17,126,37,5.62,6800,0.83,6.04,5.62,NA,NA
Zach Charbonnet,RB,SEA,NA,6.74,27.94,NA,0.18,NA,1.55,10.48,NA,NA,0.06,NA,5.21,NA,zach-charbonnet,NumberFire,16169,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,10.25,#22,128,38,6,5000,1.2,6.8,6,NA,NA
Jerick McKinnon,RB,KC,NA,3.46,14.01,NA,0.08,NA,2.65,21.23,NA,NA,0.14,NA,4.82,NA,jerick-mckinnon,NumberFire,11761,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,9.73,#16,134,39,6.13,4900,1.25,7.47,6.13,NA,NA
Rico Dowdle,RB,DAL,NA,6.65,27.45,NA,0.18,NA,0.93,6.32,NA,NA,0.05,NA,4.71,NA,rico-dowdle,NumberFire,14823,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,9.58,#28,135,40,5.16,5000,1.03,5.66,5.16,NA,NA
Latavius Murray,RB,BUF,NA,6.11,26.09,NA,0.18,NA,1.17,7.29,NA,NA,0.04,NA,4.64,NA,latavius-murray,NumberFire,11390,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,9.49,#6,136,41,5.18,5600,0.93,5.8,5.18,NA,NA
Elijah Mitchell,RB,SF,NA,6.44,27.47,NA,0.2,NA,0.68,4.37,NA,NA,0.04,NA,4.6,NA,elijah-mitchell,NumberFire,15263,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,9.44,#12,137,42,4.96,5100,0.97,5.3,4.96,NA,NA
Miles Sanders,RB,CAR,NA,5.67,27.21,NA,0.11,NA,1.71,10.05,NA,NA,0.04,NA,4.5,NA,miles-sanders,NumberFire,14079,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,9.3,#3,139,43,5.32,5300,1,6.26,5.32,NA,NA
Ty Chandler,RB,MIN,NA,6.32,26.27,NA,0.16,NA,1.09,7.58,NA,NA,0.04,NA,4.49,NA,ty-chandler,NumberFire,15723,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,9.29,#32,140,44,5.07,5900,0.86,5.65,5.07,NA,NA
Joshua Kelley,RB,LAC,NA,6.4,25.7,NA,0.18,NA,0.43,3.16,NA,NA,0.02,NA,4.03,NA,joshua-kelley,NumberFire,14807,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62,8.68,#18,149,45,4.26,4900,0.87,4.5,4.26,NA,NA
Jaleel McLaughlin,RB,DEN,NA,4.54,18.74,NA,0.13,NA,1.33,9.22,NA,NA,0.07,NA,3.96,NA,jaleel-mclaughlin,NumberFire,16390,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,8.59,#10,150,46,4.62,5000,0.92,5.31,4.62,NA,NA
Mike Boone,RB,HOU,NA,5.47,22.91,NA,0.19,NA,0.4,2.67,NA,NA,0.03,NA,3.78,NA,mike-boone,NumberFire,13868,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.79,8.35,#30,155,47,4.02,4500,0.89,4.25,4.02,NA,NA
Kenneth Gainwell,RB,PHI,NA,4.33,17.73,NA,0.12,NA,1.59,9.68,NA,NA,0.05,NA,3.65,NA,kenneth-gainwell,NumberFire,15255,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,8.17,#4,158,48,4.46,5400,0.83,5.3,4.46,NA,NA
Samaje Perine,RB,DEN,NA,2.42,9.61,NA,0.06,NA,1.79,14.46,NA,NA,0.09,NA,3.29,NA,samaje-perine,NumberFire,13133,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12,7.7,#10,168,49,4.16,4900,0.85,5.08,4.16,NA,NA
Chris Rodriguez Jr.,RB,WSH,NA,3.99,16.5,NA,0.11,NA,1,6.95,NA,NA,0.05,NA,3.28,NA,chris-rodriguez-jr,NumberFire,16174,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12,7.68,#27,169,50,3.75,4200,0.89,4.28,3.75,NA,NA
Dalvin Cook,RB,NYJ,NA,4.04,18.2,NA,0.1,NA,1.09,7.19,NA,NA,0.03,NA,3.2,NA,dalvin-cook,NumberFire,13128,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18,7.58,#11,175,51,3.74,5600,0.67,4.35,3.74,NA,NA
Chase Edmonds,RB,TB,NA,4.05,16.54,NA,0.08,NA,1.07,7.47,NA,NA,0.03,NA,3.02,NA,chase-edmonds,NumberFire,13726,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,7.34,#5,181,52,3.58,4600,0.78,4.12,3.58,NA,NA
Roschon Johnson,RB,CHI,NA,2.34,9.62,NA,0.05,NA,1.67,12.36,NA,NA,0.07,NA,2.91,NA,roschon-johnson,NumberFire,16175,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37,7.19,#17,184,53,3.73,5300,0.7,4.58,3.73,NA,NA
Tank Bigsby,RB,JAC,NA,3.85,15.09,NA,0.13,NA,0.38,2.65,NA,NA,0.01,NA,2.55,NA,tank-bigsby,NumberFire,16164,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,6.72,#25,194,54,2.72,4500,0.6,2.95,2.72,NA,NA
Matt Breida,RB,NYG,NA,3.35,14.8,NA,0.05,NA,0.73,5.7,NA,NA,0.02,NA,2.4,NA,matt-breida,NumberFire,13378,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6.52,#31,199,55,2.78,5500,0.51,3.17,2.78,NA,NA
Kene Nwangwu,RB,MIN,NA,3.16,12.95,NA,0.08,NA,0.52,3.43,NA,NA,0.02,NA,2.22,NA,kene-nwangwu,NumberFire,15414,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84,6.28,#32,203,56,2.46,5500,0.45,2.74,2.46,NA,NA
D'Ernest Johnson,RB,JAC,NA,2.85,11.73,NA,0.09,NA,0.49,3.44,NA,NA,0.02,NA,2.17,NA,d-ernest-johnson,NumberFire,14331,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,6.21,#25,204,57,2.38,4600,0.52,2.65,2.38,NA,NA
Zamir White,RB,LV,NA,3.17,12.62,NA,0.06,NA,0.36,2.58,NA,NA,0.01,NA,1.92,NA,zamir-white,NumberFire,15714,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.04,5.88,#19,212,58,2.08,5700,0.36,2.28,2.08,NA,NA
Keaontay Ingram,RB,ARI,NA,2.86,11.3,NA,0.03,NA,0.59,4.36,NA,NA,0.03,NA,1.91,NA,keaontay-ingram,NumberFire,15734,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.87,#24,213,59,2.18,4800,0.45,2.5,2.18,NA,NA
Jeff Wilson,RB,MIA,NA,1.68,7.33,NA,0.07,NA,0.51,3.87,NA,NA,0.03,NA,1.66,NA,jeff-wilson,NumberFire,14017,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21,5.53,#23,223,60,1.94,5500,0.35,2.21,1.94,NA,NA
