player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds
Christian Watson,WR,GB,NA,NA,1,10,NA,NA,0,0,0,NA,0,NA,1,NA,18237,FFToday,15789,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,7.4,7.4,106.2,NA,NA,1,0.5,3.1,NA,0,0,17.03,NA,12197,FleaFlicker,12801,TENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR1,1,109.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,7.5,7.5,98.3,NA,NA,1,0.5,3.1,NA,0,0,16.24,NA,15523,FleaFlicker,14832,PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR3,1,101.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,5.5,5.5,77.7,NA,NA,1,0,0.1,NA,0,0,13.73,NA,10252,FleaFlicker,11671,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR8,1,77.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,7.6,7.6,89.8,NA,NA,0.5,0,0.1,NA,0,0,11.79,NA,9380,FleaFlicker,11222,DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR7,0.5,89.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,5.8,5.8,82.2,NA,NA,0.5,0,0,NA,0,0,11.1,NA,14694,FleaFlicker,14104,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR2,0.5,82.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,4.5,4.5,61.1,NA,NA,0.3,3.2,18.3,NA,0.2,0.1,11.06,NA,14702,FleaFlicker,14136,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR16,0.5,79.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St.,WR,WR,NA,6.7,6.7,82.3,NA,NA,0.4,0.2,1.1,NA,0,0,10.86,NA,16373,FleaFlicker,15287,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR5,0.4,83.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,6.2,6.2,78.4,NA,NA,0.5,0.1,0.7,NA,0,0,10.73,NA,16250,FleaFlicker,15281,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR19,0.5,79.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,4.8,4.8,76.8,NA,NA,0.5,0,0.1,NA,0,0,10.53,NA,15531,FleaFlicker,14840,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR9,0.5,76.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,5.9,5.9,78.3,NA,NA,0.4,0,0.2,NA,0,0,10.25,NA,15540,FleaFlicker,14836,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR6,0.4,78.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,6.6,6.6,79.2,NA,NA,0.4,0,0.1,NA,0,0,10.13,NA,15603,FleaFlicker,14842,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR11,0.4,79.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,5.2,5.2,76.6,NA,NA,0.4,0,0,NA,0,0,10.08,NA,16281,FleaFlicker,15290,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR14,0.4,76.6,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,5.9,5.9,72.2,NA,NA,0.5,0,0,NA,0,0,9.96,NA,11329,FleaFlicker,12186,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR4,0.5,72.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,5,5,72.9,NA,NA,0.4,0.1,0.6,NA,0,0,9.8,NA,13764,FleaFlicker,13635,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR10,0.4,73.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,SEA,NA,5.1,5.1,72.1,NA,NA,0.4,0,0.1,NA,0,0,9.61,NA,14706,FleaFlicker,14102,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR18,0.4,72.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,5,5,69.2,NA,NA,0.4,0.3,1.5,NA,0,0,9.49,NA,16236,FleaFlicker,15284,TENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR17,0.4,70.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,5,5,72.3,NA,NA,0.4,0,0,NA,0,0,9.47,NA,16824,FleaFlicker,15754,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR20,0.4,72.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,5.4,5.4,69.7,NA,NA,0.4,0,0,NA,0,0,9.15,NA,10295,FleaFlicker,11675,MINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR15,0.4,69.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,5.2,5.2,66.9,NA,NA,0.3,0.3,1.6,NA,0,0,8.71,NA,17779,FleaFlicker,16211,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR12,0.3,68.5,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,4.7,4.7,64.2,NA,NA,0.3,0.2,0.9,NA,0,0,8.6,NA,9311,FleaFlicker,11232,@MIAMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR27,0.4,65,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.4,4.4,59.3,NA,NA,0.5,0,0,NA,0,0,8.57,NA,13795,FleaFlicker,13630,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR26,0.5,59.4,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.9,4.9,63.9,NA,NA,0.3,0,0,NA,0,0,8.44,NA,16253,FleaFlicker,15282,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR13,0.3,63.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,5,5,57.6,NA,NA,0.4,0,0.1,NA,0,0,7.87,NA,17633,FleaFlicker,16194,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR25,0.4,57.7,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,4.9,4.9,62.8,NA,NA,0.3,0,0.1,NA,0,0,7.85,NA,16798,FleaFlicker,15753,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR24,0.3,62.9,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,LAR,NA,4.7,4.7,57,NA,NA,0.3,0.1,0.8,NA,0,0,7.58,NA,12970,FleaFlicker,13164,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR23,0.3,57.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,JAC,NA,4,4,55,NA,NA,0.3,0.3,2.7,NA,0,0,7.56,NA,13776,FleaFlicker,13629,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR22,0.3,57.6,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,4.7,4.7,55.2,NA,NA,0.3,0.4,2,NA,0,0,7.52,NA,17595,FleaFlicker,16190,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR21,0.3,57.3,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,4,4,51.9,NA,NA,0.4,0.1,0.9,NA,0,0,7.46,NA,10242,FleaFlicker,11674,PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR38,0.4,52.8,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,4.7,4.7,55.2,NA,NA,0.3,0,0,NA,0,0,7.34,NA,11242,FleaFlicker,12187,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR35,0.3,55.3,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,BUF,NA,3.4,3.4,50.7,NA,NA,0.4,0,0.1,NA,0,0,7.2,NA,15627,FleaFlicker,14845,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR45,0.4,50.8,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,4.4,4.4,54.7,NA,NA,0.3,0,0,NA,0,0,6.97,NA,16823,FleaFlicker,15751,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR29,0.3,54.7,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,5.1,5.1,53.2,NA,NA,0.3,0,0.1,NA,0,0,6.95,NA,9891,FleaFlicker,11938,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR36,0.3,53.3,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,3.4,3.4,45.2,NA,NA,0.3,0.7,4.2,NA,0,0,6.71,NA,17674,FleaFlicker,16184,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR40,0.3,49.5,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,3.4,3.4,50.6,NA,NA,0.2,0.1,0.6,NA,0,0,6.64,NA,16859,FleaFlicker,15762,NEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR43,0.3,51.2,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,4.4,4.4,49.4,NA,NA,0.2,0.3,1.4,NA,0,0,6.6,NA,14949,FleaFlicker,14127,MINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR47,0.3,50.8,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,PIT,NA,4.1,4.1,51,NA,NA,0.2,0,0.1,NA,0,0,6.57,NA,14754,FleaFlicker,14208,NEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR32,0.2,51,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,3.9,3.9,48.8,NA,NA,0.3,0,0.1,NA,0,0,6.46,NA,15585,FleaFlicker,14835,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR44,0.3,48.8,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,4.3,4.3,50,NA,NA,0.2,0,0.1,NA,0,0,6.46,NA,17622,FleaFlicker,16187,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR37,0.2,50.1,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,2.7,2.7,40.7,NA,NA,0.3,0.4,2.5,NA,0,0,6.34,NA,16896,FleaFlicker,15789,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR31,0.3,43.1,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.8,3.8,45.2,NA,NA,0.3,0,0,NA,0,0,6.34,NA,16941,FleaFlicker,15779,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR54,0.3,45.3,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,3.9,3.9,48.7,NA,NA,0.2,0.3,2,NA,0,0,6.29,NA,16265,FleaFlicker,15288,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR52,0.2,50.7,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,3.8,3.8,45.6,NA,NA,0.3,0,0.1,NA,0,0,6.27,NA,17613,FleaFlicker,16186,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR39,0.3,45.7,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,4.4,4.4,48.4,NA,NA,0.2,0.2,1,NA,0,0,6.22,NA,12926,FleaFlicker,13163,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR41,0.2,49.4,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,3.6,3.6,47.9,NA,NA,0.2,0,0.1,NA,0,0,6.2,NA,15544,FleaFlicker,14833,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR50,0.2,48,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odell Beckham,WR,BAL,NA,2.9,2.9,42.2,NA,NA,0.3,0,0.1,NA,0,0,6.01,NA,10243,FleaFlicker,11679,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR56,0.3,42.3,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,HOU,NA,3.1,3.1,47.6,NA,NA,0.2,0,0.1,NA,0,0,5.99,NA,13120,FleaFlicker,13172,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR51,0.2,47.7,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,3.8,3.8,44.8,NA,NA,0.2,0,0.1,NA,0,0,5.69,NA,17606,FleaFlicker,16185,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR33,0.2,44.9,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,3.8,3.8,44.2,NA,NA,0.2,0,0.1,NA,0,0,5.59,NA,12937,FleaFlicker,13176,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR55,0.2,44.4,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,3,3,42.2,NA,NA,0.2,0,0.2,NA,0,0,5.52,NA,17792,FleaFlicker,16195,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR94,0.2,42.4,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,3.4,3.4,47,NA,NA,0.1,0,0,NA,0,0,5.5,NA,11170,FleaFlicker,12176,@PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR79,0.1,47,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,3.2,3.2,44.1,NA,NA,0.2,0,0,NA,0,0,5.35,NA,11177,FleaFlicker,12175,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR34,0.2,44.1,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.6,2.6,39.4,NA,NA,0.2,0,0.1,NA,0,0,4.99,NA,14833,FleaFlicker,14122,GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR71,0.2,39.5,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,CAR,NA,3.5,3.5,42.5,NA,NA,0.1,0,0,NA,0,0,4.99,NA,17656,FleaFlicker,16197,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR64,0.1,42.5,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,3.5,3.5,36.9,NA,NA,0.2,0.1,1.2,NA,0,0,4.97,NA,12051,FleaFlicker,12650,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR69,0.2,38.1,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,3,3,36.4,NA,NA,0.2,0,0,NA,0,0,4.68,NA,17593,FleaFlicker,16188,DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR59,0.2,36.4,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,3.2,3.2,34,NA,NA,0.1,0.6,3,NA,0,0,4.61,NA,16869,FleaFlicker,15757,GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR83,0.2,36.9,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,2.3,2.3,32,NA,NA,0.2,0.3,2,NA,0,0,4.46,NA,17243,FleaFlicker,16080,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR49,0.2,34,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,2.4,2.4,35.2,NA,NA,0.2,0,0.1,NA,0,0,4.45,NA,17648,FleaFlicker,16183,GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR61,0.2,35.3,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2.2,2.2,33,NA,NA,0.2,0,0,NA,0,0,4.4,NA,16842,FleaFlicker,15768,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR98,0.2,33,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,2.8,2.8,34.8,NA,NA,0.1,0,0.4,NA,0,0,4.38,NA,17738,FleaFlicker,16192,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,35.2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,2.3,2.3,32.8,NA,NA,0.2,0,0.1,NA,0,0,4.35,NA,16947,FleaFlicker,15761,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR48,0.2,33,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Guyton,WR,LAC,NA,2.2,2.2,32.5,NA,NA,0.2,0,0.1,NA,0,0,4.3,NA,15260,FleaFlicker,14337,DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.2,32.6,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.5,2.5,32.8,NA,NA,0.2,0,0,NA,0,0,4.26,NA,16248,FleaFlicker,15293,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR58,0.2,32.8,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,TB,NA,2.7,2.7,30.9,NA,NA,0.2,0.2,1.3,NA,0,0,4.2,NA,17767,FleaFlicker,16199,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR82,0.2,32.2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Chark,WR,CAR,NA,2.1,2.1,32.1,NA,NA,0.2,0,0,NA,0,0,4.15,NA,13790,FleaFlicker,13668,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR77,0.2,32.1,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,NE,NA,3.1,3.1,35.1,NA,NA,0.1,0,0.1,NA,0,0,4.13,NA,12950,FleaFlicker,13156,@PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR86,0.1,35.1,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,2.2,2.2,30.5,NA,NA,0.1,0.5,3.4,NA,0,0,4.07,NA,16835,FleaFlicker,15787,@PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,33.9,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,HOU,NA,2.5,2.5,33.1,NA,NA,0.1,0,0.1,NA,0,0,4.06,NA,9338,FleaFlicker,11228,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR72,0.1,33.2,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,CHI,NA,2.2,2.2,30.1,NA,NA,0.2,0,0.2,NA,0,0,4.03,NA,15658,FleaFlicker,14974,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR67,0.2,30.4,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,2,2,27.8,NA,NA,0.1,0.4,2.3,NA,0,0,4.01,NA,16326,FleaFlicker,15301,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR60,0.2,30.1,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,1.9,1.9,24.6,NA,NA,0.2,0,0,NA,0,0,3.7,NA,13788,FleaFlicker,13646,PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR73,0.2,24.6,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,1.9,1.9,26.1,NA,NA,0.2,0,0,NA,0,0,3.67,NA,13029,FleaFlicker,13168,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR74,0.2,26.1,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,1.8,1.8,23.2,NA,NA,0.1,0.6,3.2,NA,0,0,3.62,NA,17631,FleaFlicker,16189,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR65,0.2,26.5,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,1.8,1.8,24.9,NA,NA,0.1,0.3,1.4,NA,0,0,3.57,NA,16830,FleaFlicker,15756,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR57,0.2,26.3,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Gipson,WR,NYJ,NA,2.1,2.1,26.3,NA,NA,0.1,0.5,2,NA,0,0,3.51,NA,18085,FleaFlicker,16416,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,28.3,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2,2,25.7,NA,NA,0.1,0,0,NA,0,0,3.39,NA,16192,FleaFlicker,15109,@MIAMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,25.7,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,1.6,1.6,24.9,NA,NA,0.1,0,0,NA,0,0,3.37,NA,13952,FleaFlicker,13793,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR80,0.1,24.9,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,TEN,NA,2,2,25.3,NA,NA,0.1,0.1,0.9,NA,0,0,3.24,NA,16803,FleaFlicker,15752,@MIAMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR87,0.1,26.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,1.9,1.9,24.3,NA,NA,0.1,0,0.8,NA,0,0,3.21,NA,17643,FleaFlicker,16191,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR75,0.1,25.1,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,1.6,1.6,22.3,NA,NA,0.1,0,0,NA,0,0,3.11,NA,15751,FleaFlicker,14860,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR99,0.1,22.4,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,2.1,2.1,21.9,NA,NA,0.1,0,0.2,NA,0,0,3.09,NA,15695,FleaFlicker,14977,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR70,0.1,22.1,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.T. Perry,WR,NO,NA,1.6,1.6,21.7,NA,NA,0.1,0,0.2,NA,0,0,3.01,NA,17771,FleaFlicker,16196,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR76,0.1,21.8,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,1.4,1.4,20.6,NA,NA,0.1,0,0,NA,0,0,2.94,NA,13851,FleaFlicker,13776,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR66,0.1,20.6,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
