id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
11390,latavius-murray,RB,Latavius Murray,BUF,6.86,29.67,0.23,6.42,0.05,1.06,NA,NumberFire,NA,5.23,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,10.27,#10,138,45,5.76,5200,1.11,6.32,4400,1.44,5.76,13,0.44,NA,NA
13617,royce-freeman,RB,Royce Freeman,LA,8.32,32.52,0.18,5.83,0.04,0.89,NA,NumberFire,NA,5.1,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,10.1,#4,140,46,5.54,5500,1.01,6.02,4600,1.31,5.54,14,0.4,NA,NA
16390,jaleel-mclaughlin,RB,Jaleel McLaughlin,DEN,6.03,25.33,0.15,12.06,0.08,1.71,NA,NumberFire,NA,5.04,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,10.02,#5,142,47,5.91,5000,1.18,6.8,4700,1.45,5.91,13,0.45,NA,NA
16165,tyjae-spears,RB,Tyjae Spears,TEN,5.5,22.64,0.14,14.36,0.05,2.16,NA,NumberFire,NA,4.8,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,9.7,#15,145,48,5.86,4900,1.2,6.97,4700,1.48,5.86,14,0.42,NA,NA
15263,elijah-mitchell,RB,Elijah Mitchell,SF,6.43,27.47,0.19,6.53,0.04,0.88,NA,NumberFire,NA,4.78,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,9.67,#19,147,49,5.22,6200,0.84,5.66,4900,1.16,5.22,14,0.37,NA,NA
13128,dalvin-cook,RB,Dalvin Cook,NYJ,6.06,28.21,0.17,8.06,0.04,1.09,NA,NumberFire,NA,4.69,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,9.56,#13,151,50,5.27,5000,1.05,5.9,4600,1.28,5.27,11,0.48,NA,NA
14086,justice-hill,RB,Justice Hill,BAL,5.72,24.27,0.2,6.43,0.06,1.15,NA,NumberFire,NA,4.51,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,9.32,#30,153,51,5.09,5300,0.96,5.72,4700,1.22,5.09,12,0.42,NA,NA
14823,rico-dowdle,RB,Rico Dowdle,DAL,5.96,24.22,0.21,6.11,0.04,0.84,NA,NumberFire,NA,4.47,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,9.26,#21,156,52,4.89,4600,1.06,5.34,4300,1.24,4.89,10,0.49,NA,NA
14727,craig-reynolds,RB,Craig Reynolds,DET,5.53,22.55,0.2,6.54,0.06,0.88,NA,NumberFire,NA,4.41,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,9.18,#31,161,53,4.87,5400,0.9,5.33,4700,1.13,4.87,13,0.37,NA,NA
15255,kenneth-gainwell,RB,Kenneth Gainwell,PHI,6.02,24.27,0.19,5.96,0.04,0.91,NA,NumberFire,NA,4.3,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,9.04,#29,163,54,4.74,5600,0.85,5.25,4500,1.17,4.74,13,0.36,NA,NA
11761,jerick-mckinnon,RB,Jerick McKinnon,KC,1.69,7.04,0.04,22.64,0.16,2.6,NA,NumberFire,NA,4.16,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,8.85,#32,165,55,5.45,4800,1.14,6.76,4600,1.47,5.45,15,0.36,NA,NA
13726,chase-edmonds,RB,Chase Edmonds,TB,5.17,22.28,0.12,8.71,0.04,1.21,NA,NumberFire,NA,4.06,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,8.72,#17,168,56,4.62,4100,1.13,5.25,4000,1.31,4.62,10,0.46,NA,NA
13133,samaje-perine,RB,Samaje Perine,DEN,2.68,10.88,0.06,18.75,0.1,2.31,NA,NumberFire,NA,3.88,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,8.48,#5,174,57,5.02,4600,1.09,6.2,4200,1.48,5.02,10,0.5,NA,NA
13139,jamaal-williams,RB,Jamaal Williams,NO,5.56,22.34,0.21,3.3,0.02,0.5,NA,NumberFire,NA,3.87,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,8.47,#20,175,58,4.13,5100,0.81,4.41,4300,1.03,4.13,13,0.32,NA,NA
13378,matt-breida,RB,Matt Breida,NYG,4.95,22.02,0.09,6.39,0.02,0.84,NA,NumberFire,NA,3.42,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03,7.87,#8,195,59,3.82,5100,0.75,4.29,4400,0.98,3.82,10,0.38,NA,NA
16169,zach-charbonnet,RB,Zach Charbonnet,SEA,4.31,17.94,0.11,6.12,0.03,0.95,NA,NumberFire,NA,3.23,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,7.62,#1,201,60,3.68,4500,0.82,4.18,4300,0.97,3.68,10,0.37,NA,NA
15733,pierre-strong-jr,RB,Pierre Strong Jr.,CLE,4.65,19.17,0.14,3.26,0.01,0.52,NA,NumberFire,NA,3.09,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,7.43,#12,207,61,3.34,5300,0.63,3.63,4300,0.84,3.34,12,0.28,NA,NA
11886,damien-williams,RB,Damien Williams,ARI,3.36,13.68,0.12,6.94,0.03,0.97,NA,NumberFire,NA,2.95,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,7.25,#2,212,62,3.43,4700,0.73,3.92,4000,0.98,3.43,10,0.34,NA,NA
14852,antonio-gibson,RB,Antonio Gibson,WSH,1.99,8.18,0.06,13.82,0.06,1.94,NA,NumberFire,NA,2.83,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43,7.09,#16,216,63,3.81,4700,0.81,4.82,4500,1.07,3.81,10,0.38,NA,NA
16174,chris-rodriguez-jr,RB,Chris Rodriguez Jr.,WSH,4.98,20.04,0.14,0,0,0,NA,NumberFire,NA,2.75,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48,6.98,#16,220,64,2.76,4600,0.6,2.8,4000,0.7,2.76,10,0.28,NA,NA
14803,clyde-edwards-helaire,RB,Clyde Edwards-Helaire,KC,3.12,13.36,0.09,5.8,0.04,0.73,NA,NumberFire,NA,2.71,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51,6.93,#32,221,65,3.06,4600,0.67,3.43,4200,0.82,3.06,14,0.22,NA,NA
15714,zamir-white,RB,Zamir White,LV,4.22,17.14,0.09,3.89,0.01,0.52,NA,NumberFire,NA,2.71,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51,6.93,#18,221,65,2.9,5500,0.53,3.19,4500,0.71,2.9,10,0.29,NA,NA
16164,tank-bigsby,RB,Tank Bigsby,JAC,3.82,15.48,0.1,3.43,0.02,0.48,NA,NumberFire,NA,2.58,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,6.75,#6,225,67,2.79,4600,0.61,3.06,4200,0.73,2.79,11,0.25,NA,NA
11225,cordarrelle-patterson-1,RB,Cordarrelle Patterson,ATL,1.93,8.61,0.07,10.02,0.05,1.21,NA,NumberFire,NA,2.55,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,6.72,#27,227,68,3.17,5200,0.61,3.78,4700,0.8,3.17,10,0.32,NA,NA
14810,ke-shawn-vaughn,RB,Ke'Shawn Vaughn,TB,3.1,12.62,0.08,2.91,0.02,0.46,NA,NumberFire,NA,2.08,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93,6.09,#17,246,69,2.34,5100,0.46,2.59,4300,0.6,2.34,10,0.23,NA,NA
14811,salvon-ahmed,RB,Salvon Ahmed,MIA,1.86,7.25,0.06,5.72,0.05,0.87,NA,NumberFire,NA,2,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.99,#11,251,70,2.39,4800,0.5,2.83,4600,0.62,2.39,10,0.24,NA,NA
15258,michael-carter-ii,RB,Michael Carter,NYJ,1.21,5.1,0.04,6.23,0.03,0.78,NA,NumberFire,NA,1.53,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3,5.36,#13,267,71,1.92,4400,0.44,2.32,4000,0.58,1.92,10,0.19,NA,NA
15972,jordan-mason,RB,Jordan Mason,SF,1.65,6.88,0.05,3.37,0.02,0.44,NA,NumberFire,NA,1.44,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,5.24,#19,272,72,1.65,5700,0.29,1.88,5000,0.38,1.65,17,0.1,NA,NA
14081,myles-gaskin,RB,Myles Gaskin,LA,1.92,7.5,0.04,3.19,0.02,0.44,NA,NumberFire,NA,1.42,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,5.22,#4,274,73,1.63,4600,0.35,1.86,4000,0.47,1.63,11,0.15,NA,NA
16181,chase-brown,RB,Chase Brown,CIN,1.52,5.92,0.04,3.12,0.02,0.51,NA,NumberFire,NA,1.22,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51,4.95,#9,284,74,1.48,4400,0.34,1.75,4000,0.44,1.48,10,0.15,NA,NA
14815,deejay-dallas,RB,DeeJay Dallas,SEA,1.21,5.02,0.04,3.57,0.03,0.58,NA,NumberFire,NA,1.19,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.91,#1,285,75,1.53,4400,0.35,1.84,4200,0.44,1.53,10,0.15,NA,NA
15709,isaiah-spiller,RB,Isaiah Spiller,LAC,0.96,3.89,0.04,3.77,0.03,0.51,NA,NumberFire,NA,1.16,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55,4.87,#26,287,76,1.42,4500,0.32,1.69,4000,0.42,1.42,10,0.14,NA,NA
14808,darrynton-evans,RB,Darrynton Evans,CHI,1.17,4.9,0.04,2.75,0.02,0.43,NA,NumberFire,NA,1.07,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.75,#28,292,77,1.32,4700,0.28,1.55,4200,0.37,1.32,10,0.13,NA,NA
14076,trayveon-williams,RB,Trayveon Williams,CIN,1.05,4.16,0.02,3.13,0.02,0.51,NA,NumberFire,NA,0.98,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67,4.63,#9,299,78,1.2,4500,0.27,1.47,4400,0.33,1.2,10,0.12,NA,NA
11367,kyle-juszczyk,RB,Kyle Juszczyk,SF,0.6,2.38,0.02,4.39,0.03,0.43,NA,NumberFire,NA,0.94,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,4.58,#19,301,79,1.17,4100,0.29,1.4,4000,0.35,1.17,10,0.12,NA,NA
13814,boston-scott,RB,Boston Scott,PHI,1.08,4.44,0.04,1.52,0.01,0.22,NA,NumberFire,NA,0.89,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,4.51,#29,303,80,0.99,5200,0.19,1.11,4000,0.28,0.99,10,0.1,NA,NA
15973,raheem-blackshear,RB,Raheem Blackshear,CAR,1.11,4.56,0.04,1.62,0.01,0.24,NA,NumberFire,NA,0.88,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,4.5,#23,304,81,1.02,4600,0.22,1.15,4000,0.29,1.02,10,0.1,NA,NA
16171,kendre-miller,RB,Kendre Miller,NO,0.97,3.86,0.03,1.61,0.01,0.24,NA,NumberFire,NA,0.81,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.79,4.41,#20,308,82,0.89,4400,0.2,1.02,4200,0.24,0.89,10,0.09,NA,NA
12325,michael-burton,RB,Michael Burton,DEN,0.54,2.14,0.01,2.97,0.03,0.43,NA,NumberFire,NA,0.74,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.83,4.31,#5,310,83,0.95,4000,0.24,1.17,4000,0.29,0.95,10,0.1,NA,NA
13868,mike-boone,RB,Mike Boone,HOU,0.58,2.48,0.02,2.27,0.02,0.33,NA,NumberFire,NA,0.72,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85,4.29,#24,312,84,0.86,4400,0.2,1.04,4000,0.26,0.86,10,0.09,NA,NA
14552,khari-blasingame,RB,Khari Blasingame,CHI,0.59,2.45,0.02,2.73,0.02,0.43,NA,NumberFire,NA,0.72,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85,4.29,#28,312,84,0.95,4100,0.23,1.18,4000,0.3,0.95,10,0.1,NA,NA
15734,keaontay-ingram,RB,Keaontay Ingram,ARI,0.67,2.63,0.02,2.38,0.01,0.35,NA,NumberFire,NA,0.69,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87,4.25,#2,314,86,0.84,5100,0.16,1.02,4500,0.23,0.84,12,0.07,NA,NA
15103,reggie-gilliam,RB,Reggie Gilliam,BUF,0.29,1.16,0.01,3.1,0.03,0.5,NA,NumberFire,NA,0.67,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.88,4.22,#10,316,87,0.9,4100,0.22,1.16,4000,0.29,0.9,10,0.09,NA,NA
15723,ty-chandler,RB,Ty Chandler,MIN,0.64,2.62,0.02,1.98,0.01,0.26,NA,NumberFire,NA,0.64,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,4.18,#22,317,88,0.75,4400,0.17,0.89,4400,0.2,0.75,10,0.08,NA,NA
13455,patrick-ricard,RB,Patrick Ricard,BAL,0.62,2.52,0.02,1.43,0.02,0.24,NA,NumberFire,NA,0.63,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.91,4.17,#30,318,89,0.74,4100,0.18,0.87,4000,0.22,0.74,10,0.07,NA,NA
14083,travis-homer,RB,Travis Homer,CHI,0.29,1.27,0.01,3.11,0.02,0.44,NA,NumberFire,NA,0.59,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,4.11,#28,322,90,0.84,5000,0.17,1.06,4500,0.24,0.84,10,0.08,NA,NA
14331,d-ernest-johnson,RB,D'Ernest Johnson,JAC,0.57,2.41,0.02,1.62,0.01,0.23,NA,NumberFire,NA,0.56,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95,4.07,#6,323,91,0.7,4200,0.17,0.81,4000,0.2,0.7,10,0.07,NA,NA
14319,andrew-beck,RB,Andrew Beck,HOU,0.29,1.19,0.01,2.36,0.02,0.33,NA,NumberFire,NA,0.54,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.97,4.05,#24,326,92,0.7,4100,0.17,0.87,4000,0.22,0.7,10,0.07,NA,NA
16432,emanuel-wilson,RB,Emanuel Wilson,GB,0.56,2.25,0.02,1.47,0.01,0.22,NA,NumberFire,NA,0.52,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.98,4.02,#14,329,93,0.64,4300,0.15,0.76,4000,0.19,0.64,10,0.06,NA,NA
12923,c-j-ham-1,RB,C.J. Ham,MIN,0.25,1.03,0.01,2.33,0.01,0.26,NA,NumberFire,NA,0.46,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.94,#22,331,94,0.59,4200,0.14,0.72,4000,0.18,0.59,10,0.06,NA,NA
14420,alec-ingold,RB,Alec Ingold,MIA,0.27,1.03,0.01,1.81,0.02,0.25,NA,NumberFire,NA,0.43,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.04,3.9,#11,332,95,0.59,4200,0.14,0.71,4000,0.18,0.59,10,0.06,NA,NA
12155,ameer-abdullah,RB,Ameer Abdullah,LV,0.26,1.02,0.01,1.93,0.01,0.24,NA,NumberFire,NA,0.38,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.84,#18,334,96,0.54,4800,0.11,0.66,4000,0.17,0.54,10,0.05,NA,NA
12261,ty-montgomery,RB,Ty Montgomery,NE,0.27,1.1,0.01,1.61,0.01,0.23,NA,NumberFire,NA,0.37,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.82,#25,335,97,0.51,4300,0.12,0.62,NA,NA,0.51,NA,NA,NA,NA
15257,trey-sermon,RB,Trey Sermon,IND,0.31,1.24,0.01,1.4,0.01,0.2,NA,NumberFire,NA,0.37,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.82,#7,335,97,0.48,4200,0.11,0.58,4000,0.15,0.48,10,0.05,NA,NA
12040,keith-smith-1,RB,Keith Smith,ATL,0.32,1.25,0.01,1.35,0.01,0.2,NA,NumberFire,NA,0.36,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09,3.81,#27,338,99,0.48,4200,0.11,0.58,4000,0.15,0.48,10,0.05,NA,NA
15708,2568030,RB,Breece Hall,NYJ,NA,69.69,0.49,29.47,0.19,3.25,NA,NFL,NA,17.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
13404,2559169,RB,Austin Ekeler,LAC,NA,54.9,0.44,37.89,0.17,3.91,NA,NFL,0.04,16.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13131,2557976,RB,Joe Mixon,CIN,NA,69.1,0.57,25.11,0.12,3.15,NA,NFL,NA,16.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14085,2562699,RB,Tony Pollard,DAL,NA,61.95,0.41,32.84,0.13,3.86,NA,NFL,0.04,16.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
13132,2558019,RB,Alvin Kamara,NO,NA,51.12,0.31,39.26,0.2,4.37,NA,NFL,0.05,16.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14802,2564148,RB,Jonathan Taylor,IND,NA,70.77,0.59,23.25,0.09,2.74,NA,NFL,0.14,15.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14073,2562377,RB,Josh Jacobs,LV,NA,62.19,0.5,26.42,0.09,3.19,NA,NFL,0.05,15.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13604,2560968,RB,Saquon Barkley,NYG,NA,61.26,0.47,22.57,0.16,3.34,NA,NFL,0.06,15.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14797,2563965,RB,D'Andre Swift,PHI,NA,59.66,0.39,28.43,0.11,3.46,NA,NFL,NA,15.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
12626,2556075,RB,Derrick Henry,TEN,NA,80.05,0.39,16.43,0.06,2.11,NA,NFL,0.05,14.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
15721,2568315,RB,Rachaad White,TB,NA,51.75,0.28,30.06,0.14,3.58,NA,NFL,0.06,14.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13319,2558116,RB,Aaron Jones,GB,NA,42.54,0.3,32.89,0.18,3.31,NA,NFL,NA,13.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15749,2567808,RB,Isiah Pacheco,KC,NA,58.5,0.47,17.12,0.1,2.38,NA,NFL,0.09,13.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16161,2569558,RB,Bijan Robinson,ATL,NA,56.75,0.36,20.67,0.14,2.62,NA,NFL,0.1,13.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
15259,2566343,RB,Rhamondre Stevenson,NE,NA,48.08,0.31,25.98,0.09,3.1,NA,NFL,0.03,12.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16385,2571065,RB,Emari Demercado,ARI,NA,63.82,0.37,16.16,0.07,1.99,NA,NFL,0.05,12.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
15711,2568282,RB,Kenneth Walker III,SEA,NA,60.63,0.43,12.66,0.06,1.8,NA,NFL,NA,12.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12447,2553728,RB,Raheem Mostert,MIA,NA,56.68,0.45,12.88,0.09,2.01,NA,NFL,0.1,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15713,2567469,RB,Jerome Ford,CLE,NA,59.3,0.3,17.52,0.13,1.88,NA,NFL,0.12,11.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
15254,2566448,RB,Najee Harris,PIT,NA,57.31,0.35,15.97,0.09,1.97,NA,NFL,0.03,11.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15271,2565926,RB,Khalil Herbert,CHI,NA,56.54,0.32,16.4,0.08,1.77,NA,NFL,NA,11.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
13617,2560733,RB,Royce Freeman,LA,NA,62.2,0.45,8.74,0.06,1.33,NA,NFL,0.09,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
11390,2541161,RB,Latavius Murray,BUF,NA,47.39,0.41,14.37,0.08,2.11,NA,NFL,NA,11.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
15716,2568348,RB,Brian Robinson,WAS,NA,52.26,0.38,14.44,0.09,1.55,NA,NFL,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
14223,2562682,RB,Alexander Mattison,MIN,NA,47.79,0.23,19.91,0.1,2.16,NA,NFL,0.05,10.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14805,2563986,RB,AJ Dillon,GB,NA,48.41,0.35,14.07,0.05,1.66,NA,NFL,NA,10.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
