id,src_id,pos,player,team,rec_yds,rec_tds,rec,rec_tgt,rush_att,rush_yds,rush_tds,pass_att,pass_comp,pass_yds,pass_tds,pass_int,data_src,fumbles_lost,site_pts,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
14861,NA,TE,"Johnson, Juwan",NOS,26,0.3,2.6,3.6,NA,6,0.1,NA,NA,NA,NA,NA,FantasySharks,0,5.5,@IND,0.5,0.1,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15799,NA,TE,"Ferguson, Jake",DAL,36,0.3,3.8,5.6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,5.4,LAR,1.6,0.3,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16213,NA,TE,"Kincaid, Dalton",BUF,40,0.2,3.8,4.7,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,5.4,TBB,0.6,0.1,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13189,NA,TE,"Engram, Evan",JAC,42,0.2,4.8,6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,5.3,@PIT,0.3,0,0.1,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15329,NA,TE,"Pitts, Kyle",ATL,39,0.1,3.2,6,NA,-0.3,0,NA,NA,NA,NA,NA,FantasySharks,0,4.7,@TEN,0.6,0.1,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13236,NA,TE,"Everett, Gerald",LAC,29,0.3,3.2,4.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,4.7,CHI,0.8,0.2,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12678,NA,TE,"Higbee, Tyler",LAR,40,0.1,4.1,6.4,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,4.7,@DAL,0.7,0.1,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15794,NA,TE,"McBride, Trey",ARI,40,0.1,3.8,5.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,4.7,BAL,0.5,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16212,NA,TE,"Mayer, Michael",LVR,37,0.1,2.7,4.1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,4.4,@DET,0.6,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12676,NA,TE,"Henry, Hunter",NEP,33,0.2,2.8,4.4,NA,0.1,0,NA,NA,NA,NA,NA,FantasySharks,0,4.4,@MIA,0.4,0.1,0,0,0.1,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11647,NA,TE,"Thomas, Logan",WAS,33,0.2,3.3,5.2,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0.1,4.3,PHI,0.8,0.2,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13192,NA,TE,"Njoku, David",CLE,32,0.2,3.3,4.9,NA,-0.2,0,NA,NA,NA,NA,NA,FantasySharks,0.1,3.9,@SEA,0.8,0.1,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15889,NA,TE,"Okonkwo, Chigoziem",TEN,31,0.1,3.1,4.7,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,3.9,ATL,0.5,0,0,0.1,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16216,NA,TE,"Washington, Darnell",PIT,22,0.3,2,2.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,3.8,JAC,0.5,0.1,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13193,NA,TE,"Smith, Jonnu",ATL,32,0.1,3,3.8,NA,0.1,0,NA,NA,NA,NA,NA,FantasySharks,0.1,3.7,@TEN,0.5,0.1,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13675,NA,TE,"Conklin, Tyler",NYJ,34,0,3.3,4.8,NA,0.1,0,NA,NA,NA,NA,NA,FantasySharks,0,3.7,@NYG,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14137,NA,TE,"Fant, Noah",SEA,27,0.1,2.2,2.8,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,3.4,CLE,0.3,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16215,NA,TE,"Musgrave, Luke",GBP,28,0.1,3.1,3.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,3.3,MIN,0.5,0,0,0.1,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13672,NA,TE,"Gesicki, Mike",NEP,22,0.2,2.4,3.6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,3.3,@MIA,0.6,0.2,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15802,NA,TE,"Otton, Cade",TBB,23,0.1,2.7,4.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,3.1,@BUF,0.8,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13680,NA,TE,"Hurst, Hayden",CAR,22,0.2,2.6,3.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,3.1,HOU,0.7,0.1,0,0,0,0,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14341,NA,TE,"Parham, Donald",LAC,13,0.3,1.4,2.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,3,CHI,0.9,0.3,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13676,NA,TE,"Smythe, Durham",MIA,21,0.1,2,3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.9,NEP,0.6,0.1,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15337,NA,TE,"Gray, Noah",KCC,20,0.1,1.8,2.4,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.7,@DEN,0.1,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14870,NA,TE,"Trautman, Adam",DEN,15,0.2,1.8,2.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.5,KCC,0.5,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12677,NA,TE,"Hooper, Austin",LVR,24,0,2.3,3.1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.4,@DET,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15798,NA,TE,"Likely, Isaiah",BAL,17,0.1,1.7,2.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.3,@ARI,0.5,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13246,NA,TE,"Alie-Cox, Mo",IND,16,0.1,1.3,2.1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.3,NOS,0.4,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13763,NA,TE,"Dissly, Will",SEA,19,0.1,1.7,2.2,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.2,CLE,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12317,NA,TE,"Uzomah, C.J.",NYJ,13,0.1,1.4,2.1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.1,@NYG,0.4,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15905,NA,TE,"Quitoriano, Teagan",HOU,15,0.1,1.2,1.7,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.1,@CAR,0.2,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14141,NA,TE,"Smith Jr., Irv",CIN,17,0.1,2.4,3.4,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,2.1,@SFO,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15344,NA,TE,"Bates, John",WAS,16,0.1,1.5,2.2,NA,0.1,0,NA,NA,NA,NA,NA,FantasySharks,0,1.9,PHI,0.2,0,0.1,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15332,NA,TE,"Tremble, Tommy",CAR,12,0.1,1.2,2.1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.9,HOU,0.5,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14871,NA,TE,"Parkinson, Colby",SEA,18,0,1.5,2.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.8,CLE,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15626,NA,TE,"Wright, Brock",DET,14,0.1,1.4,1.7,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.8,LVR,0.2,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14231,NA,TE,"Wesco, Trevon",TEN,17,0,1.4,2.1,NA,-0.1,0,NA,NA,NA,NA,NA,FantasySharks,0,1.8,ATL,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15800,NA,TE,"Heyward, Connor",PIT,13,0,1.3,2.3,NA,2,0,NA,NA,NA,NA,NA,FantasySharks,0,1.7,JAC,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12309,NA,TE,"Pruitt, MyCole",ATL,9,0.1,0.8,1.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.7,@TEN,0.5,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15873,NA,TE,"Bellinger, Daniel",NYG,14,0,1.8,2.4,NA,0.1,0.1,NA,NA,NA,NA,NA,FantasySharks,0,1.7,NYJ,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,NA,TE,"Mallory, Will",IND,13,0.1,0.9,1.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.7,NOS,0.2,0,0,0,0.1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14209,NA,TE,"Oliver, Josh",MIN,11,0.1,1.6,1.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0.1,1.6,@GBP,0.3,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14239,NA,TE,"Moreau, Foster",NOS,10,0.1,1,1.4,NA,2,0,NA,NA,NA,NA,NA,FantasySharks,0,1.6,@IND,0.2,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14875,NA,TE,"Bryant, Harrison",CLE,8,0.1,1.3,2.1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.6,@SEA,0.4,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13427,NA,TE,"Tonyan, Robert",CHI,13,0,1.5,2.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.5,@LAC,0.4,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15909,NA,TE,"Mitchell, James",DET,10,0.1,0.9,1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.4,LVR,0.1,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14868,NA,TE,"Hopkins, Brycen",LAR,14,0,0.9,1.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.4,@DAL,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15335,NA,TE,"Farrell, Luke",JAC,10,0.1,1,1.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.4,@PIT,0.2,0,0.1,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16221,NA,TE,"Schoonmaker, Luke",DAL,3,0.2,0.5,1.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.2,LAR,0.6,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15840,NA,TE,"Woods, Jelani",IND,9,0,0.6,1.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.2,NOS,0.1,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13753,NA,TE,"Akins, Jordan",CLE,9,0,1,1.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.2,@SEA,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14876,NA,TE,"Deguara, Josiah",GBP,10,0,1.4,1.6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1.1,MIN,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15563,NA,TE,"Wilcox, Mitchell",CIN,9,0,1.3,1.7,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1,@SFO,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12378,NA,TE,"Swaim, Geoff",ARI,10,0,1.1,1.6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,1,BAL,0.3,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8269,NA,TE,"Lewis, Marcedes",CHI,5,0.1,0.5,0.6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.9,@LAC,0.1,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15213,NA,TE,"Sokol, Matt",NEP,9,0,0.7,1.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.9,@MIA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15916,NA,TE,"Ogletree, Andrew",IND,8,0,0.6,1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0.1,0.9,NOS,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15541,NA,TE,"Stoll, Jack",PHI,9,0,1,1.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.9,@WAS,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13940,NA,TE,"Mundt, Johnny",MIN,8,0,1,1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.9,@GBP,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15929,NA,TE,"Kieft, Ko",TBB,6,0,0.8,1.6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.8,@BUF,0.3,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14984,NA,TE,"Woerner, Charlie",SFO,8,0,0.4,0.8,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.8,CIN,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16425,NA,TE,"Hill, Julian",MIA,7,0,0.7,1.4,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.7,NEP,0.4,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15796,NA,TE,"Ruckert, Jeremy",NYJ,7,0,0.7,0.7,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.7,@NYG,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15333,NA,TE,"McKitty, Tre'",LAC,6,0,0.9,1.8,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.6,CHI,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15803,NA,TE,"Turner, Cole",WAS,6,0,0.6,1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.6,PHI,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16222,NA,TE,"Kraft, Tucker",GBP,6,0,0.7,0.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.6,MIN,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12955,NA,TE,"Manhertz, Chris",DEN,5,0,0.6,1.1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.5,KCC,0.2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15026,NA,TE,"Sullivan, Stephen",CAR,5,0,0.3,0.8,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.5,HOU,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15334,NA,TE,"Long, Hunter",LAR,5,0,0.4,0.6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.5,@DAL,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12213,NA,TE,"Bell, Blake",KCC,5,0,0.8,1.2,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0.2,0.4,@DEN,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15339,NA,TE,"Yeboah, Kenny",NYJ,4,0,0.3,0.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.4,@NYG,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14146,NA,TE,"Sample, Drew",CIN,4,0,0.8,1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.4,@SFO,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13994,NA,TE,"Brown, Pharaoh",NEP,3,0,0.3,0.6,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.3,@MIA,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15795,NA,TE,"Kolar, Charlie",BAL,3,0,0.4,0.8,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.3,@ARI,0.3,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16269,NA,TE,"Strange, Brenton",JAC,3,0,0.5,1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.3,@PIT,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14873,NA,TE,"Okwuegbunam, Albert",PHI,1,0,0.1,0.2,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.3,@WAS,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16474,NA,TE,"Adkins, Nate",DEN,2,0,0.4,0.9,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.2,KCC,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9925,NA,TE,"Graham, Jimmy",NOS,2,0,0.3,0.5,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.2,@IND,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15544,NA,TE,"Hudson, Tommy",TEN,2,0,0.4,0.8,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.2,ATL,0.2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16218,NA,TE,"Durham, Payne",TBB,2,0,0.2,0.4,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.2,@BUF,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14752,NA,TE,"Horsted, Jesper",LVR,1,0,0.3,0.3,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.1,@DET,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16483,NA,TE,"Sims, Ben",GBP,1,0,0.1,0.2,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.1,MIN,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15804,NA,TE,"Calcaterra, Grant",PHI,1,0,0,0.1,NA,0,0,NA,NA,NA,NA,NA,FantasySharks,0,0.1,@WAS,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11244,13217,TE,Travis Kelce,KC,75,0.7,7,NA,0,0,0,NA,NA,NA,NA,NA,FFToday,NA,11.7,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13671,16268,TE,Mark Andrews,BAL,66,0.5,6,NA,0,0,0,NA,NA,NA,NA,NA,FFToday,NA,9.6,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14138,16600,TE,T.J. Hockenson,MIN,66,0.4,5,NA,0,0,0,NA,NA,NA,NA,NA,FFToday,NA,9,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
