player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points,return_tds,two_pts
Elijah Mitchell,RB,SF,NA,8.4,30.4,NA,0,3.5,3.5,4.7,NA,NA,0,0,3.51,NA,13728,FleaFlicker,15263,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB41,0,35,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,7.1,26.2,NA,0,2.2,2.2,9.7,NA,NA,0,0,3.51,NA,17004,FleaFlicker,15710,SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB66,0,35.9,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,5.5,28.4,NA,0,1.7,1.7,6.6,NA,NA,0,0.1,3.38,NA,14767,FleaFlicker,14086,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB100,0,35,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deon Jackson,RB,IND,NA,8.2,19.1,NA,0,5.6,5.6,14.6,NA,NA,0,0.3,3.29,NA,16681,FleaFlicker,15277,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB69,0.1,33.7,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRJeff Wilson,RB,MIA,NA,7.4,28.5,NA,0,1.5,1.5,5.5,NA,NA,0,0.1,3.26,NA,14471,FleaFlicker,14017,@NESun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB56,0,34,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,5,15.4,NA,0,2.9,2.9,16.8,NA,NA,0,0,3.18,NA,10310,FleaFlicker,11761,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB46,0,32.2,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,6.6,23.5,NA,0,2.1,2.1,8.7,NA,NA,0,0,3.14,NA,16974,FleaFlicker,15713,@PITMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB58,0,32.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,6.8,24.4,NA,0,1.8,1.8,8.3,NA,NA,0,0.1,3.09,NA,15622,FleaFlicker,14807,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB61,0,32.7,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,6.5,23,NA,0,2.1,2.1,8.5,NA,NA,0,0,3.07,NA,17020,FleaFlicker,15723,@PHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB62,0,31.5,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,NA,5,20.8,NA,0,2,2,7.8,NA,NA,0,0,2.86,NA,17007,FleaFlicker,15734,NYGSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB75,0,28.5,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CHI,NA,7.2,25.6,NA,0,1.4,1.4,2.5,NA,NA,0,0,2.77,NA,12987,FleaFlicker,13134,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB54,0,28.1,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,1.9,25.9,NA,0,1,1,1.8,NA,NA,0,0,2.77,NA,16918,FleaFlicker,15714,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB60,0,27.6,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Breida,RB,NYG,NA,5.8,21.4,NA,0,1.5,1.5,7,NA,NA,0,0.1,2.7,NA,13358,FleaFlicker,13378,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB80,0,28.4,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deuce Vaughn,RB,DAL,NA,5.4,18.6,NA,0,1.8,1.8,6.9,NA,NA,0,0,2.48,NA,17759,FleaFlicker,16176,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB67,0,25.4,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTCordarrelle Patterson,RB,ATL,NA,4.7,16.2,NA,0,1.9,1.9,8.6,NA,NA,0,0,2.46,NA,9317,FleaFlicker,11225,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB63,0,24.8,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,5.3,18.1,NA,0,1.8,1.8,6.7,NA,NA,0,0,2.42,NA,15904,FleaFlicker,14823,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB86,0,24.8,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez,RB,WAS,NA,4.6,15.3,NA,0,1.6,1.6,5.7,NA,NA,0,0,2.06,NA,17762,FleaFlicker,16174,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB102,0,21,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,TB,NA,3.5,13,NA,0,1.9,1.9,7.7,NA,NA,0,0,2.05,NA,13870,FleaFlicker,13726,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB70,0,20.7,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boston Scott,RB,PHI,NA,3.5,13.9,NA,0,2,2,5.7,NA,NA,0,0,1.9,NA,13942,FleaFlicker,13814,MINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB82,0,19.6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Evans,RB,CIN,NA,4.3,14,NA,0,1.5,1.5,5.2,NA,NA,0,0,1.88,NA,16458,FleaFlicker,15275,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB81,0,19.2,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,4.7,13.3,NA,0,1.6,1.6,5.4,NA,NA,0,0,1.87,NA,15937,FleaFlicker,14811,@NESun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB89,0,18.7,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTKe'Shawn Vaughn,RB,TB,NA,5.1,14.9,NA,0,1.6,1.6,3,NA,NA,0,0.1,1.69,NA,15620,FleaFlicker,14810,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB95,0,17.9,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,3.9,12.6,NA,0,1.4,1.4,4.7,NA,NA,0,0,1.69,NA,17167,FleaFlicker,15972,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB84,0,17.3,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTChase Brown,RB,CIN,NA,3.9,12.6,NA,0,1.4,1.4,4.7,NA,NA,0,0,1.69,NA,17756,FleaFlicker,16181,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB72,0,17.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melvin Gordon,RB,BAL,NA,5.7,13.9,NA,0,1.2,1.2,4.4,NA,NA,0,0.1,1.69,NA,11180,FleaFlicker,12151,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB101,0,18.3,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,3.6,11.6,NA,0,1.3,1.3,4.3,NA,NA,0,0,1.55,NA,17758,FleaFlicker,16173,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB91,0,15.8,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJaMycal Hasty,RB,JAC,NA,2.5,9.8,NA,0,1.7,1.7,6.2,NA,NA,0,0,1.54,NA,15936,FleaFlicker,14821,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB87,0,16,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,NYJ,NA,3.8,9.5,NA,0,1.1,1.1,5.7,NA,NA,0,0,1.48,NA,16618,FleaFlicker,15258,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB73,0,15.2,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUSRonald Jones,RB,DAL,NA,4.1,12.4,NA,0,1,1,3,NA,NA,0,0,1.47,NA,13785,FleaFlicker,13606,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB90,0,15.4,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTTyrion Davis-Price,RB,SF,NA,3.4,10.7,NA,0,1.3,1.3,4,NA,NA,0,0,1.43,NA,16886,FleaFlicker,15746,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB88,0,14.7,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRKeaton Mitchell,RB,BAL,NA,3,9.5,NA,0,1.1,1.1,3.5,NA,NA,0,0,1.26,NA,18174,FleaFlicker,16178,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,13,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,CLE,NA,2.9,9.1,NA,0,1.1,1.1,3.4,NA,NA,0,0,1.21,NA,16909,FleaFlicker,15733,@PITMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB74,0,12.5,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,1.5,5.4,NA,0,1.9,1.9,6.6,NA,NA,0,0,1.16,NA,11207,FleaFlicker,12155,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,12,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,2.8,8.6,NA,0,1.1,1.1,3.2,NA,NA,0,0,1.16,NA,18238,FleaFlicker,16390,WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,11.8,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myles Gaskin,RB,MIN,NA,3,7.7,NA,0,1.2,1.2,4,NA,NA,0,0,1.13,NA,14897,FleaFlicker,14081,@PHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB94,0,11.8,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zonovan Knight,RB,DET,NA,2.7,8.3,NA,0,1,1,3.1,NA,NA,0,0,1.12,NA,17486,FleaFlicker,15727,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB93,0,11.4,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,SEA,NA,1.7,6.2,NA,0,2,2,4.9,NA,NA,0,0,1.11,NA,15680,FleaFlicker,14815,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB98,0,11.1,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTZach Evans,RB,LAR,NA,2.7,8.2,NA,0,1,1,3,NA,NA,0,0,1.11,NA,17784,FleaFlicker,16163,SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB77,0,11.3,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,HOU,NA,2,7.8,NA,0,0.8,0.8,2.3,NA,NA,0,0,1.01,NA,14185,FleaFlicker,13868,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,10.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,JAC,NA,2.2,7.8,NA,0,0.8,0.8,2.2,NA,NA,0,0,1,NA,15453,FleaFlicker,14331,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB85,0,10,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRKene Nwangwu,RB,MIN,NA,2.4,7.3,NA,0,0.9,0.9,2.7,NA,NA,0,0,0.98,NA,16375,FleaFlicker,15414,@PHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,10,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,2.3,7.1,NA,0,0.9,0.9,2.6,NA,NA,0,0,0.95,NA,17510,FleaFlicker,15973,NOMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB103,0,9.8,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,MIA,NA,2.3,7,NA,0,0.9,0.9,2.6,NA,NA,0,0,0.94,NA,18169,FleaFlicker,16387,@NESun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9.6,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,15.17,70.1,NA,0.62,NA,4.93,40.91,NA,NA,0.28,NA,16.41,NA,christian-mccaffrey,NumberFire,13130,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,25.11,#17,15,1,18.85,21.39,18.85,NA,NA
Nick Chubb,RB,CLE,NA,20.66,106.62,NA,0.53,NA,1.69,13.75,NA,NA,0.09,NA,15.71,NA,nick-chubb,NumberFire,13610,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,24.18,#27,20,2,16.54,20.43,16.54,NA,NA
Derrick Henry,RB,TEN,NA,19.85,97.1,NA,0.69,NA,1.51,14.78,NA,NA,0.07,NA,15.39,NA,derrick-henry,NumberFire,12626,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,23.76,#32,22,3,16.14,17.09,16.14,NA,NA
Tony Pollard,RB,DAL,NA,18.1,86.78,NA,0.65,NA,2.63,21.17,NA,NA,0.13,NA,15.38,NA,tony-pollard,NumberFire,14085,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,23.74,#15,23,4,16.69,18.07,16.69,NA,NA
Saquon Barkley,RB,NYG,NA,18.7,84.5,NA,0.6,NA,3.32,22.66,NA,NA,0.15,NA,15.14,NA,saquon-barkley,NumberFire,13604,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86,23.42,#9,26,5,16.82,18.53,16.82,NA,NA
Austin Ekeler,RB,LAC,NA,11.85,52.46,NA,0.57,NA,4.93,38.17,NA,NA,0.29,NA,14.03,NA,austin-ekeler-1,NumberFire,13404,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11,21.95,#22,30,6,16.51,19.08,16.51,NA,NA
Josh Jacobs,RB,LV,NA,17.16,75.51,NA,0.54,NA,2.46,15.38,NA,NA,0.08,NA,12.66,NA,josh-jacobs,NumberFire,14073,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,20.13,#20,39,7,13.9,15.21,13.9,NA,NA
Bijan Robinson,RB,ATL,NA,13.64,61.17,NA,0.42,NA,3.83,27.7,NA,NA,0.18,NA,12.32,NA,bijan-robinson,NumberFire,16161,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,19.68,#13,42,8,14.26,16.27,14.26,NA,NA
Rhamondre Stevenson,RB,NE,NA,14.9,66.32,NA,0.51,NA,3.05,20.46,NA,NA,0.14,NA,12.32,NA,rhamondre-stevenson,NumberFire,15259,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,19.68,#30,42,8,13.86,15.53,13.86,NA,NA
David Montgomery,RB,DET,NA,15.35,63.15,NA,0.61,NA,1.99,17.03,NA,NA,0.12,NA,12.26,NA,david-montgomery,NumberFire,14071,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,19.6,#31,44,10,13.25,14.33,13.25,NA,NA
James Conner,RB,ARI,NA,16.54,70.7,NA,0.47,NA,2.31,18.06,NA,NA,0.07,NA,11.81,NA,james-conner,NumberFire,13146,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,19,#26,48,11,12.97,14.29,12.97,NA,NA
Joe Mixon,RB,CIN,NA,15.23,61.59,NA,0.47,NA,2.83,19.36,NA,NA,0.14,NA,11.79,NA,joe-mixon,NumberFire,13131,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,18.98,#3,49,12,13.17,14.6,13.17,NA,NA
Travis Etienne,RB,JAC,NA,14.55,66.25,NA,0.52,NA,2.15,15.73,NA,NA,0.11,NA,11.62,NA,travis-etienne,NumberFire,15253,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49,18.75,#23,50,13,12.73,13.98,12.73,NA,NA
James Cook,RB,BUF,NA,13.87,62.99,NA,0.43,NA,2.66,19.83,NA,NA,0.14,NA,11.56,NA,james-cook,NumberFire,15715,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,18.67,#29,51,14,12.87,14.29,12.87,NA,NA
Kenneth Walker III,RB,SEA,NA,15.21,68.69,NA,0.38,NA,2.23,15.04,NA,NA,0.09,NA,11.21,NA,kenneth-walker-iii,NumberFire,15711,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,18.21,#16,52,15,12.31,13.43,12.31,NA,NA
Rachaad White,RB,TB,NA,14.42,62.98,NA,0.42,NA,2.41,16.48,NA,NA,0.11,NA,10.87,NA,rachaad-white,NumberFire,15721,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98,17.76,#25,58,16,12.05,13.41,12.05,NA,NA
Miles Sanders,RB,CAR,NA,15.18,74.49,NA,0.38,NA,1.42,9.23,NA,NA,0.06,NA,10.85,NA,miles-sanders,NumberFire,14079,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97,17.73,#12,59,17,11.54,12.35,11.54,NA,NA
Najee Harris,RB,PIT,NA,15.84,65.92,NA,0.4,NA,2.26,12.42,NA,NA,0.09,NA,10.6,NA,najee-harris,NumberFire,15254,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,17.4,#2,60,18,11.72,12.95,11.72,NA,NA
Javonte Williams,RB,DEN,NA,14.38,62.22,NA,0.37,NA,2.17,14.59,NA,NA,0.13,NA,10.53,NA,javonte-williams,NumberFire,15256,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,17.31,#7,62,19,11.61,12.78,11.61,NA,NA
Tyler Allgeier,RB,ATL,NA,15.59,72.23,NA,0.39,NA,1.29,9,NA,NA,0.05,NA,10.43,NA,tyler-allgeier,NumberFire,15712,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,17.17,#13,63,20,11.05,11.88,11.05,NA,NA
Brian Robinson,RB,WSH,NA,16.69,70.98,NA,0.37,NA,1.13,8.07,NA,NA,0.04,NA,10.24,NA,brian-robinson,NumberFire,15716,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,16.92,#28,65,21,10.77,11.43,10.77,NA,NA
Raheem Mostert,RB,MIA,NA,11.96,57.98,NA,0.37,NA,2.09,15.97,NA,NA,0.11,NA,10.21,NA,raheem-mostert,NumberFire,12447,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,16.88,#10,66,22,11.26,12.35,11.26,NA,NA
Alexander Mattison,RB,MIN,NA,13.77,59.35,NA,0.39,NA,2.07,13.59,NA,NA,0.09,NA,10.07,NA,alexander-mattison,NumberFire,14223,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,16.7,#8,68,23,11.15,12.22,11.15,NA,NA
Kenneth Gainwell,RB,PHI,NA,12.64,55.86,NA,0.51,NA,1.66,11.11,NA,NA,0.07,NA,10.02,NA,kenneth-gainwell,NumberFire,15255,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41,16.63,#24,69,24,10.87,11.78,10.87,NA,NA
Dameon Pierce,RB,HOU,NA,14.4,62.06,NA,0.37,NA,1.95,13.19,NA,NA,0.08,NA,9.99,NA,dameon-pierce,NumberFire,15717,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,16.59,#11,71,25,10.94,12.06,10.94,NA,NA
Jahmyr Gibbs,RB,DET,NA,9.95,45.3,NA,0.4,NA,2.45,19.84,NA,NA,0.15,NA,9.76,NA,jahmyr-gibbs,NumberFire,16162,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,16.28,#31,72,26,10.94,12.22,10.94,NA,NA
Jamaal Williams,RB,NO,NA,15.22,62.55,NA,0.44,NA,1.14,7.13,NA,NA,0.06,NA,9.74,NA,jamaal-williams,NumberFire,13139,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22,16.26,#21,73,27,10.32,11.01,10.32,NA,NA
Breece Hall,RB,NYJ,NA,11.88,55.3,NA,0.35,NA,1.88,15.36,NA,NA,0.06,NA,9.37,NA,breece-hall,NumberFire,15708,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,15.77,#1,75,28,10.35,11.36,10.35,NA,NA
Dalvin Cook,RB,NYJ,NA,12.43,55.3,NA,0.33,NA,2,14.61,NA,NA,0.06,NA,9.16,NA,dalvin-cook,NumberFire,13128,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,15.49,#1,79,29,10.13,11.24,10.13,NA,NA
A.J. Dillon,RB,GB,NA,12.38,53.73,NA,0.35,NA,1.61,12.79,NA,NA,0.07,NA,9.15,NA,aj-dillon,NumberFire,14805,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,15.47,#4,80,30,9.94,10.77,9.94,NA,NA
Isiah Pacheco,RB,KC,NA,11.11,49.83,NA,0.36,NA,1.01,7.44,NA,NA,0.05,NA,7.96,NA,isiah-pacheco,NumberFire,15749,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,13.89,#5,89,31,8.43,9.08,8.43,NA,NA
Zack Moss,RB,IND,NA,11.79,53.67,NA,0.3,NA,0.71,4.98,NA,NA,0.04,NA,7.74,NA,zack-moss,NumberFire,14798,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,13.6,#18,90,32,8.14,8.57,8.14,NA,NA
Khalil Herbert,RB,CHI,NA,10.75,48.74,NA,0.25,NA,1.2,8.22,NA,NA,0.06,NA,7.55,NA,khalil-herbert,NumberFire,15271,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,13.35,#19,91,33,8.1,8.74,8.1,NA,NA
Cam Akers,RB,LA,NA,12.59,52.07,NA,0.25,NA,0.73,5.11,NA,NA,0.03,NA,7.25,NA,cam-akers,NumberFire,14799,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,12.95,#6,97,34,7.64,8.08,7.64,NA,NA
Justice Hill,RB,BAL,NA,10.66,47.2,NA,0.3,NA,0.86,5.42,NA,NA,0.04,NA,7.14,NA,justice-hill,NumberFire,14086,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,12.81,#14,98,35,7.59,8.1,7.59,NA,NA
Samaje Perine,RB,DEN,NA,9.35,39.28,NA,0.23,NA,1.5,10.61,NA,NA,0.09,NA,6.91,NA,samaje-perine,NumberFire,13133,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,12.5,#7,102,36,7.68,8.43,7.68,NA,NA
Ezekiel Elliott,RB,NE,NA,9.08,36.81,NA,0.37,NA,1.15,6.84,NA,NA,0.06,NA,6.89,NA,ezekiel-elliott,NumberFire,12625,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,12.47,#30,103,37,7.5,8.1,7.5,NA,NA
Kyren Williams,RB,LA,NA,10.38,44.76,NA,0.21,NA,1.2,8.06,NA,NA,0.05,NA,6.77,NA,kyren-williams,NumberFire,15710,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,12.32,#6,104,38,7.38,8.02,7.38,NA,NA
D'Andre Swift,RB,PHI,NA,6.16,27.13,NA,0.27,NA,2.47,16.64,NA,NA,0.1,NA,6.54,NA,d-andre-swift,NumberFire,14797,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,12.01,#24,108,39,7.75,9.03,7.75,NA,NA
Devin Singletary,RB,HOU,NA,8.31,37.87,NA,0.2,NA,1.8,12,NA,NA,0.07,NA,6.5,NA,devin-singletary,NumberFire,14080,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,11.96,#11,110,40,7.35,8.33,7.35,NA,NA
