player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Will Levis,QB,TEN,NA,0,0,0,NA,0,0,NA,1.83,7.66,NA,0.07,NA,1.01,NA,will-levis,NumberFire,16149,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.35,6.37,#27,296,33,0.99,6500,0.15,1.09,5200,0.21,0.99,24,0.04,NA
Jalen Hurts,QB,PHI,NA,NA,NA,246.17,NA,1.75,0.78,NA,NA,49.55,NA,0.58,0.14,23.7,NA,2564832,NFL,14783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Josh Allen,QB,BUF,NA,NA,NA,283.3,NA,1.98,0.92,NA,NA,35.88,NA,0.38,0.16,23.4,NA,2560955,NFL,13589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22
Patrick Mahomes,QB,KC,NA,NA,NA,272.22,NA,1.99,0.64,NA,NA,27,NA,0.19,0.02,21.55,NA,2558125,NFL,13116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Justin Fields,QB,CHI,NA,NA,NA,196.32,NA,1.23,0.53,NA,NA,62.85,NA,0.37,0.07,20.2,NA,2565920,NFL,15238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Trevor Lawrence,QB,JAX,NA,NA,NA,274.27,NA,1.69,0.77,NA,NA,18.94,NA,0.21,0.18,19.3,NA,2566163,NFL,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Lamar Jackson,QB,BAL,NA,NA,NA,218.23,NA,1.21,0.66,NA,NA,50.6,NA,0.3,0.09,19.05,NA,2560757,NFL,13593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Brock Purdy,QB,SF,NA,NA,NA,280.42,NA,1.91,0.86,NA,NA,12.4,NA,0.1,0.04,19,NA,2568216,NFL,15698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Dak Prescott,QB,DAL,NA,NA,NA,275.76,NA,1.88,1.03,NA,NA,13.52,NA,0.13,0.06,18.68,NA,2555260,NFL,12620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Russell Wilson,QB,DEN,NA,NA,NA,229.7,NA,1.52,0.5,NA,NA,27.17,NA,0.25,0.06,18.37,NA,2532975,NFL,10703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Mullens,QB,MIN,NA,NA,NA,263.2,NA,1.84,0.9,NA,NA,11.33,NA,0.12,0.09,17.94,NA,2558979,NFL,13968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Jared Goff,QB,DET,NA,NA,NA,280.47,NA,1.73,0.76,NA,NA,4.09,NA,0.08,0.09,17.65,NA,2555334,NFL,12611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Kyler Murray,QB,ARI,NA,NA,NA,225.16,NA,1.42,0.81,NA,NA,27.8,NA,0.21,0.06,17.31,NA,2562382,NFL,14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Baker Mayfield,QB,TB,NA,NA,NA,253.18,NA,1.78,0.97,NA,NA,11.06,NA,0.12,0.04,17.17,NA,2560800,NFL,13590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Jordan Love,QB,GB,NA,NA,NA,252.99,NA,1.71,0.99,NA,NA,11.68,NA,0.13,0.06,16.99,NA,2564007,NFL,14782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Jake Browning,QB,CIN,NA,NA,NA,262.04,NA,1.59,0.99,NA,NA,12.23,NA,0.12,0.1,16.7,NA,2562634,NFL,14358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Geno Smith,QB,SEA,NA,NA,NA,249.77,NA,1.5,0.52,NA,NA,10.52,NA,0.11,0.07,16.58,NA,2539335,NFL,11150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Tua Tagovailoa,QB,MIA,NA,NA,NA,263.36,NA,1.65,0.9,NA,NA,8.26,NA,0.09,0.14,16.42,NA,2564499,NFL,14778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LA,NA,NA,NA,237.34,NA,1.57,0.58,NA,NA,2.45,NA,0.05,0.04,15.2,NA,79860,NFL,9431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Sam Howell,QB,WAS,NA,NA,NA,223.9,NA,1.25,0.97,NA,NA,18.22,NA,0.18,0.07,14.96,NA,2568333,NFL,15693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Gardner Minshew,QB,IND,NA,NA,NA,234.69,NA,1.39,0.78,NA,NA,8.94,NA,0.08,0.07,14.94,NA,2562796,NFL,14067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Easton Stick,QB,LAC,NA,NA,NA,234.89,NA,1.37,0.99,NA,NA,11.78,NA,0.12,0.04,14.83,NA,2562745,NFL,14069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Derek Carr,QB,NO,NA,NA,NA,239.05,NA,1.45,0.68,NA,NA,3.65,NA,0.06,0.04,14.77,NA,2543499,NFL,11644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Tommy DeVito,QB,NYG,NA,NA,NA,183.39,NA,1.15,0.63,NA,NA,25.6,NA,0.17,0.09,14.18,NA,2570578,NFL,16441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Joe Flacco,QB,CLE,NA,NA,NA,254.5,NA,1.33,0.85,NA,NA,1.34,NA,0.04,0.03,14.17,NA,382,NFL,9064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Mason Rudolph,QB,PIT,NA,NA,NA,219.17,NA,1.27,0.88,NA,NA,10.43,NA,0.12,0.1,13.73,NA,2560860,NFL,13595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Ryan Tannehill,QB,TEN,NA,NA,NA,211.08,NA,1.14,0.74,NA,NA,12.69,NA,0.15,0.07,13.61,NA,2532956,NFL,10697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Trevor Siemian,QB,NYJ,NA,NA,NA,217.41,NA,1.35,0.89,NA,NA,7.23,NA,0.09,0.05,13.54,NA,2553457,NFL,12381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Taylor Heinicke,QB,ATL,NA,NA,NA,203.35,NA,1.13,0.69,NA,NA,13.09,NA,0.12,0.02,13.4,NA,2553656,NFL,12476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
Case Keenum,QB,HOU,NA,NA,NA,205.08,NA,1.22,0.7,NA,NA,8.88,NA,0.11,0.09,13.05,NA,2532888,NFL,10948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,NA,NA,208.06,NA,1.17,0.94,NA,NA,11.76,NA,0.13,0.07,13.04,NA,2567961,NFL,15696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Bryce Young,QB,CAR,NA,NA,NA,189.05,NA,1.15,0.69,NA,NA,12.96,NA,0.12,0.08,12.84,NA,2569606,NFL,16148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
Aidan O'Connell,QB,LV,NA,NA,NA,219.84,NA,1.14,0.94,NA,NA,2.69,NA,0.06,0.05,12.1,NA,2570044,NFL,16159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Malik Willis,QB,TEN,NA,NA,NA,23.73,NA,0.04,0.14,NA,NA,1.14,NA,0.04,0.03,1.12,NA,2567667,NFL,15694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Trubisky,QB,PIT,NA,NA,NA,18.78,NA,0.09,0.1,NA,NA,0.07,NA,0.03,0.01,1.08,NA,2558008,NFL,13115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,QB,SF,NA,NA,NA,17.58,NA,0.09,0.12,NA,NA,1,NA,0.03,0.02,1.06,NA,2561036,NFL,13592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrod Taylor,QB,NYG,NA,NA,NA,18.11,NA,0.08,0.07,NA,NA,0.26,NA,0.01,NA,1.05,NA,2495240,NFL,10413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
AJ McCarron,QB,CIN,NA,NA,NA,22.83,NA,0.08,0.1,NA,NA,NA,NA,NA,0.01,1.01,NA,2543497,NFL,11643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaren Hall,QB,MIN,NA,NA,NA,18.68,NA,0.06,0.08,NA,NA,0.23,NA,0.02,0.01,0.95,NA,2570083,NFL,16154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,NA,NA,11.87,NA,0.08,0.04,NA,NA,0.05,NA,0.01,0.01,0.84,NA,2567256,NFL,15697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Jacoby Brissett,QB,WAS,NA,NA,NA,16.25,NA,0.05,0.06,NA,NA,0.16,NA,0.01,0.01,0.79,NA,2555261,NFL,12616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NO,NA,NA,NA,17.29,NA,0.06,0.1,NA,NA,0.03,NA,0.01,0.01,0.77,NA,2552033,NFL,12140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,NA,NA,13.98,NA,0.07,0.08,NA,NA,0.1,NA,0.01,0.01,0.73,NA,2559242,NFL,13124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
