player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Josh Palmer,WR,LAC,NA,NA,2.87,36.34,NA,NA,0.25,0,0,NA,0,NA,5.11,NA,josh-palmer,NumberFire,15319,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,10.02,#31,126,49,6.53,5700,1.15,7.99,5000,1.6,6.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Gage,WR,TB,NA,NA,3.53,37.23,NA,NA,0.23,0,0,NA,0,NA,5.08,NA,russell-gage,NumberFire,13809,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,9.98,#15,127,50,6.83,5400,1.26,8.62,4400,1.96,6.83,11,0.62,NA,NA,NA,NA,NA,NA,NA
Corey Davis,WR,NYJ,NA,NA,2.74,40.48,NA,NA,0.17,0,0,NA,0,NA,5.05,NA,corey-davis,NumberFire,13153,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,9.94,#3,130,51,6.4,5600,1.14,7.8,4700,1.66,6.4,14,0.46,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,2.64,37.95,NA,NA,0.2,0,0,NA,0,NA,4.97,NA,chris-olave,NumberFire,15754,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,9.83,#12,132,52,6.28,NA,NA,7.63,5700,1.34,6.28,21,0.3,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,LV,NA,NA,2.69,36.91,NA,NA,0.2,0,0,NA,0,NA,4.85,NA,mack-hollins,NumberFire,13289,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.67,#28,136,53,6.2,5500,1.13,7.57,4600,1.65,6.2,11,0.56,NA,NA,NA,NA,NA,NA,NA
Richie James,WR,NYG,NA,NA,2.81,35.86,NA,NA,0.16,0.3,1.56,NA,0.02,NA,4.71,NA,richie-james,NumberFire,13724,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,9.48,#18,138,54,6.11,5300,1.15,7.58,4000,1.9,6.11,10,0.61,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,NA,2.83,32.34,NA,NA,0.23,0,0,NA,0,NA,4.57,NA,noah-brown,NumberFire,13172,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15,9.29,#32,140,55,5.99,5400,1.11,7.43,4400,1.69,5.99,12,0.5,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,NA,2.29,28.41,NA,NA,0.17,0.87,4.56,NA,0.05,NA,4.54,NA,tyquan-thornton,NumberFire,15787,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17,9.25,#26,142,56,5.66,5500,1.03,6.86,3500,1.96,5.66,16,0.35,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,2.72,32.98,NA,NA,0.2,0,0,NA,0,NA,4.46,NA,nick-westbrook-ikhine,NumberFire,15109,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,9.14,#23,143,57,5.8,5400,1.07,7.2,4300,1.67,5.8,10,0.58,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,NA,2.33,33.09,NA,NA,0.19,0,0,NA,0,NA,4.42,NA,devante-parker,NumberFire,12176,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,9.09,#26,146,58,5.61,5900,0.95,6.79,4500,1.51,5.61,12,0.47,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,3.09,34.31,NA,NA,0.18,0,0,NA,0,NA,4.41,NA,wan-dale-robinson,NumberFire,15757,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,9.07,#18,147,59,5.98,5500,1.09,7.57,4500,1.68,5.98,15,0.4,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,2.56,30.33,NA,NA,0.21,0,0,NA,0,NA,4.28,NA,keenan-allen-1,NumberFire,11222,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,8.9,#31,149,60,5.55,7300,0.76,6.85,6700,1.02,5.55,23,0.24,NA,NA,NA,NA,NA,NA,NA
D.J. Chark,WR,DET,NA,NA,2.37,31.12,NA,NA,0.19,0,0,NA,0,NA,4.26,NA,d-j-chark,NumberFire,13668,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,8.87,#4,150,61,5.44,5300,1.03,6.63,4800,1.38,5.44,14,0.39,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,NYJ,NA,NA,2.52,30.24,NA,NA,0.17,0.27,1.24,NA,0.01,NA,4.25,NA,elijah-moore,NumberFire,15288,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,8.86,#3,151,62,5.47,5100,1.07,6.75,4800,1.41,5.47,11,0.5,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,BAL,NA,NA,2.41,27.05,NA,NA,0.24,0,0,NA,0,NA,4.14,NA,demarcus-robinson,NumberFire,12785,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,8.71,#30,152,63,5.33,5400,0.99,6.56,3600,1.82,5.33,10,0.53,NA,NA,NA,NA,NA,NA,NA
Kyle Philips,WR,TEN,NA,NA,2.63,30.05,NA,NA,0.19,0,0,NA,0,NA,4.07,NA,kyle-philips,NumberFire,15901,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,8.61,#23,154,64,5.38,5100,1.05,6.75,3600,1.88,5.38,10,0.54,NA,NA,NA,NA,NA,NA,NA
Mecole Hardman,WR,KC,NA,NA,2.23,27.25,NA,NA,0.19,0.24,1.41,NA,0.01,NA,3.96,NA,mecole-hardman,NumberFire,14113,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,8.46,#6,156,65,5.06,5700,0.89,6.24,4300,1.45,5.06,10,0.51,NA,NA,NA,NA,NA,NA,NA
Shi Smith,WR,CAR,NA,NA,2.28,32.1,NA,NA,0.13,0,0,NA,0,NA,3.9,NA,shi-smith,NumberFire,15298,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,8.38,#2,158,66,5.07,5400,0.94,6.25,3300,1.89,5.07,10,0.51,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WSH,NA,NA,2.51,30.5,NA,NA,0.14,0,0,NA,0,NA,3.88,NA,jahan-dotson,NumberFire,15755,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,8.36,#13,159,67,5.13,5600,0.92,6.4,4200,1.52,5.13,15,0.34,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,NA,1.71,27.01,NA,NA,0.15,0,0,NA,0,NA,3.57,NA,nelson-agholor,NumberFire,12181,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,7.94,#26,164,68,4.42,5300,0.83,5.29,3800,1.39,4.42,11,0.4,NA,NA,NA,NA,NA,NA,NA
Equanimeous St. Brown,WR,CHI,NA,NA,1.82,25.95,NA,NA,0.11,0.33,1.89,NA,0.02,NA,3.51,NA,equanimeous-st-brown,NumberFire,13637,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.84,7.86,#5,170,69,4.39,5300,0.83,5.34,3600,1.48,4.39,10,0.44,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,NA,2.21,25.67,NA,NA,0.15,0,0,NA,0,NA,3.42,NA,jauan-jennings,NumberFire,14860,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.89,7.73,#27,173,70,4.51,5200,0.87,5.65,3500,1.61,4.51,11,0.41,NA,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,NA,1.89,24.46,NA,NA,0.16,0,0,NA,0,NA,3.39,NA,a-j-green,NumberFire,10261,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.69,#14,175,71,4.31,NA,NA,5.28,3700,1.43,4.31,10,0.43,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,NA,1.94,24.42,NA,NA,0.14,0,0,NA,0,NA,3.26,NA,josh-reynolds,NumberFire,13168,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,7.52,#4,179,72,4.21,6400,0.66,5.2,4700,1.11,4.21,15,0.28,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,ATL,NA,NA,1.76,25.06,NA,NA,0.13,0,0,NA,0,NA,3.24,NA,olamide-zaccheaus,NumberFire,14592,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01,7.49,#8,180,73,4.13,5500,0.75,5.03,4200,1.2,4.13,10,0.41,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,IND,NA,NA,1.93,23.59,NA,NA,0.12,0,0,NA,0,NA,3.01,NA,parris-campbell,NumberFire,14112,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,7.18,#22,188,74,3.98,5400,0.74,4.98,3900,1.28,3.98,12,0.33,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,1.58,20.44,NA,NA,0.13,0.28,1.46,NA,0.01,NA,3,NA,christian-watson,NumberFire,15789,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17,7.17,#17,189,75,3.78,5200,0.73,4.59,3300,1.39,3.78,12,0.32,NA,NA,NA,NA,NA,NA,NA
Robbie Anderson,WR,ARI,NA,NA,1.88,21.24,NA,NA,0.13,0,0,NA,0,NA,2.89,NA,robby-anderson,NumberFire,12930,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,7.02,#14,190,76,3.8,NA,NA,4.76,3900,1.22,3.8,11,0.35,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,NA,1.61,21.35,NA,NA,0.1,0.27,1.4,NA,0.01,NA,2.87,NA,ashton-dulin,NumberFire,14315,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,6.99,#22,191,77,3.68,4500,0.82,4.52,3000,1.51,3.68,10,0.37,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,NA,1.9,22.13,NA,NA,0.11,0,0,NA,0,NA,2.86,NA,chris-moore,NumberFire,12773,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,#25,192,78,3.78,5000,0.76,4.75,3100,1.53,3.78,10,0.38,NA,NA,NA,NA,NA,NA,NA
Deonte Harty,WR,NO,NA,NA,1.58,21.21,NA,NA,0.11,0,0,NA,0,NA,2.71,NA,deonte-harris,NumberFire,14558,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.77,#12,195,79,3.47,NA,NA,4.31,3000,1.44,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LAC,NA,NA,1.33,18.03,NA,NA,0.12,0,0,NA,0,NA,2.4,NA,deandre-carter,NumberFire,12394,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.35,#31,200,80,3.07,5200,0.59,3.79,3700,1.02,3.07,10,0.31,NA,NA,NA,NA,NA,NA,NA
Laviska Shenault,WR,CAR,NA,NA,1.54,17.59,NA,NA,0.08,0.25,1.33,NA,0.01,NA,2.4,NA,laviska-shenault,NumberFire,14838,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.35,#2,200,80,3.18,4800,0.66,3.96,3000,1.32,3.18,10,0.32,NA,NA,NA,NA,NA,NA,NA
Sammy Watkins,WR,GB,NA,NA,1.23,16.29,NA,NA,0.12,0,0,NA,0,NA,2.3,NA,sammy-watkins,NumberFire,11670,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,6.22,#17,205,82,2.92,5000,0.58,3.56,3000,1.19,2.92,14,0.21,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,KC,NA,NA,1.29,16.99,NA,NA,0.1,0,0,NA,0,NA,2.3,NA,skyy-moore,NumberFire,15766,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,6.22,#6,205,82,2.92,5100,0.57,3.58,3400,1.05,2.92,10,0.29,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield,WR,MIA,NA,NA,1.41,16.66,NA,NA,0.11,0,0,NA,0,NA,2.28,NA,trent-sherfield,NumberFire,13893,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.19,#16,207,84,2.99,5400,0.55,3.72,3000,1.24,2.99,10,0.3,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,NA,1.33,16.91,NA,NA,0.09,0,0,NA,0,NA,2.22,NA,darius-slayton,NumberFire,14122,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,6.11,#18,210,85,2.86,5300,0.54,3.54,4400,0.8,2.86,11,0.26,NA,NA,NA,NA,NA,NA,NA
Kenny Golladay,WR,NYG,NA,NA,1.17,16.9,NA,NA,0.08,0,0,NA,0,NA,2.18,NA,kenny-golladay,NumberFire,13277,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.06,#18,213,86,2.74,5000,0.55,3.33,4100,0.81,2.74,10,0.27,NA,NA,NA,NA,NA,NA,NA
David Sills V,WR,NYG,NA,NA,1.53,16.66,NA,NA,0.09,0,0,NA,0,NA,2.15,NA,david-sills-v,NumberFire,14110,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6.02,#18,215,87,2.93,4900,0.6,3.72,3800,0.98,2.93,10,0.29,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,MIA,NA,NA,1.05,13.12,NA,NA,0.08,0.28,1.3,NA,0.02,NA,2.06,NA,cedrick-wilson,NumberFire,13652,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.9,#16,219,88,2.53,5300,0.48,3.07,3300,0.93,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,NA,1.29,16.05,NA,NA,0.08,0,0,NA,0,NA,2.06,NA,phillip-dorsett,NumberFire,12188,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.9,#25,219,88,2.69,4600,0.58,3.36,3000,1.12,2.69,10,0.27,NA,NA,NA,NA,NA,NA,NA
Kadarius Toney,WR,NYG,NA,NA,1.27,13.43,NA,NA,0.07,0.3,1.57,NA,0.02,NA,1.99,NA,kadarius-toney,NumberFire,15289,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.82,5.8,#18,222,90,2.64,4800,0.55,3.29,4300,0.77,2.64,10,0.26,NA,NA,NA,NA,NA,NA,NA
K.J. Hamler,WR,DEN,NA,NA,1.09,14.81,NA,NA,0.09,0,0,NA,0,NA,1.98,NA,kj-hamler,NumberFire,14837,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,5.79,#7,224,91,2.55,5200,0.49,3.1,3900,0.79,2.55,10,0.26,NA,NA,NA,NA,NA,NA,NA
Marquise Goodwin,WR,SEA,NA,NA,1.1,14.31,NA,NA,0.07,0,0,NA,0,NA,1.85,NA,marquise-goodwin-1,NumberFire,11239,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91,5.61,#21,225,92,2.38,4800,0.5,2.94,3400,0.86,2.38,10,0.24,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,NA,0.83,11.89,NA,NA,0.06,0.29,1.54,NA,0.02,NA,1.81,NA,kendrick-bourne,NumberFire,13418,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,5.56,#26,229,93,2.22,5000,0.44,2.64,3300,0.8,2.22,10,0.22,NA,NA,NA,NA,NA,NA,NA
James Proche,WR,BAL,NA,NA,0.98,12.22,NA,NA,0.09,0,0,NA,0,NA,1.73,NA,james-proche,NumberFire,14848,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.45,#30,231,94,2.23,4700,0.47,2.73,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,0.96,12.09,NA,NA,0.09,0,0,NA,0,NA,1.71,NA,jalen-tolbert,NumberFire,15788,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.42,#32,232,95,2.19,4700,0.47,2.69,3800,0.71,2.19,10,0.22,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,CHI,NA,NA,0.94,13.64,NA,NA,0.06,0,0,NA,0,NA,1.71,NA,dante-pettis,NumberFire,13634,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.42,#5,232,95,2.15,5000,0.43,2.64,3500,0.75,2.15,11,0.2,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,1.02,12.95,NA,NA,0.07,0,0,NA,0,NA,1.7,NA,jameson-williams,NumberFire,15756,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.01,5.41,#4,234,97,2.21,4500,0.49,2.73,5200,0.53,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,NYJ,NA,NA,0.75,7.36,NA,NA,0.05,0.82,3.74,NA,0.05,NA,1.63,NA,braxton-berrios,NumberFire,13638,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.31,#3,236,98,2.05,5000,0.41,2.44,3600,0.68,2.05,10,0.21,NA,NA,NA,NA,NA,NA,NA
Khadarel Hodge,WR,ATL,NA,NA,0.93,12.26,NA,NA,0.06,0,0,NA,0,NA,1.59,NA,khadarel-hodge,NumberFire,13963,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08,5.26,#8,239,99,2.03,4900,0.41,2.51,3200,0.78,2.03,10,0.2,NA,NA,NA,NA,NA,NA,NA
Mike Thomas,WR,CIN,NA,NA,0.9,10.77,NA,NA,0.07,0,0,NA,0,NA,1.48,NA,mike-thomas-1,NumberFire,12675,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.11,#29,241,100,1.91,4600,0.42,2.38,3000,0.79,1.91,10,0.19,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,0.74,9.75,NA,NA,0.05,0.26,1.3,NA,0.01,NA,1.41,NA,kalif-raymond,NumberFire,13066,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2,5.02,#4,243,101,1.78,5100,0.35,2.18,3700,0.59,1.78,10,0.18,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,TB,NA,NA,0.8,10.26,NA,NA,0.06,0,0,NA,0,NA,1.4,NA,scotty-miller,NumberFire,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2,5,#15,244,102,1.77,4700,0.38,2.18,3600,0.61,1.77,10,0.18,NA,NA,NA,NA,NA,NA,NA
Ty Montgomery,WR,NE,NA,NA,0.82,7.54,NA,NA,0.05,0.29,1.48,NA,0.01,NA,1.3,NA,ty-montgomery,NumberFire,12261,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.87,#26,249,103,1.65,4800,0.34,2.07,3000,0.69,1.65,10,0.17,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,NA,0.71,8.88,NA,NA,0.06,0,0,NA,0,NA,1.22,NA,justin-watson-1,NumberFire,13776,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32,4.76,#6,252,104,1.58,4700,0.34,1.95,3000,0.65,1.58,10,0.16,NA,NA,NA,NA,NA,NA,NA
Mike Strachan,WR,IND,NA,NA,0.68,9.7,NA,NA,0.04,0,0,NA,0,NA,1.21,NA,mike-strachan,NumberFire,15478,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,4.75,#22,253,105,1.53,4700,0.33,1.88,3000,0.63,1.53,10,0.15,NA,NA,NA,NA,NA,NA,NA
Breshad Perriman,WR,TB,NA,NA,0.37,5.84,NA,NA,0.03,0.43,2.3,NA,0.03,NA,1.19,NA,breshad-perriman,NumberFire,12197,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.34,4.72,#15,255,106,1.34,4800,0.28,1.53,3300,0.46,1.34,10,0.13,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,SF,NA,NA,0.96,8.59,NA,NA,0.06,0,0,NA,0,NA,1.15,NA,ray-ray-mccloud,NumberFire,13641,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,4.66,#27,257,107,1.62,4600,0.35,2.14,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,JAC,NA,NA,0.52,5.4,NA,NA,0.03,0.55,2.73,NA,0.03,NA,1.14,NA,jamal-agnew,NumberFire,13308,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37,4.65,#24,258,108,1.37,5100,0.27,1.66,3300,0.5,1.37,10,0.14,NA,NA,NA,NA,NA,NA,NA
Ihmir Smith-Marsette,WR,CHI,NA,NA,0.7,9.01,NA,NA,0.04,0,0,NA,0,NA,1.12,NA,ihmir-smith-marsette,NumberFire,15434,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,4.62,#5,260,109,1.47,4700,0.31,1.83,3000,0.61,1.47,10,0.15,NA,NA,NA,NA,NA,NA,NA
David Bell,WR,CLE,NA,NA,0.79,8.73,NA,NA,0.04,0,0,NA,0,NA,1.1,NA,david-bell,NumberFire,15758,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,4.6,#20,262,110,1.49,4900,0.3,1.89,3200,0.59,1.49,10,0.15,NA,NA,NA,NA,NA,NA,NA
Cam Sims,WR,WSH,NA,NA,0.64,8.51,NA,NA,0.04,0,0,NA,0,NA,1.05,NA,cam-sims,NumberFire,13895,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43,4.53,#13,265,111,1.39,4700,0.3,1.72,3000,0.57,1.39,10,0.14,NA,NA,NA,NA,NA,NA,NA
River Cracraft,WR,MIA,NA,NA,0.56,7.46,NA,NA,0.05,0,0,NA,0,NA,1.01,NA,river-cracraft,NumberFire,13862,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,4.48,#16,268,112,1.31,5000,0.26,1.6,3000,0.53,1.31,10,0.13,NA,NA,NA,NA,NA,NA,NA
Quintez Cephus,WR,DET,NA,NA,0.52,6.87,NA,NA,0.03,0,0,NA,0,NA,0.89,NA,quintez-cephus,NumberFire,14850,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,#4,271,113,1.11,4500,0.25,1.38,3000,0.46,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Wayne Eskridge,WR,SEA,NA,NA,0.67,6.89,NA,NA,0.04,0,0,NA,0,NA,0.89,NA,d-wayne-eskridge,NumberFire,15302,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,#21,271,113,1.24,5000,0.25,1.59,3300,0.48,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montrell Washington,WR,DEN,NA,NA,0.47,6.57,NA,NA,0.04,0,0,NA,0,NA,0.87,NA,montrell-washington,NumberFire,15900,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55,4.29,#7,274,115,1.11,4700,0.24,1.36,3000,0.45,1.11,10,0.11,NA,NA,NA,NA,NA,NA,NA
Bryan Edwards,WR,ATL,NA,NA,0.47,6.66,NA,NA,0.03,0,0,NA,0,NA,0.86,NA,bryan-edwards,NumberFire,14844,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55,4.27,#8,275,116,1.06,4700,0.23,1.31,3000,0.44,1.06,10,0.11,NA,NA,NA,NA,NA,NA,NA
Anthony Schwartz,WR,CLE,NA,NA,0.57,6.43,NA,NA,0.03,0,0,NA,0,NA,0.81,NA,anthony-schwartz,NumberFire,15296,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.21,#20,277,117,1.09,4600,0.24,1.38,3000,0.46,1.09,10,0.11,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WSH,NA,NA,0.48,6,NA,NA,0.03,0,0,NA,0,NA,0.75,NA,dyami-brown,NumberFire,15292,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.12,#13,283,118,1,5000,0.2,1.25,3400,0.37,1,10,0.1,NA,NA,NA,NA,NA,NA,NA
Stanley Morgan Jr.,WR,CIN,NA,NA,0.42,5.38,NA,NA,0.04,0,0,NA,0,NA,0.74,NA,stanley-morgan-jr,NumberFire,14131,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,4.11,#29,285,119,0.97,4500,0.22,1.19,3000,0.4,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
