season,week,id,pos,FantasySharks,NumberFire,FantasyPros,FleaFlicker,CBS,FFToday,NFL,FantasySharks_ERROR_LAG_1,NumberFire_ERROR_LAG_1,FantasyPros_ERROR_LAG_1,FleaFlicker_ERROR_LAG_1,CBS_ERROR_LAG_1,FFToday_ERROR_LAG_1,NFL_ERROR_LAG_1,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
2022,1,15794,TE,,,,,,,,,,,,,,,average,1.6237500000000002,0.6525000000000001,0.09375000000000022,0.84075,1.9500000000000002,-7.0566071428571435,-7.0047500000000005,-9.24805,333,356,373,82,16,Trey,McBride,ARI,TE,23,-2
2022,1,15796,TE,,,,,,,,,,,,,,,average,2.52,0.9758073580374355,0.05259999999999998,1.899,3.1409999999999996,-6.160357142857144,-5.9465,-8.057049999999998,296,297,322,63,15,Jeremy,Ruckert,NYJ,TE,22,-2
2022,1,15798,TE,,,,,,,,,,,,,,,average,4.213642857142857,1.5857189671745568,0.2378214285714284,1.7254,5.1365,-4.4667142857142865,-6.120100000000001,-6.061549999999999,243,307,262,38,13,Isaiah,Likely,BAL,TE,22,-2
2022,1,15799,TE,,,,,,,,,,,,,,,average,1.86,0.2810990335569773,0.05333333333333323,1.63075,2.17325,-6.8203571428571435,-6.21475,-9.024799999999999,324,311,359,77,16,Jake,Ferguson,DAL,TE,23,-2
2022,1,15800,TE,,,,,,,,,,,,,,,average,0.6000000000000001,NA,0.06850000000000012,0.6000000000000001,0.6000000000000001,-8.080357142857144,-7.2455,-10.598049999999999,382,384,431,105,17,Connor,Heyward,PIT,TE,23,-2
2022,1,15802,TE,,,,,,,,,,,,,,,average,2.5220000000000002,1.2067186913278505,0.002000000000000224,0.7130000000000001,3.3812500000000005,-6.1583571428571435,-7.1325,-7.816799999999998,295,375,314,62,15,Cade,Otton,TBB,TE,23,-2
2022,1,15804,TE,,,,,,,,,,,,,,,average,1.71,0,0.04559999999999986,1.71,1.71,-6.970357142857144,-6.1355,-9.488049999999998,329,308,390,80,16,Grant,Calcaterra,PHI,TE,24,-2
2022,1,15840,TE,,,,,,,,,,,,,,,average,1.3766666666666667,0.5953430383680769,0.027666666666666728,0.791,1.7990000000000004,-7.303690476190477,-7.0545,-9.399049999999999,343,365,382,87,16,Jelani,Woods,IND,TE,24,-2
2022,1,15873,TE,,,,,,,,,,,,,,,average,4.216464285714286,1.4985811722298878,0.0028214285714289744,2.903225,6.401224999999998,-4.4638928571428576,-4.942275,-4.796825,242,253,233,37,12,Daniel,Bellinger,NYG,TE,22,-2
2022,1,15889,TE,,,,,,,,,,,,,,,average,0.8219684684684685,0.1958767959686105,0.0019684684684684317,0.6930999999999999,1.015214864864865,-7.858388674388675,-7.1524,-10.182835135135134,369,376,415,98,17,Chigoziem,Okonkwo,TEN,TE,23,-2
2022,1,15909,TE,,,,,,,,,,,,,,,average,1.9700000000000002,NA,0.010000000000000009,1.9700000000000002,1.9700000000000002,-6.710357142857143,-5.875500000000001,-9.228049999999998,314,292,371,72,15,James,Mitchell,DET,TE,23,-2
2022,1,15929,TE,,,,,,,,,,,,,,,average,1.9600000000000002,0.24248711305964277,0.013800000000000034,1.8200000000000003,2.1980000000000004,-6.720357142857144,-6.0255,-9.000049999999998,315,302,358,73,15,Ko,Kieft,TBB,TE,24,-2
2022,1,15990,TE,,,,,,,,,,,,,,,average,1.72,0.33941125496954283,0.010000000000000009,1.504,1.936,-6.960357142857144,-6.3415,-9.262049999999999,327,316,374,79,16,Armani,Rogers,WAS,TE,25,-2
2022,1,15991,TE,,,,,,,,,,,,,,,average,0.5,0.14142135623730956,0.020000000000000018,0.41000000000000003,0.5900000000000001,-8.180357142857144,-7.4355,-10.608049999999999,386,396,432,107,17,Tanner,Conner,MIA,TE,24,-2
2022,1,16000,TE,,,,,,,,,,,,,,,average,1.53,NA,0.07333333333333347,1.53,1.53,-7.1503571428571435,-6.3155,-9.66805,336,315,394,83,16,Peyton,Hendershot,DAL,TE,23,-2
2022,1,8269,TE,,,,,,,,,,,,,,,average,2.333916666666667,1.051960938755174,0.02391666666666703,0.8297500000000001,3.3091875,-6.346440476190477,-7.015750000000001,-7.888862499999998,302,358,316,66,15,Marcedes,Lewis,GBP,TE,38,14
2022,1,10261,WR,,,,,,,,,,,,,,,average,7.822547619047619,1.4960924062688234,0.03980952380952285,5.666383333333333,9.253499999999999,-4.199049309664696,-4.366216666666667,-5.8719,233,237,260,65,11,A.J.,Green,ARI,WR,34,9
2022,1,10308,WR,,,,,,,,,,,,,,,average,6.683214285714286,1.3841676156070253,0.0596983193277314,4.73495,8.3271,-5.338382642998028,-5.29765,-6.798299999999999,263,263,284,77,12,Randall,Cobb,GBP,WR,32,9
2022,1,10738,WR,,,,,,,,,,,,,,,average,9.520642857142857,1.1588404662379008,0.1510714285714272,7.705350000000001,10.301,-2.500954071569458,-2.3272499999999994,-4.824399999999999,198,187,236,53,10,Marvin,Jones,JAC,WR,32,8
2022,1,11228,WR,,,,,,,,,,,,,,,average,12.334216591415553,3.152843902698531,0.106587912373314,9.454,17.0042612979362,0.3126196627032378,-0.5785999999999998,1.8788612979362007,94,119,73,34,7,Robert,Woods,TEN,WR,30,7
2022,1,11239,WR,,,,,,,,,,,,,,,average,3.3731666666666666,0.9009598030249,0.05336666666666634,2.2105,4.156750000000001,-8.648430262045649,-7.822100000000001,-10.968649999999998,402,417,447,110,14,Marquise,Goodwin,SEA,WR,32,7
2022,1,11670,WR,,,,,,,,,,,,,,,average,6.828547619047619,0.7036391430632564,0.0020238095238092058,6.4023,7.904999999999999,-5.193049309664696,-3.6303,-7.2204,259,220,293,74,12,Sammy,Watkins,GBP,WR,29,6
2022,1,11671,WR,,,,,,,,,,,,,,,average,16.91202380952381,1.7589833249071996,0.29478571428571243,15.145,19.507116666666665,4.890426880811495,5.112399999999999,4.381716666666666,29,23,40,9,4,Mike,Evans,TBB,WR,29,6
2022,1,11674,WR,,,,,,,,,,,,,,,average,15.909404761904762,1.7860126701500492,0.17387371077463065,14.403,18.54868333333333,3.887807833192447,4.3704,3.4232833333333303,37,31,49,12,5,Brandin,Cooks,HOU,WR,29,6
2022,1,11675,WR,,,,,,,,,,,,,,,average,22.268642857142858,1.255867386652405,0.19271428571428473,20.726000000000003,23.78375,10.247045928430543,10.693400000000002,8.658350000000002,4,2,7,2,1,Davante,Adams,LVR,WR,30,6
2022,1,11678,WR,,,,,,,,,,,,,,,average,12.961357142857143,3.356097916657152,0.29204761904761867,8.8457,17.54405,0.9397602141448278,-1.1868999999999996,2.4186499999999995,78,147,65,29,7,Allen,Robinson,LAR,WR,29,6
2022,1,11680,WR,,,,,,,,,,,,,,,average,11.246258984258985,1.556308370229113,0.07318755568755542,8.9922,12.9094,-0.7753379444533302,-1.0404,-2.2159999999999993,130,136,172,42,8,Jarvis,Landry,NOS,WR,30,6
2022,1,11938,WR,,,,,,,,,,,,,,,average,13.679214285714286,2.116909104038694,0.1325937456198325,11.253300000000001,16.484050000000003,1.6576173570019712,1.2207000000000008,1.3586500000000044,72,72,83,27,6,Adam,Thielen,MIN,WR,32,6
2022,1,12175,WR,,,,,,,,,,,,,,,average,12.00607142857143,1.1447903166290405,0.06452380952381098,10.186850000000002,12.9058,-0.015525500140885384,0.1542500000000011,-2.2196,105,97,173,38,8,Amari,Cooper,CLE,WR,28,5
2022,1,12176,WR,,,,,,,,,,,,,,,average,9.36957142857143,0.7187066757128989,0.029070228100851025,8.5145,10.309000000000001,-2.6520255001408852,-1.5181000000000004,-4.816399999999998,199,161,235,54,10,DeVante,Parker,NEP,WR,29,5
2022,1,12181,WR,,,,,,,,,,,,,,,average,6.2523333333333335,0.6922480287681095,0.1443571428571424,5.182300000000001,6.698,-5.769263595378981,-4.8503,-8.427399999999999,280,244,334,80,12,Nelson,Agholor,NEP,WR,29,5
2022,1,12184,WR,,,,,,,,,,,,,,,average,5.738452380952381,0.6364251629965916,0.1541904761904762,5.0425,6.677350000000001,-6.2831445477599335,-4.9901,-8.448049999999999,301,255,335,86,13,Jamison,Crowder,BUF,WR,29,5
2022,1,12186,WR,,,,,,,,,,,,,,,average,19.338666666666665,1.4084291091693453,1.3720289261836527,17.5569,21.150166666666664,7.31706973795435,7.524299999999998,6.024766666666665,12,11,24,5,3,Stefon,Diggs,BUF,WR,29,5
2022,1,12187,WR,,,,,,,,,,,,,,,average,12.021596928712315,1.266519874591323,0.00700169061707534,10.403348027613413,13.583776923076922,0,0.37074802761341275,-1.5416230769230772,103,91,156,36,8,Tyler,Lockett,SEA,WR,30,5
2022,1,12188,WR,,,,,,,,,,,,,,,average,1.9492500000000001,0.6966507374574435,0.006750000000000034,1.3382500000000002,2.7573,-10.072346928712314,-8.69435,-12.368099999999998,464,461,469,133,15,Phillip,Dorsett,HOU,WR,29,5
2022,1,12197,WR,,,,,,,,,,,,,,,average,5.584261904761905,1.8196423434116131,0.037561904761904685,4.1732000000000005,8.416399999999998,-6.43733502395041,-5.8594,-6.709000000000001,305,291,278,87,13,Breshad,Perriman,TBB,WR,29,5
2022,1,12257,WR,,,,,,,,,,,,,,,average,3.524,0.08804544281222061,0.05286666666666617,3.4436999999999998,3.6239,-8.497596928712316,-6.588900000000001,-11.5015,397,328,458,106,14,Chris,Conley,HOU,WR,30,5
2022,1,12394,WR,,,,,,,,,,,,,,,average,7.736366666666667,1.3605517630726145,0.030533333333333523,6.459233333333334,9.627083333333333,-4.285230262045648,-3.573366666666667,-5.498316666666666,237,217,248,68,11,DeAndre,Carter,LAC,WR,29,5
2022,1,12443,WR,,,,,,,,,,,,,,,average,1.42025,1.0652011938283459,0.0202500000000001,0.43015000000000003,2.34,-10.601346928712315,-9.602450000000001,-12.7854,483,504,474,147,16,Jake,Kumerow,BUF,WR,30,3
2022,1,12464,WR,,,,,,,,,,,,,,,average,1.6390000000000002,0.934795164728616,0.05600000000000027,1.0441,2.2339,-10.382596928712314,-8.9885,-12.891499999999999,478,468,476,142,16,Damiere,Byrd,ATL,WR,29,5
2022,1,12650,WR,,,,,,,,,,,,,,,average,9.149452380952381,1.5214827158932516,0.16330952380952368,7.349216666666667,11.229,-2.872144547759934,-2.6833833333333335,-3.8964,206,195,219,56,10,Tyler,Boyd,CIN,WR,28,4
2022,1,12652,WR,,,,,,,,,,,,,,,average,14.961785714285714,2.0049628811431655,0.18992857142857034,13.2691,17.97785,2.9401887855733992,3.2364999999999995,2.852450000000001,49,41,61,18,5,Michael,Thomas,NOS,WR,29,4
2022,1,12656,WR,,,,,,,,,,,,,,,average,1.3719999999999999,0.6428576825394561,0.06974999999999998,0.6850499999999999,2.0302499999999997,-10.649596928712315,-9.34755,-13.09515,485,491,480,149,16,Rashard,Higgins,CAR,WR,28,4
2022,1,12658,WR,,,,,,,,,,,,,,,average,10.24052380952381,0.5674090515193003,0.5019047619047612,9.610066666666668,11.076,-1.7810731191885054,-0.4225333333333321,-4.0493999999999986,175,113,220,50,9,Sterling,Shepard,NYG,WR,29,4
2022,1,12675,WR,,,,,,,,,,,,,,,average,2.0965,0.75602226598604,0.14724999999999966,1.1819499999999998,2.65405,-9.925096928712314,-8.85065,-12.47135,458,465,471,132,15,Mike,Thomas,CIN,WR,28,4
2022,1,12773,WR,,,,,,,,,,,,,,,average,4.055666666666667,0.5493897220249636,0.16500000000000048,3.25525,4.45075,-7.965930262045648,-6.77735,-10.67465,380,337,435,104,14,Chris,Moore,HOU,WR,29,4
2022,1,12785,WR,,,,,,,,,,,,,,,average,4.6444,0.5682590078476538,0.05740000000000034,4.0120000000000005,5.2958,-7.377196928712315,-6.0206,-9.8296,347,301,402,99,13,Demarcus,Robinson,BAL,WR,28,4
2022,1,12801,WR,,,,,,,,,,,,,,,average,17.966637740483012,1.7765919555836602,0.26592345476872836,15.8476,20.340374212034384,5.945040811770697,5.8149999999999995,5.2149742120343845,19,17,32,6,3,Tyreek,Hill,MIA,WR,28,4
2022,1,12930,WR,,,,,,,,,,,,,,,average,11.036814169570267,1.279085261310011,0.24445580098237052,9.608309756097562,12.782999999999998,-0.9847827591420479,-0.42429024390243875,-2.3424000000000014,135,114,177,44,9,Robbie,Anderson,CAR,WR,29,4
2022,1,13066,WR,,,,,,,,,,,,,,,average,3.8906666666666667,1.5869320926450088,0.3666666666666667,2.3165000000000004,6.010000000000001,-8.130930262045649,-7.7161,-9.115399999999998,383,411,365,105,14,Kalif,Raymond,DET,WR,28,4
2022,1,13153,WR,,,,,,,,,,,,,,,average,9.703857142857142,1.193528163132515,0.18321428571428555,8.7177,11.587599999999998,-2.3177397858551725,-1.3148999999999997,-3.5378000000000007,197,152,215,52,10,Corey,Davis,NYJ,WR,27,3
2022,1,13154,WR,,,,,,,,,,,,,,,average,16.617238095238097,3.030169844367521,0.03785624592302739,13.3218,21.102966666666664,4.595641166525782,3.2891999999999992,5.9775666666666645,30,40,26,10,4,Mike,Williams,LAC,WR,28,3
2022,1,13156,WR,,,,,,,,,,,,,,,average,14.142690476190477,2.953349624404171,0.14569047619047737,11.5045,18.57818333333333,2.1210935474781625,1.4718999999999998,3.4527833333333326,62,70,48,24,6,JuJu,Smith-Schuster,KCC,WR,26,3
2022,1,13157,WR,,,,,,,,,,,,,,,average,11.67786673673334,1.6087259933425913,0.13558102244762615,9.725100000000001,13.380980334231413,-0.3437301919789739,-0.3074999999999992,-1.7444196657685858,114,111,163,40,8,Curtis,Samuel,WAS,WR,26,3
2022,1,13164,WR,,,,,,,,,,,,,,,average,24.546446782977938,2.083039690514242,2.27780392583508,22.272,27.513099999999998,12.524849854265623,12.239399999999998,12.387699999999999,1,1,2,1,1,Cooper,Kupp,LAR,WR,29,3
2022,1,13168,WR,,,,,,,,,,,,,,,average,5.794309523809524,1.5295938471704138,0.055857142857142605,3.7590500000000002,7.773399999999999,-6.227287404902791,-6.27355,-7.352,299,314,297,85,12,Josh,Reynolds,DET,WR,27,3
2022,1,13172,WR,,,,,,,,,,,,,,,average,7.239642857142857,1.529484191764381,0.02697619047618982,5.97265,9.533999999999997,-4.781954071569458,-4.059950000000001,-5.591400000000002,249,229,250,71,11,Noah,Brown,DAL,WR,25,3
2022,1,13176,WR,,,,,,,,,,,,,,,average,8.65647619047619,1.607938959790669,0.06152380952380909,6.3307,10.318999999999999,-3.365120738236124,-3.7019,-4.8064,216,222,234,59,10,Zay,Jones,JAC,WR,27,3
2022,1,13277,WR,,,,,,,,,,,,,,,average,7.782738095238096,0.9944196141708083,0.03253502867115454,6.649,8.701,-4.238858833474219,-3.3836000000000004,-6.4243999999999986,235,209,268,66,11,Kenny,Golladay,NYG,WR,29,3
2022,1,13289,WR,,,,,,,,,,,,,,,average,4.8730714285714285,1.5576364688359154,0.17387142857142823,2.8286000000000002,6.776999999999999,-7.148525500140886,-7.204000000000001,-8.3484,335,380,330,97,13,Mack,Hollins,LVR,WR,29,3
2022,1,13308,WR,,,,,,,,,,,,,,,average,3.27175,0.9193847127291165,0.19254999999999978,2.3106500000000003,4.2374,-8.749846928712316,-7.72195,-10.887999999999998,407,412,445,114,15,Jamal,Agnew,JAC,WR,27,3
2022,1,13313,WR,,,,,,,,,,,,,,,average,8.437292983791865,1.1792789965489752,0.24817393617281702,7.0708,10.040999999999999,-3.5843039449204497,-2.9618,-5.0844000000000005,218,202,240,61,11,Isaiah,McKenzie,BUF,WR,27,3
2022,1,13316,WR,,,,,,,,,,,,,,,average,0.27,0.08485281374238571,0,0.21600000000000003,0.324,-11.751596928712315,-9.816600000000001,-14.8014,516,515,520,180,17,Trent,Taylor,CIN,WR,28,3
2022,1,13418,WR,,,,,,,,,,,,,,,average,6.096271759781361,2.2368068460865915,0.010372425047467715,3.1951316229286686,8.739199999999999,-5.925325168930954,-6.837468377071332,-6.3862000000000005,286,341,267,82,12,Kendrick,Bourne,NEP,WR,27,3
2022,1,13488,WR,,,,,,,,,,,,,,,average,2.42115,0.671960275983633,0.0011499999999999844,1.8574,3.3152,-9.600446928712316,-8.1752,-11.810199999999998,445,444,463,126,15,Zach,Pascal,PHI,WR,28,3
2022,1,13630,WR,,,,,,,,,,,,,,,average,15.250857142857143,3.507480597645145,0.022981805259416177,11.026,20.1847,3.229260214144828,0.9933999999999994,5.0593,43,73,35,15,5,Courtland,Sutton,DEN,WR,27,2
2022,1,13632,WR,,,,,,,,,,,,,,,average,12.227628679042239,2.167960554045963,0.20603175032992382,9.587000000000002,14.672780527306966,0.20603175032992382,-0.4455999999999989,-0.4526194726930335,97,115,116,35,8,Allen,Lazard,GBP,WR,27,2
2022,1,13633,WR,,,,,,,,,,,,,,,average,13.863285714285714,2.725550507957717,0.18407142857142844,11.659,17.996999999999996,1.8416887855733997,1.6264000000000003,2.8715999999999973,68,68,60,26,6,Christian,Kirk,JAC,WR,26,2
2022,1,13634,WR,,,,,,,,,,,,,,,average,5.3678333333333335,1.4916244053603664,0.04454816017316077,3.32975,6.8934999999999995,-6.653763595378981,-6.70285,-8.2319,312,334,327,90,13,Dante,Pettis,CHI,WR,27,2
2022,1,13635,WR,,,,,,,,,,,,,,,average,15.227875337597727,2.6492121579843317,0.2043262046497496,12.67959432835821,19.072294825870646,3.206278408885412,2.6469943283582094,3.946894825870647,44,50,45,16,5,D.J.,Moore,CAR,WR,25,2
2022,1,13637,WR,,,,,,,,,,,,,,,average,5.2747,0.9418521221508184,0.21253333333333302,4.1285,6.27315,-6.746896928712315,-5.904100000000001,-8.852249999999998,319,295,352,92,13,Equanimeous,St. Brown,CHI,WR,26,2
2022,1,13638,WR,,,,,,,,,,,,,,,average,6.107976190476191,1.3651824068483498,0.01170443069482996,4.337250000000001,7.883999999999999,-5.913620738236124,-5.6953499999999995,-7.2414000000000005,285,285,295,81,12,Braxton,Berrios,NYJ,WR,27,2
2022,1,13641,WR,,,,,,,,,,,,,,,average,2.42,0.6663512587217045,0.21999999999999975,1.6340999999999999,2.9888999999999997,-9.601596928712315,-8.3985,-12.1365,446,455,466,127,15,Ray-Ray,McCloud,SFO,WR,26,2
2022,1,13652,WR,,,,,,,,,,,,,,,average,6.623515966386555,1.0384390358647817,0.3482159663865554,5.140678823529413,7.657121176470588,-5.39808096232576,-4.891921176470587,-7.468278823529411,267,247,302,78,12,Cedrick,Wilson,MIA,WR,27,2
2022,1,13668,WR,,,,,,,,,,,,,,,average,11.17307142857143,1.0299177324982252,0.13625725900116237,10.1135,12.650999999999998,-0.8485255001408856,0.08089999999999975,-2.474400000000001,133,100,184,43,8,D.J.,Chark,DET,WR,26,2
2022,1,13669,WR,,,,,,,,,,,,,,,average,0.5665,0.18879751057680816,0.046499999999999986,0.44635,0.68665,-11.455096928712315,-9.58625,-14.438749999999999,509,501,511,173,17,Malik,Turner,SFO,WR,26,2
2022,1,13724,WR,,,,,,,,,,,,,,,average,6.8165000000000004,2.480561646751262,0.133285714285714,2.99105,8.5503,-5.205096928712314,-7.041550000000001,-6.575099999999999,261,361,273,76,12,Richie,James,NYG,WR,27,2
2022,1,13776,WR,,,,,,,,,,,,,,,average,0.893,0.2577343593702633,0.0035000000000000586,0.6475000000000001,1.1056000000000001,-11.128596928712314,-9.3851,-14.019799999999998,501,493,500,165,16,Justin,Watson,KCC,WR,27,2
2022,1,13793,WR,,,,,,,,,,,,,,,average,10.779,3.3148852167156564,0.04137703081232402,6.8889,15.210699999999997,-1.2425969287123149,-3.143700000000001,0.08529999999999838,148,205,101,46,9,Marquez,Valdes-Scantling,KCC,WR,28,2
2022,1,13809,WR,,,,,,,,,,,,,,,average,12.01459523809524,2.449087876047565,0.008523809523810044,9.217000000000002,15.125399999999999,-0.00700169061707534,-0.8155999999999981,0,104,130,103,37,8,Russell,Gage,TBB,WR,26,2
2022,1,13851,WR,,,,,,,,,,,,,,,average,1.30225,0.701314183040193,0.04674999999999985,0.80315,2.1468,-10.719346928712316,-9.22945,-12.9786,486,484,478,150,16,Cody,Hollister,TEN,WR,29,3
2022,1,13862,WR,,,,,,,,,,,,,,,average,0.4,NA,0.03049999999999997,0.4,0.4,-11.621596928712314,-9.6326,-14.725399999999999,512,507,518,176,17,River,Cracraft,MIA,WR,28,3
2022,1,13863,WR,,,,,,,,,,,,,,,average,5.054166666666666,0.9107659017430207,0.020499999999999297,4.211,6.377816666666666,-6.9674302620456485,-5.8216,-8.747583333333333,328,290,347,94,13,Byron,Pringle,CHI,WR,29,2
2022,1,13893,WR,,,,,,,,,,,,,,,average,1.6565,0.9680445926367923,0.010166666666666657,0.8008,2.7830999999999997,-10.365096928712315,-9.2318,-12.3423,476,485,468,140,16,Trent,Sherfield,MIA,WR,26,2
2022,1,13895,WR,,,,,,,,,,,,,,,average,2.9793333333333334,1.1198726118030866,0.01708333333333334,1.684,4.405,-9.042263595378982,-8.348600000000001,-10.720399999999998,422,453,440,117,15,Cam,Sims,WAS,WR,26,2
2022,1,13910,WR,,,,,,,,,,,,,,,average,1.0363333333333333,0.172239174792883,0.005083333333333329,0.8667000000000001,1.1564999999999999,-10.985263595378981,-9.1659,-13.9689,494,479,497,158,16,Brandon,Powell,LAR,WR,26,2
2022,1,13963,WR,,,,,,,,,,,,,,,average,2.5902,1.3101615167604337,0.05819999999999981,0.8239999999999998,3.521,-9.431396928712315,-9.2086,-11.604399999999998,439,483,460,123,15,KhaDarel,Hodge,ATL,WR,27,2
2022,1,14102,WR,,,,,,,,,,,,,,,average,14.356428571428571,1.7129133911889083,0.21373809523809406,12.603900000000001,16.9219,2.3348316427162565,2.571300000000001,1.7965000000000018,60,51,75,23,6,DK,Metcalf,SEA,WR,25,1
2022,1,14104,WR,,,,,,,,,,,,,,,average,17.700714285714284,2.4030601125984976,0.7793387144038668,15.452300000000001,21.292299999999997,5.679117357001969,5.419700000000001,6.166899999999998,20,20,23,7,4,A.J.,Brown,PHI,WR,25,1
2022,1,14105,WR,,,,,,,,,,,,,,,average,15.55397619047619,2.074913319092157,0.30311904761904707,13.1283,18.248583333333332,3.532379261763875,3.095699999999999,3.1231833333333334,39,45,57,14,5,Marquise,Brown,ARI,WR,25,1
2022,1,14108,WR,,,,,,,,,,,,,,,average,8.9015,4.172140254114188,0.24502380952380953,2.83,12.020249999999999,-3.1200969287123144,-7.2026,-3.10515,211,379,207,58,10,Greg,Dortch,ARI,WR,24,1
2022,1,14109,WR,,,,,,,,,,,,,,,average,14.629119047619048,2.59338687590094,0.27269047619047626,11.9261,18.49018333333333,2.607522118906733,1.8934999999999995,3.3647833333333317,57,64,50,22,6,Terry,McLaurin,WAS,WR,27,1
2022,1,14110,WR,,,,,,,,,,,,,,,average,2.1218,1.2272131844141831,0.0253000000000001,0.5866,3.21,-9.899796928712314,-9.446,-11.915399999999998,457,497,464,131,15,David,Sills,NYG,WR,26,1
2022,1,14112,WR,,,,,,,,,,,,,,,average,9.738619047619048,1.6079520841001154,0.03476190476190588,7.845000000000001,11.934899999999999,-2.2829778810932666,-2.1875999999999998,-3.1905,196,184,209,51,9,Parris,Campbell,IND,WR,25,1
2022,1,14113,WR,,,,,,,,,,,,,,,average,9.340501200470579,1.9677213789267494,0.19104881951819763,7.1781999999999995,12.128399999999997,-2.6810957282417363,-2.854400000000001,-2.9970000000000017,201,200,205,55,10,Mecole,Hardman,KCC,WR,24,1
2022,1,14117,WR,,,,,,,,,,,,,,,average,1.0603333333333333,0.642238533049313,0.00533333333333319,0.43810000000000004,1.5631000000000002,-10.96126359537898,-9.5945,-13.562299999999999,492,502,490,156,16,Tyron,Johnson,LVR,WR,26,1
2022,1,14122,WR,,,,,,,,,,,,,,,average,3.0792,0.8326017655518152,0.06095000000000006,2.1198,4.039999999999999,-8.942396928712315,-7.912800000000001,-11.0854,418,424,454,115,15,Darius,Slayton,NYG,WR,25,1
2022,1,14123,WR,,,,,,,,,,,,,,,average,12.575452380952381,1.4116381891207557,0.04501904761904818,10.616616666666669,14.2139,0.5538554522400663,0.5840166666666686,-0.9114999999999984,85,81,130,32,7,Hunter,Renfrow,LVR,WR,27,1
2022,1,14125,WR,,,,,,,,,,,,,,,average,2.1866000000000003,1.767915948228309,0.01780000000000026,0.7854,4.594,-9.834996928712314,-9.247200000000001,-10.531399999999998,454,487,429,129,15,Miles,Boykin,PIT,WR,26,1
2022,1,14127,WR,,,,,,,,,,,,,,,average,10.737622969187676,0.9235338134622452,0.12924201680672276,9.35276,11.69544588235294,-1.2839739595246389,-0.6798400000000004,-3.4299541176470587,153,127,213,47,9,Jakobi,Meyers,NEP,WR,26,1
2022,1,14131,WR,,,,,,,,,,,,,,,average,0.6096666666666667,0.41984560654284975,0.040166666666666684,0.23900000000000005,0.9941000000000001,-11.411930262045647,-9.7936,-14.1313,507,512,507,171,17,Stanley,Morgan,CIN,WR,25,1
