player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Daniel Bellinger,TE,NYG,NA,NA,1.77,16.03,NA,NA,0.12,NA,2.33,NA,daniel-bellinger,NumberFire,15873,CAR,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.6,6.26,#18,226,35,3.19,4300,0.74,4.08,2500,1.63,3.19,10,0.32
Harrison Bryant,TE,CLE,NA,NA,1.74,16.13,NA,NA,0.12,NA,2.3,NA,harrison-bryant,NumberFire,14875,NYJ,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.62,6.22,#15,228,36,3.16,4700,0.67,4.05,3100,1.31,3.16,10,0.32
Pharaoh Brown,TE,HOU,NA,NA,1.81,16.58,NA,NA,0.1,NA,2.24,NA,pharaoh-brown,NumberFire,13994,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.66,6.14,#17,229,37,3.14,4300,0.73,4.06,2700,1.5,3.14,10,0.31
Tyler Kroft,TE,SF,NA,NA,1.44,13.75,NA,NA,0.14,NA,2.19,NA,tyler-kroft,NumberFire,12212,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.69,6.07,#25,233,38,2.92,NA,NA,3.65,NA,NA,2.92,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.41,14.52,NA,NA,0.12,NA,2.15,NA,tommy-tremble,NumberFire,15332,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.72,6.02,#21,238,39,2.86,4500,0.64,3.57,2800,1.28,2.86,10,0.29
Josiah Deguara,TE,GB,NA,NA,1.26,12.68,NA,NA,0.12,NA,1.97,NA,josiah-deguara,NumberFire,14876,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.83,5.77,#3,243,40,2.6,4300,0.6,3.24,2700,1.2,2.6,10,0.26
Cade Otton,TE,TB,NA,NA,1.4,12.8,NA,NA,0.1,NA,1.88,NA,cade-otton,NumberFire,15802,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.89,5.65,#19,246,41,2.56,NA,NA,3.27,2500,1.31,2.56,10,0.26
O.J. Howard,TE,HOU,NA,NA,1.16,13.63,NA,NA,0.07,NA,1.78,NA,o-j-howard,NumberFire,13188,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.96,5.52,#17,248,42,2.34,5000,0.47,2.93,3000,0.98,2.34,13,0.18
Eric Saubert,TE,DEN,NA,NA,1.04,10.81,NA,NA,0.12,NA,1.77,NA,eric-saubert,NumberFire,13315,HOU,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.96,5.5,#14,249,43,2.3,4100,0.56,2.83,2500,1.13,2.3,10,0.23
Noah Gray,TE,KC,NA,NA,1.03,10.57,NA,NA,0.12,NA,1.77,NA,noah-gray-1,NumberFire,15337,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.96,5.5,#7,249,43,2.27,4100,0.55,2.8,2500,1.12,2.27,10,0.23
Durham Smythe,TE,MIA,NA,NA,1.25,12.22,NA,NA,0.07,NA,1.64,NA,durham-smythe,NumberFire,13676,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.05,5.33,#5,257,45,2.25,4500,0.5,2.88,2700,1.07,2.25,10,0.23
Geoff Swaim,TE,TEN,NA,NA,1.31,11.26,NA,NA,0.08,NA,1.61,NA,geoff-swaim,NumberFire,12378,BUF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.07,5.29,#2,258,46,2.24,4600,0.49,2.91,2900,1,2.24,10,0.22
Tre' McKitty,TE,LAC,NA,NA,1.04,10.29,NA,NA,0.09,NA,1.54,NA,tre-mckitty,NumberFire,15333,KC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.11,5.19,#20,263,47,2.07,4400,0.47,2.6,2500,1.04,2.07,10,0.21
Zach Gentry,TE,PIT,NA,NA,1.11,10.15,NA,NA,0.07,NA,1.42,NA,zach-gentry,NumberFire,14240,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.19,5.03,#24,266,48,1.97,4400,0.45,2.54,2900,0.88,1.97,10,0.2
Will Dissly,TE,SEA,NA,NA,1.1,11.05,NA,NA,0.05,NA,1.4,NA,will-dissly,NumberFire,13763,SF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.2,5,#12,267,49,1.94,4200,0.46,2.5,2800,0.89,1.94,10,0.19
Adam Trautman,TE,NO,NA,NA,0.79,9.92,NA,NA,0.06,NA,1.35,NA,adam-trautman,NumberFire,14870,TB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.24,4.94,#1,274,50,1.75,4600,0.38,2.14,3000,0.71,1.75,10,0.18
Ryan Griffin,TE,CHI,NA,NA,0.88,9.19,NA,NA,0.05,NA,1.23,NA,ryan-griffin,NumberFire,11399,GB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.31,4.77,#26,279,51,1.66,4100,0.4,2.1,2600,0.81,1.66,10,0.17
Chris Myarick,TE,NYG,NA,NA,0.88,7.85,NA,NA,0.06,NA,1.16,NA,chris-myarick,NumberFire,15620,CAR,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.36,4.68,#18,283,52,1.57,4400,0.36,2.02,2600,0.78,1.57,10,0.16
Jody Fortson,TE,KC,NA,NA,0.65,6.78,NA,NA,0.08,NA,1.14,NA,jody-fortson,NumberFire,15070,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.37,4.65,#7,284,53,1.48,4500,0.33,1.81,2500,0.72,1.48,10,0.15
Parker Hesse,TE,ATL,NA,NA,0.76,6.93,NA,NA,0.04,NA,0.94,NA,parker-hesse,NumberFire,15564,LA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.5,4.38,#29,287,54,1.29,4200,0.31,1.68,2500,0.67,1.29,10,0.13
John Bates,TE,WSH,NA,NA,0.58,6.6,NA,NA,0.05,NA,0.94,NA,john-bates,NumberFire,15344,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.5,4.38,#31,287,54,1.23,4300,0.29,1.53,2800,0.55,1.23,10,0.12
Foster Moreau,TE,LV,NA,NA,0.48,5.23,NA,NA,0.05,NA,0.82,NA,foster-moreau,NumberFire,14239,ARI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.58,4.22,#32,298,56,1.06,4300,0.25,1.3,3000,0.43,1.06,12,0.09
Drew Sample,TE,CIN,NA,NA,0.6,5.17,NA,NA,0.05,NA,0.81,NA,drew-sample,NumberFire,14146,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.59,4.21,#11,300,57,1.12,4200,0.27,1.42,2600,0.55,1.12,10,0.11
Stephen Anderson,TE,ARI,NA,NA,0.5,5.62,NA,NA,0.04,NA,0.77,NA,stephen-anderson,NumberFire,12859,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.61,4.15,#27,307,58,1.05,4100,0.26,1.3,2500,0.52,1.05,10,0.11
Maxx Williams,TE,ARI,NA,NA,0.54,5.51,NA,NA,0.04,NA,0.76,NA,maxx-williams,NumberFire,12206,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.62,4.14,#27,308,59,1.06,4100,0.26,1.33,2700,0.49,1.06,10,0.11
Johnny Mundt,TE,MIN,NA,NA,0.51,4.7,NA,NA,0.05,NA,0.75,NA,johnny-mundt,NumberFire,13940,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.62,4.12,#30,309,60,1.03,4700,0.22,1.28,2500,0.51,1.03,10,0.1
Ben Ellefson,TE,MIN,NA,NA,0.5,4.68,NA,NA,0.05,NA,0.75,NA,ben-ellefson,NumberFire,15088,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.62,4.12,#30,309,60,1.02,4200,0.24,1.27,2500,0.51,1.02,10,0.1
Tyree Jackson,TE,PHI,NA,NA,0.41,4.13,NA,NA,0.04,NA,0.64,NA,tyree-jackson,NumberFire,14060,MIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.7,3.98,#8,319,62,0.86,4000,0.22,1.06,2500,0.42,0.86,NA,NA
Charlie Woerner,TE,SF,NA,NA,0.39,3.75,NA,NA,0.03,NA,0.58,NA,charlie-woerner,NumberFire,14984,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.73,3.89,#25,322,63,0.75,4100,0.18,0.95,2500,0.38,0.75,10,0.08
Chigoziem Okonkwo,TE,TEN,NA,NA,0.21,2.11,NA,NA,0.01,NA,0.49,NA,chigoziem-okonkwo,NumberFire,15889,BUF,NA,NA,NA,NA,NA,NA,NA,1.48,0.01,NA,NA,NA,NA,NA,0.28,NA,NA,NA,-2.79,3.77,#2,327,64,0.58,NA,NA,0.69,NA,NA,0.58,NA,NA
Brycen Hopkins,TE,LA,NA,NA,0.24,2.46,NA,NA,0.03,NA,0.41,NA,brycen-hopkins,NumberFire,14868,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.84,3.66,#23,333,65,0.55,4100,0.13,0.67,2500,0.27,0.55,10,0.06
Trey McBride,TE,ARI,NA,NA,0.26,2.65,NA,NA,0.02,NA,0.38,NA,trey-mcbride,NumberFire,15794,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.86,3.62,#27,342,66,0.52,4200,0.12,0.65,2500,0.26,0.52,10,0.05
Tommy Sweeney,TE,BUF,NA,NA,0.24,2.22,NA,NA,0.02,NA,0.36,NA,tommy-sweeney,NumberFire,14294,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.6,#13,349,67,0.46,4100,0.11,0.58,2500,0.23,0.46,10,0.05
Reggie Gilliam,TE,BUF,NA,NA,0.24,2.23,NA,NA,0.02,NA,0.36,NA,reggie-gilliam,NumberFire,15103,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.6,#13,349,67,0.46,4000,0.12,0.58,4000,0.15,0.46,10,0.05
Brock Wright,TE,DET,NA,NA,0.24,2.45,NA,NA,0.02,NA,0.36,NA,brock-wright,NumberFire,15626,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.6,#15,349,67,0.49,4500,0.11,0.61,2500,0.24,0.49,10,0.05
Shane Zylstra,TE,DET,NA,NA,0.24,2.45,NA,NA,0.02,NA,0.36,NA,shane-zylstra,NumberFire,15604,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.6,#15,349,67,0.49,4200,0.12,0.61,2500,0.24,0.49,10,0.05
Tyler Davis,TE,GB,NA,NA,0.23,2.25,NA,NA,0.02,NA,0.35,NA,tyler-davis,NumberFire,14996,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.58,#3,356,71,0.46,4200,0.11,0.58,2500,0.23,0.46,10,0.05
Josh Oliver,TE,BAL,NA,NA,0.21,2.25,NA,NA,0.02,NA,0.34,NA,josh-oliver,NumberFire,14209,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.89,3.57,#4,357,72,0.45,4000,0.11,0.56,2500,0.22,0.45,10,0.05
Dan Arnold,TE,JAC,NA,NA,0.21,2.55,NA,NA,0.01,NA,0.34,NA,dan-arnold,NumberFire,13880,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.89,3.57,#10,357,72,0.42,4200,0.1,0.53,2800,0.19,0.42,10,0.04
Jack Stoll,TE,PHI,NA,NA,0.21,2.07,NA,NA,0.02,NA,0.32,NA,jack-stoll,NumberFire,15541,MIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.9,3.54,#8,363,74,0.43,4100,0.1,0.54,2500,0.22,0.43,10,0.04
Marcedes Lewis,TE,GB,NA,NA,0.2,2.05,NA,NA,0.02,NA,0.32,NA,marcedes-lewis,NumberFire,8269,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.9,3.54,#3,363,74,0.43,4100,0.1,0.53,2500,0.21,0.43,10,0.04
Chris Manhertz,TE,JAC,NA,NA,0.22,2.16,NA,NA,0.01,NA,0.31,NA,chris-manhertz,NumberFire,12955,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.91,3.53,#10,365,76,0.39,4200,0.09,0.5,2600,0.19,0.39,10,0.04
Luke Farrell,TE,JAC,NA,NA,0.22,2.08,NA,NA,0.01,NA,0.3,NA,luke-farrell,NumberFire,15335,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.92,3.52,#10,367,77,0.38,4100,0.09,0.49,2500,0.2,0.38,10,0.04
Tommy Hudson,TE,TEN,NA,NA,0.21,2.1,NA,NA,0.01,NA,0.29,NA,tommy-hudson,NumberFire,15544,BUF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.92,3.5,#2,368,78,0.38,4000,0.1,0.48,2500,0.19,0.38,10,0.04
Jesper Horsted,TE,CHI,NA,NA,0.19,1.97,NA,NA,0.01,NA,0.27,NA,jesper-horsted,NumberFire,14752,GB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.94,3.48,#26,372,79,0.35,4100,0.09,0.45,NA,NA,0.35,NA,NA
Colby Parkinson,TE,SEA,NA,NA,0.21,1.87,NA,NA,0.01,NA,0.25,NA,colby-parkinson,NumberFire,14871,SF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.95,3.45,#12,373,80,0.35,4100,0.09,0.46,2500,0.18,0.35,10,0.04
Travis Kelce,TE,KC,NA,NA,6.56,82.07,NA,NA,0.62,NA,18.55,NA,2540258,NFL,11244,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,5.52,69.14,NA,NA,0.48,NA,15.36,NA,2560957,NFL,13671,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,LV,NA,NA,5.12,62.16,NA,NA,0.31,NA,13.21,NA,2552408,NFL,12263,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,4.15,57.62,NA,NA,0.32,NA,11.84,NA,2560995,NFL,13674,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LA,NA,NA,4.82,46.41,NA,NA,0.31,NA,11.33,NA,2555364,NFL,12678,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gerald Everett,TE,LAC,NA,NA,4.22,47.77,NA,NA,0.32,NA,11.07,NA,2557889,NFL,13236,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,4.14,52.36,NA,NA,0.28,NA,11.06,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,DAL,NA,NA,4.26,47.36,NA,NA,0.34,NA,11.04,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,DET,NA,NA,4.38,43.77,NA,NA,0.28,NA,10.45,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,4.45,42.69,NA,NA,0.26,NA,10.28,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,ARI,NA,NA,4.26,42.6,NA,NA,0.25,NA,10.04,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Logan Thomas,TE,WAS,NA,NA,3.41,39.38,NA,NA,0.36,NA,9.54,NA,2543767,NFL,11647,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,3.02,39.86,NA,NA,0.34,NA,9.05,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,3.05,36.83,NA,NA,0.3,NA,8.54,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,SEA,NA,NA,3.21,35.77,NA,NA,0.28,NA,8.48,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,NYJ,NA,NA,3.64,34.53,NA,NA,0.22,NA,8.42,NA,2561027,NFL,13675,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albert Okwuegbunam,TE,DEN,NA,NA,3.14,32.64,NA,NA,0.2,NA,7.61,NA,2563911,NFL,14873,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,3.06,31.12,NA,NA,0.18,NA,7.27,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,JAX,NA,NA,3.12,28.7,NA,NA,0.17,NA,7.03,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,MIA,NA,NA,2.74,30.91,NA,NA,0.19,NA,6.98,NA,2560994,NFL,13672,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Tonyan,TE,GB,NA,NA,2.45,29.91,NA,NA,0.24,NA,6.89,NA,2559270,NFL,13427,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Brate,TE,TB,NA,NA,3.01,26.47,NA,NA,0.19,NA,6.8,NA,2550656,NFL,12110,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,TEN,NA,NA,2.62,26.63,NA,NA,0.22,NA,6.61,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,2.52,27.75,NA,NA,0.21,NA,6.58,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hayden Hurst,TE,CIN,NA,NA,2.61,27.61,NA,NA,0.19,NA,6.52,NA,2560747,NFL,13680,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,NA,2.57,28.67,NA,NA,0.14,NA,6.3,NA,2566145,NFL,15419,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,MIA,NA,NA,2.35,23.47,NA,NA,0.16,NA,5.78,NA,2560880,NFL,13676,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,1.94,25.15,NA,NA,0.12,NA,5.18,NA,2558832,NFL,13246,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Kroft,TE,SF,NA,NA,1.86,22.91,NA,NA,0.16,NA,5.12,NA,2552586,NFL,12212,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Beck,TE,DEN,NA,NA,2,17.85,NA,NA,0.17,NA,4.82,NA,2562626,NFL,14319,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dan Arnold,TE,JAX,NA,NA,1.74,21.25,NA,NA,0.13,NA,4.65,NA,2559385,NFL,13880,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,NE,NA,NA,1.86,17.38,NA,NA,0.09,NA,4.42,NA,2558207,NFL,13193,NA,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,1.71,17.78,NA,NA,0.14,NA,4.35,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,1.65,18.4,NA,NA,0.11,NA,4.17,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,SEA,NA,NA,1.65,17.39,NA,NA,0.11,NA,4.06,NA,2561046,NFL,13763,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevin Jordan,TE,HOU,NA,NA,1.68,16.95,NA,NA,0.11,NA,4.06,NA,2566130,NFL,15330,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,NA,1.56,17.26,NA,NA,0.11,NA,3.96,NA,2563980,NFL,14876,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
