player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Brandon Powell,WR,LAR,NA,2.2,2.2,23.2,NA,NA,0.1,1.1,4.9,NA,0,0,3.31,NA,14297,FleaFlicker,13910,DENSun 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,28.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDMecole Hardman,WR,KC,NA,1.8,1.8,21.5,NA,NA,0.1,0,3.2,NA,0,0,3.27,NA,14725,FleaFlicker,14113,SEASat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR71,0.1,24.6,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,2.2,2.2,27.1,NA,NA,0.1,0,0.1,NA,0,0,3.27,NA,11167,FleaFlicker,12188,@TENSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR87,0.1,27.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,TEN,NA,2.3,2.3,26.2,NA,NA,0.1,0,0.3,NA,0,0,3.25,NA,9338,FleaFlicker,11228,HOUSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR68,0.1,26.5,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velus Jones,WR,CHI,NA,1.7,1.7,18.8,NA,NA,0.1,0.8,7,NA,0,0,3.22,NA,16898,FleaFlicker,15767,BUFSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR102,0.1,25.9,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,LV,NA,2.5,2.5,26,NA,NA,0.1,0,0.1,NA,0,0,3.15,NA,14836,FleaFlicker,14123,@PITSat 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR80,0.1,26.1,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.Y. Hilton,WR,DAL,NA,1.2,1.2,20.7,NA,NA,0.2,0,0.5,NA,0,0,3.14,NA,8493,FleaFlicker,10729,PHISat 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,21.2,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kadarius Toney,WR,KC,NA,1.7,1.7,19.7,NA,NA,0.1,0.5,3.7,NA,0,0,3.12,NA,16251,FleaFlicker,15289,SEASat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR54,0.1,23.4,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,NYJ,NA,1.6,1.6,16.4,NA,NA,0.1,0.7,5.1,NA,0.1,0,2.99,NA,13909,FleaFlicker,13638,JACL 3-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.99,WR96,0.1,21.5,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,JAC,NA,1.6,1.6,15.7,NA,NA,0.1,1.3,7.5,NA,0,0,2.98,NA,13024,FleaFlicker,13308,@NYJW 19-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.98,WR92,0.1,23.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre'Quan Smith,WR,NO,NA,1.8,1.8,22.9,NA,NA,0.1,0,0,NA,0,0,2.95,NA,13819,FleaFlicker,13645,@CLESat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR99,0.1,22.9,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,CHI,NA,1.9,1.9,20,NA,NA,0.1,0.2,1.3,NA,0,0,2.85,NA,13816,FleaFlicker,13634,BUFSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR93,0.1,21.3,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,2.1,2.1,19.7,NA,NA,0.1,0.3,1.2,NA,0,0.1,2.83,NA,14935,FleaFlicker,14108,TBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR83,0.1,20.9,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,1.4,1.4,20.2,NA,NA,0.1,0,0,NA,0,0,2.78,NA,13851,FleaFlicker,13776,SEASat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR98,0.1,20.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,1.8,1.8,20.6,NA,NA,0.1,0.3,1.7,NA,0,0,2.75,NA,12441,FleaFlicker,13066,@CARSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR101,0.1,22.4,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,SF,NA,1.8,1.8,20.3,NA,NA,0.1,0.3,1.8,NA,0,0,2.75,NA,13934,FleaFlicker,13641,WASSat 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,22.1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Washington,WR,DAL,NA,1.1,1.1,14.3,NA,NA,0.2,0.1,0.2,NA,0,0,2.54,NA,13808,FleaFlicker,13631,PHISat 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,14.6,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,1.5,1.5,19.8,NA,NA,0.1,0,0.4,NA,0,0,2.52,NA,16830,FleaFlicker,15756,@CARSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR61,0.1,20.1,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Rodgers,WR,HOU,NA,1.7,1.7,21.6,NA,NA,0.1,0.1,0.6,NA,0,0,2.5,NA,16329,FleaFlicker,15297,@TENSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,22.2,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,1.7,1.7,19.3,NA,NA,0.1,0,0.1,NA,0,0,2.48,NA,7369,FleaFlicker,10261,TBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.1,19.4,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Bell,WR,CLE,NA,1.8,1.8,19.2,NA,NA,0.1,0.1,0.4,NA,0,0,2.46,NA,16863,FleaFlicker,15758,NOSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR100,0.1,19.6,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damiere Byrd,WR,ATL,NA,1.4,1.4,19.8,NA,NA,0.1,0,0.1,NA,0,0,2.39,NA,11507,FleaFlicker,12464,@BALSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,19.9,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shi Smith,WR,CAR,NA,1.4,1.4,18.8,NA,NA,0.1,0,0.1,NA,0,0,2.37,NA,16488,FleaFlicker,15298,DETSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.1,18.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,1.6,1.6,18.2,NA,NA,0.1,0.2,1.3,NA,0,0,2.29,NA,13364,FleaFlicker,13418,CINSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,19.4,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,MIA,NA,1.4,1.4,16.4,NA,NA,0.1,0.1,0.2,NA,0,0,2.26,NA,13915,FleaFlicker,13652,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,16.6,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Trammell,WR,LAR,NA,1.6,1.6,17.9,NA,NA,0.1,0,0.1,NA,0,0,2.26,NA,16510,FleaFlicker,16120,DENSun 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,18,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LAC,NA,1.4,1.4,15.8,NA,NA,0.1,0.2,0.7,NA,0,0,2.25,NA,11603,FleaFlicker,12394,@INDMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR84,0.1,16.5,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laquon Treadwell,WR,SEA,NA,1.3,1.3,15.5,NA,NA,0.1,0,0,NA,0,0,2.25,NA,12017,FleaFlicker,12645,@KCSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,15.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,KC,NA,1.4,1.4,17,NA,NA,0.1,0.3,1.9,NA,0,0.1,2.24,NA,16854,FleaFlicker,15766,SEASat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR77,0.1,18.9,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Anderson,WR,ARI,NA,1.5,1.5,18.6,NA,NA,0.1,0,0.2,NA,0,0,2.18,NA,12361,FleaFlicker,12930,TBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR91,0.1,18.8,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,1.2,1.2,14.9,NA,NA,0.1,0.2,1.1,NA,0,0,2.06,NA,15035,FleaFlicker,14315,LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,16,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sammy Watkins,WR,BAL,NA,1,1,14.1,NA,NA,0.1,0,0.2,NA,0,0,2.01,NA,10256,FleaFlicker,11670,ATLSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,14.2,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trenton Irwin,WR,CIN,NA,1.2,1.2,14.5,NA,NA,0.1,0.1,0.6,NA,0,0,1.93,NA,14930,FleaFlicker,14551,@NESat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,15.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N'Keal Harry,WR,CHI,NA,1,1,12.2,NA,NA,0.1,0,0,NA,0,0,1.8,NA,14662,FleaFlicker,14101,BUFSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,12.2,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Reagor,WR,MIN,NA,0.8,0.8,11.2,NA,NA,0.1,0.2,1.4,NA,0,0,1.78,NA,15528,FleaFlicker,14839,NYGSat 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,12.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keelan Cole,WR,LV,NA,1,1,13.7,NA,NA,0.1,0,0,NA,0,0,1.73,NA,13261,FleaFlicker,13412,@PITSat 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,13.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,7.79,104.43,NA,NA,0.82,0.51,2.91,NA,0.03,NA,15.79,NA,tyreek-hill,NumberFire,12801,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,24.46,#19,14,1,19.67,9200,2.14,26.61,9100,2.92,19.67,36,0.55,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,6.78,92.97,NA,NA,0.61,0.25,1.32,NA,0.01,NA,13.16,NA,justin-jefferson,NumberFire,14836,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,20.9,#25,32,2,16.52,9300,1.78,19.93,9300,2.14,16.52,38,0.43,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,NA,6,80.27,NA,NA,0.5,0,0,NA,0,NA,11,NA,stefon-diggs,NumberFire,12186,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,17.98,#28,49,3,13.99,8700,1.61,17.02,8500,2,13.99,32,0.44,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.1,78.51,NA,NA,0.54,0,0,NA,0,NA,11,NA,ja-marr-chase,NumberFire,15281,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,17.98,#1,49,3,14.06,8800,1.6,17.16,8300,2.07,14.06,30,0.47,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,5.85,74.6,NA,NA,0.5,0.6,3.1,NA,0.02,NA,10.97,NA,ceedee-lamb,NumberFire,14832,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17.94,#8,51,5,13.84,8300,1.67,16.76,7500,2.23,13.84,24,0.58,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.58,76.4,NA,NA,0.44,0.57,3.13,NA,0.03,NA,10.79,NA,amon-ra-st-brown,NumberFire,15287,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,17.7,#14,53,6,14.06,8400,1.67,17.36,7800,2.23,14.06,27,0.52,NA,NA,NA,NA,NA,NA
D.K. Metcalf,WR,SEA,NA,NA,6.77,77.99,NA,NA,0.48,0,0,NA,0,NA,10.59,NA,dk-metcalf,NumberFire,14102,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,17.43,#26,54,7,13.96,8000,1.75,17.41,7100,2.45,13.96,26,0.54,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,5.37,72.36,NA,NA,0.48,0,0,NA,0,NA,10.06,NA,a-j-brown,NumberFire,14104,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41,16.71,#4,60,8,12.72,8500,1.5,15.46,8100,1.91,12.72,27,0.47,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,NA,5.12,74.26,NA,NA,0.41,0,0,NA,0,NA,9.9,NA,davante-adams,NumberFire,11675,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,16.49,#15,61,9,12.43,8500,1.46,15.01,9000,1.67,12.43,37,0.34,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,4.97,71.62,NA,NA,0.41,0.25,1.39,NA,0.02,NA,9.81,NA,jaylen-waddle,NumberFire,15284,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,16.37,#19,62,10,12.29,7800,1.58,14.82,7200,2.06,12.29,28,0.44,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,4.72,68.62,NA,NA,0.28,0.31,1.7,NA,0.01,NA,8.78,NA,garrett-wilson,NumberFire,15753,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,14.98,#27,73,11,11.09,NA,NA,13.48,6000,2.25,11.09,20,0.55,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,ARI,NA,NA,5.73,72.16,NA,NA,0.25,0,0,NA,0,NA,8.61,NA,deandre-hopkins-1,NumberFire,11232,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,14.75,#7,75,12,11.44,8400,1.36,14.39,7400,1.94,11.44,22,0.52,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,NA,4.77,66.27,NA,NA,0.31,0,0,NA,0,NA,8.45,NA,jerry-jeudy,NumberFire,14833,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,14.53,#17,77,13,10.79,7300,1.48,13.23,5800,2.28,10.79,17,0.63,NA,NA,NA,NA,NA,NA
D.J. Moore,WR,CAR,NA,NA,4.61,62.59,NA,NA,0.33,0,0,NA,0,NA,8.22,NA,d-j-moore-1,NumberFire,13635,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,14.22,#30,80,14,10.54,7100,1.48,12.86,5500,2.34,10.54,18,0.59,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,4.86,56.18,NA,NA,0.43,0,0,NA,0,NA,8.05,NA,juju-smith-schuster,NumberFire,13156,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,13.99,#29,81,15,10.51,7300,1.44,13.01,5800,2.24,10.51,19,0.55,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,4.48,59.54,NA,NA,0.35,0,0,NA,0,NA,8.02,NA,tee-higgins,NumberFire,14835,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,13.95,#1,83,16,10.27,7700,1.33,12.53,7000,1.79,10.27,21,0.49,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,NA,5.07,65.29,NA,NA,0.24,0,0,NA,0,NA,7.93,NA,christian-kirk,NumberFire,13633,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,13.83,#3,84,17,10.46,NA,NA,13.03,6400,2.04,10.46,19,0.55,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,WSH,NA,NA,3.4,37.91,NA,NA,0.15,3.84,22.84,NA,0.16,NA,7.88,NA,curtis-samuel,NumberFire,13157,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13.76,#2,85,18,9.56,5700,1.68,11.31,4400,2.57,9.56,13,0.74,NA,NA,NA,NA,NA,NA
Gabriel Davis,WR,BUF,NA,NA,3.56,58.35,NA,NA,0.32,0,0,NA,0,NA,7.75,NA,gabriel-davis,NumberFire,14845,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,13.59,#28,87,19,9.52,6400,1.49,11.32,5000,2.26,9.52,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,4.25,51.8,NA,NA,0.42,0,0,NA,0,NA,7.7,NA,mike-evans,NumberFire,11671,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,13.52,#23,88,20,9.83,7200,1.37,11.96,6100,1.96,9.83,18,0.55,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WSH,NA,NA,4.42,59.75,NA,NA,0.2,0.59,3.47,NA,0.02,NA,7.64,NA,terry-mclaurin,NumberFire,14109,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84,13.44,#2,90,21,9.81,7000,1.4,12.05,6200,1.94,9.81,21,0.47,NA,NA,NA,NA,NA,NA
Mike Williams,WR,LAC,NA,NA,3.97,53.43,NA,NA,0.37,0,0,NA,0,NA,7.59,NA,mike-williams,NumberFire,13154,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,13.37,#13,91,22,9.57,7200,1.33,11.55,6300,1.83,9.57,23,0.42,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,NA,5.37,50.28,NA,NA,0.37,0.27,1.54,NA,0.02,NA,7.48,NA,chris-godwin,NumberFire,13163,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,13.22,#23,94,23,10.13,8000,1.27,12.86,6900,1.86,10.13,19,0.53,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,4.97,54.52,NA,NA,0.35,0,0,NA,0,NA,7.47,NA,keenan-allen-1,NumberFire,11222,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,13.21,#13,95,24,9.98,8000,1.25,12.5,6700,1.87,9.98,21,0.48,NA,NA,NA,NA,NA,NA
Michael Pittman Jr.,WR,IND,NA,NA,5.82,55.51,NA,NA,0.33,0,0,NA,0,NA,7.45,NA,michael-pittman-jr,NumberFire,14842,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,13.18,#18,96,25,10.36,7000,1.48,13.32,5900,2.26,10.36,18,0.58,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,PIT,NA,NA,5.31,52.69,NA,NA,0.3,0.59,2.88,NA,0.03,NA,7.44,NA,diontae-johnson,NumberFire,14208,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,13.17,#31,97,26,10.13,6600,1.53,12.83,5300,2.42,10.13,16,0.63,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,3.96,56.06,NA,NA,0.31,0,0,NA,0,NA,7.41,NA,brandon-aiyuk,NumberFire,14840,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,13.13,#6,98,27,9.41,6800,1.38,11.42,6300,1.81,9.41,17,0.55,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.72,54.44,NA,NA,0.33,0,0,NA,0,NA,7.39,NA,devonta-smith,NumberFire,15282,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,13.1,#4,99,28,9.74,7600,1.28,12.13,6600,1.84,9.74,22,0.44,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,4.24,45.35,NA,NA,0.47,0,0,NA,0,NA,7.37,NA,adam-thielen,NumberFire,11938,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,13.07,#25,100,29,9.48,6600,1.44,11.61,5300,2.19,9.48,17,0.56,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,GB,NA,NA,4.13,49.64,NA,NA,0.36,0,0,NA,0,NA,7.15,NA,allen-lazard,NumberFire,13632,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,12.78,#22,103,30,9.19,6400,1.44,11.26,5500,2.05,9.19,15,0.61,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,HOU,NA,NA,4.19,50.21,NA,NA,0.21,1.07,5.79,NA,0.03,NA,7.1,NA,brandin-cooks,NumberFire,11674,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,12.71,#11,104,31,9.14,6500,1.41,11.24,4900,2.29,9.14,18,0.51,NA,NA,NA,NA,NA,NA
Marquise Goodwin,WR,SEA,NA,NA,3.71,52.09,NA,NA,0.24,0.47,2.43,NA,0.03,NA,7.03,NA,marquise-goodwin-1,NumberFire,11239,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,12.61,#26,105,32,8.89,5800,1.53,10.77,4300,2.5,8.89,19,0.47,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,NA,4.93,56.35,NA,NA,0.22,0,0,NA,0,NA,6.93,NA,zay-jones,NumberFire,13176,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,12.48,#3,108,33,9.38,NA,NA,11.88,5100,2.33,9.38,17,0.55,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,3.62,44.92,NA,NA,0.31,0,0,NA,0,NA,6.34,NA,christian-watson,NumberFire,15789,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.68,#22,113,34,8.12,7700,1.05,9.96,6000,1.66,8.12,25,0.32,NA,NA,NA,NA,NA,NA
