player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Logan Thomas,TE,WAS,NA,2.7,2.7,29.2,NA,NA,0.2,0,3.94,NA,10353,FleaFlicker,11647,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,TE27,0,0.2,29.2,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,MIA,NA,2.4,2.4,26.3,NA,NA,0.2,0,3.61,NA,13845,FleaFlicker,13672,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,TE25,0,0.2,26.3,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,TEN,NA,2.6,2.6,26.1,NA,NA,0.2,0,3.58,NA,12069,FleaFlicker,12677,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,TE29,0,0.2,26.1,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ross Dwelley,TE,SF,NA,1.1,1.1,23,NA,NA,0.2,0,3.5,NA,14377,FleaFlicker,13988,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.2,23,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Akins,TE,HOU,NA,2.3,2.3,26.6,NA,NA,0.1,0,3.4,NA,13844,FleaFlicker,13753,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,26.6,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jelani Woods,TE,IND,NA,2.2,2.2,24.2,NA,NA,0.1,0,3.2,NA,16841,FleaFlicker,15840,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,TE31,0,0.1,24.2,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,SEA,NA,2.2,2.2,23.2,NA,NA,0.1,0,3.16,NA,14475,FleaFlicker,13763,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,23.2,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,2.1,2.1,22.7,NA,NA,0.1,0,3.15,NA,16932,FleaFlicker,15873,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,TE32,0,0.1,22.7,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chigoziem Okonkwo,TE,TEN,NA,1.7,1.7,21.5,NA,NA,0.1,0,2.93,NA,16912,FleaFlicker,15889,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,21.5,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,1.9,1.9,21.6,NA,NA,0.1,0,2.88,NA,16927,FleaFlicker,15798,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,TE19,0,0.1,21.6,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,2,2,20.7,NA,NA,0.1,0,2.79,NA,16937,FleaFlicker,15802,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,TE30,0,0.1,20.7,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Brate,TE,TB,NA,2.1,2.1,19.7,NA,NA,0.1,0,2.69,NA,10991,FleaFlicker,12110,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,19.7,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,NO,NA,2,2,20.2,NA,NA,0.1,0,2.68,NA,15575,FleaFlicker,14870,@TBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,20.2,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,1.8,1.8,19.1,NA,NA,0.1,0,2.68,NA,16572,FleaFlicker,15626,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,19.1,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,1.2,1.2,11.7,NA,NA,0.2,0.1,2.43,NA,13653,FleaFlicker,13424,@TBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,TE10,0,0.2,11.7,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,CLE,NA,1.6,1.6,17.8,NA,NA,0.1,0,2.36,NA,13377,FleaFlicker,13994,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,17.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teagan Quitoriano,TE,HOU,NA,1.4,1.4,13.9,NA,NA,0.1,0,2.23,NA,16959,FleaFlicker,15905,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,13.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,1.7,1.7,16.9,NA,NA,0.1,0,2.21,NA,16340,FleaFlicker,15419,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,16.9,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MyCole Pruitt,TE,ATL,NA,1.2,1.2,12.9,NA,NA,0.1,0,2.17,NA,11331,FleaFlicker,12309,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,12.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Uzomah,TE,NYJ,NA,1.8,1.8,16.8,NA,NA,0.1,0,2.16,NA,11276,FleaFlicker,12317,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,16.8,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Myarick,TE,NYG,NA,0.9,0.9,8.6,NA,NA,0.2,0,2.06,NA,15417,FleaFlicker,NA,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.2,8.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,NE,NA,1.5,1.5,15.4,NA,NA,0.1,0,2.02,NA,12974,FleaFlicker,13193,BUFL 10-24,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2.02,NA,0,0.1,15.4,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,1.4,1.4,14.6,NA,NA,0.1,0,2,NA,16430,FleaFlicker,15337,@CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,14.6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,1.2,1.2,14,NA,NA,0.1,0,1.92,NA,12887,FleaFlicker,13246,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,14,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,PHI,NA,1.4,1.4,14.4,NA,NA,0.1,0,1.92,NA,16621,FleaFlicker,15541,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,14.4,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,SEA,NA,1.2,1.2,13.9,NA,NA,0.1,0,1.91,NA,15679,FleaFlicker,14871,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,13.9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jody Fortson,TE,KC,NA,1,1,11.5,NA,NA,0.1,0,1.89,NA,15133,FleaFlicker,15070,@CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,11.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,1.1,1.1,11,NA,NA,0.1,0,1.82,NA,16933,FleaFlicker,15799,INDSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,11,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Richard Rodgers,TE,LAC,NA,0.9,0.9,11.5,NA,NA,0.1,0,1.75,NA,10296,FleaFlicker,11785,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,11.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevin Jordan,TE,HOU,NA,1.4,1.4,12,NA,NA,0.1,0,1.68,NA,16420,FleaFlicker,15330,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,12,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,1.2,1.2,11.3,NA,NA,0.1,0,1.63,NA,16360,FleaFlicker,15344,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,11.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Gentry,TE,PIT,NA,1.2,1.2,10.6,NA,NA,0.1,0,1.6,NA,14863,FleaFlicker,14240,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,10.6,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,BAL,NA,1,1,9.9,NA,NA,0.1,0,1.54,NA,14749,FleaFlicker,14209,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,9.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,ATL,NA,1,1,10.5,NA,NA,0.1,0,1.51,NA,13415,FleaFlicker,13919,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,10.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.9,0.9,10.7,NA,NA,0.1,0,1.47,NA,16986,FleaFlicker,15804,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,10.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,MIA,NA,1.1,1.1,9.5,NA,NA,0.1,0,1.43,NA,13905,FleaFlicker,13676,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,9.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,1,1,10.1,NA,NA,0.1,0,1.43,NA,15567,FleaFlicker,14876,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,10.1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,LAC,NA,0.9,0.9,7.9,NA,NA,0.1,0,1.39,NA,17123,FleaFlicker,16113,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,7.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Hesse,TE,ATL,NA,0.8,0.8,8.6,NA,NA,0.1,0,1.38,NA,15431,FleaFlicker,15564,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,8.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Hopkins,TE,LAR,NA,0.9,0.9,9.8,NA,NA,0.1,0,1.34,NA,15645,FleaFlicker,14868,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,9.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ko Kieft,TE,TB,NA,0.6,0.6,7.1,NA,NA,0.1,0,1.31,NA,16995,FleaFlicker,15929,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,7.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peyton Hendershot,TE,DAL,NA,0.8,0.8,6.9,NA,NA,0.1,0,1.29,NA,17417,FleaFlicker,16000,INDSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,6.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Mitchell,TE,DET,NA,0.9,0.9,9.2,NA,NA,0.1,0,1.27,NA,17017,FleaFlicker,15909,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,9.2,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,DEN,NA,0.8,0.8,7.7,NA,NA,0.1,0,1.25,NA,13110,FleaFlicker,13315,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,7.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoff Swaim,TE,TEN,NA,0.8,0.8,6.8,NA,NA,0.1,0,1.23,NA,11287,FleaFlicker,12378,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,6.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Griffin,TE,CHI,NA,0.7,0.7,6.2,NA,NA,0.1,0,1.22,NA,9458,FleaFlicker,11399,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,6.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacob Hollister,TE,LV,NA,0.7,0.7,6.1,NA,NA,0.1,0,1.21,NA,13175,FleaFlicker,13391,LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,6.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Asiasi,TE,CIN,NA,0.5,0.5,6.1,NA,NA,0.1,0,1.21,NA,15614,FleaFlicker,14936,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,6.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcedes Lewis,TE,GB,NA,0.7,0.7,6,NA,NA,0.1,0,1.2,NA,4007,FleaFlicker,8269,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shane Zylstra,TE,DET,NA,0.7,0.7,7,NA,NA,0.1,0,1.18,NA,16729,FleaFlicker,15604,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dan Arnold,TE,JAC,NA,0.7,0.7,8.8,NA,NA,0,0,1.06,NA,13665,FleaFlicker,13880,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0,8.8,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre' McKitty,TE,LAC,NA,0.9,0.9,7.8,NA,NA,0.1,0,1.06,NA,16291,FleaFlicker,15333,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,7.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Boyle,TE,BAL,NA,0.6,0.6,4.4,NA,NA,0.1,0,1.04,NA,11257,FleaFlicker,12328,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,4.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,JAC,NA,0.7,0.7,9.4,NA,NA,0,0,0.94,NA,16417,FleaFlicker,15335,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0,9.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,JAC,NA,0.7,0.7,6.7,NA,NA,0,0,0.85,NA,11114,FleaFlicker,12955,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0,6.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,MIN,NA,0.8,0.8,6,NA,NA,0,0,0.81,NA,13239,FleaFlicker,13940,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0,6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Wilcox,TE,CIN,NA,0.8,0.8,6.6,NA,NA,0,0,0.66,NA,16093,FleaFlicker,15563,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,6.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Sweeney,TE,BUF,NA,0.7,0.7,6.3,NA,NA,0,0,0.63,NA,14894,FleaFlicker,14294,@NEW 24-10,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,0.63,NA,0,0,6.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacob Harris,TE,LAR,NA,0.7,0.7,6.2,NA,NA,0,0,0.62,NA,16369,FleaFlicker,15425,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0,6.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Tomlinson,TE,DEN,NA,0.5,0.5,5.9,NA,NA,0,0,0.59,NA,11459,FleaFlicker,13065,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0,5.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPDylan Soehner,TE,NO,NA,0.6,0.6,5.9,NA,NA,0,0,0.59,NA,16608,FleaFlicker,NA,@TBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0,5.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,6.51,80.85,NA,NA,0.74,NA,12.53,NA,travis-kelce-1,NumberFire,11244,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,5.01,20.05,#10,44,1,15.76,8400,1.88,19.04,7900,2.41,15.76,33,0.48,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,5.56,60.54,NA,NA,0.56,NA,9.35,NA,mark-andrews,NumberFire,13671,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2.95,15.75,#5,70,2,12.13,7100,1.71,14.95,6600,2.27,12.13,25,0.49,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,5.05,51.42,NA,NA,0.34,NA,7.16,NA,pat-freiermuth,NumberFire,15331,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.53,12.79,#31,100,3,9.69,5900,1.64,12.23,4300,2.84,9.69,18,0.54,NA,NA,NA,NA,NA
Tyler Higbee,TE,LA,NA,NA,5.15,51.79,NA,NA,0.27,NA,6.79,NA,tyler-higbee,NumberFire,12678,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.29,12.29,#26,102,4,9.35,5300,1.76,11.95,3700,3.23,9.35,15,0.62,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,3.92,49.18,NA,NA,0.31,NA,6.7,NA,george-kittle,NumberFire,13299,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.23,12.17,#19,103,5,8.68,6200,1.4,10.68,5000,2.14,8.68,21,0.41,NA,NA,NA,NA,NA
Dalton Schultz,TE,DAL,NA,NA,3.85,36.53,NA,NA,0.34,NA,5.67,NA,dalton-schultz,NumberFire,13772,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.56,10.78,#12,121,6,7.6,6000,1.27,9.54,4100,2.33,7.6,17,0.45,NA,NA,NA,NA,NA
Foster Moreau,TE,LV,NA,NA,3.05,37.02,NA,NA,0.26,NA,5.23,NA,foster-moreau,NumberFire,14239,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.28,10.18,#20,131,7,6.75,5500,1.23,8.3,3600,2.31,6.75,15,0.45,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,3.7,35.71,NA,NA,0.27,NA,5.2,NA,t-j-hockenson,NumberFire,14138,NYJ,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.26,10.14,#3,133,8,7.04,6400,1.1,8.9,5200,1.71,7.04,20,0.35,NA,NA,NA,NA,NA
Evan Engram,TE,JAC,NA,NA,3.68,36.61,NA,NA,0.25,NA,5.16,NA,evan-engram,NumberFire,13189,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.23,10.09,#30,135,9,6.98,4800,1.45,8.84,3000,2.95,6.98,15,0.47,NA,NA,NA,NA,NA
Tyler Conklin,TE,NYJ,NA,NA,3.38,34.96,NA,NA,0.23,NA,4.84,NA,tyler-conklin,NumberFire,13675,MIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.03,9.65,#16,142,10,6.51,5000,1.3,8.24,3100,2.66,6.51,13,0.5,NA,NA,NA,NA,NA
Austin Hooper,TE,TEN,NA,NA,2.97,30.44,NA,NA,0.23,NA,4.41,NA,austin-hooper,NumberFire,12677,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.25,9.07,#13,148,11,5.93,5000,1.19,7.41,3000,2.47,5.93,10,0.59,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,2.71,29.12,NA,NA,0.25,NA,4.38,NA,dawson-knox,NumberFire,14143,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.27,9.03,#1,149,12,5.75,5500,1.05,7.12,3900,1.83,5.75,14,0.41,NA,NA,NA,NA,NA
Hayden Hurst,TE,CIN,NA,NA,3.18,26.49,NA,NA,0.27,NA,4.24,NA,hayden-hurst,NumberFire,13680,KC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.36,8.84,#18,155,13,5.82,5300,1.1,7.44,3500,2.13,5.82,14,0.42,NA,NA,NA,NA,NA
