player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Connor Heyward,RB,PIT,NA,1.7,5.9,NA,0,NA,0.3,2.1,NA,NA,0,0,0.8,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,JAC,NA,1.2,4,NA,0,NA,0.4,3.1,NA,NA,0,0,0.8,NA,19627,FantasyPros,14821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.6,1,NA,0,NA,0.7,5.4,NA,NA,0,0,0.8,NA,18571,FantasyPros,14420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dwayne Washington,RB,NO,NA,1.1,4.7,NA,0,NA,0.2,1.8,NA,NA,0,0,0.7,NA,15850,FantasyPros,12845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Taylor Jr.,RB,GB,NA,0.1,3.6,NA,0,NA,0.1,1.4,NA,NA,0,0,0.7,NA,19544,FantasyPros,14817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Evans,RB,CIN,NA,0.9,3.6,NA,0,NA,0.4,2.7,NA,NA,0,0,0.7,NA,22797,FantasyPros,15275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylin Hill,RB,GB,NA,1.5,5.7,NA,0,NA,0.1,1.3,NA,NA,0,0,0.7,NA,19323,FantasyPros,15265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,NYJ,NA,0.6,3.2,NA,0,NA,0.3,2.4,NA,NA,0,0,0.6,NA,18406,FantasyPros,14095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Ham,RB,MIN,NA,0.2,0.5,NA,0,NA,0.6,5.2,NA,NA,0,0,0.6,NA,16209,FantasyPros,12923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devine Ozigbo,RB,DEN,NA,0.8,3,NA,0,NA,0.3,3,NA,NA,0,0,0.6,NA,18630,FantasyPros,14096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Rivers,RB,LAR,NA,1.8,4,NA,0,NA,0.2,1,NA,NA,0,0,0.5,NA,23986,FantasyPros,15726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kene Nwangwu,RB,MIN,NA,1,4.1,NA,0,NA,0.1,0.4,NA,NA,0,0,0.5,NA,23249,FantasyPros,15414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Burton,RB,KC,NA,0.6,1.8,NA,0,NA,0.2,1.5,NA,NA,0,0,0.4,NA,14191,FantasyPros,12325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reggie Gilliam,RB,BUF,NA,0,0,NA,0,NA,0.4,4,NA,NA,0,0,0.4,NA,19844,FantasyPros,15103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keith Smith,RB,ATL,NA,0.3,0.4,NA,0,NA,0.3,2.7,NA,NA,0,0,0.3,NA,13192,FantasyPros,12040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khari Blasingame,RB,CHI,NA,0.2,0.4,NA,0,NA,0.3,2.4,NA,NA,0,0,0.3,NA,18847,FantasyPros,14552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Watt,RB,PIT,NA,0.2,0.5,NA,0,NA,0.3,2.1,NA,NA,0,0,0.3,NA,15792,FantasyPros,12823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cullen Gillaspia,RB,SEA,NA,0,0,NA,0,NA,0.2,2,NA,NA,0,0,0.2,NA,18697,FantasyPros,14287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Bellore,RB,SEA,NA,0,0.1,NA,0,NA,0.1,0.9,NA,NA,0,0,0.2,NA,10978,FantasyPros,10514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taiwan Jones,RB,BUF,NA,0,0,NA,0,NA,0.2,1,NA,NA,0,0,0.1,NA,9962,FantasyPros,10368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,0.2,1,NA,0,NA,0,0,NA,NA,0,0,0.1,NA,20100,FantasyPros,15973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chubb, Nick",RB,CLE,NA,17,97,NA,1.1,2.5,2,18,NA,NA,0.1,0,19,NA,NA,FantasySharks,13610,NEP,0.6,0.2,0.2,0,0.1,0,0.1,0.1,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,MIN,NA,21.6,101,NA,0.7,4.1,3,23,NA,NA,0,0.2,16.5,NA,NA,FantasySharks,13128,@MIA,0.6,0.1,0,0,0,0,0.3,0.1,0.1,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ekeler, Austin",RB,LAC,NA,12.2,58,NA,0.6,6.4,5.1,40,NA,NA,0.4,0.1,15.4,NA,NA,FantasySharks,13404,DEN,0.3,0.2,0.2,0,0,0,1.1,0.2,0.1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barkley, Saquon",RB,NYG,NA,17,80,NA,0.7,4.2,2.9,22,NA,NA,0.1,0,14.6,NA,NA,FantasySharks,13604,BAL,0.4,0.2,0,0.1,0,0,0.2,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCaffrey, Christian",RB,CAR,NA,15,65,NA,0.6,5.8,4.4,34,NA,NA,0.2,0,14.6,NA,NA,FantasySharks,13130,@LAR,0.3,0.3,0,0,0,0,0.4,0.1,0.1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fournette, Leonard",RB,TBB,NA,14.2,57,NA,0.5,6.5,5.3,38,NA,NA,0.3,0,14.1,NA,NA,FantasySharks,13129,@PIT,0.4,0,0.1,0,0,0,1,0.2,0.1,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kamara, Alvin",RB,NOS,NA,15.9,68,NA,0.4,4.9,3.3,30,NA,NA,0.2,0.2,12.9,NA,NA,FantasySharks,13132,CIN,0.3,0.1,0,0,0,0,0.8,0.1,0.1,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,12.5,56,NA,0.4,3.5,2.8,27,NA,NA,0.3,0.1,12.8,NA,NA,FantasySharks,14803,BUF,0.3,0.1,0,0,0,0,0.7,0.1,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mixon, Joe",RB,CIN,NA,18,70,NA,0.5,3.9,3.1,20,NA,NA,0.1,0,12.6,NA,NA,FantasySharks,13131,@NOS,0.3,0.2,0.1,0,0,0,0.6,0.1,0,1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stevenson, Rhamondre",RB,NEP,NA,15,72,NA,0.5,3,2.5,18,NA,NA,0.1,0,12.3,NA,NA,FantasySharks,15259,@CLE,0.4,0.1,0,0,0,0,0.5,0.1,0,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hall, Breece",RB,NYJ,NA,12,58,NA,0.4,5,3,35,NA,NA,0.1,0.1,12.2,NA,NA,FantasySharks,15708,@GBP,0.4,0,0,0,0,0,0.7,0.1,0.1,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Aaron",RB,GBP,NA,12.2,70,NA,0.3,4.3,3.3,25,NA,NA,0.2,0.1,12.1,NA,NA,FantasySharks,13319,NYJ,0.2,0.1,0,0,0,0,0.7,0.1,0.1,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, James",RB,JAC,NA,14,62,NA,0.6,3,2.1,14,NA,NA,0.1,0.1,12,NA,NA,FantasySharks,14813,@IND,0.3,0.2,0,0.1,0,0.1,0.2,0.1,0,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Miles",RB,PHI,NA,15,71,NA,0.6,2.8,2,11,NA,NA,0,0.1,12,NA,NA,FantasySharks,14079,DAL,0.4,0.2,0,0,0,0,0.1,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbins, J.K.",RB,BAL,NA,12.5,58,NA,0.6,2.5,2,17,NA,NA,0.1,0,11.9,NA,NA,FantasySharks,14800,@NYG,0.4,0.1,0,0,0,0,0.4,0.1,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walker III, Kenneth",RB,SEA,NA,10.7,64,NA,0.7,2.2,1.8,11,NA,NA,0,0,11.6,NA,NA,FantasySharks,15711,ARI,0.2,0.1,0,0.1,0.1,0.2,0.1,0.1,0,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery, David",RB,CHI,NA,14,60,NA,0.5,3.7,3,27,NA,NA,0,0.1,11.6,NA,NA,FantasySharks,14071,WAS,0.4,0,0,0,0,0,0.4,0.1,0.1,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Jeffery",RB,SFO,NA,17,70,NA,0.5,1.9,1.7,13,NA,NA,0,0.1,11.5,NA,NA,FantasySharks,14017,@ATL,0.3,0.1,0,0.1,0,0,0.5,0.1,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gordon, Melvin",RB,DEN,NA,13.8,62,NA,0.4,3.6,2.8,21,NA,NA,0.1,0.1,11.1,NA,NA,FantasySharks,12151,@LAC,0.3,0.1,0,0,0.1,0,0.5,0.1,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mostert, Raheem",RB,MIA,NA,14,62,NA,0.5,2.7,1.9,15,NA,NA,0.1,0,10.9,NA,NA,FantasySharks,12447,MIN,0.3,0.2,0,0,0,0,0.4,0.1,0,7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pollard, Tony",RB,DAL,NA,11.8,57,NA,0.5,3,2,17,NA,NA,0,0,10.8,NA,NA,FantasySharks,14085,@PHI,0.2,0.1,0.1,0,0,0.1,0.5,0.1,0,24,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Deon",RB,IND,NA,13,66,NA,0.4,3,2,14,NA,NA,0.1,0.1,10.6,NA,NA,FantasySharks,15277,JAC,0.3,0,0,0,0,0.1,0.4,0.1,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris, Najee",RB,PIT,NA,16,60,NA,0.3,4.1,3.2,19,NA,NA,0.1,0.1,10.6,NA,NA,FantasySharks,15254,TBB,0.2,0.1,0,0,0,0,0.5,0.1,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Ezekiel",RB,DAL,NA,16.1,64,NA,0.4,3.2,2.1,13,NA,NA,0.1,0,10.4,NA,NA,FantasySharks,12625,@PHI,0.3,0.1,0,0,0,0,0.6,0.1,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dillon, AJ",RB,GBP,NA,12.5,55,NA,0.4,3,2,17,NA,NA,0.1,0,10.3,NA,NA,FantasySharks,14805,NYJ,0.3,0.1,0,0,0,0,0.4,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boone, Mike",RB,DEN,NA,13,55,NA,0.3,3,2.3,20,NA,NA,0.1,0.1,10,NA,NA,FantasySharks,13868,@LAC,0.2,0.1,0,0,0,0,0.4,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allgeier, Tyler",RB,ATL,NA,12,50,NA,0.5,2.2,1.8,14,NA,NA,0.1,0,9.9,NA,NA,FantasySharks,15712,SFO,0.3,0.2,0,0,0,0,0.1,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hunt, Kareem",RB,CLE,NA,10,48,NA,0.4,3.5,2.8,20,NA,NA,0.1,0,9.9,NA,NA,FantasySharks,13138,NEP,0.3,0,0.1,0,0,0,0.6,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singletary, Devin",RB,BUF,NA,10.3,45,NA,0.4,4.4,3.3,24,NA,NA,0.1,0.1,9.6,NA,NA,FantasySharks,14080,@KCC,0.3,0.1,0,0,0,0,0.8,0.1,0.1,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henderson, Darrell",RB,LAR,NA,12,48,NA,0.3,3.6,2.7,18,NA,NA,0.1,0.1,8.9,NA,NA,FantasySharks,14087,CAR,0.3,0,0,0,0,0,0.4,0.1,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Brian",RB,WAS,NA,10,38,NA,0.2,4,3,27,NA,NA,0.1,0,8.7,NA,NA,FantasySharks,15716,@CHI,0.2,0.1,0,0,0,0,0.5,0.1,0.1,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herbert, Khalil",RB,CHI,NA,12,52,NA,0.4,1.1,1,7,NA,NA,0,0,8.4,NA,NA,FantasySharks,15271,WAS,0.3,0.1,0,0,0,0,0.1,0,0,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibson, Antonio",RB,WAS,NA,8,35,NA,0.4,5,3.5,24,NA,NA,0.1,0.1,8.4,NA,NA,FantasySharks,14852,@CHI,0.3,0,0,0,0,0,0.5,0.1,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mattison, Alexander",RB,MIN,NA,11,40,NA,0.3,3,2,17,NA,NA,0.1,0,8.2,NA,NA,FantasySharks,14223,@MIA,0.3,0,0,0,0,0,0.5,0.1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benjamin, Eno",RB,ARI,NA,8,30,NA,0.4,3.4,2.7,23,NA,NA,0.1,0,7.9,NA,NA,FantasySharks,14801,@SEA,0.2,0.2,0,0,0,0,0.5,0.1,0.1,17,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, Michael",RB,NYJ,NA,9.4,36,NA,0.3,3.9,2.8,21,NA,NA,0,0,7.8,NA,NA,FantasySharks,15258,@GBP,0.3,0,0,0,0,0,0.3,0.1,0,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Rachaad",RB,TBB,NA,9,35,NA,0.3,4,3.3,18,NA,NA,0,0,7.3,NA,NA,FantasySharks,15721,@PIT,0.3,0,0,0,0,0,0.4,0.1,0,11,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lindsay, Phillip",RB,IND,NA,8,35,NA,0.2,3,2.3,15,NA,NA,0.1,0,6.9,NA,NA,FantasySharks,13614,JAC,0.1,0.1,0,0,0,0,0.2,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etienne, Travis",RB,JAC,NA,9,38,NA,0.1,2.4,1.5,16,NA,NA,0,0,6.1,NA,NA,FantasySharks,15253,@IND,0.1,0,0,0,0,0,0.4,0.1,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edmonds, Chase",RB,MIA,NA,6.9,26,NA,0.1,2.6,1.7,13,NA,NA,0.2,0,5.7,NA,NA,FantasySharks,13726,MIN,0.1,0,0,0,0,0,0.8,0.1,0,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKinnon, Jerick",RB,KCC,NA,5.3,24,NA,0.1,2.8,1.9,16,NA,NA,0.1,0,5.1,NA,NA,FantasySharks,11761,BUF,0,0,0,0,0,0,0.7,0.1,0,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Damien",RB,ATL,NA,5,26,NA,0.3,1,0.7,5,NA,NA,0,0,4.9,NA,NA,FantasySharks,11886,SFO,0.2,0.1,0,0,0,0,0.1,0,0,6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis-Price, Tyrion",RB,SFO,NA,5.2,22,NA,0.2,1.4,1.1,14,NA,NA,0,0,4.8,NA,NA,FantasySharks,15746,@ATL,0.2,0,0,0,0,0,0.2,0.1,0,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKissic, J.D.",RB,WAS,NA,5,20,NA,0,4.2,3.1,23,NA,NA,0.1,0,4.6,NA,NA,FantasySharks,13108,@CHI,0,0,0,0,0,0,0.2,0.1,0.1,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaskin, Myles",RB,MIA,NA,7,21,NA,0.1,3.2,2.1,12,NA,NA,0.1,0,4.5,NA,NA,FantasySharks,14081,MIN,0.1,0,0,0,0,0,0.9,0.1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gainwell, Kenneth",RB,PHI,NA,4.1,18,NA,0.3,2.1,1.2,8,NA,NA,0.1,0.1,4.4,NA,NA,FantasySharks,15255,DAL,0.2,0.1,0,0,0,0,0.4,0,0,2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scott, Boston",RB,PHI,NA,4.2,18,NA,0.3,0.9,0.7,4,NA,NA,0,0,4.3,NA,NA,FantasySharks,13814,DAL,0.3,0,0,0.1,0,0,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingram, Mark",RB,NOS,NA,8.2,29,NA,0.1,1.7,1.4,6,NA,NA,0,0.2,4.2,NA,NA,FantasySharks,10276,CIN,0.1,0,0,0,0,0,0.3,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingram, Keaontay",RB,ARI,NA,5.4,26,NA,0,2.1,1.5,11,NA,NA,0,0,4.1,NA,NA,FantasySharks,15734,@SEA,0,0,0,0,0,0,0.4,0,0,18,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,NEP,NA,5,18,NA,0.1,2.6,1.8,12,NA,NA,0,0,3.8,NA,NA,FantasySharks,15733,@CLE,0.1,0,0,0,0,0,0.6,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery, Ty",RB,NEP,NA,4.7,19,NA,0.1,1.8,1.3,8,NA,NA,0,0,3.8,NA,NA,FantasySharks,12261,@CLE,0.1,0,0,0,0,0,0.3,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelley, Joshua",RB,LAC,NA,4.5,20,NA,0.1,1.7,1.2,10,NA,NA,0,0,3.8,NA,NA,FantasySharks,14807,DEN,0.1,0,0,0,0,0,0.3,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,CIN,NA,2.9,13,NA,0,1.8,1.5,13,NA,NA,0.1,0,3.6,NA,NA,FantasySharks,13133,@NOS,0,0,0,0,0,0,0.3,0.1,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moss, Zack",RB,BUF,NA,5.2,22,NA,0.1,1.8,1.4,9,NA,NA,0,0.1,3.4,NA,NA,FantasySharks,14798,@KCC,0.1,0,0,0,0,0,0.2,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Justice",RB,BAL,NA,4.3,23,NA,0.1,0.9,0.8,5,NA,NA,0,0,3.4,NA,NA,FantasySharks,14086,@NYG,0.1,0,0,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murray, Latavius",RB,DEN,NA,5,20,NA,0.2,0.8,0.5,4,NA,NA,0,0,3.3,NA,NA,FantasySharks,11390,@LAC,0.1,0.1,0,0,0,0,0.2,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Ty",RB,NYJ,NA,3.1,13,NA,0.1,2.2,1.3,13,NA,NA,0,0,3.3,NA,NA,FantasySharks,14095,@GBP,0.1,0,0,0,0,0,0.2,0.1,0,7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michel, Sony",RB,LAC,NA,5.3,20,NA,0.1,1.3,1,7,NA,NA,0,0,3.2,NA,NA,FantasySharks,13607,DEN,0.1,0,0,0,0,0,0,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
