player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_comp,pass_att,pass_yds,pass_tds,pass_int
John Bates,TE,WAS,NA,1.8,1.8,22,NA,NA,0.1,0,2.68,NA,16360,FleaFlicker,15344,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,22,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,1.9,1.9,21.1,NA,NA,0.1,0,2.63,NA,16036,FleaFlicker,14861,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,TE28,0,0.1,21.1,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,2,2,21.3,NA,NA,0.1,0,2.59,NA,16340,FleaFlicker,15419,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,21.3,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,NE,NA,1.7,1.7,17.3,NA,NA,0.1,0,2.51,NA,12974,FleaFlicker,13193,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,17.3,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,CLE,NA,1.7,1.7,17.1,NA,NA,0.1,0,2.41,NA,15644,FleaFlicker,14875,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,17.1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,1.7,1.7,17.9,NA,NA,0.1,0,2.39,NA,16937,FleaFlicker,15802,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,TE32,0,0.1,17.9,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,SEA,NA,1.2,1.2,14.9,NA,NA,0.1,0,2.27,NA,15679,FleaFlicker,14871,ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,14.9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jelani Woods,TE,IND,NA,1.4,1.4,13.9,NA,NA,0.1,0,2.05,NA,16841,FleaFlicker,15840,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,13.9,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quintin Morris,TE,BUF,NA,1.3,1.3,12.8,NA,NA,0.1,0,1.94,NA,16654,FleaFlicker,15341,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,12.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albert Okwuegbunam,TE,DEN,NA,1.4,1.4,14,NA,NA,0.1,0,1.82,NA,15716,FleaFlicker,14873,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,TE31,0,0.1,14,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,1.3,1.3,13,NA,NA,0.1,0,1.78,NA,16927,FleaFlicker,15798,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,13,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.3,1.3,12.9,NA,NA,0.1,0,1.77,NA,16314,FleaFlicker,15332,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,0.1,12.9,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Turner,TE,WAS,NA,1.2,1.2,11,NA,NA,0.1,0,1.76,NA,16988,FleaFlicker,15803,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,1.76,NA,0,0.1,11,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,NYG,NA,1.2,1.2,11,NA,NA,0.1,0,1.7,NA,14275,FleaFlicker,14370,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,11,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Uzomah,TE,NYJ,NA,1.3,1.3,12.3,NA,NA,0.1,0,1.65,NA,11276,FleaFlicker,12317,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,12.3,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donald Parham,TE,LAC,NA,1,1,11.3,NA,NA,0.1,0,1.61,NA,15183,FleaFlicker,14341,DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,11.3,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ross Dwelley,TE,SF,NA,0.6,0.6,9.6,NA,NA,0.1,0,1.56,NA,14377,FleaFlicker,13988,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,9.6,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDGreg Dulcich,TE,DEN,NA,0.9,0.9,9.3,NA,NA,0.1,0,1.51,NA,16853,FleaFlicker,15797,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,TE25,0,0.1,9.3,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jody Fortson,TE,KC,NA,1.1,1.1,8.9,NA,NA,0.1,0,1.49,NA,15133,FleaFlicker,15070,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,8.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,1.4,1.4,13,NA,NA,0,0,1.48,NA,16933,FleaFlicker,15799,@PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0,13,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcedes Lewis,TE,GB,NA,0.9,0.9,8,NA,NA,0.1,0,1.4,NA,4007,FleaFlicker,8269,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTDurham Smythe,TE,MIA,NA,1.1,1.1,10.3,NA,NA,0.1,0,1.39,NA,13905,FleaFlicker,13676,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,10.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Hopkins,TE,LAR,NA,0.8,0.8,7.6,NA,NA,0.1,0,1.36,NA,15645,FleaFlicker,14868,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,7.6,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Griffin,TE,CHI,NA,0.9,0.9,9.3,NA,NA,0.1,0,1.35,NA,9458,FleaFlicker,11399,WASL 7-12,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,1.35,NA,0,0.1,9.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,BAL,NA,0.8,0.8,7.5,NA,NA,0.1,0,1.29,NA,14749,FleaFlicker,14209,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,7.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,1,1,9.9,NA,NA,0.1,0,1.29,NA,16430,FleaFlicker,15337,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,9.9,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Myarick,TE,NYG,NA,0.9,0.9,6.7,NA,NA,0.1,0,1.27,NA,15417,FleaFlicker,NA,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,6.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,0.8,0.8,9.7,NA,NA,0.1,0,1.27,NA,16895,FleaFlicker,15794,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,0.1,9.7,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Hesse,TE,ATL,NA,1,1,9.6,NA,NA,0.1,0,1.26,NA,15431,FleaFlicker,15564,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,9.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,MIN,NA,0.8,0.8,8,NA,NA,0.1,0,1.22,NA,13239,FleaFlicker,13940,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre' McKitty,TE,LAC,NA,0.8,0.8,7.9,NA,NA,0.1,0,1.15,NA,16291,FleaFlicker,15333,DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,7.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,CAR,NA,0.9,0.9,9,NA,NA,0,0,1.14,NA,13874,FleaFlicker,13678,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,0,9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,0.7,0.7,7.6,NA,NA,0.1,0,1.12,NA,15567,FleaFlicker,14876,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,7.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,CLE,NA,0.8,0.8,8.5,NA,NA,0,0,1.03,NA,13377,FleaFlicker,13994,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0,8.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dan Arnold,TE,JAC,NA,0.7,0.7,8.4,NA,NA,0,0,1.02,NA,13665,FleaFlicker,13880,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0,8.4,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Beck,TE,DEN,NA,0.6,0.6,7,NA,NA,0.1,0,1,NA,14951,FleaFlicker,14319,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendall Blanton,TE,LAR,NA,0.7,0.7,7.9,NA,NA,0,0,0.97,NA,15141,FleaFlicker,14357,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0,7.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ko Kieft,TE,TB,NA,0.5,0.5,5.8,NA,NA,0.1,0,0.88,NA,16995,FleaFlicker,15929,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,5.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,0.8,0.8,10.3,NA,NA,0,0.2,0.86,NA,13653,FleaFlicker,13424,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,TE13,0,0,10.3,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giovanni Ricci,TE,CAR,NA,0.8,0.8,8,NA,NA,0,0,0.8,NA,15961,FleaFlicker,NA,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,0,8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Sweeney,TE,BUF,NA,0.6,0.6,5,NA,NA,0.1,0,0.79,NA,14894,FleaFlicker,14294,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacob Hollister,TE,MIN,NA,0.5,0.5,4.5,NA,NA,0.1,0,0.76,NA,13175,FleaFlicker,13391,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,4.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Wilcox,TE,CIN,NA,0.8,0.8,7.4,NA,NA,0,0,0.74,NA,16093,FleaFlicker,15563,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,7.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,JAC,NA,0.7,0.7,6.9,NA,NA,0,0,0.69,NA,11114,FleaFlicker,12955,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0,6.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Asiasi,TE,CIN,NA,0.3,0.3,3.9,NA,NA,0.1,0,0.69,NA,15614,FleaFlicker,14936,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,3.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peyton Hendershot,TE,DAL,NA,0.7,0.7,6.3,NA,NA,0,0,0.63,NA,17417,FleaFlicker,16000,@PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0,6.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Boyle,TE,BAL,NA,0.4,0.4,3.1,NA,NA,0.1,0,0.61,NA,11257,FleaFlicker,12328,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,3.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRCurtis Hodges,TE,WAS,NA,0.6,0.6,6.1,NA,NA,0,0,0.61,NA,17148,FleaFlicker,NA,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0,6.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,MIA,NA,0.6,0.6,5.8,NA,NA,0,0,0.58,NA,16269,FleaFlicker,15334,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0,5.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Tomlinson,TE,DEN,NA,0.5,0.5,5,NA,NA,0,0,0.5,NA,11459,FleaFlicker,13065,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0,5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Armani Rogers,TE,WAS,NA,0.4,0.4,5,NA,NA,0,0,0.5,NA,17154,FleaFlicker,15990,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,0.5,NA,0,0,5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.4,0.4,4.7,NA,NA,0,0,0.47,NA,16986,FleaFlicker,15804,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0,4.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,6.53,78.4,NA,NA,0.68,NA,11.85,NA,mark-andrews,NumberFire,13671,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,4.57,19.13,#23,51,1,15.11,7800,1.94,18.42,7000,2.63,15.11,29,0.52,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,6.57,75.2,NA,NA,0.62,NA,11.52,NA,travis-kelce-1,NumberFire,11244,BUF,NA,NA,NA,NA,NA,NA,NA,2.04,0.02,NA,NA,NA,NA,NA,0.48,NA,NA,NA,4.36,18.68,#2,55,2,14.79,8300,1.78,18.11,7800,2.32,14.79,27,0.55,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.66,54.11,NA,NA,0.32,NA,7.39,NA,george-kittle,NumberFire,13299,ATL,NA,NA,NA,NA,NA,NA,NA,0.91,0.01,NA,NA,NA,NA,NA,0.29,NA,NA,NA,1.68,13.1,#28,92,3,9.71,5700,1.7,12.1,5100,2.37,9.71,20,0.49,NA,NA,NA,NA,NA
Zach Ertz,TE,ARI,NA,NA,4.44,47.48,NA,NA,0.37,NA,6.99,NA,zach-ertz-1,NumberFire,11247,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.42,12.56,#32,98,4,9.19,6000,1.53,11.42,4900,2.33,9.19,22,0.42,NA,NA,NA,NA,NA
Tyler Higbee,TE,LA,NA,NA,4.91,46.53,NA,NA,0.37,NA,6.87,NA,tyler-higbee,NumberFire,12678,CAR,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.34,12.4,#11,102,5,9.33,6200,1.5,11.79,4600,2.56,9.33,21,0.44,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,4.3,52.25,NA,NA,0.26,NA,6.77,NA,dallas-goedert,NumberFire,13674,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.28,12.26,#3,103,6,8.9,6100,1.46,11.08,5000,2.22,8.9,18,0.49,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.96,51.99,NA,NA,0.24,NA,6.63,NA,kyle-pitts,NumberFire,15329,SF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.19,12.07,#4,104,7,8.62,5500,1.57,10.61,4200,2.53,8.62,13,0.66,NA,NA,NA,NA,NA
Gerald Everett,TE,LAC,NA,NA,3.72,37.35,NA,NA,0.29,NA,5.38,NA,gerald-everett,NumberFire,13236,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.38,10.38,#5,129,8,7.28,6000,1.21,9.18,3700,2.48,7.28,17,0.43,NA,NA,NA,NA,NA
Robert Tonyan,TE,GB,NA,NA,3.12,33.52,NA,NA,0.29,NA,5.11,NA,robert-tonyan,NumberFire,13427,NYJ,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,10.02,#13,134,9,6.67,4900,1.36,8.23,3600,2.29,6.67,13,0.51,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,3.58,35.41,NA,NA,0.25,NA,5.02,NA,david-njoku,NumberFire,13192,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.14,9.9,#8,138,10,6.83,5900,1.16,8.63,4000,2.16,6.83,17,0.4,NA,NA,NA,NA,NA
Irv Smith Jr.,TE,MIN,NA,NA,3.17,32.73,NA,NA,0.24,NA,4.7,NA,irv-smith-jr,NumberFire,14141,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.06,9.46,#25,143,11,6.3,4900,1.29,7.89,3200,2.47,6.3,13,0.48,NA,NA,NA,NA,NA
Noah Fant,TE,SEA,NA,NA,3.32,30.87,NA,NA,0.18,NA,4.18,NA,noah-fant,NumberFire,14137,ARI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.4,8.76,#21,153,12,5.83,4900,1.19,7.5,3000,2.5,5.83,11,0.53,NA,NA,NA,NA,NA
Evan Engram,TE,JAC,NA,NA,3,29.2,NA,NA,0.17,NA,4.13,NA,evan-engram,NumberFire,13189,IND,NA,NA,NA,NA,NA,NA,NA,1.18,0.01,NA,NA,NA,NA,NA,0.27,NA,NA,NA,-0.43,8.69,#15,155,13,5.6,5200,1.08,7.12,3500,2.03,5.6,13,0.43,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,2.43,26.45,NA,NA,0.22,NA,3.92,NA,dawson-knox,NumberFire,14143,KC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.57,8.41,#27,160,14,5.16,5100,1.01,6.4,3400,1.88,5.16,15,0.34,NA,NA,NA,NA,NA
Eric Saubert,TE,DEN,NA,NA,2.68,27.57,NA,NA,0.2,NA,3.91,NA,eric-saubert,NumberFire,13315,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.58,8.4,#19,162,15,5.3,4200,1.26,6.65,2500,2.66,5.3,10,0.53,NA,NA,NA,NA,NA
Hayden Hurst,TE,CIN,NA,NA,2.98,26.92,NA,NA,0.2,NA,3.83,NA,hayden-hurst,NumberFire,13680,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.63,8.29,#10,164,16,5.34,4900,1.09,6.86,3300,2.08,5.34,11,0.49,NA,NA,NA,NA,NA
Mike Gesicki,TE,MIA,NA,NA,2.69,28.89,NA,NA,0.15,NA,3.75,NA,michael-gesicki,NumberFire,13672,MIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.68,8.18,#17,167,17,5.11,4800,1.06,6.48,3100,2.09,5.11,11,0.46,NA,NA,NA,NA,NA
Adam Trautman,TE,NO,NA,NA,2.64,28.45,NA,NA,0.14,NA,3.66,NA,adam-trautman,NumberFire,14870,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.74,8.06,#6,169,18,5.01,4700,1.07,6.34,3000,2.11,5.01,10,0.5,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,2.82,26.72,NA,NA,0.17,NA,3.66,NA,daniel-bellinger,NumberFire,15873,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.74,8.06,#18,169,18,5.08,4700,1.08,6.51,3200,2.03,5.08,12,0.42,NA,NA,NA,NA,NA
Jonnu Smith,TE,NE,NA,NA,2.46,23.89,NA,NA,0.17,NA,3.39,NA,jonnu-smith,NumberFire,13193,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.91,7.69,#30,173,20,4.6,4400,1.05,5.85,2600,2.25,4.6,10,0.46,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,2.07,25.46,NA,NA,0.14,NA,3.34,NA,mo-alie-cox,NumberFire,13246,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.95,7.63,#7,175,21,4.4,4800,0.92,5.45,3000,1.82,4.4,10,0.44,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,2.36,24.97,NA,NA,0.14,NA,3.3,NA,cole-kmet,NumberFire,14867,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.97,7.57,#20,177,22,4.5,4600,0.98,5.69,3100,1.84,4.5,11,0.41,NA,NA,NA,NA,NA
