id,pos,fantasy_sharks_pts,number_fire_pts,fantasy_pros_pts,flea_flicker_pts,cbs_pts,nfl_pts,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp,season,week
10738,WR,12.3,8.939,9.99,9.99,14.629999999999999,10.317,average,11.027666666666667,2.079265126593207,0.07266666666666666,9.20175,14.0475,-1.871833333333333,-1.2882499999999997,-0.31750000000000256,199,171,126,46,9,Marvin,Jones,JAC,WR,32,8,2022,1
10973,WR,NA,NA,NA,NA,10.75,NA,average,10.75,NA,0.029333333333333655,10.75,10.75,-2.1494999999999997,0.2599999999999998,-3.615000000000002,206,94,245,50,9,Cole,Beasley,FA,WR,33,8,2022,1
11222,WR,16.8,14.742,15.379999999999999,18.38,15.39,14.566,average,15.859666666666666,1.4734896900442385,0.5744999999999987,14.56,17.985,2.960166666666666,4.07,3.6199999999999974,40,31,35,13,5,Keenan,Allen,LAC,WR,30,7,2022,1
11228,WR,11.9,11.108,13.450000000000001,13.450000000000001,15.629999999999999,15.083,average,13.4295,1.7613667136630007,0.00903172690763121,11.273,15.49325,0.5300000000000011,0.7829999999999995,1.1282499999999978,77,81,74,28,6,Robert,Woods,TEN,WR,30,7,2022,1
11232,WR,NA,NA,NA,NA,19.82,NA,average,19.82,NA,0.7600000000000016,19.82,19.82,6.9205000000000005,9.33,5.454999999999998,12,1,17,3,2,DeAndre,Hopkins,ARI,WR,30,7,2022,1
11239,WR,1.8,2.4050000000000002,2.99,NA,NA,3.831,average,2.7565,0.8655474183043544,0.07716666666666638,1.8907500000000002,3.7048499999999995,-10.143,-8.59925,-10.660150000000002,522,512,485,148,16,Marquise,Goodwin,SEA,WR,32,7,2022,1
11670,WR,10.3,5.8420000000000005,6.52,6.53,8.09,7.441000000000001,average,7.4205000000000005,1.6227953352163669,0.14890000000000025,5.9365,9.7475,-5.478999999999999,-4.5535000000000005,-4.6175000000000015,301,280,278,89,12,Sammy,Watkins,GBP,WR,29,6,2022,1
11671,WR,17.1,15.367999999999999,14.990000000000002,17.39,14.729999999999999,15.594000000000001,average,15.862,1.1158042839136266,0.0023333333333344086,14.795,17.317500000000003,2.9625000000000004,4.305,2.9525000000000006,39,30,43,12,4,Mike,Evans,TBB,WR,29,6,2022,1
11674,WR,15.1,14.765,14.99,15.59,14.370000000000001,16.093,average,15.135449275362319,0.6039722083684079,0.07178260869565278,14.45625,15.933271739130436,2.2359492753623194,3.9662500000000005,1.5682717391304344,50,33,65,17,5,Brandin,Cooks,HOU,WR,29,6,2022,1
11675,WR,18.81,18.351999999999997,19.88,21.68,22,21.727,average,20.3915,1.6142366307329299,0.5715000000000003,18.429,21.92,7.492000000000001,7.938999999999998,7.555,9,9,9,2,1,Davante,Adams,LVR,WR,30,6,2022,1
11678,WR,16.1,12.924,12.370000000000001,12.370000000000001,14.14,8.572000000000001,average,12.729333333333335,2.5032857341235872,0.17666666666666764,9.484000000000002,15.610000000000001,-0.17016666666666502,-1.0059999999999985,1.2449999999999992,109,159,70,37,7,Allen,Robinson,LAR,WR,29,6,2022,1
11680,WR,12.6,7.944,9.66,9.66,12.71,11.408999999999999,average,10.6305,1.9137364238577892,0.1404999999999994,8.298,12.682500000000001,-2.269,-2.192,-1.682500000000001,210,216,197,52,9,Jarvis,Landry,NOS,WR,30,6,2022,1
11890,WR,NA,NA,NA,NA,5.91,NA,average,5.91,NA,0.04999999999999982,5.91,5.91,-6.9895,-4.58,-8.455000000000002,358,281,399,100,13,Albert,Wilson,FA,WR,30,6,2022,1
11938,WR,14.1,10.98,12.020000000000001,12.020000000000001,15.58,12.711,average,12.901833333333334,1.6669313623141973,0.0023333333333344086,11.24,15.21,0.0023333333333344086,0.75,0.8449999999999989,101,82,76,35,7,Adam,Thielen,MIN,WR,32,6,2022,1
11951,WR,NA,0.495,0.44,NA,6.130000000000001,NA,average,2.3550000000000004,3.269361558469788,0.018750000000000266,0.4455,5.5665000000000004,-10.5445,-10.0445,-8.7985,534,591,419,153,16,Willie,Snead,FA,WR,30,6,2022,1
12175,WR,12,12.75,14.450000000000001,14.450000000000001,13.65,20.185,average,14.8475,2.7660147324264206,0.16233333333333277,12.514999999999999,18.798750000000002,1.9480000000000004,2.0249999999999986,4.43375,54,61,23,19,5,Amari,Cooper,CLE,WR,28,5,2022,1
12176,WR,11.3,9.065000000000001,9.190000000000001,9.190000000000001,13.110000000000001,10.722,average,10.4295,1.6101544956928822,0.07616666666666738,9.096250000000001,12.657500000000002,-2.469999999999999,-1.393749999999999,-1.7074999999999996,219,177,198,55,9,DeVante,Parker,NEP,WR,29,5,2022,1
12181,WR,3.8000000000000003,4.663,5.04,5.04,8.93,4.961,average,5.405666666666667,1.789737261909319,0.005666666666666487,4.015750000000001,7.9575,-7.493833333333333,-6.47425,-6.407500000000002,383,346,342,108,13,Nelson,Agholor,NEP,WR,29,5,2022,1
12184,WR,4.6,3.485,7.63,7.0200000000000005,NA,5.103,average,5.7176,1.7033338780168732,0.06046666666666667,3.708,7.507999999999999,-7.1819,-6.782,-6.857000000000003,369,366,357,104,13,Jamison,Crowder,BUF,WR,29,5,2022,1
12186,WR,17.6,18.843,17.29,19.69,16.669999999999998,15.416000000000002,average,17.568166666666666,1.5321243313343296,0.15516666666666623,15.692,19.46575,4.668666666666667,5.202,5.100749999999998,22,18,20,7,3,Stefon,Diggs,BUF,WR,29,5,2022,1
12187,WR,14.200000000000001,12.288,13.090000000000002,13.090000000000002,16.48,15.081,average,14.022989361702129,1.5510989764427,0.05482269503546178,12.451000000000002,16.11998404255319,1.1234893617021289,1.961000000000002,1.7549840425531897,69,62,60,23,6,Tyler,Lockett,SEA,WR,30,5,2022,1
12188,WR,1.7000000000000002,4.7379999999999995,4.260000000000001,4.2700000000000005,NA,3.2520000000000002,average,3.644,1.2145954058862565,0.04899999999999993,2.0104,4.644399999999999,-9.2555,-8.4796,-9.720600000000003,463,509,445,126,15,Phillip,Dorsett,HOU,WR,29,5,2022,1
12197,WR,3.1,0.6120000000000001,1.84,NA,NA,2.577,average,2.03225,1.0787203452857155,0.049249999999999794,0.7962,3.02155,-10.86725,-9.6938,-11.343450000000002,542,561,507,160,16,Breshad,Perriman,TBB,WR,29,5,2022,1
12257,WR,NA,NA,6.1,6.1,10.7,NA,average,7.633333333333333,2.6558112382722783,0.04283333333333239,6.1,10.24,-5.266166666666667,-4.390000000000001,-4.125000000000002,294,277,263,84,11,Chris,Conley,FA,WR,30,5,2022,1
12261,WR,NA,4.4510000000000005,3.38,NA,NA,2.524,average,3.4516666666666667,0.965496935952328,0.07446666666666646,2.6096000000000004,4.3439000000000005,-9.447833333333334,-7.8804,-10.0211,474,467,467,132,15,Ty,Montgomery,NEP,RB,29,5,2022,1
12391,WR,NA,NA,NA,NA,9.75,NA,average,9.75,NA,0.16000000000000014,9.75,9.75,-3.1494999999999997,-0.7400000000000002,-4.615000000000002,237,141,277,61,10,Tyrell,Williams,FA,WR,30,5,2022,1
12394,WR,2.7,1.254,1.28,NA,NA,1.853,average,1.77175,0.6777739913373289,0.1067499999999999,1.2579,2.5729499999999996,-11.127749999999999,-9.2321,-11.792050000000003,549,534,521,167,16,DeAndre,Carter,LAC,WR,29,5,2022,1
12443,WR,0.4,0.607,0.51,NA,NA,NA,average,0.5056666666666667,0.10356801307997238,0.004666666666666708,0.41100000000000003,0.5972999999999999,-12.393833333333333,-10.079,-13.767700000000001,608,599,605,223,17,Jake,Kumerow,BUF,WR,30,3,2022,1
12464,WR,2.1,3.123,3.1000000000000005,3.0900000000000003,7.33,2.7720000000000002,average,3.569166666666667,1.8823341272650471,0.027566666666666517,2.2555,6.272500000000001,-9.330333333333332,-8.2345,-8.092500000000001,466,498,390,128,15,Damiere,Byrd,ATL,WR,29,5,2022,1
12505,WR,NA,NA,NA,NA,7.73,NA,average,7.73,NA,0.09500000000000064,7.73,7.73,-5.169499999999999,-2.76,-6.635000000000002,289,240,348,82,11,Adam,Humphries,FA,WR,29,5,2022,1
12650,WR,10.2,8.655999999999999,9.4,9.4,13.84,8.757000000000001,average,10.025500000000001,1.9553405585728536,0.120000000000001,8.63125,12.93,-2.8739999999999988,-1.8587500000000006,-1.4350000000000023,231,201,183,58,9,Tyler,Boyd,CIN,WR,28,4,2022,1
12652,WR,12.8,13.649000000000001,13.71,16.71,NA,12.813,average,13.9364,1.6109116363103224,0.1405666666666665,12.802600000000002,16.11,1.036900000000001,2.3126000000000015,1.7449999999999974,71,56,61,25,6,Michael,Thomas,NOS,WR,29,4,2022,1
12656,WR,2.3000000000000003,3.7990000000000004,2.72,NA,7.26,1.6290000000000002,average,3.5416000000000003,2.223026608027893,0.0018000000000002458,1.7632000000000003,6.5678,-9.357899999999999,-8.7268,-7.797200000000002,468,516,382,129,15,Rashard,Higgins,CAR,WR,28,4,2022,1
12657,WR,NA,0.914,NA,NA,NA,NA,average,0.914,NA,0.010000000000000009,0.914,0.914,-11.9855,-9.576,-13.451000000000002,585,551,597,203,17,Tajae,Sharpe,CHI,WR,28,4,2022,1
12658,WR,11.25,7.68,8.48,8.48,10.08,NA,average,9.194,1.4425602240461228,0.20000000000000107,7.84,11.016,-3.705499999999999,-2.6500000000000004,-3.349000000000002,251,236,237,65,10,Sterling,Shepard,NYG,WR,29,4,2022,1
12675,WR,NA,1.083,0.76,NA,NA,NA,average,0.9215,0.22839549032325482,0.004166666666666652,0.77615,1.0668499999999999,-11.978,-9.71385,-13.298150000000001,583,562,591,201,17,Mike,Thomas,FA,WR,28,4,2022,1
12773,WR,4.3100000000000005,1.295,3.08,NA,NA,3.352,average,3.00925,1.2587145228366918,0.06105000000000027,1.5627499999999999,4.166300000000001,-9.89025,-8.92725,-10.198700000000002,498,522,474,143,15,Chris,Moore,HOU,WR,29,4,2022,1
12785,WR,2.2,1.3050000000000002,3.26,3.26,6.65,5.680000000000001,average,3.7258333333333336,2.049005653156347,0.025833333333333375,1.52875,6.407500000000001,-9.173666666666666,-8.96125,-7.957500000000001,458,524,386,123,15,Demarcus,Robinson,BAL,WR,28,4,2022,1
12801,WR,17.1,16.717,16.72,19.12,19.62,15.301,average,17.413,1.6488587568375894,0.6208333333333336,15.605,19.495,4.5135000000000005,5.115,5.129999999999999,24,19,19,8,4,Tyreek,Hill,MIA,WR,28,4,2022,1
12814,WR,NA,NA,NA,NA,6.87,NA,average,6.87,NA,0.07040000000000024,6.87,6.87,-6.0295,-3.62,-7.495000000000002,313,259,376,93,12,Jakeem,Grant,CLE,WR,30,4,2022,1
12930,WR,9.4,7.575,8.42,8.42,12.88,4.513,average,8.51867816091954,2.7283791703765137,0.11051149425287399,5.2315517241379315,12.01,-4.380821839080459,-5.258448275862069,-2.355000000000002,267,306,215,72,11,Robbie,Anderson,CAR,WR,29,4,2022,1
12934,WR,NA,NA,NA,NA,5.4,NA,average,5.4,NA,0.01716666666666722,5.4,5.4,-7.499499999999999,-5.09,-8.965000000000002,384,300,422,109,13,Chester,Rogers,FA,WR,28,4,2022,1
13066,WR,5.1000000000000005,0.607,2.5100000000000002,NA,NA,4.399,average,3.1540000000000004,2.0198090668839637,0.08125000000000027,0.8924499999999999,4.9948500000000005,-9.7455,-9.59755,-9.370150000000002,493,555,437,141,15,Kalif,Raymond,DET,WR,28,4,2022,1
13153,WR,13.000000000000002,8.382000000000001,10.120000000000001,10.120000000000001,13.959999999999999,9.136,average,10.773,2.226615638137844,0.022999999999999687,8.5005,13.719999999999999,-2.1265,-1.9894999999999996,-0.6450000000000031,205,207,146,49,9,Corey,Davis,NYJ,WR,27,3,2022,1
13154,WR,12.7,13.696,15.63,18.03,9.73,14.023,average,13.968166666666667,2.7895363354268516,0.031766666666666055,10.4725,17.43,1.068666666666667,-0.01750000000000007,3.0649999999999977,70,104,40,24,6,Mike,Williams,LAC,WR,28,3,2022,1
13156,WR,14.4,11.944,13,13,12.63,10.298,average,12.552666666666667,1.3357512742523086,0.1630621468926563,10.7675,14.05,-0.34683333333333266,0.27749999999999986,-0.3150000000000013,123,92,125,38,7,JuJu,Smith-Schuster,KCC,WR,26,3,2022,1
13157,WR,8.1,6.804,9.2,9.2,NA,11.172,average,8.8942,1.6121427356161737,0.24770000000000003,7.059200000000001,10.7776,-4.0053,-3.4307999999999996,-3.5874000000000024,259,254,243,67,10,Curtis,Samuel,WAS,WR,26,3,2022,1
13162,WR,NA,1.8279999999999998,NA,NA,NA,NA,average,1.8279999999999998,NA,0.01599999999999957,1.8279999999999998,1.8279999999999998,-11.0715,-8.662,-12.537000000000003,547,514,560,165,16,Isaiah,Ford,FA,WR,26,3,2022,1
13163,WR,15.000000000000002,13.381,13.54,13.55,15.120000000000001,16.518,average,14.484833333333334,1.2346501393782234,0.4618439716312057,13.34575,16.0935,1.5853333333333346,2.8557500000000005,1.7284999999999968,61,44,62,22,6,Chris,Godwin,TBB,WR,26,3,2022,1
13164,WR,20.4,19.864,21.14,22.34,15.32,24.313000000000002,average,20.5295,2.9986811601102246,0.13799999999999812,16.431,23.744750000000003,7.629999999999999,5.941000000000001,9.379750000000001,8,15,3,1,1,Cooper,Kupp,LAR,WR,29,3,2022,1
13168,WR,6.9,1.051,5.07,5.07,NA,8.959,average,5.41,2.917515295589725,0.0043333333333333,1.8547999999999998,8.5472,-7.4895,-8.635200000000001,-5.817800000000002,381,513,315,107,13,Josh,Reynolds,DET,WR,27,3,2022,1
13172,WR,6.800000000000001,4.197,5.48,5.48,NA,4.732,average,5.3378000000000005,0.9806743598157344,0.01780000000000026,4.304,6.5360000000000005,-7.561699999999999,-6.186,-7.8290000000000015,387,335,384,111,13,Noah,Brown,DAL,WR,25,3,2022,1
13176,WR,6.300000000000001,6.213000000000001,7.890000000000001,7.890000000000001,NA,9.778,average,7.587533333333334,1.4515765681951929,0.03603333333333314,6.177066666666667,9.347066666666667,-5.311966666666666,-4.3129333333333335,-5.017933333333335,296,276,294,86,11,Zay,Jones,JAC,WR,27,3,2022,1
13235,WR,NA,1.4460000000000002,NA,NA,NA,NA,average,1.4460000000000002,NA,0.06000000000000005,1.4460000000000002,1.4460000000000002,-11.4535,-9.044,-12.919000000000002,558,528,575,176,17,Josh,Malone,FA,WR,26,3,2022,1
13277,WR,10.21,8.367,9.86,9.86,11.870000000000001,9.19,average,9.892833333333334,1.1691091337709527,0.1428333333333338,8.572750000000001,11.455,-3.006666666666666,-1.9172499999999992,-2.910000000000002,234,204,230,60,10,Kenny,Golladay,NYG,WR,29,3,2022,1
13289,WR,4.2,3.1980000000000004,3.1800000000000006,3.1800000000000006,NA,2.772,average,3.3060000000000005,0.5309915253561022,0.005333333333333634,2.8536,3.9996,-9.593499999999999,-7.6364,-10.365400000000001,479,447,479,135,15,Mack,Hollins,LVR,WR,29,3,2022,1
13308,WR,4,2.5300000000000002,2.8600000000000003,NA,NA,2.9010000000000002,average,3.07275,0.6400861270172943,0.06349999999999989,2.5795000000000003,3.8351499999999996,-9.82675,-7.9105,-10.529850000000003,495,472,482,142,15,Jamal,Agnew,JAC,WR,27,3,2022,1
13313,WR,9.4,7.73,6.640000000000001,6.640000000000001,NA,6.848,average,7.4506000000000006,1.178211271377082,0.030100000000000016,6.640000000000001,9.065,-5.448899999999999,-3.8499999999999996,-5.3000000000000025,300,265,302,88,12,Isaiah,McKenzie,BUF,WR,27,3,2022,1
13316,WR,0.7,0.989,0.54,NA,NA,NA,average,0.743,0.22756757238235853,0.012249999999999983,0.556,0.9601,-12.1565,-9.934000000000001,-13.404900000000001,595,578,594,211,17,Trent,Taylor,CIN,WR,28,3,2022,1
13377,WR,NA,NA,NA,NA,10.49,NA,average,10.49,NA,0.06016666666666737,10.49,10.49,-2.4094999999999995,0,-3.8750000000000018,213,103,251,53,9,Tim,Patrick,DEN,WR,29,3,2022,1
13418,WR,9.4,5.825,6.06,6.06,6.550000000000001,8.151,average,7.007666666666667,1.4446295949712047,0.02566666666666695,5.88375,9.08775,-5.891833333333333,-4.60625,-5.277250000000002,309,282,301,91,12,Kendrick,Bourne,NEP,WR,27,3,2022,1
13488,WR,2.9,1.4450000000000003,2.3400000000000003,NA,8.3,2.6590000000000003,average,3.5288000000000004,2.723589488157127,0.07713333333333372,1.6240000000000003,7.219999999999999,-9.3707,-8.866,-7.145000000000003,471,520,361,131,15,Zach,Pascal,PHI,WR,28,3,2022,1
13629,WR,NA,NA,NA,NA,19.06,NA,average,19.06,NA,0.1666666666666643,19.06,19.06,6.160499999999999,8.569999999999999,4.694999999999997,14,3,21,4,2,Calvin,Ridley,ATL,WR,28,2,2022,1
13630,WR,14.5,13.518,14,17,13.660000000000002,10.097,average,13.795833333333334,2.2172608702330603,0.1161666666666683,10.95225,16.375,0.8963333333333345,0.46224999999999916,2.009999999999998,74,87,55,26,6,Courtland,Sutton,DEN,WR,27,2,2022,1
13631,WR,NA,NA,NA,NA,7.76,NA,average,7.76,NA,0.02999999999999936,7.76,7.76,-5.1395,-2.7300000000000004,-6.605000000000002,287,238,346,81,11,James,Washington,DAL,WR,26,2,2022,1
13632,WR,14.1,8.901,11.270000000000001,11.270000000000001,8.47,11.719000000000001,average,10.955,2.052672014716428,0.023999999999999133,8.577750000000002,13.50475,-1.9444999999999997,-1.9122499999999985,-0.8602500000000024,202,203,155,47,9,Allen,Lazard,GBP,WR,27,2,2022,1
13633,WR,11.2,12.709000000000001,11.690000000000001,11.690000000000001,10.49,10.154,average,11.3055,0.92167407471405,0.2778333333333336,10.200500000000002,12.41675,-1.5939999999999994,-0.28949999999999854,-1.9482500000000016,192,114,203,45,8,Christian,Kirk,JAC,WR,26,2,2022,1
13634,WR,0.7,0.485,0.45,NA,NA,NA,average,0.5449999999999999,0.1353698637068088,0.010999999999999899,0.4535,0.6784999999999999,-12.3545,-10.0365,-13.686500000000002,604,590,604,219,17,Dante,Pettis,CHI,WR,27,2,2022,1
13635,WR,13,14.082,12.930000000000001,12.930000000000001,14.04,7.446,average,12.38960451977401,2.498717114119515,0.10620451977401046,8.78672033898305,14.038,-0.509895480225989,-1.7032796610169498,-0.32700000000000173,135,192,127,39,7,D.J.,Moore,CAR,WR,25,2,2022,1
13637,WR,2.2,2.2,4.22,4.22,NA,3.588,average,3.2856,1.0240492175672025,0.027099999999999902,2.2,4.22,-9.6139,-8.29,-10.145000000000003,484,499,472,138,15,Equanimeous,St. Brown,CHI,WR,26,2,2022,1
13638,WR,7.500000000000001,2.785,5.28,5.28,NA,5.717,average,5.3124,1.6836823631552362,0.02880000000000038,3.284,7.1434,-7.5870999999999995,-7.206,-7.221600000000002,389,403,364,113,13,Braxton,Berrios,NYJ,WR,27,2,2022,1
13641,WR,1.7000000000000002,1.709,2.83,NA,NA,3.369,average,2.402,0.8349303364153603,0.04699999999999971,1.7013500000000001,3.28815,-10.497499999999999,-8.78865,-11.076850000000002,533,517,500,152,16,Ray-Ray,McCloud,SFO,WR,26,2,2022,1
13644,WR,NA,0.8160000000000001,NA,NA,NA,NA,average,0.8160000000000001,NA,0.051000000000000045,0.8160000000000001,0.8160000000000001,-12.083499999999999,-9.674,-13.549000000000001,591,560,599,209,17,Javon,Wims,FA,WR,28,2,2022,1
13645,WR,6.300000000000001,1.169,0.9400000000000001,NA,NA,NA,average,2.8030000000000004,3.030654549763137,0.04650000000000043,0.9629000000000001,5.7869,-10.096499999999999,-9.5271,-8.578100000000003,520,547,409,147,15,Tre'Quan,Smith,NOS,WR,26,2,2022,1
13646,WR,NA,9.177999999999999,9.2,9.2,10.629999999999999,NA,average,9.552,0.7187414927032759,0.24520000000000053,9.1813,10.415499999999998,-3.3475,-1.3087,-3.949500000000004,244,172,254,63,10,Michael,Gallup,DAL,WR,26,2,2022,1
13652,WR,5.700000000000001,5.584,6.51,6.61,NA,7.261,average,6.333,0.6947898962995934,0.30349999999999966,5.6072,7.1308,-6.5665,-4.8828000000000005,-7.234200000000002,341,293,366,98,13,Cedrick,Wilson,MIA,WR,27,2,2022,1
13668,WR,13.299999999999999,7.8870000000000005,9.64,9.649999999999999,13.889999999999999,9.957,average,10.720666666666666,2.350517191314853,0.09016666666666673,8.32525,13.742499999999998,-2.1788333333333334,-2.1647499999999997,-0.622500000000004,207,213,143,51,9,D.J.,Chark,DET,WR,26,2,2022,1
13669,WR,NA,0.512,0.41000000000000003,NA,NA,NA,average,0.461,0.07212489168102784,0.010000000000000064,0.4151,0.5069,-12.4385,-10.0749,-13.858100000000002,616,598,613,231,17,Malik,Turner,FA,WR,26,2,2022,1
13724,WR,NA,0.5459999999999999,2.74,NA,NA,6.222,average,3.1693333333333333,2.862252492938618,0.015333333333332977,0.7654000000000001,5.8738,-9.730166666666666,-9.7246,-8.491200000000003,492,564,402,140,15,Richie,James,NYG,WR,27,2,2022,1
13776,WR,NA,NA,1.9300000000000002,NA,NA,NA,average,1.9300000000000002,NA,0.08700000000000019,1.9300000000000002,1.9300000000000002,-10.9695,-8.56,-12.435000000000002,545,510,557,163,16,Justin,Watson,KCC,WR,27,2,2022,1
13793,WR,6.300000000000001,8.709,9.77,9.76,8.61,10.915000000000001,average,8.994,1.5624909599738488,0.09980000000000011,6.8775,10.591249999999999,-3.9055,-3.6125,-3.7737500000000033,257,258,249,66,10,Marquez,Valdes-Scantling,KCC,WR,28,2,2022,1
13809,WR,10.59,7.955,10.14,10.14,11.790000000000001,15.071,average,10.931000000000001,2.3660219779199005,0.15800000000000125,8.463750000000001,14.213249999999999,-1.9684999999999988,-2.026249999999999,-0.15175000000000338,203,208,117,48,9,Russell,Gage,TBB,WR,26,2,2022,1
13851,WR,NA,2.199,2.42,NA,NA,2.185,average,2.268,0.13182184947875672,0.006999999999999673,2.1864,2.3979,-10.631499999999999,-8.3036,-11.967100000000002,538,501,531,156,16,Cody,Hollister,TEN,WR,29,3,2022,1
13862,WR,NA,0.552,0.42000000000000004,NA,NA,NA,average,0.48600000000000004,0.09333809511662428,0.006000000000000061,0.42660000000000003,0.5454,-12.413499999999999,-10.0634,-13.819600000000001,613,595,610,228,17,River,Cracraft,FA,WR,28,3,2022,1
13863,WR,7.1000000000000005,5.711,5.140000000000001,5.140000000000001,NA,6.235,average,5.838533333333333,0.8236621678010145,0.10713333333333352,5.140000000000001,6.913666666666667,-7.060966666666666,-5.35,-7.451333333333335,361,313,374,102,13,Byron,Pringle,CHI,WR,29,2,2022,1
13864,WR,NA,0.909,0.75,NA,5.68,NA,average,2.4463333333333335,2.8015656932032367,0.044333333333333336,0.7659,5.2029,-10.453166666666666,-9.7241,-9.162100000000002,532,563,430,151,16,Greg,Ward,FA,WR,27,3,2022,1
13893,WR,0.7000000000000001,1.5580000000000003,1.1400000000000001,NA,NA,NA,average,1.1326666666666667,0.4290470059717623,0.01966666666666672,0.7440000000000001,1.5162000000000002,-11.766833333333333,-9.746,-12.848800000000002,574,566,572,192,17,Trent,Sherfield,MIA,WR,26,2,2022,1
13895,WR,4.2,2.495,2.85,2.85,6.2,2.975,average,3.595,1.4040299142112322,0.025833333333333375,2.58375,5.7,-9.304499999999999,-7.90625,-8.665000000000003,464,469,412,127,15,Cam,Sims,WAS,WR,26,2,2022,1
13910,WR,0.2,NA,0.37000000000000005,NA,NA,NA,average,0.28500000000000003,0.12020815280171311,0.08500000000000002,0.20850000000000002,0.36150000000000004,-12.6145,-10.2815,-14.003500000000003,622,607,622,236,18,Brandon,Powell,LAR,WR,26,2,2022,1
13912,WR,NA,0.7100000000000001,0.6100000000000001,NA,NA,NA,average,0.6600000000000001,0.07071067811865474,0.0015000000000000568,0.6150000000000001,0.7050000000000001,-12.2395,-9.875,-13.660000000000002,599,575,601,214,17,Cameron,Batson,FA,WR,27,2,2022,1
13963,WR,0.2,0.718,1.07,NA,NA,1.899,average,0.97175,0.7140104457685943,0.05025000000000002,0.27769999999999995,1.7746499999999996,-11.92775,-10.2123,-12.590350000000003,582,603,562,200,17,KhaDarel,Hodge,ATL,WR,27,2,2022,1
13999,WR,NA,1.3290000000000002,NA,NA,NA,NA,average,1.3290000000000002,NA,0.01100000000000012,1.3290000000000002,1.3290000000000002,-11.5705,-9.161,-13.036000000000001,564,530,580,182,17,Chad,Beebe,FA,WR,28,2,2022,1
14102,WR,14.2,13.852,14.100000000000001,14.100000000000001,17.599999999999998,14.359,average,14.685166666666667,1.437912711768925,0.10466666666666669,13.876500000000002,16.77725,1.7856666666666676,3.3865000000000016,2.4122499999999967,57,37,50,20,5,DK,Metcalf,SEA,WR,25,1,2022,1
14104,WR,16.1,15.048,16.84,18.64,14.770000000000001,18.32,average,16.619666666666667,1.6237538811860208,0.09649999999999892,14.839500000000001,18.560000000000002,3.7201666666666675,4.349500000000001,4.195,34,28,27,10,4,A.J.,Brown,PHI,WR,25,1,2022,1
14105,WR,15.3,15.489,15.47,18.48,12.98,12.639000000000001,average,15.063666666666666,2.106089710023452,0.21616666666666617,12.742250000000002,17.73225,2.1641666666666666,2.252250000000002,3.3672499999999985,51,57,38,18,5,Marquise,Brown,ARI,WR,25,1,2022,1
14108,WR,NA,1.173,0.9500000000000001,NA,NA,NA,average,1.0615,0.15768481220460007,0.062000000000000055,0.9611500000000001,1.16185,-11.838,-9.52885,-13.203150000000003,580,548,585,198,17,Greg,Dortch,ARI,WR,24,1,2022,1
14109,WR,17,14.243,14.64,17.64,16.94,11.004,average,15.227833333333333,2.5128755175429345,0.09238405797101379,11.763749999999998,17.48,2.328333333333333,1.273749999999998,3.1149999999999984,47,76,39,16,5,Terry,McLaurin,WAS,WR,27,1,2022,1
14110,WR,0.2,0.503,0.43,NA,NA,1.7899999999999998,average,0.73075,0.7178734219902558,0.06724999999999992,0.2345,1.5969499999999994,-12.16875,-10.2555,-12.768050000000002,596,605,568,212,17,David,Sills,NYG,WR,26,1,2022,1
14112,WR,8,8.04,8.26,8.26,NA,9.029,average,8.3178,0.4155288196984658,0.1495999999999995,8.008,8.8752,-4.5817,-2.482000000000001,-5.4898000000000025,275,226,307,75,11,Parris,Campbell,IND,WR,25,1,2022,1
14113,WR,9.9,7.743,10.15,10.15,10.27,14.454,average,10.429833333333333,2.2071022102899236,3.3333333333196435e-4,8.21625,13.408000000000001,-2.469666666666667,-2.2737499999999997,-0.9570000000000007,218,219,160,54,9,Mecole,Hardman,KCC,WR,24,1,2022,1
14117,WR,1.3,0.615,0.7899999999999999,NA,6.640000000000001,NA,average,2.33625,2.8838440058366546,0.04225000000000012,0.64125,5.838999999999999,-10.56325,-9.84875,-8.526000000000003,535,571,406,154,16,Tyron,Johnson,LVR,WR,26,1,2022,1
14118,WR,NA,NA,NA,NA,5.86,NA,average,5.86,NA,0.021466666666666967,5.86,5.86,-7.039499999999999,-4.63,-8.505000000000003,359,283,404,101,13,Lil'Jordan,Humphrey,FA,WR,24,1,2022,1
14121,WR,2.3,1.2000000000000002,1.05,NA,NA,NA,average,1.5166666666666666,0.6825198409814421,0.027416666666666645,1.0650000000000002,2.19,-11.382833333333334,-9.425,-12.175000000000002,555,543,546,173,17,Andy,Isabella,ARI,WR,26,1,2022,1
14122,WR,7.300000000000001,2.263,3.6100000000000003,3.6100000000000003,8.19,NA,average,4.9846,2.6027141218351275,0.2262000000000004,2.4924,8.011999999999999,-7.914899999999999,-7.9976,-6.353000000000003,402,478,340,116,14,Darius,Slayton,NYG,WR,25,1,2022,1
14123,WR,11.8,11.903,13.97,16.97,8.81,15.495000000000001,average,13.141333333333334,2.9281968285391375,0.029666666666667396,9.557500000000001,16.588749999999997,0.241833333333334,-0.9324999999999992,2.2237499999999955,87,154,54,32,7,Hunter,Renfrow,LVR,WR,27,1,2022,1
