player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Pierre Strong Jr.,RB,NE,NA,0.29,1.27,NA,0.01,NA,0.24,1.88,NA,NA,0.01,NA,0.43,NA,pierre-strong-jr,NumberFire,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.04,3.9,#26,316,90,0.56,4700,0.12,0.68,4000,0.17,0.56,10,0.06,NA,NA
Tory Carter,RB,TEN,NA,0.31,1.32,NA,0.01,NA,0.23,1.8,NA,NA,0.01,NA,0.42,NA,tory-carter,NumberFire,15588,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.89,#23,319,92,0.53,4500,0.12,0.65,4000,0.16,0.53,10,0.05,NA,NA
Tony Jones Jr.,RB,SEA,NA,0.26,1.11,NA,0.01,NA,0.27,1.86,NA,NA,0.01,NA,0.41,NA,tony-jones-jr,NumberFire,14828,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.87,#21,320,93,0.55,4600,0.12,0.69,4000,0.17,0.55,10,0.06,NA,NA
Jason Cabinda,RB,DET,NA,0.26,1.12,NA,0.01,NA,0.25,1.92,NA,NA,0.01,NA,0.41,NA,jason-cabinda,NumberFire,13906,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.87,#4,320,93,0.55,4500,0.12,0.67,4000,0.17,0.55,NA,NA,NA,NA
Derek Watt,RB,PIT,NA,0.26,1.1,NA,0.01,NA,0.26,2.12,NA,NA,0.01,NA,0.41,NA,derek-watt,NumberFire,12823,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.87,#19,320,93,0.57,4500,0.13,0.7,4000,0.18,0.57,10,0.06,NA,NA
Ameer Abdullah,RB,LV,NA,0.28,1.17,NA,0.01,NA,0.23,1.69,NA,NA,0.01,NA,0.41,NA,ameer-abdullah,NumberFire,12155,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.87,#28,320,93,0.52,4600,0.11,0.64,4000,0.16,0.52,10,0.05,NA,NA
Dwayne Washington,RB,NO,NA,0.29,1.21,NA,0.01,NA,0.24,1.82,NA,NA,0.01,NA,0.4,NA,dwayne-washington,NumberFire,12845,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.86,#12,325,97,0.54,NA,NA,0.66,4000,0.17,0.54,10,0.05,NA,NA
Ty Johnson,RB,NYJ,NA,0.28,1.23,NA,0.01,NA,0.21,1.71,NA,NA,0.01,NA,0.39,NA,ty-johnson,NumberFire,14095,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#3,327,98,0.52,4600,0.11,0.62,4000,0.16,0.52,10,0.05,NA,NA
Benny Snell Jr.,RB,PIT,NA,0.26,1.05,NA,0.01,NA,0.26,1.93,NA,NA,0.01,NA,0.39,NA,benny-snell-jr,NumberFire,14072,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#19,327,98,0.55,4500,0.12,0.68,4000,0.17,0.55,10,0.06,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.25,1.07,NA,0.01,NA,0.25,1.85,NA,NA,0.01,NA,0.39,NA,dare-ogunbowale,NumberFire,13148,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#25,327,98,0.54,4500,0.12,0.66,4000,0.17,0.54,10,0.05,NA,NA
Jonathan Williams,RB,WSH,NA,0.28,1.24,NA,0.01,NA,0.24,1.75,NA,NA,0.01,NA,0.39,NA,jonathan-williams,NumberFire,12635,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#13,327,98,0.52,4600,0.11,0.65,4000,0.16,0.52,10,0.05,NA,NA
Jordan Howard,RB,NO,NA,0.29,1.17,NA,0.01,NA,0.22,1.72,NA,NA,0.01,NA,0.39,NA,jordan-howard,NumberFire,12634,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#12,327,98,0.52,NA,NA,0.63,4000,0.16,0.52,NA,NA,NA,NA
Jonathan Ward,RB,ARI,NA,0,0,NA,0,NA,0.26,1.96,NA,NA,0.01,NA,0.28,NA,jonathan-ward,NumberFire,15042,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.14,3.7,#14,364,103,0.39,NA,NA,0.52,4000,0.13,0.39,10,0.04,NA,NA
Demetric Felton,RB,CLE,NA,0,0,NA,0,NA,0.24,1.81,NA,NA,0.01,NA,0.23,NA,demetric-felton,NumberFire,15270,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18,3.64,#20,373,104,0.36,4600,0.08,0.48,4000,0.12,0.36,10,0.04,NA,NA
Rico Dowdle,RB,DAL,NA,0.3,1.31,NA,0.01,NA,0,0,NA,NA,0,NA,0.18,NA,rico-dowdle,NumberFire,14823,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.21,3.57,#32,375,105,0.19,4500,0.04,0.19,4000,0.05,0.19,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,0.28,1.25,NA,0.01,NA,0,0,NA,NA,0,NA,0.16,NA,jordan-mason,NumberFire,15972,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.22,3.54,#27,376,106,0.19,4600,0.04,0.19,4700,0.04,0.19,10,0.02,NA,NA
Austin Ekeler,RB,LAC,NA,NA,66.17,NA,0.57,NA,5.46,47.62,NA,NA,0.29,NA,22.06,NA,2559169,NFL,13404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Christian McCaffrey,RB,CAR,NA,NA,69.78,NA,0.42,NA,5.09,46.77,NA,NA,0.28,NA,21.01,NA,2557997,NFL,13130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Leonard Fournette,RB,TB,NA,NA,60.93,NA,0.45,NA,4.68,38.08,NA,NA,0.25,NA,18.78,NA,2557973,NFL,13129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,NA,72.13,NA,0.43,NA,4.13,34.42,NA,NA,0.19,0.03,18.45,NA,2558019,NFL,13132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,NA,84.86,NA,0.6,NA,3.05,24.65,NA,NA,0.08,0.11,17.86,NA,2562377,NFL,14073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,NA,68.19,NA,0.43,NA,3.62,34.09,NA,NA,0.23,0.04,17.75,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Saquon Barkley,RB,NYG,NA,NA,76.98,NA,0.45,NA,3.42,31.3,NA,NA,0.13,0.04,17.65,NA,2560968,NFL,13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,NA,71.88,NA,0.49,NA,3.43,26.55,NA,NA,0.16,0.06,17.05,NA,2557976,NFL,13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,NA,84.61,NA,0.64,NA,2.03,20.29,NA,NA,0.1,0.05,16.98,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Aaron Jones,RB,GB,NA,NA,60.54,NA,0.36,NA,3.59,31.03,NA,NA,0.15,0.04,15.73,NA,2558116,NFL,13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,NA,74.03,NA,0.52,NA,2.62,20.11,NA,NA,0.09,0.04,15.63,NA,2567685,NFL,15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Rhamondre Stevenson,RB,NE,NA,NA,72.88,NA,0.56,NA,2.29,20.68,NA,NA,0.07,NA,15.45,NA,2566343,NFL,15259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Kenneth Walker III,RB,SEA,NA,NA,74.34,NA,0.6,NA,2.28,17.46,NA,NA,0.08,0.06,15.44,NA,2568282,NFL,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Travis Etienne,RB,JAX,NA,NA,68.9,NA,0.45,NA,2.55,22.67,NA,NA,0.1,0.05,14.93,NA,2566157,NFL,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Jonathan Taylor,RB,IND,NA,NA,70.21,NA,0.56,NA,2.19,17.81,NA,NA,0.08,0.11,14.61,NA,2564148,NFL,14802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,CHI,NA,NA,61.05,NA,0.39,NA,2.45,22,NA,NA,0.12,0.03,13.82,NA,2562502,NFL,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Nick Chubb,RB,CLE,NA,NA,72.34,NA,0.58,NA,1.27,11.25,NA,NA,0.05,0.03,13.35,NA,2561021,NFL,13610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,NA,NA,66.57,NA,0.49,NA,1.71,13.14,NA,NA,0.09,0.06,13.22,NA,2555224,NFL,12625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Eno Benjamin,RB,ARI,NA,NA,53.86,NA,0.29,NA,2.81,24.57,NA,NA,0.11,0.03,13.01,NA,2564889,NFL,14801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Najee Harris,RB,PIT,NA,NA,52.74,NA,0.32,NA,2.44,16.88,NA,NA,0.11,NA,11.98,NA,2566448,NFL,15254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,NA,62.34,NA,0.41,NA,1.66,13.41,NA,NA,0.05,0.08,11.86,NA,2553728,NFL,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Clyde Edwards-Helaire,RB,KC,NA,NA,46.75,NA,0.31,NA,2.53,21.27,NA,NA,0.13,0.07,11.83,NA,2564271,NFL,14803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,GB,NA,NA,52.5,NA,0.3,NA,1.75,15.83,NA,NA,0.07,0.04,10.72,NA,2563986,NFL,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,DET,NA,NA,42.62,NA,0.2,NA,2.7,19.51,NA,NA,0.09,0.06,10.55,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Jeff Wilson,RB,SF,NA,NA,54.96,NA,0.38,NA,1.27,11.25,NA,NA,0.06,0.14,10.27,NA,2560938,NFL,14017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Tyler Allgeier,RB,ATL,NA,NA,63.35,NA,0.37,NA,0.73,5.05,NA,NA,0.02,0.05,9.83,NA,2567232,NFL,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Antonio Gibson,RB,WAS,NA,NA,37.09,NA,0.27,NA,2.19,20.03,NA,NA,0.05,0.06,9.76,NA,2565276,NFL,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Brian Robinson,RB,WAS,NA,NA,48.6,NA,0.34,NA,1.35,11.7,NA,NA,0.06,0.06,9.68,NA,2568348,NFL,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Melvin Gordon,RB,DEN,NA,NA,41.77,NA,0.3,NA,1.81,17.87,NA,NA,0.06,0.14,9.65,NA,2552469,NFL,12151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,BAL,NA,NA,46.43,NA,0.41,NA,1.03,8.33,NA,NA,0.05,NA,9.29,NA,2563548,NFL,14800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Kareem Hunt,RB,CLE,NA,NA,34.41,NA,0.32,NA,1.77,16.02,NA,NA,0.07,NA,9.21,NA,2557917,NFL,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Tony Pollard,RB,DAL,NA,NA,32.92,NA,0.26,NA,1.83,17.11,NA,NA,0.05,NA,8.69,NA,2562699,NFL,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damien Harris,RB,NE,NA,NA,36.81,NA,0.38,NA,1.08,9.8,NA,NA,0.02,0.04,8.06,NA,2562281,NFL,14075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaal Williams,RB,DET,NA,NA,42.94,NA,0.3,NA,0.86,5.77,NA,NA,0.03,NA,7.77,NA,2558204,NFL,13139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
James Robinson,RB,JAX,NA,NA,36.03,NA,0.28,NA,1.21,9.76,NA,NA,0.03,0.04,7.57,NA,2564223,NFL,14813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latavius Murray,RB,DEN,NA,NA,39.27,NA,0.33,NA,0.69,5.36,NA,NA,0.02,NA,7.25,NA,2541161,NFL,11390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontrell Hilliard,RB,TEN,NA,NA,11.65,NA,0.08,NA,2.4,23.97,NA,NA,0.12,0.02,7.18,NA,2561461,NFL,13871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
Michael Carter,RB,NYJ,NA,NA,27.35,NA,0.18,NA,1.7,14.17,NA,NA,0.04,NA,7.17,NA,2566382,NFL,15258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,NA,22.89,NA,0.16,NA,1.86,16.34,NA,NA,0.06,0.02,7.06,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyheim Hines,RB,IND,NA,NA,7.25,NA,0.04,NA,2.57,25.86,NA,NA,0.12,NA,7.02,NA,2560742,NFL,13622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA
Rex Burkhead,RB,HOU,NA,NA,15.67,NA,0.08,NA,2.3,16.4,NA,NA,0.07,NA,6.41,NA,2539265,NFL,11182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.D. McKissic,RB,WAS,NA,NA,10.03,NA,0.07,NA,2.39,21.61,NA,NA,0.05,NA,6.27,NA,2556440,NFL,13108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenyan Drake,RB,BAL,NA,NA,23.85,NA,0.2,NA,1.3,9.21,NA,NA,0.04,0.02,6.07,NA,2555230,NFL,12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Sony Michel,RB,LAC,NA,NA,27.08,NA,0.21,NA,1.03,8.35,NA,NA,0.03,0.02,5.97,NA,2560809,NFL,13607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,NA,14.97,NA,0.07,NA,1.94,16.15,NA,NA,0.08,NA,5.95,NA,2543715,NFL,11761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,NA,16.37,NA,0.1,NA,1.72,15.04,NA,NA,0.04,NA,5.7,NA,2558138,NFL,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,NA,NA,30.87,NA,0.23,NA,0.46,4.3,NA,NA,0.02,NA,5.48,NA,2565926,NFL,15271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Ingram,RB,NO,NA,NA,24.67,NA,0.15,NA,1,8.04,NA,NA,0.02,0.04,5.33,NA,2495466,NFL,10276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Caleb Huntley,RB,ATL,NA,NA,30.09,NA,0.23,NA,0.29,1.85,NA,NA,0.01,0.03,4.86,NA,2566692,NFL,15505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,DEN,NA,NA,11.76,NA,0.08,NA,1.51,11.71,NA,NA,0.04,NA,4.58,NA,2561099,NFL,13868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,MIA,NA,NA,12.43,NA,0.09,NA,1.26,10.37,NA,NA,0.03,NA,4.26,NA,2560711,NFL,13726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deon Jackson,RB,IND,NA,NA,13.59,NA,0.08,NA,1.01,9.42,NA,NA,0.06,0.01,4.13,NA,2565603,NFL,15277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myles Gaskin,RB,MIA,NA,NA,17.26,NA,0.1,NA,0.98,7.04,NA,NA,0.02,0.04,4.05,NA,2562270,NFL,14081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,NA,15.7,NA,0.11,NA,0.89,7.42,NA,NA,0.03,0.01,4.02,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tevin Coleman,RB,SF,NA,NA,17.34,NA,0.12,NA,0.73,6.08,NA,NA,0.03,NA,3.97,NA,2552453,NFL,12152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,NA,13.81,NA,0.06,NA,0.99,7.08,NA,NA,0.05,0.01,3.72,NA,2562834,NFL,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Bolden,RB,LV,NA,NA,4.03,NA,0.03,NA,1.39,13.24,NA,NA,0.04,0.01,3.6,NA,2532797,NFL,10932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Kyle Juszczyk,RB,SF,NA,NA,NA,NA,0.01,NA,1.57,14.5,NA,NA,0.08,NA,3.56,NA,2540230,NFL,11367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,19.1,NA,0.11,NA,0.49,2.69,NA,NA,0.02,0.02,3.41,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,NA,NA,15.64,NA,0.11,NA,0.52,4.22,NA,NA,0.03,0.02,3.31,NA,2568108,NFL,15734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Spiller,RB,LAC,NA,NA,13.99,NA,0.12,NA,0.6,4.27,NA,NA,0.03,0.02,3.29,NA,2568189,NFL,15709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
