data_src,id,src_id,player,team,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,site_pts,games,two_pts,pass_att,pass_comp,fumbles_lost,chg,opp,pos,bye,na,week_4_opp,week_4_fpts,na1,rank_draft,rank_ppr,na2,pass_comp_pct,pass_rate,na3,na4,na5,availability_percent_own,pass_yds_g,rush_avg,site_fppg,tm,...38,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,...46,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,pass_ints,...54,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value
FantasySharks,12621,NA,"Allen, Brandon",NA,33,0.3,0.3,1,4,0,3.1,NA,NA,5,3,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,JAC,0.1,0,0,0,0,0.2,1.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15240,NA,"Lance, TreyR",NA,12,0.2,0.1,1.6,1,0.2,2.6,NA,NA,2,1.3,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SFO,SEA,0.2,0,0,0,0.01,0,0.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14070,NA,"Blough, David",NA,40,0.2,0.5,0.6,4,0,2.6,NA,NA,6.3,3.8,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DET,@CHI,0.1,0,0,0,0,0.04,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9714,NA,"Hoyer, Brian",NA,36,0.1,0.3,0.9,1,0,1.9,NA,NA,6,3.6,0.1,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEP,TBB,0.03,0,0,0.1,0,0,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9073,NA,"Henne, Chad",NA,17,0,0.2,1.4,2,0.2,1.9,NA,NA,2.3,1.6,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCC,@PHI,0,0,0,0,0,0,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14789,NA,"Huntley, Tyler",NA,13,0,0.08,2.9,12,0,1.6,NA,NA,3.2,1.7,0.05,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,@DEN,0,0,0,0,0,0,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13595,NA,"Rudolph, Mason",NA,25,0.1,0.2,1.6,-0.3,0,1.6,NA,NA,4.3,2.6,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIT,@GBP,0.03,0,0.08,0,0,0.02,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13115,NA,"Trubisky, Mitchell",NA,16,0.1,0.05,1.5,4,0.01,1.6,NA,NA,2.8,1.8,0.01,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,HOU,0.05,0.02,0.03,0,0,0.01,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9899,NA,"McCoy, Colt",NA,23,0,0,1.4,4,0,1.5,NA,NA,3.8,2.4,0.01,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,@LAR,0,0,0,0,0,0,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10262,NA,"Gabbert, Blaine",NA,12,0.2,0,1.8,1,0,1.3,NA,NA,1.3,0.7,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBB,@NEP,0,0,0.2,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13127,NA,"Peterman, Nathan",NA,11,0,0,0.5,3,0,0.9,NA,NA,1.5,0.9,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LVR,@LAC,0,0,0,0,0,0,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13416,NA,"Walker, Phillip",NA,20,0.01,0.5,0.06,-0.02,0,0.6,NA,NA,3.7,1.5,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAR,@DAL,0,0.01,0,0,0,0,0.4,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9064,NA,"Flacco, Joe",NA,9,0.04,0.08,0.5,2,0,0.6,NA,NA,1.8,1,0.07,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHI,KCC,0.01,0.01,0.01,0,0.01,0.01,0.2,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14780,NA,"Eason, JacobR",NA,8,0,0.2,0.7,0,0.03,0.4,NA,NA,1.6,0.7,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IND,@MIA,0,0,0,0,0,0,0.05,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,11152,NA,"Glennon, Mike",NA,8,0.02,0.04,0.5,1,0,0.4,NA,NA,2.1,1.2,0.06,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYG,@NOS,0.02,0,0,0,0,0,0.09,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15035,NA,"Wolford, John",NA,5,0,0,0.3,0.09,0,0.3,NA,NA,1.1,0.6,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR,ARI,0,0,0,0,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10948,NA,"Keenum, Case",NA,5,0,0,0.9,-0.07,0,0.3,NA,NA,1,0.5,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,@MIN,0,0,0,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14058,NA,"Haskins, Dwayne",NA,4,0.02,0.01,0.1,-0.1,0,0.2,NA,NA,0.6,0.4,0.01,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIT,@GBP,0.01,0.01,0,0,0,0,0.06,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13846,NA,"Woodside, Logan",NA,3,0,0.05,0.8,1,0,0.2,NA,NA,0.8,0.3,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEN,@NYJ,0,0,0,0,0,0,0.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9706,NA,"Daniel, Chase",NA,2,0,0.01,0.05,0.05,0,0.1,NA,NA,0.3,0.2,0,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,LVR,0,0,0,0,0,0,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NumberFire,13589,josh-allen,Josh Allen,BUF,283.23,2.3,NA,8.5,36.59,0.49,24.9,NA,NA,36.53,24.63,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.91,32.89,HOU,#24,1,1,0.81,25.78,8500,3.03,26.12,25.78,34,0.76
NumberFire,13116,patrick-mahomes,Patrick Mahomes,KC,310.86,2.53,NA,3.9,18.31,0.23,24.48,NA,NA,37.84,25.69,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51,32.45,PHI,#10,2,2,0.55,25.04,8700,2.88,28.19,25.04,39,0.64
NumberFire,14056,kyler-murray,Kyler Murray,ARI,259.94,1.62,NA,6.91,33.95,0.53,21.49,NA,NA,36.56,24.56,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.65,29.33,LA,#12,3,3,0.8,22.29,8200,2.72,22.52,22.29,39,0.57
NumberFire,12620,dak-prescott,Dak Prescott,DAL,288.49,2.15,NA,3.63,16.5,0.23,21.43,NA,NA,38.01,26.16,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.59,29.27,CAR,#1,4,4,0.68,22.09,7700,2.87,22.35,22.09,35,0.63
NumberFire,14783,jalen-hurts,Jalen Hurts,PHI,260.66,1.65,NA,7.8,36.16,0.49,21.38,NA,NA,35.45,21.41,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.54,29.22,KC,#32,5,5,0.73,22.13,7900,2.8,22.55,22.13,32,0.69
NumberFire,13593,lamar-jackson,Lamar Jackson,BAL,210.38,1.46,NA,10.48,58.31,0.47,21.17,NA,NA,28.69,18.35,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34,29,DEN,#3,6,6,0.59,21.74,8000,2.72,22.08,21.74,34,0.64
NumberFire,9431,matthew-stafford,Matthew Stafford,LA,268.93,2.29,NA,3,12.82,0.18,21,NA,NA,35.19,22.83,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.18,28.82,ARI,#7,7,7,0.63,21.66,7800,2.78,21.86,21.66,34,0.64
NumberFire,14779,justin-herbert,Justin Herbert,LAC,269.19,1.96,NA,4.83,20.95,0.34,20.9,NA,NA,36.78,24.31,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08,28.72,LV,#14,8,8,0.74,21.64,7600,2.85,21.88,21.64,33,0.66
NumberFire,5848,tom-brady,Tom Brady,TB,288.52,2.32,NA,2.1,4.98,0.1,20.49,NA,NA,38.27,25.38,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.69,28.29,NE,#6,9,9,0.62,21.1,8100,2.6,21.26,21.1,35,0.6
NumberFire,10703,russell-wilson,Russell Wilson,SEA,260.66,2.01,NA,4.17,23.25,0.1,19.92,NA,NA,34.94,23.53,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.15,27.69,SF,#16,10,10,0.64,20.55,7700,2.67,20.71,20.55,34,0.6
NumberFire,14777,joe-burrow,Joe Burrow,CIN,251.11,1.94,NA,3.37,14.43,0.24,19.01,NA,NA,33.68,22.75,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.29,26.73,JAC,#29,12,11,0.69,19.66,7200,2.73,19.88,19.66,28,0.7
NumberFire,7836,aaron-rodgers,Aaron Rodgers,GB,249.65,1.81,NA,2.9,14.24,0.1,18.54,NA,NA,32.8,21.74,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.84,26.24,PIT,#11,13,12,0.32,18.85,7600,2.48,18.94,18.85,32,0.59
NumberFire,11644,derek-carr,Derek Carr,LV,280.29,1.77,NA,2.62,10.86,0.14,18.36,NA,NA,36.75,24.27,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.67,26.05,LAC,#17,14,13,0.65,19.03,7400,2.57,19.36,19.03,28,0.68
NumberFire,10700,kirk-cousins,Kirk Cousins,MIN,276.41,1.91,NA,1.61,6.76,0.09,18.26,NA,NA,35.41,23.63,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.57,25.95,CLE,#13,15,14,0.66,18.93,7500,2.52,19.15,18.93,34,0.56
NumberFire,13590,baker-mayfield,Baker Mayfield,CLE,255.91,1.78,NA,3.62,14.85,0.2,18.03,NA,NA,32.52,21.32,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.36,25.7,MIN,#21,16,15,0.83,18.87,7300,2.58,19.09,18.87,24,0.79
NumberFire,10697,ryan-tannehill,Ryan Tannehill,TEN,247.19,1.69,NA,3.87,17.59,0.19,17.83,NA,NA,31.89,21.34,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.17,25.49,NYJ,#9,17,16,0.71,18.56,7500,2.47,18.75,18.56,26,0.71
NumberFire,12476,taylor-heinicke,Taylor Heinicke,WSH,245.6,1.49,NA,4.61,21.03,0.28,17.19,NA,NA,34.49,22.67,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56,24.82,ATL,#20,18,17,1.06,18.23,7400,2.46,18.42,18.23,26,0.7
NumberFire,13592,sam-darnold,Sam Darnold,CAR,240.3,1.58,NA,4.45,19.1,0.27,17.06,NA,NA,34.89,21.96,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44,24.68,DAL,#8,19,18,0.9,17.98,7200,2.5,18.32,17.98,25,0.72
NumberFire,11640,teddy-bridgewater,Teddy Bridgewater,DEN,248.25,1.3,NA,3.57,15.46,0.23,16.43,NA,NA,34.05,23.02,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.85,24.01,BAL,#22,21,19,0.73,17.15,6800,2.52,17.29,17.15,28,0.61
NumberFire,9099,matt-ryan,Matt Ryan,ATL,251.29,1.63,NA,2.19,8.63,0.1,16.32,NA,NA,36.2,23.62,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.74,23.9,WSH,#31,22,20,0.67,16.96,6700,2.53,17.21,16.96,24,0.71
NumberFire,15237,trevor-lawrence,Trevor Lawrence,JAC,245.95,1.43,NA,3.95,17.28,0.16,16.3,NA,NA,35.63,22.05,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.73,23.87,CIN,#4,23,21,0.81,17.14,6700,2.56,17.34,17.14,22,0.78
NumberFire,11760,jimmy-garoppolo,Jimmy Garoppolo,SF,225.87,1.64,NA,1.8,7.18,0.11,15.49,NA,NA,27.82,18.91,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96,23.02,SEA,#28,26,22,0.63,16.1,7000,2.3,16.26,16.1,25,0.64
NumberFire,15241,mac-jones,Mac Jones,NE,219.16,1.41,NA,3.46,15.14,0.18,15.4,NA,NA,31.49,21.26,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88,22.92,TB,#19,27,23,0.66,16.06,6500,2.47,16.25,16.06,23,0.7
NumberFire,15239,zach-wilson,Zach Wilson,NYJ,244.17,1.34,NA,2.81,12.13,0.13,15.24,NA,NA,34.22,21.7,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73,22.75,TEN,#23,28,24,0.78,16.02,6400,2.5,16.23,16.02,23,0.7
NumberFire,14059,daniel-jones,Daniel Jones,NYG,229.38,1,NA,6.48,30.7,0.23,15.19,NA,NA,34.02,21.26,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68,22.7,NO,#5,29,25,0.72,15.91,7000,2.27,16.46,15.91,21,0.76
NumberFire,12616,jacoby-brissett,Jacoby Brissett,MIA,222.9,1.27,NA,3.43,14.36,0.25,15.14,NA,NA,34.04,20.46,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,22.64,IND,#26,30,26,0.78,15.93,6500,2.45,16.09,15.93,20,0.8
NumberFire,12610,carson-wentz,Carson Wentz,IND,223.03,1.21,NA,4.1,17.85,0.18,14.61,NA,NA,32.98,19.82,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14,22.08,MIA,#18,32,27,0.67,15.28,6600,2.32,15.67,15.28,24,0.64
NumberFire,7401,ben-roethlisberger,Ben Roethlisberger,PIT,245.75,1.44,NA,1.59,5.98,0.05,14.58,NA,NA,37.65,24.6,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,22.05,GB,#25,33,28,0.84,15.39,6800,2.26,15.57,15.39,29,0.53
NumberFire,12140,jameis-winston,Jameis Winston,NO,215.95,1.34,NA,4.17,17.35,0.17,14.45,NA,NA,28.07,18.15,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99,21.91,NYG,#27,34,29,0.97,15.4,6900,2.23,15.63,15.4,25,0.62
NumberFire,12611,jared-goff,Jared Goff,DET,239.02,1.19,NA,2.68,10.1,0.12,14.09,NA,NA,33.28,22.12,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66,21.52,CHI,#15,37,30,0.76,14.85,7100,2.09,15.12,14.85,25,0.59
NumberFire,NA,davis-mills,Davis Mills,HOU,219.45,0.91,NA,3.51,15.5,0.18,12.71,NA,NA,33.57,20.65,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,20.05,BUF,#2,46,31,1.01,13.7,6400,2.14,13.91,13.7,20,0.69
NumberFire,15238,justin-fields,Justin Fields,CHI,104.49,0.6,NA,3.31,13.62,0.21,8.05,NA,NA,14.51,8.97,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,14.96,DET,#30,98,32,0.44,8.5,6400,1.33,8.65,8.5,20,0.43
NumberFire,10313,andy-dalton,Andy Dalton,CHI,109.18,0.68,NA,1.21,4.33,0.07,7.14,NA,NA,15.02,10.05,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,13.94,DET,#30,113,33,0.35,7.49,6200,1.21,7.56,7.49,20,0.37
NumberFire,15240,trey-lance,Trey Lance,SF,47.04,0.3,NA,1.8,7.84,0.13,4.1,NA,NA,6.93,4.38,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,10.42,SEA,#28,187,34,0.21,4.32,6200,0.7,4.39,4.32,23,0.19
NumberFire,13424,taysom-hill,Taysom Hill,NO,21.52,0.1,NA,1.21,5.33,0.06,2.45,NA,NA,3.07,2.05,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47,8.37,NYG,#27,247,35,0.09,2.75,6200,0.44,3.04,2.75,20,0.14
NFL,13589,2560955,Josh Allen,BUF,299.95,1.99,0.64,NA,40.16,0.37,24.61,NA,0.03,NA,NA,0.18,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13116,2558125,Patrick Mahomes,KC,310.42,2.01,0.8,NA,26.31,0.17,22.73,NA,0.13,NA,NA,0.02,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,10700,2532820,Kirk Cousins,MIN,302.6,2.01,0.88,NA,10.86,0.11,20.47,NA,0.25,NA,NA,0.08,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12620,2555260,Dak Prescott,DAL,298.87,1.92,0.83,NA,14.2,0.13,20.47,NA,0.19,NA,NA,0.04,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,7836,2506363,Aaron Rodgers,GB,283.14,2.15,0.78,NA,11.62,0.12,20.29,NA,0.1,NA,NA,0.08,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14056,2562382,Kyler Murray,ARI,266.26,1.61,0.77,NA,29.54,0.29,20.2,NA,0.03,NA,NA,0.05,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14779,2565045,Justin Herbert,LAC,293.38,1.91,0.93,NA,12.85,0.17,20.02,NA,0.13,NA,NA,0.03,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,10703,2532975,Russell Wilson,SEA,258.06,1.77,0.57,NA,26.43,0.17,19.85,NA,0.06,NA,NA,0.1,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,10697,2532956,Ryan Tannehill,TEN,267.41,1.88,0.65,NA,14.16,0.21,19.79,NA,0.13,NA,NA,0.03,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,5848,2504211,Tom Brady,TB,303.83,1.99,0.77,NA,4.96,0.1,19.57,NA,0.03,NA,NA,0.08,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14783,2564832,Jalen Hurts,PHI,212.26,1.19,0.7,NA,50.93,0.45,19.42,NA,0.07,NA,NA,0.18,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
