data_src,id,src_id,player,team,rec,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,site_pts,rec_tgt,games,two_pts,fumbles_lost,pos,bye,na,week_4_opp,week_4_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rec_yds_g,rec_avg,rush_avg,site_fppg,tm,...37,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...46,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...53,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NumberFire,11951,willie-snead,Willie Snead,LV,0.47,5.94,0.03,0,0,0,0.8,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.19,LAC,#17,341,142,1.01,4800,0.21,1.24,1.01,10,0.1,NA
NumberFire,NA,jauan-jennings,Jauan Jennings,SF,0.46,5.47,0.04,0,0,0,0.78,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,SEA,#28,344,143,1,4600,0.22,1.24,1,10,0.1,NA
NumberFire,12645,laquon-treadwell,Laquon Treadwell,JAC,0.49,5.81,0.03,0,0,0,0.74,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,4.11,CIN,#4,349,144,0.99,4500,0.22,1.24,0.99,10,0.1,NA
NumberFire,13641,ray-ray-mccloud,Ray-Ray McCloud,PIT,0.58,5.64,0.03,0.02,0.12,0,0.73,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,GB,#25,350,145,1.01,4600,0.22,1.32,1.01,NA,NA,NA
NumberFire,12464,damiere-byrd,Damiere Byrd,CHI,0.46,5.72,0.03,0,0,0,0.73,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,DET,#30,350,145,0.96,4600,0.21,1.2,0.96,10,0.1,NA
NumberFire,11890,albert-wilson,Albert Wilson,MIA,0.44,4.82,0.03,0,0,0,0.64,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,IND,#26,356,147,0.88,4500,0.2,1.1,0.88,10,0.09,NA
NumberFire,12814,jakeem-grant,Jakeem Grant,MIA,0.41,4.45,0.02,0,0,0,0.57,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,3.88,IND,#26,358,148,0.75,4500,0.17,0.97,0.75,10,0.08,NA
NumberFire,NA,kendall-hinton,Kendall Hinton,DEN,0.05,0.51,0,0.06,0.3,0,0.11,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.04,3.26,BAL,#22,359,149,0.11,6000,0.02,0.13,0.11,10,0.01,NA
NumberFire,13179,gehrig-dieter,Gehrig Dieter,KC,0.05,0.6,0,0,0,0,0.09,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.23,PHI,#10,365,150,0.09,4500,0.02,0.11,0.09,NA,NA,NA
NumberFire,13669,malik-turner,Malik Turner,DAL,0.05,0.63,0,0,0,0,0.09,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.23,CAR,#1,365,150,0.09,4500,0.02,0.11,0.09,10,0.01,NA
NumberFire,13503,marcus-kemp,Marcus Kemp,KC,0.05,0.59,0,0,0,0,0.09,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.23,PHI,#10,365,150,0.08,4600,0.02,0.11,0.08,10,0.01,NA
NumberFire,NA,jaelon-darden-1,Jaelon Darden,TB,0.05,0.55,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,NE,#6,379,153,0.08,NA,NA,0.11,0.08,10,0.01,NA
NumberFire,NA,trenton-irwin,Trenton Irwin,CIN,0.04,0.52,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,JAC,#29,379,153,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,14298,terry-godwin,Terry Godwin,JAC,0.05,0.6,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,CIN,#4,379,153,0.09,4500,0.02,0.11,0.09,10,0.01,NA
NumberFire,14317,keelan-doss,Keelan Doss,LV,0.05,0.6,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,LAC,#17,379,153,0.09,4500,0.02,0.11,0.09,NA,NA,NA
NumberFire,NA,bisi-johnson,Bisi Johnson,MIN,0.05,0.54,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,CLE,#13,379,153,0.08,4500,0.02,0.1,0.08,10,0.01,NA
NumberFire,14613,steven-sims,Steven Sims,BUF,0.05,0.5,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,HOU,#24,379,153,0.08,4500,0.02,0.1,0.08,NA,NA,NA
NumberFire,14107,jj-arcega-whiteside,J.J. Arcega-Whiteside,PHI,0.04,0.57,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,KC,#32,379,153,0.08,4500,0.02,0.1,0.08,10,0.01,NA
NumberFire,14121,andy-isabella,Andy Isabella,ARI,0.05,0.56,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,LA,#12,379,153,0.08,4500,0.02,0.11,0.08,10,0.01,NA
NumberFire,13510,jaydon-mickens,Jaydon Mickens,TB,0.05,0.54,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,NE,#6,379,153,0.08,4500,0.02,0.1,0.08,10,0.01,NA
NumberFire,13172,noah-brown,Noah Brown,DAL,0.05,0.58,0,0,0,0,0.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,CAR,#1,379,153,0.08,4500,0.02,0.11,0.08,10,0.01,NA
NumberFire,NA,cody-white-1,Cody White,PIT,0.05,0.55,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,GB,#25,416,163,0.08,NA,NA,0.11,0.08,NA,NA,NA
NumberFire,14533,malik-taylor,Malik Taylor,GB,0.04,0.5,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,PIT,#11,416,163,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,14846,denzel-mims,Denzel Mims,NYJ,0.04,0.5,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,TEN,#23,416,163,0.07,4700,0.01,0.09,0.07,10,0.01,NA
NumberFire,14342,christian-blake,Christian Blake,ATL,0.05,0.52,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,WSH,#31,416,163,0.08,4600,0.02,0.1,0.08,10,0.01,NA
NumberFire,NA,stanley-morgan-jr,Stanley Morgan Jr.,CIN,0.04,0.51,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,JAC,#29,416,163,0.07,4500,0.02,0.09,0.07,NA,NA,NA
NumberFire,14118,lil-jordan-humphrey,Lil'Jordan Humphrey,NO,0.04,0.54,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,NYG,#27,416,163,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,12394,deandre-carter,DeAndre Carter,WSH,0.05,0.56,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,ATL,#20,416,163,0.08,4500,0.02,0.11,0.08,10,0.01,NA
NumberFire,13158,dede-westbrook,Dede Westbrook,MIN,0.04,0.46,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,CLE,#13,416,163,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,13387,marcus-johnson,Marcus Johnson,TEN,0.04,0.48,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,NYJ,#9,416,163,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,13165,ryan-switzer,Ryan Switzer,CLE,0.04,0.46,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,MIN,#21,416,163,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,13308,jamal-agnew,Jamal Agnew,JAC,0.05,0.57,0,0,0,0,0.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,CIN,#4,416,163,0.08,4600,0.02,0.11,0.08,10,0.01,NA
NumberFire,15022,malcolm-perry,Malcolm Perry,NE,0.04,0.44,0,0,0,0,0.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,TB,#19,440,174,0.06,4500,0.01,0.08,0.06,10,0.01,NA
NumberFire,15149,de-michael-harris,De'Michael Harris,IND,0.04,0.48,0,0,0,0,0.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,MIA,#18,440,174,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,14555,gunner-olszewski,Gunner Olszewski,NE,0.04,0.45,0,0,0,0,0.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,TB,#19,440,174,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,13289,mack-hollins,Mack Hollins,MIA,0.04,0.47,0,0,0,0,0.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,IND,#26,440,174,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,13168,josh-reynolds,Josh Reynolds,TEN,0.03,0.44,0,0,0,0,0.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,NYJ,#9,440,174,0.06,5000,0.01,0.07,0.06,10,0.01,NA
NumberFire,13155,john-ross,John Ross,NYG,0.04,0.47,0,0,0,0,0.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,NO,#5,440,174,0.07,4600,0.02,0.09,0.07,10,0.01,NA
NumberFire,11213,tavon-austin-1,Tavon Austin,JAC,0.04,0.47,0,0,0,0,0.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,CIN,#4,440,174,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NumberFire,9200,matt-slater,Matt Slater,NE,0.04,0.45,0,0,0,0,0.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,TB,#19,440,174,0.07,4500,0.02,0.09,0.07,10,0.01,NA
NFL,11675,2543495,Davante Adams,GB,8.16,97.92,0.7,NA,0.05,NA,22.16,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,11674,2543498,Brandin Cooks,HOU,6.64,98.57,0.63,NA,0.39,NA,20.32,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13164,2557898,Cooper Kupp,LA,7.23,89.94,0.64,NA,0.94,NA,20.22,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
NFL,12801,2556214,Tyreek Hill,KC,6.43,89.24,0.54,NA,5.46,0.02,19.26,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12186,2552608,Stefon Diggs,BUF,6.68,87.68,0.54,NA,0.39,NA,18.73,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14836,2564556,Justin Jefferson,MIN,6.13,88.53,0.61,NA,0.28,NA,18.67,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13629,2560854,Calvin Ridley,ATL,6.48,85.01,0.48,NA,1.59,0.01,18.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14102,2562685,DK Metcalf,SEA,5.71,80.77,0.6,NA,0.08,NA,17.4,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,11222,2540154,Keenan Allen,LAC,6.63,73.3,0.42,NA,0.47,NA,16.53,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14136,2562721,Deebo Samuel,SF,5.75,74.01,0.42,NA,6.41,0.03,16.49,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14832,2563848,CeeDee Lamb,DAL,5.33,76.41,0.43,NA,5.08,0.04,16.42,NA,NA,0.06,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12187,2552430,Tyler Lockett,SEA,4.97,76.69,0.58,NA,0.37,NA,16.16,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13635,2560813,D.J. Moore,CAR,5.53,83.84,0.34,NA,1.5,NA,16.1,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,10738,2532884,Marvin Jones,JAX,5.23,75.7,0.52,NA,0.18,NA,15.94,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,11232,2540165,DeAndre Hopkins,ARI,5.28,74.09,0.51,NA,0.43,NA,15.79,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,15281,2565941,Ja'Marr Chase,CIN,4.6,72.8,0.58,NA,1.19,NA,15.48,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13154,2558846,Mike Williams,LAC,5.05,74.15,0.49,NA,0.28,NA,15.43,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12175,2552487,Amari Cooper,DAL,5.09,65.83,0.45,NA,1.35,0.01,14.91,NA,NA,0.17,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13163,2558105,Chris Godwin,TB,5.16,69.27,0.41,NA,1.75,0.01,14.78,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,11938,2541785,Adam Thielen,MIN,4.93,64.6,0.53,NA,0.5,NA,14.62,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14109,2562489,Terry McLaurin,WAS,5.44,67.83,0.39,NA,0.31,NA,14.59,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,10973,2535698,Cole Beasley,BUF,5.72,66.82,0.35,NA,0.09,NA,14.51,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12658,2555295,Sterling Shepard,NYG,5.42,66.09,0.37,NA,1.48,0.01,14.46,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14104,2562238,A.J. Brown,TEN,4.43,65.58,0.49,NA,1.96,0.01,14.18,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13156,2558149,JuJu Smith-Schuster,PIT,5.44,64.45,0.35,NA,1.14,0.01,14.16,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13630,2560888,Courtland Sutton,DEN,4.76,69.75,0.38,NA,0.59,NA,14.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14127,2562492,Jakobi Meyers,NE,5.35,66.92,0.33,NA,0.21,NA,14.04,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,10271,2495454,Julio Jones,TEN,4.65,68.41,0.4,NA,0.13,NA,13.9,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
