data_src,id,src_id,player,team,rec,rec_yds,rec_tds,site_pts,rush_att,rush_yds,rush_tds,rec_tgt,games,fumbles_lost,pos,bye,na,week_16_opp,week_16_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rec_yds_g,rec_avg,site_fppg,tm,...36,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...45,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...52,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
NumberFire,11695,eric-ebron,Eric Ebron,PIT,1.55,14.46,0.11,2.1,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75,5.95,CLE,#18,254,42,2.86,NA,NA,3.65,2500,1.46,2.86,12,0.24
NumberFire,NA,brock-wright,Brock Wright,DET,1.38,13.32,0.09,1.87,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.64,SEA,#23,264,43,2.54,4500,0.56,3.24,2700,1.2,2.54,10,0.25
NumberFire,10312,kyle-rudolph,Kyle Rudolph,NYG,1.39,13.11,0.09,1.87,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.64,CHI,#22,264,43,2.55,4400,0.58,3.24,2600,1.25,2.55,10,0.26
NumberFire,13391,jacob-hollister,Jacob Hollister,JAC,1.45,13.58,0.06,1.74,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,5.46,NE,#4,268,45,2.42,4300,0.56,3.16,2500,1.26,2.42,10,0.24
NumberFire,NA,john-bates,John Bates,WSH,1.22,11.82,0.09,1.72,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.44,PHI,#17,269,46,2.31,4600,0.5,2.93,2900,1.01,2.31,10,0.23
NumberFire,13753,jordan-akins,Jordan Akins,HOU,1.39,13.13,0.06,1.69,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.01,5.39,SF,#13,271,47,2.35,4400,0.53,3.05,2500,1.22,2.35,10,0.24
NumberFire,14146,drew-sample,Drew Sample,CIN,1.2,11.31,0.09,1.66,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.35,KC,#15,273,48,2.25,4300,0.52,2.86,2500,1.14,2.25,10,0.23
NumberFire,12213,blake-bell,Blake Bell,KC,0.49,5.13,0.04,1.66,0.52,2.74,0.1,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.35,CIN,#6,273,48,1.85,4300,0.43,2.11,2500,0.84,1.85,10,0.19
NumberFire,12680,nick-vannett,Nick Vannett,NO,1.16,11.53,0.08,1.62,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06,5.3,CAR,#8,278,50,2.19,4400,0.5,2.78,2500,1.11,2.19,10,0.22
NumberFire,12859,stephen-anderson,Stephen Anderson,LAC,0.97,10.8,0.08,1.56,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,5.22,DEN,#7,280,51,2.05,4400,0.47,2.53,2500,1.01,2.05,10,0.21
NumberFire,11448,demetrius-harris,Demetrius Harris,ARI,0.9,10.12,0.08,1.46,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16,5.08,DAL,#1,283,52,1.92,4100,0.47,2.38,2500,0.95,1.92,10,0.19
NumberFire,14240,zach-gentry,Zach Gentry,PIT,1.11,10.31,0.07,1.46,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16,5.08,CLE,#18,283,52,1.99,NA,NA,2.55,3000,0.85,1.99,10,0.2
NumberFire,13676,durham-smythe,Durham Smythe,MIA,1.16,10.36,0.07,1.45,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17,5.07,TEN,#9,286,54,2.02,4400,0.46,2.61,2800,0.93,2.02,10,0.2
NumberFire,14875,harrison-bryant,Harrison Bryant,CLE,0.89,9.57,0.07,1.37,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,4.96,PIT,#14,288,55,1.8,NA,NA,2.26,2600,0.87,1.8,10,0.18
NumberFire,9925,jimmy-graham,Jimmy Graham,CHI,0.8,8.48,0.08,1.33,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.91,NYG,#20,291,56,1.73,4600,0.38,2.13,3100,0.69,1.73,10,0.17
NumberFire,13678,ian-thomas,Ian Thomas,CAR,1.05,9.75,0.06,1.3,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.87,NO,#3,294,57,1.84,4200,0.44,2.38,2500,0.95,1.84,10,0.18
NumberFire,13188,o-j-howard,O.J. Howard,TB,0.54,6.2,0.05,0.92,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51,4.35,NYJ,#32,311,58,1.17,4300,0.27,1.45,2500,0.58,1.17,10,0.12
NumberFire,14861,juwan-johnson,Juwan Johnson,NO,0.57,5.91,0.04,0.84,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.25,CAR,#8,315,59,1.12,4200,0.27,1.4,2700,0.52,1.12,10,0.11
NumberFire,NA,tyree-jackson,Tyree Jackson,PHI,0.5,5.17,0.04,0.78,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,WSH,#29,321,60,1.01,4100,0.25,1.26,2500,0.5,1.01,10,0.1
NumberFire,NA,reggie-gilliam,Reggie Gilliam,BUF,0.48,4.71,0.05,0.78,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,ATL,#30,321,60,1.01,4100,0.25,1.25,4000,0.31,1.01,10,0.1
NumberFire,14195,kahale-warring,Kahale Warring,BUF,0.48,4.72,0.05,0.78,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,ATL,#30,321,60,1.01,4100,0.25,1.25,2500,0.5,1.01,NA,NA
NumberFire,NA,noah-gray-1,Noah Gray,KC,0.5,4.97,0.05,0.77,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.15,CIN,#6,325,63,1.05,4400,0.24,1.3,2600,0.5,1.05,10,0.11
NumberFire,NA,tre-mckitty,Tre' McKitty,LAC,0.5,5.09,0.04,0.76,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,DEN,#7,328,64,1,4100,0.24,1.25,2500,0.5,1,10,0.1
NumberFire,13763,will-dissly,Will Dissly,SEA,0.45,5.13,0.04,0.76,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,DET,#28,328,64,0.98,4300,0.23,1.2,2900,0.41,0.98,10,0.1
NumberFire,NA,kendall-blanton,Kendall Blanton,LA,0.49,4.92,0.04,0.75,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.12,BAL,#24,332,66,0.98,4200,0.23,1.22,2600,0.47,0.98,10,0.1
NumberFire,NA,hunter-long,Hunter Long,MIA,0.51,4.76,0.03,0.67,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.02,TEN,#9,338,67,0.91,4000,0.23,1.17,2500,0.47,0.91,10,0.09
NumberFire,14871,colby-parkinson,Colby Parkinson,SEA,0.44,4.39,0.04,0.67,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.02,DET,#28,338,67,0.9,4100,0.22,1.12,2500,0.45,0.9,10,0.09
NumberFire,14363,kevin-rader,Kevin Rader,PIT,0.49,4.56,0.03,0.65,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,CLE,#18,341,69,0.88,NA,NA,1.13,2500,0.45,0.88,10,0.09
NumberFire,14209,josh-oliver,Josh Oliver,BAL,0.45,4.47,0.03,0.65,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,LA,#10,341,69,0.85,4100,0.21,1.08,2500,0.43,0.85,10,0.09
NumberFire,12309,mycole-pruitt,MyCole Pruitt,TEN,0.41,4.21,0.03,0.63,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.96,MIA,#11,344,71,0.81,4400,0.18,1.01,2500,0.4,0.81,10,0.08
NumberFire,NA,jack-stoll,Jack Stoll,PHI,0.4,4.11,0.04,0.62,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.95,WSH,#29,346,72,0.85,4200,0.2,1.05,2500,0.42,0.85,10,0.09
NumberFire,NA,kylen-granson,Kylen Granson,IND,0.42,4.11,0.03,0.62,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.95,LV,#25,346,72,0.8,4200,0.19,1.01,2500,0.4,0.8,10,0.08
NumberFire,14231,trevon-wesco,Trevon Wesco,NYJ,0.44,4.21,0.03,0.57,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,3.88,TB,#12,351,74,0.82,4200,0.2,1.04,2500,0.42,0.82,10,0.08
NumberFire,NA,chris-myarick,Chris Myarick,NYG,0.44,3.99,0.03,0.57,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,3.88,CHI,#22,351,74,0.8,4200,0.19,1.02,2500,0.41,0.8,10,0.08
NumberFire,12955,chris-manhertz,Chris Manhertz,JAC,0.43,4.46,0.02,0.56,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.87,NE,#4,355,76,0.78,4200,0.19,1,2800,0.36,0.78,10,0.08
NumberFire,10398,lee-smith,Lee Smith,ATL,0.47,3.78,0.03,0.54,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.76,3.84,BUF,#2,357,77,0.79,4200,0.19,1.03,2500,0.41,0.79,10,0.08
NumberFire,11399,ryan-griffin,Ryan Griffin,NYJ,0.41,3.92,0.02,0.53,0,0,0,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,3.83,TB,#12,360,78,0.72,4500,0.16,0.92,2900,0.32,0.72,10,0.07
NFL,13299,2558266,George Kittle,SF,5.55,75.99,0.45,15.96,NA,1.12,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13671,2560957,Mark Andrews,BAL,5.21,65.49,0.48,14.64,NA,0.05,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,15329,2565830,Kyle Pitts,ATL,4.72,58.22,0.35,12.65,NA,0.06,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12263,2552408,Darren Waller,LV,4.56,57.56,0.3,12.13,NA,0.12,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13674,2560995,Dallas Goedert,PHI,3.97,56.76,0.34,11.69,NA,0.05,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,9902,497240,Rob Gronkowski,TB,3.86,49.41,0.33,10.79,NA,0.13,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14137,2562383,Noah Fant,DEN,3.99,47.9,0.28,10.47,NA,0.09,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,9474,71265,Jared Cook,LAC,3.93,45.06,0.24,9.88,NA,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13236,2557889,Gerald Everett,SEA,3.63,38.44,0.31,9.64,NA,2.45,0.01,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14143,2562681,Dawson Knox,BUF,3.5,40.27,0.31,9.4,NA,0.09,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,15331,2566442,Pat Freiermuth,PIT,3.6,38.62,0.3,9.27,NA,0.03,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,11247,2540158,Zach Ertz,ARI,3.71,39.14,0.26,9.2,NA,0.12,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13672,2560994,Mike Gesicki,MIA,3.74,41.78,0.19,9.06,NA,0.05,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14867,2563704,Cole Kmet,CHI,3.63,40.35,0.22,9.01,NA,0.28,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13772,2560866,Dalton Schultz,DAL,3.52,35.53,0.28,8.76,NA,0.08,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14873,2563911,Albert Okwuegbunam,DEN,3.28,34.94,0.23,8.16,NA,0.05,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12678,2555364,Tyler Higbee,LA,3.38,33.66,0.21,8.02,NA,0.1,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13675,2561027,Tyler Conklin,MIN,3.42,34.06,0.17,7.85,NA,0.07,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12317,2552559,C.J. Uzomah,CIN,2.87,30.72,0.19,7.09,NA,0.05,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12677,2555415,Austin Hooper,CLE,2.71,29,0.21,6.88,NA,0.06,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13189,2557858,Evan Engram,NYG,2.85,28.01,0.2,6.87,NA,0.2,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12676,2555341,Hunter Henry,NE,2.49,30.03,0.16,6.46,NA,0.04,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12330,2553318,James O'Shaughnessy,JAX,2.64,29.18,0.13,6.35,NA,0.07,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,8269,2495888,Marcedes Lewis,GB,2.25,25.23,0.14,5.62,NA,0.11,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13382,2559248,Ricky Seals-Jones,WAS,2.16,25.37,0.13,5.48,NA,0.04,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12680,2555289,Nick Vannett,NO,2.05,22.91,0.15,5.25,NA,0.05,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13193,2558207,Jonnu Smith,NE,1.71,21.68,0.12,5.11,NA,3.88,0.02,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,NA,2567221,Brock Wright,DET,2.1,20.71,0.15,5.08,NA,0.12,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,15344,2566580,John Bates,WAS,1.82,23.12,0.15,5.04,NA,0.11,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,15330,2566130,Brevin Jordan,HOU,2.12,20.84,0.12,4.93,NA,0.04,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13880,2559385,Dan Arnold,JAX,1.97,20.72,0.12,4.77,NA,0.04,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13994,2559018,Pharaoh Brown,HOU,1.97,20.13,0.13,4.77,NA,0.05,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
